from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Wachtell Lipton Rosen & Katz,93992,American Law Institute (ALI),36378,John Savarese,1611008,Partner (Non-Brd),1988-01-01,,Member,,
Cravath Swaine & Moore LLP,567845,American Law Institute (ALI),36378,Karin DeMasi,1610575,Partner (Non-Brd),2005-01-01,,Member,,
Drinker Biddle & Reath LLP,862984,American Law Institute (ALI),36378,Seamus Duffy,1606890,Partner (Non-Brd),2016-11-01,2018-07-01,Member,,
Boies Schiller & Flexner LLP,730666,American Law Institute (ALI),36378,Stuart Singer,1603606,Partner (Non-Brd),2000-04-01,,Member,,
Williams & Connolly LLP (Formerly known as Williams Connolly & Califano),815762,American Law Institute (ALI),36378,Doug Marvin,1608542,Partner (Non-Brd),1977-01-01,2018-01-01,Member,,
BritishAmerican Business Inc (BAB),66012,American Law Institute (ALI),36378,David Rivkin,1611340,Director -  SD (Brd) (SD),,,Council Member,,
"Venable LLP (Formerly known as Venable, Baetjer & Howard LLP)",818679,American Law Institute (ALI),36378,Jim Hanks Jr,1604775,Partner (Non-Brd),2003-04-25,,Member,,
Jenner & Block LLP,68552,American Law Institute (ALI),36378,Michael Scodro,1940732,Partner (Non-Brd),2014-01-27,2017-02-01,Member,,
Greenberg Traurig LLP,113127,American Law Institute (ALI),36378,Bob Charrow,1940894,Shareholder (Non-Brd),2002-06-01,2018-01-01,Member,,
Latham & Watkins LLP,482007,American Law Institute (ALI),36378,Professor Steven Croley,1942105,Partner (Non-Brd),2017-03-01,,Member,,
Orrick Herrington & Sutcliffe LLP,484431,American Law Institute (ALI),36378,Mike Delikat,1934567,Partner (Non-Brd),1991-07-01,,Advisor (Non-Brd),,
Mayer Brown LLP (Mayer Brown Rowe & Maw LLP prior to 09/2007),483619,American Law Institute (ALI),36378,Michael Scodro,1940732,Partner (Non-Brd),2017-02-06,,Member,,
DLA Piper LLP (US),931739,American Law Institute (ALI),36378,Ilana Eisenstein,1949911,Partner (Non-Brd),2017-09-07,,Member,,
Davis Wright Tremaine LLP,668006,American Law Institute (ALI),36378,LaVerne Woods,1961956,Partner (Non-Brd),1987-12-01,,Member,,
Davis Polk & Wardwell LLP,43959,American Law Institute (ALI),36378,Bradley Smith,1934517,Senior Counsel (Non-Brd),2013-07-01,,Member,,
Akerman LLP (Akerman Senterfitt LLP prior to 11/2013),836305,American Law Institute (ALI),36378,Gerard Wimberly Jr,1956321,Partner (Non-Brd),2017-04-01,,Member,,
Orrick Herrington & Sutcliffe LLP,484431,American Law Institute (ALI),36378,Townsend Hyatt,1940271,Partner (Non-Brd),,,Member,,
Morgan Lewis & Bockius LLP,250597,American Law Institute (ALI),36378,John Lavelle Jr,1953425,Partner (Non-Brd),2009-01-01,,Member,,
Bracewell LLP (Bracewell & Giuliani LLP prior to 01/2016),944782,American Law Institute (ALI),36378,Paul Shechtman,1960554,Partner (Non-Brd),2016-05-09,,Member,,
Smith Gambrell & Russell LLP (Formerly known as Smith Cohen Ringel Kohler & Martin),103872,American Law Institute (ALI),36378,Tom Rhodes,1943120,Partner (Non-Brd),,,Fellow,,
Carlton Fields Jorden Burt PA (Carlton Fields PA prior to 01/2014),2345347,American Law Institute (ALI),36378,The Hon. Chris Altenbernd,1959982,Shareholder (Non-Brd),2016-04-04,2018-01-01,Member,,
Steptoe & Johnson LLP,79336,American Law Institute (ALI),36378,Brian Egan,1927092,Partner (Non-Brd),2017-05-01,,Member,,
SCANA CORP (De-listed 01/2019),27179,American Law Institute (ALI),36378,Jim Stuckey II,1904544,Deputy General Counsel (Non-Brd),2013-01-01,2017-07-01,Member,,
SCANA CORP (De-listed 01/2019),27179,American Law Institute (ALI),36378,Jim Stuckey II,1904544,Senior VP/General Counsel/Assistant Secretary (Non-Brd),2017-07-01,2019-01-01,Member,,
Arnall Golden Gregory LLP (AGG),92222,American Law Institute (ALI),36378,Bob Rothman,1929255,Partner (Non-Brd),1983-01-01,,Member,,
Dominion Energy South Carolina Inc (South Carolina Electric & Gas Company (SCE&G) prior to 04/2019),29243,American Law Institute (ALI),36378,Jim Stuckey II,1904544,Senior VP/General Counsel/Assistant Secretary (Non-Brd),2017-01-01,,Member,,
Holland & Knight LLP,464601,American Law Institute (ALI),36378,Richard Blau,1867269,Partner (Non-Brd),1992-06-01,2005-05-01,Member,,
Wilmer Cutler Pickering Hale and Dorr LLP (WilmerHale),59077,American Law Institute (ALI),36378,Jonathan Cedarbaum,1885947,Partner (Non-Brd),2011-09-01,,Member,,
K&L Gates LLP,1227160,American Law Institute (ALI),36378,Paul Sweeney Jr,1891296,Administrative Partner (Non-Brd),2001-02-01,,Member,,
Pillsbury Winthrop Shaw Pittman LLP,634367,American Law Institute (ALI),36378,Barry Burgdorf,1887547,Special Counsel (Non-Brd),2017-07-01,,Member,,
GrayRobinson PA (Formerly known as Gray Adams Harris & Robinson PA),2168118,American Law Institute (ALI),36378,Richard Blau,1867269,Shareholder (Non-Brd),2005-05-01,,Member,,
Wilmer Cutler Pickering Hale and Dorr LLP (WilmerHale),59077,American Law Institute (ALI),36378,Felicia Ellsworth,1885951,Partner (Non-Brd),2014-01-01,,Member,,
CBS CORP,6098,American Law Institute (ALI),36378,Doctor Martha Minow,1893507,Independent Director (Brd) (SD),2017-05-19,,Member,,
White & Case LLP,48680,American Law Institute (ALI),36378,The Hon. Paul Friedman,1877229,Managing Partner (Non-Brd),1976-01-01,1994-01-01,Member,,
Faegre Baker Daniels LLP,1805563,American Law Institute (ALI),36378,Paul Luehr,1876019,Partner (Non-Brd),2017-03-06,,Advisor,,
Schnader Harrison Segal & Lewis LLP,78842,American Law Institute (ALI),36378,Albert Dandridge III,1876769,Partner/Chief Diversity Officer (Non-Brd),2000-01-01,,Member,,
Davies Ward Phillips & Vineberg LLP,76902,American Law Institute (ALI),36378,Guy Du Pont,1870193,Partner (Non-Brd),1989-08-01,,Member,,
K&L Gates LLP,1227160,American Law Institute (ALI),36378,Michael DeMarco,1891243,Partner (Non-Brd),1999-01-01,,Member,,
Intellectual Property Owners Association (IPO),535034,American Law Institute (ALI),36378,Victoria Cundiff,1896401,Committee Vice Chairman,,,Advisor,,
Schnader Harrison Segal & Lewis LLP,78842,American Law Institute (ALI),36378,Bruce Merenstein,1876765,Partner (Non-Brd),2006-01-01,,Member,,
Paul Hastings LLP (Paul Hastings Janofsky & Walker LLP prior to 07/2011),50924,American Law Institute (ALI),36378,Victoria Cundiff,1896401,Partner (Non-Brd),1992-01-01,,Advisor,,
Navitor Pharmaceuticals Inc (Formerly known as Calorics Inc),2142155,American Law Institute (ALI),36378,Barry Burgdorf,1887547,Director -  SD (Brd) (SD),,,Member,,
Cooley LLP,935873,American Law Institute (ALI),36378,Travis LeBlanc,1875397,Partner (Non-Brd),2019-01-07,,Member,,
Carrington Coleman Sloman & Blumenthal LLP,107947,American Law Institute (ALI),36378,Jim Coleman Jr,1875873,Senior Counsel (Non-Brd),1970-01-01,,Life Member,,
Boies Schiller & Flexner LLP,730666,American Law Institute (ALI),36378,Travis LeBlanc,1875397,Partner (Non-Brd),2017-03-01,2018-12-01,Member,,
Weil Gotshal & Manges LLP,262182,American Law Institute (ALI),36378,Arvin Maskin,1872314,Partner (Non-Brd),1986-01-01,,Life Member,,
