from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
EGL INC (De-listed 08/2007),10208,Crane Worldwide Logistics LLC,2143542,Jim Crane,90437,Chairman/CEO (Brd) (ED),2002-01-01,2007-08-03,Chairman (Brd) (SD),2006-01-01,
HCC INSURANCE HLDGS INC (De-listed 10/2015),14466,Crane Worldwide Logistics LLC,2143542,Jim Crane,90437,Independent Director (Brd) (SD),1999-05-20,2007-11-01,Chairman (Brd) (ED),2006-01-01,
NABORS INDUSTRIES LTD (Nabors Industries prior to 06/2002),21454,Crane Worldwide Logistics LLC,2143542,Jim Crane,90437,Independent Director (Brd) (SD),2012-02-24,,Chairman (Brd) (ED),2006-01-01,
WESTERN GAS PARTNERS LP (De-listed 02/2019),1025988,Crane Worldwide Logistics LLC,2143542,Jim Crane,90437,Independent Director (Brd) (SD),2008-05-09,2019-02-28,Chairman (Brd) (ED),2006-01-01,
CARGOJET INC (Cargojet Income Fund prior to 01/2011),1141693,Crane Worldwide Logistics LLC,2143542,Jim Crane,90437,Independent Director (Brd) (SD),2015-03-08,2018-03-08,Chairman (Brd) (ED),2006-01-01,
CARGOJET INC (Cargojet Income Fund prior to 01/2011),1141693,Crane Worldwide Logistics LLC,2143542,Jim Crane,90437,Independent Chairman (Brd) (SD),2018-03-08,,Chairman (Brd) (ED),2006-01-01,
WESTERN MIDSTREAM PARTNERS LP (Western Gas Equity Partners LP prior to 02/2019),1912843,Crane Worldwide Logistics LLC,2143542,Jim Crane,90437,Independent Director (Brd) (SD),2019-02-28,,Chairman (Brd) (ED),2006-01-01,
TIFFANY & CO,30723,Tages Holding SPA,2143545,Francesco Trapani,23534,Independent Director (Brd) (SD),2017-03-06,,Deputy Chairman/Partner (Brd) (ED),2016-12-01,
LICO ENERGY METALS INC (Wildcat Exploration Ltd prior to 10/2016),956442,Northern Lights Resources Corp (Listed 10/2018),2143550,Rick Timcke,1764431,Director -  SD (Brd) (SD),,,Chairman (Executive) (Brd) (ED),,
CROPS INC (Focus Ventures Ltd prior to 04/2018),1245754,Northern Lights Resources Corp (Listed 10/2018),2143550,Gordon Tainton,1342274,President (Brd) (ED),2017-01-25,,Independent Director (Brd) (SD),2017-12-08,2018-10-31
AMERICAN RESOURCES CORP,3003843,IIP Securities LLC,2143569,Randal Stephenson,1126354,Independent Director (Brd) (SD),2019-02-15,,CEO (Non-Brd),2012-06-01,
AON PLC (Aon Corp prior to 04/2012),2297,SLE Worldwide Ltd,2143599,Rob Brown,1077588,Division CEO (Non-Brd),2009-07-01,2015-10-05,NED (Brd) (SD),2008-12-31,2015-12-01
ZELTIQ AESTHETICS INC (De-listed 04/2017),1729849,Cool U LLC,2143608,Steve Watson,1133451,Vice President (Non-Brd),2011-10-19,2012-10-01,Partner (Non-Brd),2012-08-01,2014-08-01
Lake Capital Partners LP,260282,Staff Management SMX,2143610,Michael Miles,1487526,Operating Executive (Non-Brd),2010-01-01,2016-01-01,Chairman (Brd) (SD),,
HEALTH MANAGEMENT ASSOCIATES INC (De-listed 01/2014),14494,Ottumwa Regional Health Center,2143619,Dave Kreye,1460548,CEO (Non-Brd),2008-01-01,2010-01-01,Interim CEO (Non-Brd),2010-06-01,2010-11-01
Gerson Lehrman Group Inc,424062,Geophysical Technology Inc,2143647,Richard Degner,1090601,Active Member,,,President/CEO (Brd) (ED),2013-02-01,
University General Health System Inc (SeaBridge Freight Corp prior to 03/2011),1196866,HealthExec Market Group Ltd,2143650,Randall Butler,1460550,Division CEO (Non-Brd),2012-08-01,2014-10-01,President (Non-Brd),2001-03-01,
University General Health System Inc (SeaBridge Freight Corp prior to 03/2011),1196866,Basaldua & Heller PA,2143653,Randall Butler,1460550,Division CEO (Non-Brd),2012-08-01,2014-10-01,CEO (Brd) (ED),2009-01-01,
