from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Katten Muchin Rosenman LLP (Katten Muchin Zavis Rosenman LLP prior to 05/2005),783752,Chicago Bar Association (CBA),79149,Cathleen Booth,1604061,Partner (Non-Brd),2000-09-01,,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Sean Herring,1607847,Associate Attorney (Non-Brd),2005-09-01,2010-04-01,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Gail Morse,1605628,Partner (Non-Brd),1997-01-01,,Member,,
Seyfarth Shaw LLP,421472,Chicago Bar Association (CBA),79149,Peter Woodford,1603995,Partner/General Counsel (Non-Brd),,2016-01-01,Member,,
"McGuireWoods LLP (McGuire, Woods, Battle & Boothe LLP prior to 2000)",250377,Chicago Bar Association (CBA),79149,Amy Manning,1611577,Partner (Non-Brd),2016-06-01,,Committee Vice Chairman,,
Nixon Peabody LLP,246637,Chicago Bar Association (CBA),79149,Chuck Bernardini,1605797,Partner (Non-Brd),2015-02-01,,Member,,
Seyfarth Shaw LLP,421472,Chicago Bar Association (CBA),79149,Robert Weber,1603985,Partner (Non-Brd),1987-01-01,2015-10-01,Member,,
"Foley & Lardner LLP (Friedman, Wang & Bleiberg PC prior to 07/2004)",570020,Chicago Bar Association (CBA),79149,Jay Erens,1612953,Partner (Non-Brd),2001-01-01,,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Robert Stauffer,1608037,Partner/General Counsel (Non-Brd),1990-01-01,,Member,,
Lewis Brisbois Bisgaard & Smith LLP,463898,Chicago Bar Association (CBA),79149,Jim Wideikis,1603719,Partner (Non-Brd),2013-06-01,2016-11-01,Committee Member,,
Holland & Knight LLP,464601,Chicago Bar Association (CBA),79149,Robert Labate,1609994,Partner (Non-Brd),2001-03-01,,Committee Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Geoff Davis,1604845,Partner (Non-Brd),2005-01-01,,Member,,
Nixon Peabody LLP,246637,Chicago Bar Association (CBA),79149,Kristopher Stark,1612218,Partner (Non-Brd),2015-02-01,,Member,,
"McGuireWoods LLP (McGuire, Woods, Battle & Boothe LLP prior to 2000)",250377,Chicago Bar Association (CBA),79149,Angelo Russo,1610613,Partner (Non-Brd),2004-07-01,,Committee Chairman,,
Holland & Knight LLP,464601,Chicago Bar Association (CBA),79149,Elias Matsakis,1611754,Partner (Non-Brd),2002-07-01,2007-02-01,Member,,
Faegre Baker Daniels LLP,1805563,Chicago Bar Association (CBA),79149,James Saul,1608977,Partner (Non-Brd),2014-01-01,,Member,,
Duane Morris LLP (Formerly known as Duane Morris & Heckscher LLP),91111,Chicago Bar Association (CBA),79149,Charles Lewis,1611712,Partner (Non-Brd),2006-11-06,,Member,,
Seyfarth Shaw LLP,421472,Chicago Bar Association (CBA),79149,Gerald Maatman Jr,1611682,Partner (Non-Brd),2003-01-01,,Member,,
Holland & Knight LLP,464601,Chicago Bar Association (CBA),79149,Shayle Fox,1611376,Partner (Non-Brd),,2018-01-01,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Sally Coder,1605534,Partner (Non-Brd),2006-12-01,2018-11-01,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,John Ward Jr,1605585,Partner (Non-Brd),,,Member,,
Seyfarth Shaw LLP,421472,Chicago Bar Association (CBA),79149,Michael Levinson,1613132,Partner/General Counsel (Non-Brd),1989-02-01,2017-01-01,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Elizabeth Coleman,1604837,Partner (Non-Brd),2004-01-01,,Member,,
Katten Muchin Rosenman LLP (Katten Muchin Zavis Rosenman LLP prior to 05/2005),783752,Chicago Bar Association (CBA),79149,Michael Callahan,1610464,Of Counsel (Non-Brd),2019-01-01,,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Erin Schrantz,1605529,Partner (Non-Brd),2000-09-01,,Member,,
Drinker Biddle & Reath LLP,862984,Chicago Bar Association (CBA),79149,Michael Barry,1606646,Partner (Non-Brd),1984-06-01,2016-01-01,Member,,
Faegre Baker Daniels LLP,1805563,Chicago Bar Association (CBA),79149,Catherine Gryczan,1605268,Partner (Non-Brd),2012-01-01,,Member,,
Katten Muchin Rosenman LLP (Katten Muchin Zavis Rosenman LLP prior to 05/2005),783752,Chicago Bar Association (CBA),79149,Lance Zinman,1604338,Partner (Brd) (ED),2006-04-01,,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Joel Pelz,1608933,Partner (Non-Brd),,,Member,,
"Foley & Lardner LLP (Friedman, Wang & Bleiberg PC prior to 07/2004)",570020,Chicago Bar Association (CBA),79149,Z Scott,1608131,Partner (Non-Brd),2016-06-23,2018-07-01,Committee Chairman,,
Lewis Brisbois Bisgaard & Smith LLP,463898,Chicago Bar Association (CBA),79149,Bryan Schumann,1603208,Partner (Non-Brd),2009-01-01,2019-01-01,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Keri Holleb Hotaling,1608930,Associate (Non-Brd),2000-01-01,2008-12-19,Member,,
Katten Muchin Rosenman LLP (Katten Muchin Zavis Rosenman LLP prior to 05/2005),783752,Chicago Bar Association (CBA),79149,Leslie Minier,1604247,Partner/Chief Diversity Officer (Non-Brd),2007-05-01,,Committee Member,,
Katten Muchin Rosenman LLP (Katten Muchin Zavis Rosenman LLP prior to 05/2005),783752,Chicago Bar Association (CBA),79149,Chris Kemnitz,1610420,Partner (Non-Brd),2017-01-01,,Member,,
Lathrop & Gage LLP,1687728,Chicago Bar Association (CBA),79149,Robert Weber,1603985,Partner (Non-Brd),2015-10-01,,Member,,
Katten Muchin Rosenman LLP (Katten Muchin Zavis Rosenman LLP prior to 05/2005),783752,Chicago Bar Association (CBA),79149,Chris Kemnitz,1610420,Partner (Non-Brd),1996-09-01,2017-01-01,Member,,
Katten Muchin Rosenman LLP (Katten Muchin Zavis Rosenman LLP prior to 05/2005),783752,Chicago Bar Association (CBA),79149,Chris Kemnitz,1610420,Partner (Brd) (ED),1996-09-01,2017-01-01,Member,,
"McGuireWoods LLP (McGuire, Woods, Battle & Boothe LLP prior to 2000)",250377,Chicago Bar Association (CBA),79149,Angelo Russo,1610613,Partner (Non-Brd),2004-07-01,,Committee Vice Chairman,,
PROVIDENCE SERVICE CORP,488319,Chicago Bar Association (CBA),79149,Kathryn Stalmack,1597010,Senior VP/General Counsel/Corporate Secretary (Non-Brd),2019-08-27,,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Timothy Barron,1604628,Partner (Non-Brd),2004-01-01,,Member,,
Katten Muchin Rosenman LLP (Katten Muchin Zavis Rosenman LLP prior to 05/2005),783752,Chicago Bar Association (CBA),79149,Lou Glaser II,1604103,Partner (Non-Brd),2009-01-21,,Member,,
"McGuireWoods LLP (McGuire, Woods, Battle & Boothe LLP prior to 2000)",250377,Chicago Bar Association (CBA),79149,Angelo Russo,1610613,Partner (Non-Brd),2004-07-01,,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Adam Petravicius,1608919,Partner (Non-Brd),2003-04-02,2017-12-01,Member,,
"McGuireWoods LLP (McGuire, Woods, Battle & Boothe LLP prior to 2000)",250377,Chicago Bar Association (CBA),79149,Amy Manning,1611577,Partner (Non-Brd),2002-01-01,2012-09-01,Committee Vice Chairman,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Thalia Myrianthopoulos,1605631,Partner (Non-Brd),2014-08-01,2016-08-01,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Terri Mascherin,1605595,Partner (Non-Brd),1991-01-01,,President,,
Katten Muchin Rosenman LLP (Katten Muchin Zavis Rosenman LLP prior to 05/2005),783752,Chicago Bar Association (CBA),79149,Chuck Harris,1610510,Partner (Non-Brd),,2017-01-01,Committee Member,,
Drinker Biddle & Reath LLP,862984,Chicago Bar Association (CBA),79149,Jesse Ruiz,1607752,Partner (Non-Brd),1997-02-01,2019-02-01,Member,,
Duane Morris LLP (Formerly known as Duane Morris & Heckscher LLP),91111,Chicago Bar Association (CBA),79149,Thomas Wechter,1605931,Partner (Non-Brd),2011-01-01,,Member,,
Nixon Peabody LLP,246637,Chicago Bar Association (CBA),79149,Rob Drobnak,1605464,Partner (Non-Brd),2015-02-01,,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Matthew Thomas,1605556,Partner (Non-Brd),2005-01-12,,Member,,
"McGuireWoods LLP (McGuire, Woods, Battle & Boothe LLP prior to 2000)",250377,Chicago Bar Association (CBA),79149,Richard Mason,1609662,Partner (Non-Brd),2003-01-01,,Member,,
Troutman Sanders LLP,123257,Chicago Bar Association (CBA),79149,Eileen Bower,1607468,Managing Partner (Non-Brd),2015-01-06,2017-01-01,Member,,
Holland & Knight LLP,464601,Chicago Bar Association (CBA),79149,Frank Keldermans,1612373,Partner (Non-Brd),2002-01-01,2004-01-01,Member,,
Jackson Lewis PC (Formerly known as Jackson Lewis Schnitzler & Krupman LLP),1471231,Chicago Bar Association (CBA),79149,Sean Herring,1607847,Associate (Non-Brd),2010-04-01,2015-01-01,Member,,
Faegre Baker Daniels LLP,1805563,Chicago Bar Association (CBA),79149,Ed Fitzpatrick,1604911,Senior Counsel (Non-Brd),2018-01-01,,Member,,
Drinker Biddle & Reath LLP,862984,Chicago Bar Association (CBA),79149,Doctor David Kay,1608833,Managing Partner (Brd) (ED),2007-01-01,2016-01-01,Member,,
Seyfarth Shaw LLP,421472,Chicago Bar Association (CBA),79149,James Sowka,1603978,Partner (Non-Brd),2008-07-01,,Director -  SD,,
"Foley & Lardner LLP (Friedman, Wang & Bleiberg PC prior to 07/2004)",570020,Chicago Bar Association (CBA),79149,Ed Mason,1612870,Partner (Non-Brd),1991-01-01,2017-01-01,Member,,
Drinker Biddle & Reath LLP,862984,Chicago Bar Association (CBA),79149,John Simon,1607649,Partner (Non-Brd),2007-01-01,,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Ross Bricker,1604818,Partner (Non-Brd),1987-01-01,,Member,,
Seyfarth Shaw LLP,421472,Chicago Bar Association (CBA),79149,Allan Reich,1603955,Senior Partner (Non-Brd),2003-01-01,,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Thalia Myrianthopoulos,1605631,Associate (Non-Brd),2003-10-01,2009-12-01,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Daniel Murray,1605630,Of Counsel (Non-Brd),2016-01-01,,Member,,
Drinker Biddle & Reath LLP,862984,Chicago Bar Association (CBA),79149,Mark Furlane,1607519,Partner (Non-Brd),2006-01-01,2017-01-01,Member,,
Faegre Baker Daniels LLP,1805563,Chicago Bar Association (CBA),79149,Ed Fitzpatrick,1604911,Of Counsel (Non-Brd),2016-01-01,2018-01-01,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Debbie Berman,1604646,Partner (Non-Brd),1998-01-01,,Member,,
Jenner & Block LLP,68552,Chicago Bar Association (CBA),79149,Keri Holleb Hotaling,1608930,Partner (Non-Brd),2008-12-19,,Member,,
