from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
ARMOR HOLDING INC (De-listed 08/2007),2593,Crain Communications Inc,533635,Alair Townsend,202959,Director -  SD (Brd) (SD),,,Vice President (Non-Brd),1993-01-01,2006-09-01
Teachers Insurance and Annuity Association of America (TIAA),81820,Crain Communications Inc,533635,Alair Townsend,202959,Overseer (Non-Brd),2000-01-01,2017-07-01,Vice President (Non-Brd),1993-01-01,2006-09-01
Teachers Insurance and Annuity Association of America (TIAA),81820,Crain Communications Inc,533635,Alair Townsend,202959,Overseer (Non-Brd),2000-01-01,2017-07-01,Publishing Director (Non-Brd),2006-09-01,2007-01-01
College Retirement Equities Fund (CREF),492411,Crain Communications Inc,533635,Alair Townsend,202959,Overseer (Non-Brd),2000-01-01,,Publishing Director (Non-Brd),2006-09-01,2007-01-01
Teachers Insurance and Annuity Association of America (TIAA),81820,Crain Communications Inc,533635,Alair Townsend,202959,Overseer (Non-Brd),2000-01-01,2017-07-01,Columnist (Non-Brd),2007-01-01,2015-01-01
College Retirement Equities Fund (CREF),492411,Crain Communications Inc,533635,Alair Townsend,202959,Overseer (Non-Brd),2000-01-01,,Columnist (Non-Brd),2007-01-01,2015-01-01
LEE ENTERPRISES INC,18625,Crain Communications Inc,533635,Rance Crain,103457,Director -  SD (Brd) (SD),,,President (Brd) (ED),1973-01-01,2017-07-12
DOMINION ENERGY INC (Dominion Resources Inc (Virginia) prior to 05/2017),9491,Crain Communications Inc,533635,Anne Bomar,1197765,Division Senior VP (Non-Brd),2014-11-01,,Member,,
DOMINION ENERGY INC (Dominion Resources Inc (Virginia) prior to 05/2017),9491,Crain Communications Inc,533635,Anne Bomar,1197765,Division Senior VP (Non-Brd),2013-04-01,2014-11-01,Member,,
DOMINION ENERGY INC (Dominion Resources Inc (Virginia) prior to 05/2017),9491,Crain Communications Inc,533635,Anne Bomar,1197765,Division Senior VP/General Manager (Non-Brd),2009-12-01,2013-04-01,Member,,
ALTABA INC (Yahoo Inc prior to 06/2017),33915,Crain Communications Inc,533635,Chris Battaglia,1307731,Various Positions (Non-Brd),2002-09-01,2003-03-01,Sales Representative (Non-Brd),1991-04-01,2003-04-01
United States Postal Service (USPS),607315,Crain Communications Inc,533635,Joyce McGarvy,1307755,Committee Chairman (Non-Brd),2005-01-01,2007-01-01,Vice President - Distribution (Non-Brd),1979-01-01,2013-01-01
United States Postal Service (USPS),607315,Crain Communications Inc,533635,Joyce McGarvy,1307755,Committee Vice Chairman (Non-Brd),2004-01-01,2005-01-01,Vice President - Distribution (Non-Brd),1979-01-01,2013-01-01
COCA-COLA CO,7204,Crain Communications Inc,533635,Lucie Austin,1793707,Regional Marketing Director (Non-Brd),2015-01-01,2018-04-01,Regional Marketing Director (Non-Brd),2015-01-01,2018-04-01
COCA-COLA CO,7204,Crain Communications Inc,533635,Lucie Austin,1793707,Regional Marketing Director (Non-Brd),2008-03-01,2013-04-12,Regional Marketing Director (Non-Brd),2015-01-01,2018-04-01
DOW JONES & CO INC (De-listed 12/2007),9560,Crain Communications Inc,533635,Nancy Adler,1590976,Senior MD (Non-Brd),1998-01-01,2007-01-01,Publisher (Non-Brd),2007-04-30,2009-01-01
HYDRIL CO (De-listed 05/2007),15281,Cox & Perkins Exploration Inc,533636,Jerry Cox,272018,Independent Director (Brd) (SD),1999-01-01,2007-05-07,Chairman/President (Brd) (ED),1976-01-01,
