from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
BRANDYWINE REALTY TRUST,5006,NorthMarq Advisors LLC,575620,Walt D'Alessio,36284,Lead Independent Trustee (Brd) (SD),2002-01-01,2004-03-25,Principal (Brd) (ED),2003-07-01,
BRANDYWINE REALTY TRUST,5006,NorthMarq Advisors LLC,575620,Walt D'Alessio,36284,Lead Independent Chairman (Brd) (SD),2004-03-25,2017-02-16,Principal (Brd) (ED),2003-07-01,
EXELON CORP,11376,NorthMarq Advisors LLC,575620,Walt D'Alessio,36284,Independent Director (Brd) (SD),2000-10-20,2005-01-01,Principal (Brd) (ED),2003-07-01,
EXELON CORP,11376,NorthMarq Advisors LLC,575620,Walt D'Alessio,36284,Lead Independent Director (Brd) (SD),2009-01-01,2012-12-31,Principal (Brd) (ED),2003-07-01,
EXELON CORP,11376,NorthMarq Advisors LLC,575620,Walt D'Alessio,36284,Presiding Independent Director (Brd) (SD),2005-01-01,2009-01-01,Principal (Brd) (ED),2003-07-01,
PENNSYLVANIA REAL ESTATE INVESTMENT TRUST (PREIT),24093,NorthMarq Advisors LLC,575620,Walt D'Alessio,36284,Independent Trustee (Brd) (SD),2005-12-15,2011-01-01,Principal (Brd) (ED),2003-07-01,
PENNSYLVANIA REAL ESTATE INVESTMENT TRUST (PREIT),24093,NorthMarq Advisors LLC,575620,Walt D'Alessio,36284,Lead Independent Trustee (Brd) (SD),2011-01-01,2017-06-01,Principal (Brd) (ED),2003-07-01,
Federal Home Loan Bank of Pittsburgh (FHLBank Pittsburgh),550812,NorthMarq Advisors LLC,575620,Walt D'Alessio,36284,NED (Brd) (SD),2008-01-01,2010-01-01,President/CEO/MD (Brd) (ED),,
Jones Day (Jones Day Reavis & Pogue prior to 01/2003),1204724,PHOENIX Group,575622,Chris Pinney,1892477,Senior Associate (Non-Brd),2001-09-01,2010-05-07,Executive (Non-Brd),2009-03-01,2009-09-01
XPLORE TECHNOLOGIES CORP (De-listed 08/2018),1900895,PHOENIX Group,575622,Phil Sassower,598269,Chairman (Brd) (SD),2017-04-03,2017-10-18,CEO (Non-Brd),2003-01-01,
XPLORE TECHNOLOGIES CORP (De-listed 08/2018),1900895,PHOENIX Group,575622,Phil Sassower,598269,Chairman/CEO (Brd) (ED),2012-10-26,2017-04-03,CEO (Non-Brd),2003-01-01,
FAIRCHILD CORP (De-listed 02/2009),11503,PHOENIX Group,575622,Phil Sassower,598269,Independent Chairman (Brd) (SD),2008-05-13,2008-10-07,CEO (Non-Brd),2003-01-01,
iSign Solutions Inc (Communication Intelligence Corp (CIC) prior to 12/2015),7473,PHOENIX Group,575622,Phil Sassower,598269,Co-Chairman/CEO (Brd) (ED),2015-10-27,,CEO (Non-Brd),2003-01-01,
NEWPARK RESOURCES INC,22071,PHOENIX Group,575622,Phil Sassower,598269,Committee Chairman (Non-Brd),1996-04-01,1997-01-01,Investor (Non-Brd),1970-01-01,2003-01-01
NEWPARK RESOURCES INC,22071,PHOENIX Group,575622,Phil Sassower,598269,Chairman/CEO (Brd) (ED),1987-12-01,1996-04-01,Investor (Non-Brd),1970-01-01,2003-01-01
FAIRCHILD CORP (De-listed 02/2009),11503,PHOENIX Group,575622,Phil Sassower,598269,Chairman/Acting Co-CEO (Brd) (ED),2008-10-07,2008-12-12,CEO (Non-Brd),2003-01-01,
FAIRCHILD CORP (De-listed 02/2009),11503,PHOENIX Group,575622,Phil Sassower,598269,Independent Director (Brd) (SD),2008-01-10,2008-05-13,CEO (Non-Brd),2003-01-01,
iSign Solutions Inc (Communication Intelligence Corp (CIC) prior to 12/2015),7473,PHOENIX Group,575622,Phil Sassower,598269,Chairman/CEO (Brd) (ED),2010-08-05,2015-10-27,CEO (Non-Brd),2003-01-01,
FAIRCHILD CORP (De-listed 02/2009),11503,PHOENIX Group,575622,Phil Sassower,598269,Chairman/Acting CEO (Brd) (ED),2008-12-12,2009-02-05,CEO (Non-Brd),2003-01-01,
BL Companies Inc,1479290,PHOENIX Group,575622,A Colletti,896791,Architect (Non-Brd),2009-06-23,,Division MD (Non-Brd),2003-01-01,2010-05-01
OEP Capital Advisors LP (One Equity Partners) (Formerly known as One Equity Partners LLC),1064228,PHOENIX Group,575622,Doctor Joe Michels,620943,MD (Brd) (ED),2007-01-01,2013-01-01,Director -  SD (Brd) (SD),,
