from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
BURLINGTON NORTHERN SANTA FE CORP (De-listed 02/2010),5337,BioWhittaker Inc,83104,Doctor Joe Alibrandi,35618,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),1992-09-01,1997-09-01
JACOBS ENGINEERING GROUP INC,17251,BioWhittaker Inc,83104,Doctor Joe Alibrandi,35618,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),1992-09-01,1997-09-01
JACOBS ENGINEERING GROUP INC,17251,BioWhittaker Inc,83104,Doctor Joe Alibrandi,35618,Director -  SD (Brd) (SD),,,CEO (Brd) (ED),1991-09-01,1991-10-01
JACOBS ENGINEERING GROUP INC,17251,BioWhittaker Inc,83104,Doctor Joe Alibrandi,35618,Director -  SD (Brd) (SD),,,Chairman/CEO (Brd) (ED),1991-10-01,1992-09-01
PPG INDUSTRIES INC,24887,Michigan Business Leaders for Educational Excellence (MBLEE),83105,Dave Whitwam,36109,Independent Director (Brd) (SD),1991-01-01,2003-04-01,Chairman,,
WHIRLPOOL CORP,33437,Michigan Business Leaders for Educational Excellence (MBLEE),83105,Dave Whitwam,36109,Chairman/CEO (Brd) (ED),1992-01-01,2004-06-30,Chairman,,
UNIVERSAL FOREST PRODUCTS INC,31863,Michigan Business Leaders for Educational Excellence (MBLEE),83105,Ambassador Peter Secchia,220199,Chairman (Brd) (ED),2002-12-31,2006-04-19,Member,,
UNIVERSAL FOREST PRODUCTS INC,31863,Michigan Business Leaders for Educational Excellence (MBLEE),83105,Ambassador Peter Secchia,220199,Chairman (Brd) (SD),2002-12-31,2006-04-19,Member,,
UNIVERSAL FOREST PRODUCTS INC,31863,Michigan Business Leaders for Educational Excellence (MBLEE),83105,Ambassador Peter Secchia,220199,Chairman Emeritus (Brd) (SD),2006-04-19,2009-04-15,Member,,
UNIVERSAL FOREST PRODUCTS INC,31863,Michigan Business Leaders for Educational Excellence (MBLEE),83105,Ambassador Peter Secchia,220199,Chairman (Brd) (SD),1993-01-01,2002-12-31,Member,,
UNIVERSAL FOREST PRODUCTS INC,31863,Michigan Business Leaders for Educational Excellence (MBLEE),83105,Ambassador Peter Secchia,220199,Chairman (Brd) (ED),1993-01-01,2002-12-31,Member,,
AT&T INC (SBC Communications prior to 11/2005),27163,Michigan Business Leaders for Educational Excellence (MBLEE),83105,Mary Regan,1005848,Regional President (Non-Brd),2009-02-23,2013-05-01,Director -  SD (Brd) (SD),,
TITAN CORP (De-listed 08/2005),30778,Robert E La Blanc Associates Inc,83106,Bob La Blanc,35980,Independent Director (Brd) (SD),1996-01-01,2005-08-01,President (Brd) (ED),1981-10-01,
CA INC (CA Technologies) (De-listed 11/2018),7569,Robert E La Blanc Associates Inc,83106,Bob La Blanc,35980,Independent Director (Brd) (SD),2002-07-16,2009-09-14,President (Brd) (ED),1981-10-01,
FIBERNET TELECOM GROUP INC (De-listed 09/2009),11731,Robert E La Blanc Associates Inc,83106,Bob La Blanc,35980,Director -  SD (Brd) (SD),,,President (Brd) (ED),1981-10-01,
FIBERNET TELECOM GROUP INC (De-listed 09/2009),11731,Robert E La Blanc Associates Inc,83106,Bob La Blanc,35980,Independent Chairman (Brd) (SD),2008-06-01,2009-09-09,President (Brd) (ED),1981-10-01,
HIGH YIELD PLUS FUND INC (De-listed 06/2009),14766,Robert E La Blanc Associates Inc,83106,Bob La Blanc,35980,Independent Director (Brd) (SD),1999-12-01,2009-06-19,President (Brd) (ED),1981-10-01,
STORAGE TECHNOLOGY CORP (De-listed 08/2005),29324,Robert E La Blanc Associates Inc,83106,Bob La Blanc,35980,Independent Director (Brd) (SD),1979-01-01,2004-05-20,President (Brd) (ED),1981-10-01,
TRIBUNE CO (DEL) (De-listed 12/2007),31293,Robert E La Blanc Associates Inc,83106,Bob La Blanc,35980,Independent Director (Brd) (SD),1982-01-01,2001-05-08,President (Brd) (ED),1981-10-01,
Rand Worldwide Inc (Avatech Solutions Inc prior to 12/2010),574417,Robert E La Blanc Associates Inc,83106,Bob La Blanc,35980,Independent Director (Brd) (SD),2004-04-21,2004-11-17,President (Brd) (ED),1981-10-01,
BARRICK GOLD CORP,3618,Stackpole Ltd,83107,Rishi Ghuldu,1694920,Coach (Non-Brd),2004-03-01,2006-05-01,Coordinator (Non-Brd),2000-01-01,2004-01-01
BTU INTERNATIONAL INC (De-listed 01/2015),5264,Stackpole Ltd,83107,John Beard,90882,Corporate Secretary (Non-Brd),1981-01-01,2002-06-01,Director -  SD (Brd) (SD),,
TIMBERLAND CO (De-listed 09/2011),30738,Stackpole Ltd,83107,John Beard,90882,Independent Director (Brd) (SD),2001-07-01,2005-05-19,Director -  SD (Brd) (SD),,
BTU INTERNATIONAL INC (De-listed 01/2015),5264,Stackpole Ltd,83107,John Beard,90882,Director/Secretary (Brd) (SD),2002-06-01,2004-05-27,Director -  SD (Brd) (SD),,
