from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
ICC HOLDINGS INC,2648072,Illinois Casualty Co,667953,Arron Sutherland,1895587,President/CEO (Brd) (ED),2017-03-28,,President/CEO (Brd) (ED),2010-06-01,
ICC HOLDINGS INC,2648072,Illinois Casualty Co,667953,Joel Heriford,1895579,Independent Director (Brd) (SD),2017-03-28,,Independent Director (Brd) (SD),2004-01-01,
ICC HOLDINGS INC,2648072,Illinois Casualty Co,667953,Jerry Pepping,1895553,Independent Chairman (Brd) (SD),2017-03-28,,Independent Chairman (Brd) (SD),2007-01-01,
ICC HOLDINGS INC,2648072,Illinois Casualty Co,667953,Kathleen Springer,1895632,HR Director (Non-Brd),2017-03-28,2017-01-01,HR Director (Non-Brd),2011-04-01,2017-01-01
ICC HOLDINGS INC,2648072,Illinois Casualty Co,667953,Scott Burgess,1895571,Independent Director (Brd) (SD),2017-03-28,,Independent Director (Brd) (SD),2014-11-01,
ICC HOLDINGS INC,2648072,Illinois Casualty Co,667953,Howard Beck,1895622,VP/Chief Underwriting Officer (Non-Brd),2017-03-28,,Chief Underwriting Officer (Non-Brd),2016-05-01,
ICC HOLDINGS INC,2648072,Illinois Casualty Co,667953,Mark Schwab,978851,Independent Director (Brd) (SD),2017-03-28,,Independent Director (Brd) (SD),2008-01-01,
ICC HOLDINGS INC,2648072,Illinois Casualty Co,667953,Dan Portes,978846,Independent Director (Brd) (SD),2017-03-28,,Independent Director (Brd) (SD),2010-01-01,
ICC HOLDINGS INC,2648072,Illinois Casualty Co,667953,Chris Schmitt,981846,Independent Director (Brd) (SD),2017-03-28,,Independent Director (Brd) (SD),2015-01-01,
ARTHUR J GALLAGHER & CO,12761,Illinois Casualty Co,667953,Mark Schwab,978851,Area President (Non-Brd),2011-10-01,2016-12-01,Independent Director (Brd) (SD),2008-01-01,
ARTHUR J GALLAGHER & CO,12761,Illinois Casualty Co,667953,Mark Schwab,978851,Account Executive (Non-Brd),,2011-10-01,Independent Director (Brd) (SD),2008-01-01,
ICC HOLDINGS INC,2648072,Illinois Casualty Co,667953,Rick Clinton,337732,Independent Director (Brd) (SD),2017-03-28,,Independent Director (Brd) (SD),2017-03-24,
LAYNE CHRISTENSEN CO (De-listed 06/2018),18539,Reynolds Inc,667954,Mark Accetturo,1121165,Division President (Non-Brd),2010-02-01,2014-08-01,President (Non-Brd),2010-02-01,2014-08-01
SPECTRUM PHARMACEUTICALS INC (Neo Therapeutics prior to 12/2002),21752,Whitby Research Inc,667957,Doctor Eric Nelson,376541,Advisor (Non-Brd),1987-01-01,1998-06-16,CEO/CFO (Brd) (ED),1986-01-01,1991-01-01
QCR HOLDINGS INC (Quad City Holdings Inc prior to 11/2001),25479,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Doug Hultquist,373743,President/CEO (Brd) (ED),2000-09-07,2019-05-23,Director -  SD (Brd) (SD),,
UNITED FIRE GROUP INC (United Fire & Casualty Co prior to 02/2012),32105,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Doug Hultquist,373743,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
M2 Lease Funds LLC,823139,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Doug Hultquist,373743,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
UNITED FIRE GROUP INC (United Fire & Casualty Co prior to 02/2012),32105,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Doug Hultquist,373743,Independent Director (Brd) (SD),2012-05-16,2016-05-01,Director -  SD (Brd) (SD),,
UNITED FIRE GROUP INC (United Fire & Casualty Co prior to 02/2012),32105,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Doug Hultquist,373743,Independent Director (Brd) (SD),2012-05-16,2016-05-01,Chairman (Brd) (SD),2014-07-01,2015-07-01
QCR HOLDINGS INC (Quad City Holdings Inc prior to 11/2001),25479,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Doug Hultquist,373743,President/CEO (Brd) (ED),2000-09-07,2019-05-23,Chairman (Brd) (SD),2014-07-01,2015-07-01
M2 Lease Funds LLC,823139,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Doug Hultquist,373743,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2014-07-01,2015-07-01
SPIRE INC (Laclede Group Inc prior to 04/2016),18343,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Shanna Manning,978975,Creative Director (Non-Brd),2012-05-01,,Member,,
ICC HOLDINGS INC,2648072,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Dan Portes,978846,Independent Director (Brd) (SD),2017-03-28,,Director -  SD (Brd) (SD),,
Advanced BioEnergy LLC,1566684,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Dan Kueter,1004126,Independent Director (Brd) (SD),2014-09-04,,Director -  SD (Brd) (SD),,
QCR HOLDINGS INC (Quad City Holdings Inc prior to 11/2001),25479,Quad City Chamber of Commerce (Formerly known as Illinois Quad City Chamber of Commerce),667959,Peter Benson,1544541,Executive VP/Chief Legal Counsel (Non-Brd),2014-05-01,,Committee Member,,
LUMERA CORP (De-listed 12/2008),580444,Pioneer Square Properties Inc,667963,Fraser Black,373758,Independent Director (Brd) (SD),2004-08-17,2008-12-10,Managing Partner (Brd) (ED),2001-01-01,
AMERIANA BANCORP (De-listed 12/2015),1979,New Castle Henry County Economic Development Corp,667966,Jerry Gassen,346679,President/CEO/Principal Executive Officer (Brd) (ED),2005-06-01,2015-12-31,Chairman Elect,,
AMERIANA BANCORP (De-listed 12/2015),1979,New Castle Henry County Economic Development Corp,667966,Jerry Gassen,346679,President/CEO/Principal Executive Officer (Brd) (ED),2005-06-01,2015-12-31,Chairman,,
PROSPECT MEDICAL HOLDINGS INC (De-listed 12/2010),484690,Columbia Charitable Foundation,667967,Michael Terner,373737,Consultant (Non-Brd),1994-01-01,1998-01-01,Consultant (Non-Brd),1994-01-01,1998-01-01
KARYOPHARM THERAPEUTICS INC,2006211,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Carolyn Finkle,486707,Vice President - Regulatory Affairs (Non-Brd),2017-08-01,2018-10-01,Co-Director (Non-Brd),,2018-10-01
PFIZER INC,24296,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Doctor Mike Holfinger,1252788,Senior Manager - Research & Development (Non-Brd),2003-04-01,2006-06-01,Instructor (Non-Brd),1997-01-01,2004-01-01
CATALYST BIOSCIENCES INC (Targacept Inc prior to 08/2015),57738,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Doctor Jessica Beaver,1542237,Division Director (Non-Brd),2007-09-01,2012-04-01,Coordinator (Non-Brd),2003-05-01,2009-11-01
SCILEX Pharmaceuticals Inc,2215741,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Doctor Eric Floyd,1519139,Independent Director (Brd) (SD),2014-05-05,2016-01-01,Member,,
BioForward Inc (Wisconsin Biotechnology Association prior to 2009),577211,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Doctor Eric Floyd,1519139,Director -  SD (Brd) (SD),,,Member,,
COLLEGIUM PHARMACEUTICAL INC,2243091,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Doctor Ernest Kopecky,1490937,Vice President - Clinical Development (Non-Brd),2015-05-07,2017-01-01,Faculty Member (Non-Brd),,
Collegium Pharmaceutical Inc (Collegium Pharmaceuticals Inc prior to 10/2003) (Listed 05/2015),880883,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Doctor Ernest Kopecky,1490937,Vice President - Clinical Development (Non-Brd),2012-06-01,2015-05-07,Faculty Member (Non-Brd),,
INNOVARO INC (UTEK Corp prior to 03/2010) (De-listed 03/2013),32172,Best Doctors in America Inc,667978,Professor Doctor Stuart Brooks,449191,Independent Director (Brd) (SD),1998-05-01,2008-06-26,Member,,
CHARLES RIVER LABORATORIES INTERNATIONAL INC,6495,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Glenn Washer,1389528,General Manager (Non-Brd),2010-01-01,2011-01-01,Faculty Member (Non-Brd),2002-01-01,2012-01-01
THERATECHNOLOGIES INC,30600,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Glenn Washer,1389528,Director - Safety (Non-Brd),2002-01-01,2004-01-01,Faculty Member (Non-Brd),2002-01-01,2012-01-01
CHARLES RIVER LABORATORIES INTERNATIONAL INC,6495,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Glenn Washer,1389528,Corporate VP (Non-Brd),2011-01-01,2014-01-01,Faculty Member (Non-Brd),2002-01-01,2012-01-01
MERCK & CO INC (Schering-Plough Corp prior to 11/2009),27219,Pharmaceutical Education & Research Institute (PERI) Inc,667969,Doctor Jay Siegel,1943460,Executive Committee Member (Non-Brd),2003-01-01,2009-01-01,Director -  SD,,
NTN BUZZTIME INC (NTN Communications prior to 01/2006),22670,Arlen Communications Inc,667972,Gary Arlen,373771,Independent Director (Brd) (SD),1999-08-01,2009-02-06,President (Brd) (ED),1980-01-01,
Holland & Knight LLP,464601,American Composers Orchestra,667973,Bob Taisey,854408,Partner (Non-Brd),2000-01-01,2016-01-01,Secretary,,
GAP INC,12818,American Composers Orchestra,667973,Anette McEvoy,623624,General Manager (Non-Brd),2006-05-01,2009-04-01,Co-Chairman,,
Grant Thornton LLP,100932,American Composers Orchestra,667973,Anthony Creamer III,2018914,MD (Non-Brd),2017-06-01,,Treasurer,,
NAVIGANT CONSULTING INC,21677,American Composers Orchestra,667973,Anthony Creamer III,2018914,MD (Non-Brd),2002-05-24,2017-06-01,Treasurer,,
Polsinelli PC,2079155,Heartland Foundation,667974,Gregory Lucas,1777573,Senior Partner (Non-Brd),,2018-01-01,Legal Adviser,,
Polsinelli PC,2079155,Heartland Foundation,667974,Jared Brooner,1777458,Shareholder (Non-Brd),2013-11-01,,Advisor,,
TEAM FINANCIAL INC (De-listed 03/2009),30086,Heartland Foundation,667974,Jeff Renner,625503,Independent Director (Brd) (SD),2008-08-19,2009-03-31,President (Non-Brd),,
PROSPECT MEDICAL HOLDINGS INC (De-listed 12/2010),484690,Sierra Medical Management Inc,667975,Michael Terner,373737,Executive VP/Secretary (Non-Brd),2007-07-26,2008-06-04,Director -  SD (Brd) (SD),,
DEERE & CO,8886,Moline Foundation,667976,Dennis Schwartz,831366,Vice President - Investments (Non-Brd),2001-05-01,2012-04-30,Trustee,,
QCR HOLDINGS INC (Quad City Holdings Inc prior to 11/2001),25479,Moline Foundation,667976,Peter Benson,1544541,Executive VP/Chief Legal Counsel (Non-Brd),2014-05-01,,Committee Chairman,,
QCR HOLDINGS INC (Quad City Holdings Inc prior to 11/2001),25479,Moline Foundation,667976,John Lawson,36846,Independent Director (Brd) (SD),2000-01-01,2014-05-14,Committee Member,,
COOPERATIVE BANKSHARES INC (De-listed 07/2009),7845,Wilmington Orthopaedic Group,667977,Doctor Jim Hundley,372818,Independent Director (Brd) (SD),1994-04-01,2009-06-09,Various Positions (Non-Brd),1975-07-01,1997-01-01
COOPERATIVE BANKSHARES INC (De-listed 07/2009),7845,Wilmington Orthopaedic Group,667977,Doctor Jim Hundley,372818,Independent Director (Brd) (SD),1994-04-01,2009-06-09,President (Non-Brd),1997-01-01,2007-12-31
ABBOTT LABORATORIES,428,Best Doctors in America Inc,667978,Doctor Charles Nemeroff,339749,Division Executive (Non-Brd),1991-01-01,1993-01-01,Member,,
CYBERONICS INC (De-listed 10/2015),8505,Best Doctors in America Inc,667978,Doctor Charles Nemeroff,339749,Advisor (Non-Brd),2002-01-01,2006-01-01,Member,,
FOREST LABORATORIES INC (De-listed 07/2014),12276,Best Doctors in America Inc,667978,Doctor Charles Nemeroff,339749,Advisory Board Member (Non-Brd),1997-01-01,1999-01-01,Member,,
