from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
ANGI HOMESERVICES INC (Angie's List Inc prior to 09/2017),1735219,Werkspot BV,2613191,Ronald Egas,1942343,Division CEO (Non-Brd),2017-01-01,,CEO (Non-Brd),2017-01-01,
Barnes & Thornburg LLP,484329,Central City Ministry of Toledo (CCMT),2613200,Tom Boardman,607791,Partner (Non-Brd),2010-06-01,,Advisory Board Member,,
Direct Vet Marketing Inc (Vets First Choice),1899836,Brick & Beam Society,2613203,Trevor Hanly,1960273,Vice President - Consumer Marketing and Analytics (Non-Brd),2016-06-01,2018-03-01,Member,,
Direct Vet Marketing Inc (Vets First Choice),1899836,Brick & Beam Society,2613203,Trevor Hanly,1960273,Vice President - Mktg (Non-Brd),2018-03-01,2019-02-01,Member,,
WEX INC (Wright Express Corp prior to 10/2012),97122,Brick & Beam Society,2613203,Lisa Jaques,1717865,Vice President (Non-Brd),2018-03-01,,Member,,
Barnes & Thornburg LLP,484329,Hope Evangelical Free Church,2613204,Tom Boardman,607791,Partner (Non-Brd),2010-06-01,,Chairman,,
CSP INC,8375,Boston Evening Clinic Foundation,2613205,Marilyn Smith,1322717,Independent Director (Brd) (SD),2013-07-22,,Trustee,,
Winston & Strawn LLP,69607,Brand Registry Group (BRG) (The),2613218,Paul McGrady Jr,1857514,Partner (Non-Brd),2012-02-01,2019-04-01,Fellow,,
WellDoc Inc (WellDoc Communications Inc prior to 08/2009),1829060,Namu Inc,2613231,Don Almeida,1333893,Chairman (Lead Director) (Brd) (SD),,,Advisory Board Member,,
AVESORO RESOURCES INC (Aureus Mining Inc prior to 12/2016),1697811,Mng Group Inc,2613233,Mehmet Gnal,1748599,Chairman (Independent NED) (Brd) (SD),,,Owner (Non-Brd),,
Securities Industry and Financial Markets Association (SIFMA),921328,800 North Michigan Condo Association,2613247,Bruce Young,747350,Committee Member,,,Director -  SD,,
Mesirow Financial Holdings Inc,1018680,800 North Michigan Condo Association,2613247,Bruce Young,747350,Vice Chairman/Division CEO (Brd) (ED),2015-07-01,,Director -  SD,,
MANITOWOC CO INC (THE),19580,IDSM Distribution Services Inc,2613268,Don Condon Jr,501035,Independent Director (Brd) (SD),2010-06-02,,President (Non-Brd),2012-07-01,
WESTLAKE CHEMICAL CORP,488202,IDSM Distribution Services Inc,2613268,Don Condon Jr,501035,Consultant (Non-Brd),2013-04-01,2014-04-01,President (Non-Brd),2012-07-01,
WESTLAKE CHEMICAL CORP,488202,IDSM Distribution Services Inc,2613268,Don Condon Jr,501035,Senior VP - Business Development (Non-Brd),2012-07-01,2013-03-31,President (Non-Brd),2012-07-01,
WESTLAKE CHEMICAL CORP,488202,IDSM Distribution Services Inc,2613268,Don Condon Jr,501035,Senior VP - Business Development (Non-Brd),2008-07-11,2012-07-01,President (Non-Brd),2012-07-01,
COMPASS MINERALS INTERNATIONAL INC,487837,Ducey Consulting Services Inc,2613275,Mike Ducey,338004,Consultant (Non-Brd),2006-05-11,2008-12-01,Consultant (Non-Brd),2006-06-01,
