from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
AMERI Holdings Inc (Ameri100) (Spatializer Audio Laboratories Inc prior to 05/2015) (Listed 11/2017),28778,Virtuoso LLC,2496325,David Nowak,1755210,Executive VP (Non-Brd),2016-07-01,2017-11-17,President (Non-Brd),2000-01-01,
AMERI HOLDINGS INC (Ameri100),2730376,Virtuoso LLC,2496325,David Nowak,1755210,Executive VP (Non-Brd),2017-11-17,,President (Non-Brd),2000-01-01,
EXPRESS SCRIPTS HOLDING CO (De-listed 12/2018),11414,Bethel Woods Center for the Arts,2496331,Nick LaHowchic,59751,Independent Director (Brd) (SD),2001-07-01,2018-12-20,Trustee,,
Repro Med Systems Inc (RMS Medical Products),26084,Bethel Woods Center for the Arts,2496331,Kathy Frommer,2156966,Independent Director (Brd) (SD),2019-04-23,,Trustee,,
LONG BLOCKCHAIN CORP (Long Island Iced Tea Corp prior to 01/2018) (De-listed 04/2018),2497837,Australian Digital Currency Commerce Association (ADCCA),2496332,Loretta Joseph,1990003,Independent Director (Brd) (SD),2018-02-23,2018-04-12,Advisory Chairman,,
COMMUNITY HEALTH SYSTEMS INC,7497,Advanced Functional Fabrics of America Inc (AFFOA),2496334,John Fry,61482,Independent Director (Brd) (SD),2004-05-25,,Director -  SD,,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Advanced Functional Fabrics of America Inc (AFFOA),2496334,John Fry,61482,Independent Director (Brd) (SD),2001-01-01,,Director -  SD,,
VTV THERAPEUTICS INC,2314168,Advanced Functional Fabrics of America Inc (AFFOA),2496334,John Fry,61482,Independent Director (Brd) (SD),2016-03-16,,Director -  SD,,
CAB Financial Corp,1043117,Advanced Functional Fabrics of America Inc (AFFOA),2496334,Norman Chapman,1813515,Advisor (Non-Brd),2017-10-23,,Director -  SD,,
OmniGuide Inc (Formerly known as OmniGuide Communications Inc),1260047,Advanced Functional Fabrics of America Inc (AFFOA),2496334,Professor Yoel Fink,1448221,Director -  SD (Brd) (SD),,,CEO (Non-Brd),2016-06-01,
VF CORP,32574,Advanced Functional Fabrics of America Inc (AFFOA),2496334,Steve Rendle,831805,Chairman/President/CEO (Brd) (ED),2017-10-28,,Director -  SD (Brd) (SD),,
VF CORP,32574,Advanced Functional Fabrics of America Inc (AFFOA),2496334,Steve Rendle,831805,President/CEO (Brd) (ED),2017-01-01,2017-10-28,Director -  SD (Brd) (SD),,
LGS Innovations LLC,957866,Advanced Functional Fabrics of America Inc (AFFOA),2496334,General Paul Kern,310429,Director -  SD (Brd) (SD),,,Director -  SD,,
A-T Solutions Inc,1065785,Advanced Functional Fabrics of America Inc (AFFOA),2496334,General Paul Kern,310429,Director -  SD (Brd) (SD),,,Director -  SD,,
BIOSPHERE MEDICAL INC (Biosepra prior to 05/1999) (De-listed 09/2010),4404,Vancouver Imaging,2496335,Doctor David Liu,1754993,Consultant (Non-Brd),2007-01-01,2010-01-01,Radiologist (Non-Brd),2008-10-01,
MERIT MEDICAL SYSTEMS INC,20328,Vancouver Imaging,2496335,Doctor David Liu,1754993,Director -  SD (Brd) (SD),,,Radiologist (Non-Brd),2008-10-01,
MERIT MEDICAL SYSTEMS INC,20328,Vancouver Imaging,2496335,Doctor David Liu,1754993,Independent Director (Brd) (SD),2017-01-01,,Radiologist (Non-Brd),2008-10-01,
REX AMERICAN RESOURCES CORP (Rex Stores Corp prior to 06/2010),26170,Enefit American Oil (EAO),2496340,Stuart Rose,442026,Chairman (Executive) (Brd) (ED),,,Director -  SD (Brd) (SD),,
GAP INC,12818,BeGood Clothing Inc,2496341,Mark Spera,1755065,Various Positions (Non-Brd),2010-01-01,2013-02-01,Co-Founder (Non-Brd),2012-05-01,
RealtyShares Inc,2147040,BeGood Clothing Inc,2496341,Mark Spera,1755065,Marketing Director (Non-Brd),2015-07-01,2017-11-01,Co-Founder (Non-Brd),2012-05-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Brian Forrest,1754676,Vice President - HR (Non-Brd),2016-07-01,,Vice President - HR (Non-Brd),2016-07-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Deb Raupers,1754671,Vice President - Services (Non-Brd),2015-01-01,,Chief Nursing Officer (Non-Brd),2016-01-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,John Rudd,1764001,Director -  SD (Brd) (SD),,,President/CEO (Non-Brd),2018-01-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,John Rudd,1764001,President/CEO (Brd) (ED),2012-12-06,2019-01-01,President/CEO (Non-Brd),2018-01-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Paula Younger,1783816,Director -  SD (Brd) (SD),,,Director -  SD,,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Kitty Shallenberger,2142318,Director -  SD (Brd) (SD),,,Director -  SD,,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Skip Hewitt,2142306,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Doctor Ashraf Sabahat,2142302,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,John Neuman,1843401,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Jim Watson,1920584,Director -  SD (Brd) (SD),,,Vice President (Brd) (ED),2016-02-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Fred Wickham,1920583,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Rick Weakland,1920581,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Carl Sgrecci,1920580,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Doctor Ben Saks,1920579,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Doctor Eunice Nayo,1920578,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Jerry Mickelson,1920577,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Jean McPheeters,1920575,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
LPCiminelli Inc,1476970,Cayuga Health System Inc,2496344,Kyle Tuttle,1294394,President (Brd) (ED),2017-11-18,,Vice Chairman,,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Health System Inc,2496344,Kyle Tuttle,1294394,Vice Chairman (Brd) (SD),2017-01-01,2019-01-01,Vice Chairman,,
GMX RESOURCES INC (De-listed 04/2013),13478,Endeavor Gathering LLC,2496355,G Leffel,1040479,Division President (Non-Brd),2008-03-01,2013-04-01,President (Non-Brd),2009-01-01,
Greenberg Traurig LLP,113127,Coalition for Responsible Retailing (CRR),2496369,Robert Maples,1754070,Director -  Non-Brd (Non-Brd),,,Member,,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Medical Associates PC,2496379,Tony Votaw,1754677,Vice President (Non-Brd),2013-01-01,,COO (Non-Brd),2006-01-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Medical Associates PC,2496379,Tony Votaw,1754677,Vice President/Chief Information Officer (Non-Brd),2004-08-01,2013-01-01,COO (Non-Brd),2006-01-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Medical Associates PC,2496379,Doctor Joseph Mannino,1920572,Director -  SD (Brd) (SD),,,Surgeon (Non-Brd),2010-07-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Medical Associates PC,2496379,Doctor Lynn Swisher,1843386,Director -  SD (Brd) (SD),,,Physician (Non-Brd),2006-01-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Medical Associates PC,2496379,Doctor Lynn Swisher,1843386,Physician (Non-Brd),1998-01-01,2014-01-01,Physician (Non-Brd),2006-01-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Medical Associates PC,2496379,Doctor Marty Stallone,2142287,President/CEO (Brd) (ED),2019-01-01,,President (Non-Brd),2017-08-01,
Cayuga Medical Center at Ithaca Inc (CMC),2526660,Cayuga Medical Associates PC,2496379,Doctor Marty Stallone,2142287,Vice President - Ops (Non-Brd),2017-08-01,2019-01-01,President (Non-Brd),2017-08-01,
724 SOLUTIONS INC (De-listed 08/2006),329,IntegReview IRB,2496381,Fred Kopec,1808247,Group Legal Counsel (Non-Brd),2001-01-01,2004-01-01,Chairman (Brd) (SD),1999-01-01,
ACTIVE POWER INC (De-listed 12/2016),718,IntegReview IRB,2496381,Fred Kopec,1808247,General Counsel (Non-Brd),2016-09-01,2016-12-01,Chairman (Brd) (SD),1999-01-01,
INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,IntegReview IRB,2496381,Fred Kopec,1808247,Various Positions (Non-Brd),1998-01-01,2001-01-01,Chairman (Brd) (SD),1999-01-01,
Renew Data Corp,1004577,IntegReview IRB,2496381,Fred Kopec,1808247,VP/General Counsel/Secretary (Non-Brd),2006-01-01,2008-07-01,Chairman (Brd) (SD),1999-01-01,
GLOBAL WATER RESOURCES INC (GWR Global Water Resources Corp prior to 04/2016),1682819,Allstate U Lok Storage Co,2496391,William Levine,1753778,Director -  SD (Brd) (SD),,,Co-Founder (Non-Brd),2014-03-01,
GLOBAL WATER RESOURCES INC (GWR Global Water Resources Corp prior to 04/2016),1682819,Allstate U Lok Storage Co,2496391,William Levine,1753778,Independent Director (Brd) (SD),2016-01-01,2017-01-01,Co-Founder (Non-Brd),2014-03-01,
Roofstock Inc (DwellConnect Inc prior to 09/2015),2458722,643 Capital Management Inc,2496395,Gregor Watson,1912647,Chairman (Brd) (ED),2015-05-01,,Chairman/Chief Investment Officer (Brd) (ED),2012-04-01,
Gainspeed Inc (Cohere Networks Inc prior to 07/2013),1971436,Bragonier Consulting,2496397,Steve Bragonier,1450444,CFO (Non-Brd),,,CFO (Non-Brd),2011-09-01,
MERIT MEDICAL SYSTEMS INC,20328,ABK Biomedical Inc,2496402,Doctor David Liu,1754993,Director -  SD (Brd) (SD),,,Advisor (Non-Brd),,
MERIT MEDICAL SYSTEMS INC,20328,ABK Biomedical Inc,2496402,Doctor David Liu,1754993,Independent Director (Brd) (SD),2017-01-01,,Advisor (Non-Brd),,
MERIT MEDICAL SYSTEMS INC,20328,NZ Technologies Inc,2496404,Doctor David Liu,1754993,Director -  SD (Brd) (SD),,,Advisor (Non-Brd),,
MERIT MEDICAL SYSTEMS INC,20328,NZ Technologies Inc,2496404,Doctor David Liu,1754993,Independent Director (Brd) (SD),2017-01-01,,Advisor (Non-Brd),,
InnerVision Medical Technologies Inc,1601055,NZ Technologies Inc,2496404,David Christie,1598437,Director -  SD (Brd) (SD),,,Consultant (Non-Brd),,
Haynes and Boone LLP,122832,Digital Direct Broadcast Foundation (DDB),2496409,Rafael Anchia,1384883,Of Counsel (Non-Brd),2006-11-01,,Fellow,,
Blank Rome LLP (Blank Rome Comisky & McCauley LLP prior to 01/2003),501916,Law Offices of Moshe Assis,2496411,Henri Chalouh,1749898,Associate (Non-Brd),2015-06-12,,Associate Attorney (Non-Brd),2011-08-01,2015-06-01
CAMECO CORP,5600,KeySource Inc,2496423,Doctor Kate Jackson,1267980,Independent Corporate Director (Brd) (SD),2017-01-01,,Director - Consulting (Non-Brd),2015-01-01,
EQT CORP (Equitable Resources Inc prior to 02/2009),10909,KeySource Inc,2496423,Doctor Kate Jackson,1267980,Director -  SD (Brd) (SD),,,Director - Consulting (Non-Brd),2015-01-01,
PORTLAND GENERAL ELECTRIC COMPANY,24789,KeySource Inc,2496423,Doctor Kate Jackson,1267980,Independent Director (Brd) (SD),2014-04-26,,Director - Consulting (Non-Brd),2015-01-01,
RTI INTERNATIONAL METALS INC (De-listed 07/2015),26683,KeySource Inc,2496423,Doctor Kate Jackson,1267980,Senior VP/Chief Technology Officer (Non-Brd),2014-06-23,2015-07-23,Director - Consulting (Non-Brd),2015-01-01,
Hydro One Inc (Ontario Hydro Services Co Inc prior to 05/2000),59413,KeySource Inc,2496423,Doctor Kate Jackson,1267980,Independent Corporate Director (Brd) (SD),2015-07-17,2018-05-15,Director - Consulting (Non-Brd),2015-01-01,
RICE ENERGY INC (De-listed 11/2017),2037927,KeySource Inc,2496423,Doctor Kate Jackson,1267980,Independent Director (Brd) (SD),2017-04-04,2017-11-13,Director - Consulting (Non-Brd),2015-01-01,
HYDRO ONE LTD,2506815,KeySource Inc,2496423,Doctor Kate Jackson,1267980,Independent Corporate Director (Brd) (SD),2015-11-05,2018-05-15,Director - Consulting (Non-Brd),2015-01-01,
PORTLAND GENERAL ELECTRIC COMPANY,24789,Conversation Project (The),2496424,Mark Ganz,599393,Independent Director (Brd) (SD),2009-01-01,,Advisor,,
Cambia Health Solutions Inc (Regence Group Inc prior to 11/2011),114157,Conversation Project (The),2496424,Mark Ganz,599393,President/CEO (Brd) (ED),2004-04-01,,Advisor,,
America's Health Insurance Plans (AHIP),576628,Conversation Project (The),2496424,Mark Ganz,599393,Chairman (Brd) (SD),2013-11-07,2017-01-01,Advisor,,
America's Health Insurance Plans (AHIP),576628,Conversation Project (The),2496424,Mark Ganz,599393,Director -  SD (Brd) (SD),,,Advisor,,
Prime Therapeutics LLC,1336310,Conversation Project (The),2496424,Mark Ganz,599393,Director -  SD (Brd) (SD),,,Advisor,,
American Riviera Bank,1488511,Equi-Trax Asset Solutions LP,2496436,Guy Taylor,1755233,Director -  SD (Brd) (SD),,,CEO (Non-Brd),2008-03-01,
American Riviera Bank,1488511,Equi-Trax Asset Solutions LP,2496436,Guy Taylor,1755233,Director Emeritus (Non-Brd),2015-01-01,,CEO (Non-Brd),2008-03-01,
McCarthy Ttrault LLP,592014,British Columbia Court of Appeal,2496438,Jill Yates,2027613,Partner (Non-Brd),2001-01-01,,Clerk (Non-Brd),2001-09-01,2002-06-01
Sikka Software Corporation,2167307,Nirixa Inc,2496443,Doctor Vijay Sikka,1754882,CEO (Brd) (ED),2004-03-01,,Principal (Non-Brd),2002-01-19,2004-01-01
Vera Security Inc (Vera) (Veradox Inc prior to 04/2015),2413487,Clear Venture Management LLC,2496444,Chris Rust,1602053,Director -  SD (Brd) (SD),,,General Partner (Non-Brd),2015-10-01,
Robin Systems Inc,2297968,Clear Venture Management LLC,2496444,Chris Rust,1602053,Advisor (Non-Brd),2014-05-01,,Founder (Non-Brd),2014-01-01,2015-10-01
Vera Security Inc (Vera) (Veradox Inc prior to 04/2015),2413487,Clear Venture Management LLC,2496444,Chris Rust,1602053,Director -  SD (Brd) (SD),,,Founder (Non-Brd),2014-01-01,2015-10-01
Reflektion Inc,2077705,Clear Venture Management LLC,2496444,Rajeev Madhavan,201453,Chairman (Brd) (SD),2013-01-01,,General Partner (Non-Brd),2016-06-01,
Virtual Power Systems Inc,2297957,Clear Venture Management LLC,2496444,Rajeev Madhavan,201453,Director -  SD (Brd) (SD),,,General Partner (Non-Brd),2016-06-01,
