from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
HELIOS ADVANTAGE INCOME FUND INC (RMK Advantage Income Fund Inc prior to 12/2008) (De-listed 08/2014),734540,BROOKFIELD TOTAL RETURN FUND INC (Helios Total Return Fund Inc prior to 03/2013) (De-listed 12/2016),15317,Thomas Doodian,595097,Treasurer (Non-Brd),2008-01-01,2009-04-01,Principal Financial Officer/Treasurer (Non-Brd),1998-02-01,2009-04-01
CRYSTAL RIVER CAPITAL INC (De-listed 12/2008),731675,BROOKFIELD TOTAL RETURN FUND INC (Helios Total Return Fund Inc prior to 03/2013) (De-listed 12/2016),15317,Daniel Kim,595100,Assistant Secretary (Non-Brd),2005-01-01,2006-11-01,Chief Compliance Officer/Secretary (Non-Brd),2005-01-01,2006-08-01
HELIOS ADVANTAGE INCOME FUND INC (RMK Advantage Income Fund Inc prior to 12/2008) (De-listed 08/2014),734540,BROOKFIELD TOTAL RETURN FUND INC (Helios Total Return Fund Inc prior to 03/2013) (De-listed 12/2016),15317,Robert Birch,595091,Independent Director (Brd) (SD),2008-07-11,2011-01-25,Independent Director (Brd) (SD),1998-12-08,2011-01-25
HELIOS STRATEGIC INCOME FUND INC (RMK Strategic Income Fund Inc prior to 12/2008) (De-listed 08/2014),734541,BROOKFIELD TOTAL RETURN FUND INC (Helios Total Return Fund Inc prior to 03/2013) (De-listed 12/2016),15317,Robert Birch,595091,Independent Director (Brd) (SD),2008-07-11,2011-01-25,Independent Director (Brd) (SD),1998-12-08,2011-01-25
HELIOS ADVANTAGE INCOME FUND INC (RMK Advantage Income Fund Inc prior to 12/2008) (De-listed 08/2014),734540,BROOKFIELD TOTAL RETURN FUND INC (Helios Total Return Fund Inc prior to 03/2013) (De-listed 12/2016),15317,Josielyne Pacifico,595099,Chief Compliance Officer/Secretary (Non-Brd),2008-01-01,2009-03-01,VP/Chief Compliance Officer (Non-Brd),2006-08-01,2009-03-01
HELIOS STRATEGIC INCOME FUND INC (RMK Strategic Income Fund Inc prior to 12/2008) (De-listed 08/2014),734541,BROOKFIELD TOTAL RETURN FUND INC (Helios Total Return Fund Inc prior to 03/2013) (De-listed 12/2016),15317,Josielyne Pacifico,595099,Chief Compliance Officer (Non-Brd),2008-01-01,2009-03-01,VP/Chief Compliance Officer (Non-Brd),2006-08-01,2009-03-01
HELIOS STRATEGIC INCOME FUND INC (RMK Strategic Income Fund Inc prior to 12/2008) (De-listed 08/2014),734541,BROOKFIELD TOTAL RETURN FUND INC (Helios Total Return Fund Inc prior to 03/2013) (De-listed 12/2016),15317,Thomas Doodian,595097,Treasurer (Non-Brd),2008-01-01,2009-04-01,Principal Financial Officer/Treasurer (Non-Brd),1998-02-01,2009-04-01
BROOKFIELD TOTAL RETURN FUND INC (Helios Total Return Fund Inc prior to 03/2013) (De-listed 12/2016),15317,HYPERION TERM TRUST 1999 INC,15318,Robert Birch,595091,Independent Director (Brd) (SD),1998-12-08,2011-01-25,Director -  SD (Brd) (SD),,
RECKSON ASSOCIATES REALTY CORP (De-listed 01/2007),25874,HYPERION TERM TRUST 1999 INC,15318,Lewis Ranieri,39076,Independent Director (Brd) (SD),1997-07-30,2007-01-26,Director -  SD (Brd) (SD),,
ALLIED HEALTHCARE INTERNATIONAL INC (Transworld Healthcare prior to 06/2002) (De-listed 10/2011),31204,HYPERION TERM TRUST 1999 INC,15318,Lewis Ranieri,39076,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
BROOKFIELD TOTAL RETURN FUND INC (Helios Total Return Fund Inc prior to 03/2013) (De-listed 12/2016),15317,HYPERION TERM TRUST 1999 INC,15318,Lewis Ranieri,39076,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
DELPHI FINANCIAL GROUP INC (De-listed 05/2012),8937,HYPERION TERM TRUST 1999 INC,15318,Lewis Ranieri,39076,Independent Director (Brd) (SD),1992-07-01,2003-11-01,Director -  SD (Brd) (SD),,
HemaCare Corp,14626,Hypertension Diagnostics Inc,15320,Doctor Steven Gerber,456384,Independent Director (Brd) (SD),2003-10-01,2009-05-27,Independent Director (Brd) (SD),2003-09-01,2006-10-03
CLEARFIELD INC (APA Enterprises Inc prior to 01/2008),643107,Hypertension Diagnostics Inc,15320,Doctor Stephen Zuckerman,348279,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),1988-01-01,1991-01-01
Biotel Inc (Formerly known as BioSensor Corp) (Ceased Trading 12/2010),4416,Hypertension Diagnostics Inc,15320,Doctor Stephen Zuckerman,348279,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),1988-01-01,1991-01-01
STEN CORP (De-listed 02/2009),732453,Hypertension Diagnostics Inc,15320,Kenneth Brimmer,342809,Chairman/Interim CEO (Brd) (ED),2000-10-01,2000-11-18,Chairman (Brd) (SD),2000-06-05,2003-08-28
STEN CORP (De-listed 02/2009),732453,Hypertension Diagnostics Inc,15320,Kenneth Brimmer,342809,Chairman (Brd) (SD),2000-11-18,2003-09-23,Chairman (Brd) (SD),2000-06-05,2003-08-28
STEN CORP (De-listed 02/2009),732453,Hypertension Diagnostics Inc,15320,Kenneth Brimmer,342809,Chairman (Brd) (SD),2000-11-18,2003-09-23,Independent Director (Brd) (SD),2003-08-28,2011-09-22
STEN CORP (De-listed 02/2009),732453,Hypertension Diagnostics Inc,15320,Kenneth Brimmer,342809,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2000-06-05,2003-08-28
STEN CORP (De-listed 02/2009),732453,Hypertension Diagnostics Inc,15320,Kenneth Brimmer,342809,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
LANDRYS RESTAURANTS INC (De-listed 10/2010),18429,Hypertension Diagnostics Inc,15320,Kenneth Brimmer,342809,Independent Director (Brd) (SD),2004-06-03,2010-10-06,Independent Director (Brd) (SD),2003-08-28,2011-09-22
STEN CORP (De-listed 02/2009),732453,Hypertension Diagnostics Inc,15320,Kenneth Brimmer,342809,Chairman/CEO (Brd) (ED),2003-09-23,2009-02-12,Independent Director (Brd) (SD),2003-08-28,2011-09-22
MEDTRONIC PLC (Medtronic Inc prior to 01/2015),20186,Hypertension Diagnostics Inc,15320,Dan Costelloe,752818,Regional Sales Manager (Non-Brd),1991-03-01,2001-05-13,Regional Sales Manager (Non-Brd),2000-12-01,2001-09-01
BOSTON SCIENTIFIC CORP,4865,Hypertension Diagnostics Inc,15320,Dan Costelloe,752818,Various Positions (Non-Brd),1991-03-01,2001-01-01,Regional Sales Manager (Non-Brd),2000-12-01,2001-09-01
PARKER-HANNIFIN CORP,23834,Hypothekenbank in Essen AG,15323,Professor Doctor Klaus-Peter Mller,7740,Independent Director (Brd) (SD),1998-10-28,2018-10-24,Chairman (Brd) (SD),2002-01-01,2004-01-01
STARBUCKS CORP,29093,HYSAN DEVELOPMENT CO LTD,15328,Belinda Wong,1668981,Division CEO (Non-Brd),2016-10-19,,Independent NED (Brd) (SD),2018-12-18,
NOVELION THERAPEUTICS INC (QLT Inc prior to 11/2016),25491,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Kate Falberg,33414,Independent Director (Brd) (SD),2009-03-25,2012-06-05,COO/CFO (Non-Brd),2009-02-24,2009-11-30
HALOZYME THERAPEUTICS INC,852951,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Kate Falberg,33414,Independent Director (Brd) (SD),2016-02-01,2016-05-04,COO/CFO (Non-Brd),2009-02-24,2009-11-30
HALOZYME THERAPEUTICS INC,852951,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Kate Falberg,33414,Independent Director (Brd) (SD),2007-05-15,2015-01-01,COO/CFO (Non-Brd),2009-02-24,2009-11-30
Intuity Medical Inc (Rosedale Medical Inc prior to 06/2007),1246278,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Anders Hove,31278,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2017-02-16,
MICROISLET INC (ALD Services Inc prior to 05/2002) (De-listed 05/2007),758100,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Professor Doctor James Gavin III,39806,President/CEO (Brd) (ED),2006-04-06,2007-05-10,Independent Director (Brd) (SD),2006-05-24,2009-01-27
BAXTER INTERNATIONAL INC,3684,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Professor Doctor James Gavin III,39806,Independent Director (Brd) (SD),2003-02-25,,Independent Director (Brd) (SD),2006-05-24,2009-01-27
LifeMed Media Inc (d/b/a dLife),829075,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Professor Doctor James Gavin III,39806,Advisory Board Member (Non-Brd),1998-02-01,,Independent Director (Brd) (SD),2006-05-24,2009-01-27
AMYLIN PHARMACEUTICALS INC (De-listed 08/2012),2134,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Professor Doctor James Gavin III,39806,Independent Director (Brd) (SD),2005-12-16,2012-08-08,Independent Director (Brd) (SD),2006-05-24,2009-01-27
MicroIslet Inc (Ceased Trading 02/2009),1143038,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Professor Doctor James Gavin III,39806,President/CEO (Brd) (ED),2007-05-10,2007-07-04,Independent Director (Brd) (SD),2006-05-24,2009-01-27
GOLDMAN SACHS GROUP INC,13564,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Barry Zubrow,34193,Officer (Non-Brd),2002-12-01,2004-12-01,Independent Director (Brd) (SD),2004-02-03,2005-03-23
JPMORGAN CHASE & CO,17528,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Barry Zubrow,34193,Executive VP/Chief Risk Officer (Non-Brd),2007-11-26,2012-01-01,Vice Chairman (Lead Independent Director) (Brd) (SD),,
GILEAD SCIENCES INC,13273,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Mark Perry,47766,Senior Advisor (Non-Brd),2004-04-01,2007-01-01,Independent Director (Brd) (SD),2003-10-14,2009-01-27
GILEAD SCIENCES INC,13273,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Mark Perry,47766,Executive VP/Secretary (Non-Brd),2000-11-01,2004-04-01,Independent Director (Brd) (SD),2003-10-14,2009-01-27
GENOMIC HEALTH INC,488938,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Kim Popovits,41971,President/COO (Brd) (ED),2005-09-29,2009-01-07,Independent Director (Brd) (SD),2005-07-15,2008-04-01
GENOMIC HEALTH INC,488938,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Kim Popovits,41971,President/COO (Brd) (ED),2005-09-29,2009-01-07,Vice Chairman (Lead Independent Director) (Brd) (SD),,
NVIDIA CORP,22806,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Mark Perry,47766,Independent Director (Brd) (SD),2005-05-17,2018-03-01,Independent Director (Brd) (SD),2003-10-14,2009-01-27
GENOMIC HEALTH INC,488938,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Kim Popovits,41971,President/CEO (Brd) (ED),2009-01-07,2012-03-01,Vice Chairman (Lead Independent Director) (Brd) (SD),,
PDL BIOPHARMA INC (Protein Design Labs Inc prior to 01/2006),25288,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Greg Meyer,1920675,Consultant (Non-Brd),2007-01-01,2008-01-01,Consultant (Non-Brd),2006-01-01,2008-01-01
RIGEL PHARMACEUTICALS INC,26269,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Frances Bahjat,2015183,Associate Director (Non-Brd),2005-06-01,2008-05-01,Scientist (Non-Brd),2004-01-01,2005-01-01
AmideBio LLC,1703299,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Tom Keuer,495064,Advisor (Non-Brd),2011-04-04,,COO (Non-Brd),2014-12-29,
INSMED INC,16157,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Tom Keuer,495064,Executive Officer (Non-Brd),2005-09-01,2006-11-01,Executive VP - Ops (Non-Brd),2006-10-30,2014-12-29
AmideBio LLC,1703299,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Tom Keuer,495064,Advisor (Non-Brd),2011-04-04,,Executive VP - Ops (Non-Brd),2006-10-30,2014-12-29
AMGEN INC,2068,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Ralph Zitnik,498716,Senior Director (Non-Brd),2005-01-01,2006-01-01,Vice President - Development (Non-Brd),2006-06-29,2007-01-01
SANGAMO THERAPEUTICS INC (Sangamo BioSciences Inc prior to 01/2017),27006,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,H Wolff,491718,Independent Director (Brd) (SD),2006-06-07,2007-12-03,Senior VP/CFO/Principal Accounting Officer (Non-Brd),2006-09-01,2007-08-14
SANGAMO THERAPEUTICS INC (Sangamo BioSciences Inc prior to 01/2017),27006,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,H Wolff,491718,Independent Director (Brd) (SD),2006-06-07,2007-12-03,Senior VP/CFO (Non-Brd),2006-07-24,2006-09-01
LIPID SCIENCES INC (De-listed 10/2008),22836,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Hana Moran,443699,Vice President (Non-Brd),2002-03-04,2003-01-01,Vice President - Regulatory Affairs/Quality (Non-Brd),2003-07-05,2006-01-01
SANTARUS INC (De-listed 01/2014),550673,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Ted Love,340992,Independent Director (Brd) (SD),2005-03-17,2014-01-02,President/CEO (Brd) (ED),2001-03-21,2005-09-29
ONYX PHARMACEUTICALS INC (De-listed 10/2013),23208,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Ted Love,340992,Executive VP (Non-Brd),2010-02-01,2012-08-01,Director -  SD (Brd) (SD),,
AMGEN INC,2068,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Michael Levy,341482,Vice President (Non-Brd),2004-08-01,2004-11-01,Senior VP - Research & Development (Non-Brd),2004-11-03,2007-02-01
AMGEN INC,2068,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Raymond Baddour,341050,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
NXSTAGE MEDICAL INC (De-listed 02/2019),630051,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Philippe Chambon,341001,Independent Director (Brd) (SD),1998-01-01,2004-12-01,Independent Director (Brd) (SD),2003-01-01,2004-09-13
AUXILIUM PHARMACEUTICALS INC (De-listed 01/2015),467993,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Philippe Chambon,341001,Independent Director (Brd) (SD),2003-10-01,2011-06-16,Independent Director (Brd) (SD),2003-01-01,2004-09-13
G2B Pharma Inc,1586393,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Mary Pendergast,340998,Independent Director (Brd) (SD),,,Independent Director (Brd) (SD),2002-05-01,2011-05-20
AFFYMAX INC (De-listed 06/2013),461239,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Ted Love,340992,Independent Director (Brd) (SD),2006-07-27,2013-06-04,Director -  SD (Brd) (SD),,
SANTARUS INC (De-listed 01/2014),550673,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Ted Love,340992,Independent Director (Brd) (SD),2005-03-17,2014-01-02,Director -  SD (Brd) (SD),,
SANTARUS INC (De-listed 01/2014),550673,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Ted Love,340992,Independent Director (Brd) (SD),2005-03-17,2014-01-02,Chairman/President/CEO (Brd) (ED),2005-09-29,2009-01-27
Epocrates Inc (nCircle Communications Inc prior to 09/1999) (Listed 02/2011),535432,ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Doctor Philippe Chambon,341001,Independent Director (Brd) (SD),2000-08-01,2011-02-02,Independent Director (Brd) (SD),2003-01-01,2004-09-13
