from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
WACHOVIA CORP (De-listed 12/2008),33003,Business Council of Alabama (BCA),94766,Van Richey,35909,Independent Director (Brd) (SD),2004-11-01,2008-12-31,Director -  SD,,
ALABAMA POWER CO,1248,Business Council of Alabama (BCA),94766,Elmer Harris,36551,President/CEO (Brd) (ED),1989-01-01,2001-01-01,Chairman,,
AMSOUTH BANCORP (De-listed 11/2006),2116,Business Council of Alabama (BCA),94766,Elmer Harris,36551,Director -  SD (Brd) (SD),,,Chairman,,
SOUTHERN CO,28665,Business Council of Alabama (BCA),94766,Elmer Harris,36551,Executive VP (Brd) (ED),1991-01-01,2002-01-01,Chairman,,
Burr & Forman LLP,461510,Business Council of Alabama (BCA),94766,Ron Farley,1486503,Partner (Non-Brd),1977-01-01,2018-01-01,Committee Member,,
Drummond Company Inc,77548,Business Council of Alabama (BCA),94766,David Roberson,1457457,Vice President - Government Affairs (Non-Brd),2011-05-01,,Committee Chairman,,
Bradley Arant Boult Cummings LLP,1373088,Business Council of Alabama (BCA),94766,Chris Grissom,1626836,Partner (Non-Brd),2001-01-01,,Committee Vice Chairman,,
Baker Donelson Bearman Caldwell & Berkowitz PC (Formerly Known as Baker Worthington Crossley Stansberry & Woolf),531250,Business Council of Alabama (BCA),94766,Eric Pruitt,1682751,Shareholder (Non-Brd),2005-04-01,,Director -  SD,,
Southern Research Institute (SRI),113812,Business Council of Alabama (BCA),94766,J Donald III,1669038,Director - External Affairs (Non-Brd),2015-02-01,2017-12-01,Director -  SD,,
Southern Research Institute (SRI),113812,Business Council of Alabama (BCA),94766,J Donald III,1669038,Senior Director (Non-Brd),2017-12-01,,Director -  SD,,
Bradley Arant Boult Cummings LLP,1373088,Business Council of Alabama (BCA),94766,J Stewart III,1633336,Partner (Non-Brd),2007-01-01,,Member,,
Drummond Company Inc,77548,Business Council of Alabama (BCA),94766,Mike Tracy,1356182,CEO (Brd) (ED),2016-07-21,,Director -  SD,,
ALABAMA POWER CO,1248,Business Council of Alabama (BCA),94766,Patty King,790860,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ALABAMA POWER CO,1248,Business Council of Alabama (BCA),94766,Mark Crosswhite,790741,Chairman/President/CEO (Brd) (ED),2014-05-01,,Chairman,,
