from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,John McCarthy,1283246,Vice President (Non-Brd),2012-12-04,2015-01-01,Co-Manager (Non-Brd),2012-12-04,2015-01-01
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Craig Dembek,1283243,ED/Global Head (Non-Brd),2018-08-01,,Co-Manager (Non-Brd),2012-12-04,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Craig Dembek,1283243,Senior VP (Non-Brd),2012-12-04,2018-07-01,Co-Manager (Non-Brd),2012-12-04,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Craig Dembek,1283243,Various Positions (Non-Brd),2007-03-01,2012-12-01,Co-Manager (Non-Brd),2012-12-04,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Shawn Lytle,1077778,President/CEO (Brd) (ED),2015-09-01,,President/CEO (Brd) (ED),2015-09-01,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Shawn Lytle,1077778,President/CEO (Brd) (ED),2015-08-20,2015-09-01,President/CEO (Brd) (ED),2015-09-01,
Sustainability Accounting Standards Board (SASB),1874540,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Shawn Lytle,1077778,Director -  SD (Brd) (SD),,,President/CEO (Brd) (ED),2015-09-01,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Nikhil Lalvani,1009474,Research Analyst (Non-Brd),1997-01-01,2006-10-01,Vice President/Senior Portfolio Manager (Non-Brd),2006-01-01,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Nikhil Lalvani,1009474,Vice President/Senior Portfolio Manager (Non-Brd),2006-10-01,,Vice President/Senior Portfolio Manager (Non-Brd),2006-01-01,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Ty Nutt Jr,1009465,Senior VP (Non-Brd),2005-03-01,2019-07-15,Senior VP (Non-Brd),2004-03-01,2019-07-15
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Damon Andres,1009463,Vice President/Senior Portfolio Manager (Non-Brd),2001-01-01,,Vice President/Senior Portfolio Manager (Non-Brd),2007-01-01,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Bob Zenouzi,1009462,Senior VP/Chief Investment Officer (Non-Brd),2009-01-01,,Senior VP/Chief Investment Officer (Non-Brd),2009-01-01,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Roger Early,1009461,Senior VP/MD (Non-Brd),2014-12-05,2015-02-01,Senior VP/MD (Non-Brd),2014-12-05,2015-02-01
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Roger Early,1009461,Senior VP (Non-Brd),2009-01-01,2014-12-05,Senior VP (Non-Brd),2009-01-01,2014-12-05
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Roger Early,1009461,Senior VP (Non-Brd),2008-01-14,2009-01-01,Senior VP (Non-Brd),2009-01-01,2014-12-05
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Roger Early,1009461,President/CEO (Non-Brd),2015-05-23,2015-08-20,President/CEO (Non-Brd),2015-05-23,2015-09-01
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Kevin Loome,1009460,Senior VP (Non-Brd),2007-08-01,2012-12-04,Senior VP (Non-Brd),2007-08-01,2012-12-04
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Kevin Loome,1009460,Employee (Non-Brd),2012-12-04,2012-12-31,Employee (Non-Brd),2012-12-04,2012-12-31
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Thomas Chow,1009459,Senior VP (Non-Brd),2007-05-01,2014-11-07,Senior VP (Non-Brd),2007-05-01,2014-11-07
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Paul Matlack,879233,Senior VP/Portfolio Manager (Non-Brd),2012-12-04,,Co-Manager (Non-Brd),2012-12-04,
DELAWARE INVESTMENTS DIVIDEND & INCOME FUND INC,937876,Delaware Enhanced Global Dividend and Income Fund Inc,1636292,Chris Testa,1399749,Senior VP (Non-Brd),2014-06-19,2016-10-12,Senior VP (Non-Brd),2014-06-19,2016-01-01
VERMILLION INC,1651379,Cynvec LLC,1636295,Doctor Judith Wolf,1399153,Chief Medical Officer (Non-Brd),2014-09-15,2016-06-14,Advisory Board Member,,
Economic Club of New York (The) (ECNY),36418,Cynvec LLC,1636295,Doctor Rob King,1656622,Member,,,Director -  SD (Brd) (SD),,
NEUROTROPE INC,2640453,Cynvec LLC,1636295,Doctor Ken Gorelick,1896688,Director -  SD (Brd) (SD),,,Scientific Advisor (Non-Brd),2016-01-01,
X4 PHARMACEUTICALS INC (Arsanis Inc prior to 03/2019),2729338,Cynvec LLC,1636295,Doctor Ken Gorelick,1896688,Interim Chief Medical Officer (Non-Brd),2019-01-01,2019-04-24,Scientific Advisor (Non-Brd),2016-01-01,
NEUROTROPE INC,2640453,Cynvec LLC,1636295,Doctor Ken Gorelick,1896688,Chief Medical Officer (Brd) (ED),2017-03-29,2017-09-01,Scientific Advisor (Non-Brd),2016-01-01,
