from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
PanGeo Subsea Inc,1580734,Arisdyne Systems Inc,1280514,Doctor Don Riley,1300665,Observer (Non-Brd),,2014-01-01,Observer (Non-Brd),,
CONTINENTAL GOLD INC (Continental Gold Ltd prior to 06/2015),1224018,La Fundacin para la Educacin Superior y el Desarrollo (Fedesarrollo),1280515,Len Teicher Grauman,1372673,Chairman (Executive) (Brd) (ED),2016-10-01,,Director -  SD,,
CONTINENTAL GOLD INC (Continental Gold Ltd prior to 06/2015),1224018,La Fundacin para la Educacin Superior y el Desarrollo (Fedesarrollo),1280515,Len Teicher Grauman,1372673,Independent Director (Brd) (SD),2013-05-01,2014-04-04,Director -  SD,,
CONTINENTAL GOLD INC (Continental Gold Ltd prior to 06/2015),1224018,La Fundacin para la Educacin Superior y el Desarrollo (Fedesarrollo),1280515,Len Teicher Grauman,1372673,Independent Chairman (Brd) (SD),2014-04-04,2015-03-31,Director -  SD,,
CONTINENTAL GOLD INC (Continental Gold Ltd prior to 06/2015),1224018,La Fundacin para la Educacin Superior y el Desarrollo (Fedesarrollo),1280515,Len Teicher Grauman,1372673,Chairman (Brd) (SD),2016-10-01,,Director -  SD,,
MEREDITH CORP,20302,La Fundacin para la Educacin Superior y el Desarrollo (Fedesarrollo),1280515,Rosario Crdoba Garcs,1359493,Vice President (Non-Brd),1997-01-01,2001-01-01,Director -  SD,,
Easton Capital Investment Group,875835,Autonet Mobile Inc,1280518,Frank Garcia,861658,MD (Non-Brd),2000-01-01,,Director -  SD (Brd) (SD),,
THERAPEUTICSMD INC,1947734,Autonet Mobile Inc,1280518,Nick Segal,1192773,Independent Director (Brd) (SD),2013-04-23,,Observer (Non-Brd),,
TherapeuticsMD Inc (AMHN Inc prior to 09/2011) (Listed 04/2013),566918,Autonet Mobile Inc,1280518,Nick Segal,1192773,Independent Director (Brd) (SD),2012-02-28,2013-04-23,Observer (Non-Brd),,
BRIDGELINE DIGITAL INC (Bridgeline Software Inc prior to 03/2010),623721,Autonet Mobile Inc,1280518,Mike Taglich,440251,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
AIR INDUSTRIES GROUP INC,1958067,Autonet Mobile Inc,1280518,Mike Taglich,440251,Chairman (Brd) (SD),2013-06-12,,Director -  SD (Brd) (SD),,
Spindle Inc (Coyote Hills Golf Inc prior to 12/2011),1202761,Autonet Mobile Inc,1280518,Chris Lank,2008709,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
SAY Media Inc (VideoEgg Inc prior to 09/2010),1717619,ImeemInc,1280522,Jeff Reine,1973164,Director - Business Development (Non-Brd),2006-01-01,2008-01-01,Senior Director - Business Development (Non-Brd),2008-05-01,2009-08-01
Socrata Inc (blist Inc prior to 05/2009),1667977,ImeemInc,1280522,Ken Gullicksen,770262,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Voltage Security Inc,850892,ImeemInc,1280522,Ken Gullicksen,770262,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Sequoia Capital Operations LLC,78428,ImeemInc,1280522,Mark Kvamme,182354,Executive (Non-Brd),2011-01-07,2012-11-01,Director -  SD (Brd) (SD),,
LinkedIn Corp (LinkedIn Ltd prior to 01/2005) (Listed 05/2011),1065173,ImeemInc,1280522,Mark Kvamme,182354,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Sequoia Capital Operations LLC,78428,ImeemInc,1280522,Mark Kvamme,182354,Partner (Non-Brd),1999-05-01,2011-01-07,Director -  SD (Brd) (SD),,
MarkLogic Corporation,786156,ImeemInc,1280522,Mark Kvamme,182354,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Selligent Inc (Selligent Marketing Cloud) (StrongView Systems Inc prior to 02/2016),2003223,ImeemInc,1280522,Mark Kvamme,182354,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Gild Inc (Professional Aptitude Council Inc prior to 11/2004),1821320,ImeemInc,1280522,Mark Kvamme,182354,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
MAGNA INTERNATIONAL INC,19440,MAGNA STEYR Fahrzeugtechnik AG & Co KG,1280525,Karl-Friedrich Stracke,1091450,Division President (Non-Brd),2013-04-01,,President (Brd) (ED),2013-04-01,
