from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Novita Nutrition LLC,1893031,Glacial Lakes Capital LLC,1820895,Rick Eggebrecht,537822,Vice President - Project Development (Non-Brd),2012-01-01,2018-01-01,Advisor (Non-Brd),,
Novita Nutrition LLC,1893031,Glacial Lakes Capital LLC,1820895,Keith Bruinsma,1480513,Vice President - Finance (Non-Brd),2011-01-01,2018-01-01,Vice President (Non-Brd),,
Novita Nutrition LLC,1893031,Glacial Lakes Capital LLC,1820895,Keith Bruinsma,1480513,Vice President - Projects (Non-Brd),2018-01-01,2019-01-01,Vice President (Non-Brd),,
PERICOM SEMICONDUCTOR CORP (De-listed 11/2015),24179,NVoLogic Inc,1820900,Professor Doctor Siu-Weng Wong,497824,Independent Director (Brd) (SD),2006-09-01,2015-11-24,Director -  SD (Brd) (SD),,
Welch Allyn Inc,98327,Aurora of Central New York Inc,1820905,Scott Gucciardi,1203816,Division VP (Non-Brd),2006-01-01,2007-10-01,First Vice President,,
Welch Allyn Inc,98327,Aurora of Central New York Inc,1820905,Scott Gucciardi,1203816,Executive VP (Non-Brd),2011-01-01,2012-01-23,First Vice President,,
Welch Allyn Inc,98327,Aurora of Central New York Inc,1820905,Scott Gucciardi,1203816,Executive VP/Chief Marketing Officer (Non-Brd),2012-01-23,2014-04-30,First Vice President,,
Welch Allyn Inc,98327,Aurora of Central New York Inc,1820905,Scott Gucciardi,1203816,Senior VP (Non-Brd),2014-04-30,2015-10-01,First Vice President,,
Welch Allyn Inc,98327,Aurora of Central New York Inc,1820905,Scott Gucciardi,1203816,Senior VP - Research & Development (Non-Brd),2007-10-01,2011-01-01,First Vice President,,
Welch Allyn Inc,98327,Aurora of Central New York Inc,1820905,Scott Gucciardi,1203816,Various Positions (Non-Brd),1990-05-01,2006-01-01,First Vice President,,
Welch Allyn Inc,98327,Aurora of Central New York Inc,1820905,Scott Gucciardi,1203816,Various Positions (Non-Brd),1990-05-01,2006-01-01,Director -  SD,,
GENTHERM INC (Amerigon Inc prior to 09/2012),2029,Running Mate GmbH (Formerly known as W.E.T. Beteiligungs GmbH),1820908,Thomas Liedl,1203588,Division CFO (Non-Brd),2008-10-01,2013-07-01,Board Member -  SD (Brd) (SD),,
GENTHERM INC (Amerigon Inc prior to 09/2012),2029,Running Mate GmbH (Formerly known as W.E.T. Beteiligungs GmbH),1820908,Thomas Liedl,1203588,Division President (Non-Brd),2013-07-01,2014-08-31,Board Member -  SD (Brd) (SD),,
GENTHERM INC (Amerigon Inc prior to 09/2012),2029,Running Mate GmbH (Formerly known as W.E.T. Beteiligungs GmbH),1820908,Caspar Baumhauer,1203587,Division CEO (Non-Brd),2005-07-01,2013-06-04,Board Member -  SD (Brd) (SD),,
Fox Rothschild LLP (Formerly known as Fox Rothschild O'Brien & Frankel LLP),792455,Culintro LLC,1820914,Carolyn Richmond,1864903,Partner (Non-Brd),2007-06-01,,Advisory Board Member (Non-Brd),,
Greenberg Traurig LLP,113127,Georgia Super Lawyers,1820919,Lori Cohen,1986890,Associate (Non-Brd),2005-05-01,2017-01-01,Advisory Board Member,,
Alston & Bird LLP,493990,Georgia Super Lawyers,1820919,Craig Pett,1611217,Partner (Non-Brd),,2017-01-01,Member,,
Alston & Bird LLP,493990,Georgia Super Lawyers,1820919,Robert Ensor,1727266,Partner (Non-Brd),1990-04-01,,Member,,
Dentons US LLP,1686476,Georgia Super Lawyers,1820919,Henry Sewell Jr,1651804,Partner (Non-Brd),2015-07-01,2016-07-01,Member,,
ALPHABET INC (Google Inc prior to 10/2015),116351,Artquest,1820922,Jeff Zie,1080929,Mentor (Non-Brd),2012-06-01,2016-01-01,Advisor,,
RUBICON PROJECT INC,2058567,IR Sense LLC,1820931,Nick Kormeluk,894570,Vice President - Investor Relations (Non-Brd),,,President (Non-Brd),2009-04-01,
ENCORE CAPITAL GROUP INC,483759,IR Sense LLC,1820931,Bruce Thomas,1384993,Vice President - Investor Relations (Non-Brd),,,Vice President (Non-Brd),2013-01-01,2014-04-01
Williams & Connolly LLP (Formerly known as Williams Connolly & Califano),815762,Four Star Group LLC (The),1820933,The Hon. Whit Peters,1608568,Of Counsel (Non-Brd),2017-01-01,2018-01-01,Advisory Board Member (Non-Brd),,
Williams & Connolly LLP (Formerly known as Williams Connolly & Califano),815762,Four Star Group LLC (The),1820933,The Hon. Whit Peters,1608568,Partner (Non-Brd),1984-01-01,1995-01-01,Advisory Board Member (Non-Brd),,
Williams & Connolly LLP (Formerly known as Williams Connolly & Califano),815762,Four Star Group LLC (The),1820933,The Hon. Whit Peters,1608568,Partner (Non-Brd),2001-04-01,2016-01-01,Advisory Board Member (Non-Brd),,
Williams & Connolly LLP (Formerly known as Williams Connolly & Califano),815762,Four Star Group LLC (The),1820933,The Hon. Whit Peters,1608568,Senior Counsel (Non-Brd),2018-01-01,,Advisory Board Member (Non-Brd),,
Gores Group LLC (The),831484,Four Star Group LLC (The),1820933,Matthew Spain,1336847,Consultant (Non-Brd),2008-01-01,2010-01-01,Senior MD (Non-Brd),2008-01-01,2010-01-01
FREQUENCY ELECTRONICS INC,12515,Four Star Group LLC (The),1820933,General Lance Lord,495704,Independent Director (Brd) (SD),2016-09-13,,Advisory Board Member (Non-Brd),,
AEROJET ROCKETDYNE HOLDINGS INC (GenCorp Inc prior to 04/2015),13020,Four Star Group LLC (The),1820933,General Lance Lord,495704,Independent Director (Brd) (SD),2015-02-01,,Advisory Board Member (Non-Brd),,
Sletten Construction Co Inc,596180,Four Star Group LLC (The),1820933,General Lance Lord,495704,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),,
IRIDIUM COMMUNICATIONS INC (GHL Acquisition Corp prior to 09/2009),1057035,Four Star Group LLC (The),1820933,General Lance Lord,495704,Advisory Board Member (Non-Brd),2012-01-01,,Advisory Board Member (Non-Brd),,
Gores Group LLC (The),831484,Four Star Group LLC (The),1820933,Bill Patton Jr,329109,Senior Advisor (Non-Brd),2004-03-01,2015-01-01,Chairman/CEO (Brd) (ED),2006-07-01,
PEERLESS SYSTEMS CORP (De-listed 02/2015),24030,Four Star Group LLC (The),1820933,Bill Patton Jr,329109,Independent Director (Brd) (SD),2007-04-17,2007-09-20,Chairman/CEO (Brd) (ED),2006-07-01,
PEERLESS SYSTEMS CORP (De-listed 02/2015),24030,Four Star Group LLC (The),1820933,Bill Patton Jr,329109,Independent Chairman (Brd) (SD),2007-09-20,2008-06-12,Chairman/CEO (Brd) (ED),2006-07-01,
HOSTESS BRANDS INC (Gores Holdings Inc prior to 11/2016),2385230,Four Star Group LLC (The),1820933,Bill Patton Jr,329109,Independent Director (Brd) (SD),2015-08-14,2016-11-04,Chairman/CEO (Brd) (ED),2006-07-01,
VERRA MOBILITY CORP (Gores Holdings II Inc prior to 10/2018),2648061,Four Star Group LLC (The),1820933,Bill Patton Jr,329109,Independent Director (Brd) (SD),2017-01-13,2018-10-17,Chairman/CEO (Brd) (ED),2006-07-01,
GORES HOLDINGS III INC,2911510,Four Star Group LLC (The),1820933,Bill Patton Jr,329109,Independent Director (Brd) (SD),2018-09-07,,Chairman/CEO (Brd) (ED),2006-07-01,
FREQUENCY ELECTRONICS INC,12515,L2 Aerospace LLC,1820934,General Lance Lord,495704,Independent Director (Brd) (SD),2016-09-13,,Chairman/CEO (Brd) (ED),2010-01-01,
AEROJET ROCKETDYNE HOLDINGS INC (GenCorp Inc prior to 04/2015),13020,L2 Aerospace LLC,1820934,General Lance Lord,495704,Independent Director (Brd) (SD),2015-02-01,,Chairman/CEO (Brd) (ED),2010-01-01,
Sletten Construction Co Inc,596180,L2 Aerospace LLC,1820934,General Lance Lord,495704,Director -  SD (Brd) (SD),,,Chairman/CEO (Brd) (ED),2010-01-01,
IRIDIUM COMMUNICATIONS INC (GHL Acquisition Corp prior to 09/2009),1057035,L2 Aerospace LLC,1820934,General Lance Lord,495704,Advisory Board Member (Non-Brd),2012-01-01,,Chairman/CEO (Brd) (ED),2010-01-01,
