from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Nixon Peabody LLP,246637,United Regional Chamber of Commerce (The),1356630,Ambassador Scott Brown,1070929,Counsel (Non-Brd),2013-03-11,2014-03-01,Member,,
HarborOne Bank (HarborOne Credit Union prior to 06/2013),1474845,United Regional Chamber of Commerce (The),1356630,Mo Tebo Wilkinson,846680,Vice President - Community (Non-Brd),2009-06-01,,Secretary (Brd) (SD),2008-11-20,2010-01-01
HarborOne Bank (HarborOne Credit Union prior to 06/2013),1474845,United Regional Chamber of Commerce (The),1356630,Mo Tebo Wilkinson,846680,Vice President - Community (Non-Brd),2009-06-01,,Co-Treasurer (Brd) (ED),2010-01-01,2011-07-01
HarborOne Bank (HarborOne Credit Union prior to 06/2013),1474845,United Regional Chamber of Commerce (The),1356630,Katherine Light,1126949,Assistant VP (Non-Brd),2011-06-14,2013-11-01,Director -  SD (Brd) (SD),,
HarborOne Bank (HarborOne Credit Union prior to 06/2013),1474845,United Regional Chamber of Commerce (The),1356630,Katherine Light,1126949,Assistant VP (Non-Brd),2013-11-01,2016-03-01,Director -  SD (Brd) (SD),,
HUTCHINSON TECHNOLOGY INC (De-listed 10/2016),15252,Normandale Community College (NCC),1356635,Dale Ruzicka,1284298,,,,,,
Gerson Lehrman Group Inc,424062,Normandale Community College (NCC),1356635,Mahendra Nath,1287334,Council Member,,,Advisory Board Member,,
TUTOR PERINI CORP (Perini Corp prior to 06/2009),24180,Shul (The),1356637,Sid Feltenstein,348031,Director -  SD (Brd) (SD),,,Trustee,,
Sentinel Capital Partners LLC,923021,Shul (The),1356637,Sid Feltenstein,348031,Operating Partner (Non-Brd),2010-02-08,,Trustee,,
WINGSTOP INC,2295501,Shul (The),1356637,Sid Feltenstein,348031,Independent Director (Brd) (SD),2015-06-12,2017-11-28,Trustee,,
KinDex Pharmaceuticals Inc (KinDex Therapeutics LLC prior to 03/2014),1827172,National Wellness Institute Inc (NWI),1356642,Doctor Jeff Bland,1796657,Director -  SD (Brd) (SD),,,Member,,
KinDex Pharmaceuticals Inc (KinDex Therapeutics LLC prior to 03/2014),1827172,National Wellness Institute Inc (NWI),1356642,Doctor Jeff Bland,1796657,President/CEO (Brd) (ED),2014-03-01,2019-01-01,Member,,
Latham & Watkins LLP,482007,Agnon School (The),1356658,Michael Haas,1277287,Partner (Non-Brd),2018-04-18,,President,,
Jones Day (Jones Day Reavis & Pogue prior to 01/2003),1204724,Agnon School (The),1356658,Michael Haas,1277287,Partner (Non-Brd),2008-04-02,2018-02-01,President,,
Jones Day (Jones Day Reavis & Pogue prior to 01/2003),1204724,Agnon School (The),1356658,Michael Haas,1277287,Partner (Non-Brd),2008-04-02,2018-02-01,Trustee,,
SMITH (AO) CORP,28304,Agnon School (The),1356658,Idelle Wolf,374088,Independent Director (Brd) (SD),2005-10-10,,Trustee,,
Mobiquity Inc (Formerly known as Mobilocity Inc),1792566,Regence Life and Health Insurance Co (Oregon Pacific States Insurance Co prior to 06/1995),1356667,Beth Andersen,1945682,Advisor (Non-Brd),2011-11-01,2014-06-01,President/CEO (Non-Brd),2013-10-01,2016-12-01
Wildflower Health Inc,1977529,Regence Life and Health Insurance Co (Oregon Pacific States Insurance Co prior to 06/1995),1356667,Beth Andersen,1945682,Director -  SD (Brd) (SD),,,President/CEO (Non-Brd),2013-10-01,2016-12-01
Rokk3r Inc (Eight Dragons Co prior to 03/2018),1204680,North Central Texas WorkForce,1356668,David Bristol,1532333,President/CEO/CFO/Secretary/Treasurer (Brd) (ED),2015-04-27,2017-03-20,Secretary,,
Rokk3r Inc (Eight Dragons Co prior to 03/2018),1204680,North Central Texas WorkForce,1356668,David Bristol,1532333,President/CEO/CFO/Secretary/Treasurer (Brd) (ED),2015-04-27,2017-03-20,Vice Chairman,,
CCFNB Bancorp Inc,1145919,Berwick Hospital Center,1356672,W McMichael Jr,740420,Independent Director (Brd) (SD),2006-01-01,,Director -  SD,,
KNIGHT THERAPEUTICS INC (Paladin Labs Inc prior to 03/2014),746836,AAOMPT (American Academy of Orthopaedic Manual Physical Therapists),1356673,Nancy Harrison,2082921,Independent Corporate Director (Brd) (SD),2018-08-09,,Fellow,,
Porter Wright Morris & Arthur LLP (PWMA),126832,Ohio Department of Health,1356676,Chris Schraff,1638592,Of Counsel (Non-Brd),1978-11-01,,Committee Member (Non-Brd),2014-09-05,
Cleveland Development Advisors Community Reinvestment Fund Inc,269132,Benjamin Rose Institute,1356679,Yvette Ittu,994636,President (Brd) (ED),2000-01-01,,Treasurer,,
Cleveland Development Advisors Community Reinvestment Fund Inc,269132,Benjamin Rose Institute,1356679,Yvette Ittu,994636,President (Brd) (ED),2000-01-01,,Director -  SD,,
Converge Venture Partners (CommonAngels Ventures prior to 11/2015),837279,Solano Laboratories Inc,1356682,Steve Willis,1329001,Member,,,Director -  SD (Brd) (SD),,
Blueleaf Wealth Inc (Blueleaf Inc prior to 10/2015),2770712,Solano Laboratories Inc,1356682,Doctor Chris Thorpe,1328995,Chief Technology Officer (Brd) (ED),2009-06-01,2012-06-01,Director -  SD (Brd) (SD),,
Blueleaf Wealth Inc (Blueleaf Inc prior to 10/2015),2770712,Solano Laboratories Inc,1356682,Doctor Chris Thorpe,1328995,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Blueleaf Wealth Inc (Blueleaf Inc prior to 10/2015),2770712,Solano Laboratories Inc,1356682,Doctor Chris Thorpe,1328995,Director -  SD (Brd) (SD),,,Chairman (Executive) (Brd) (ED),,
BioEnterprise Corp (Cleveland BioTechnology Park Inc prior to 12/2001),376017,Montefiore Foundation,1356685,Carol Clark,1737582,Vice President (Non-Brd),2005-01-01,2016-09-01,Director -  SD,,
INDEPENDENCE REALTY TRUST INC,1972483,Branch Properties LLC,1356690,Richard Ross,1332268,Director -  SD (Brd) (SD),,,Executive VP/CFO (Non-Brd),1998-04-01,2010-12-01
INDEPENDENCE REALTY TRUST INC,1972483,Branch Properties LLC,1356690,Richard Ross,1332268,Director -  SD (Brd) (SD),,,Executive VP/CFO (Non-Brd),2016-02-17,
Dykema Gossett PLLC (Formerly known as Rooks Pitts and Poust LLC),92347,Frisco Chamber of Commerce,1356699,Richard Cheng,1860354,Partner (Non-Brd),2018-02-05,2019-01-01,Member,,
Strasburger & Price LLP (Ceased Trading 04/2018),637548,Frisco Chamber of Commerce,1356699,Tiffany Cox,1816613,Attorney (Non-Brd),2007-08-01,2010-07-01,Member,,
QUEST RESOURCE HOLDING CORP,2069029,Frisco Chamber of Commerce,1356699,Jeff Cheney Jr,1394231,Independent Director (Brd) (SD),2014-05-19,2014-05-21,Ambassador (Non-Brd),2004-01-01,
QUEST RESOURCE HOLDING CORP,2069029,Frisco Chamber of Commerce,1356699,Jeff Cheney Jr,1394231,Vice President (Brd) (ED),2014-05-21,2015-12-15,Ambassador (Non-Brd),2004-01-01,
Halo Companies Inc (GVC Venture Corp prior to 12/2009),14134,Frisco Chamber of Commerce,1356699,Paul Williams,991718,Vice Chairman/CFO/Treasurer/Assistant Secretary (Brd) (ED),2015-03-27,,Director -  SD (Brd) (SD),,
Halo Companies Inc (GVC Venture Corp prior to 12/2009),14134,Frisco Chamber of Commerce,1356699,Paul Williams,991718,Vice Chairman/CFO/Treasurer/Assistant Secretary (Brd) (ED),2009-09-30,2012-08-31,Director -  SD (Brd) (SD),,
Halo Companies Inc (GVC Venture Corp prior to 12/2009),14134,Frisco Chamber of Commerce,1356699,Paul Williams,991718,Vice Chairman/Treasurer/Assistant Secretary (Brd) (ED),2012-08-31,2015-03-27,Director -  SD (Brd) (SD),,
Oncor Electric Delivery Company LLC,106472,Frisco Chamber of Commerce,1356699,Gerald Perrin,991386,Area Manager (Non-Brd),2003-03-01,2014-04-30,Chairman (Brd) (SD),2008-01-01,2009-01-01
Strasburger & Price LLP (Ceased Trading 04/2018),637548,Frisco Chamber of Commerce,1356699,Steve Watten,991363,Partner (Non-Brd),1992-03-01,2018-04-11,Director -  SD (Brd) (SD),,
Strasburger & Price LLP (Ceased Trading 04/2018),637548,Frisco Chamber of Commerce,1356699,Steve Watten,991363,Partner (Non-Brd),1992-03-01,2018-04-11,Chairman (Brd) (SD),2008-01-01,2009-01-01
WASTE MANAGEMENT INC,33114,Frisco Chamber of Commerce,1356699,Joe Jaynes,845403,Manager (Non-Brd),2012-01-01,,Member,,
Associated Press Inc,82608,Sangre De Cristo Chronicle,1356706,Robin Martin,1449423,Director -  SD (Brd) (SD),,,Owner (Non-Brd),2006-01-01,2015-11-01
Alston & Bird LLP,493990,Albany Local Development Corp (ALDC),1356716,Angela James,1612124,Partner (Non-Brd),2004-01-01,2016-01-01,Director -  SD,,
ALBANY MOLECULAR RESEARCH INC (De-listed 08/2017),1285,Albany Local Development Corp (ALDC),1356716,Kevin O'Connor,324054,Independent Director (Brd) (SD),2000-03-01,2017-08-31,Director -  SD,,
Dixon Hughes Goodman LLP (Dixon Hughes PLLC prior to 03/2011),1697008,South Carolina Primary Health Care Association (SCPHCA),1356721,Andy Page,1737816,Partner (Non-Brd),2012-11-01,,Committee Chairman,,
ANDERSONS INC,2177,Diversity Center of Santa Cruz (The),1356728,Robert King Jr,34081,Independent Director (Brd) (SD),2005-07-29,,Director -  SD,,
PVF CAPITAL CORP (De-listed 10/2013),25450,Diversity Center of Santa Cruz (The),1356728,Robert King Jr,34081,President/CEO/Principal Executive Officer (Brd) (ED),2009-10-01,2013-10-12,Director -  SD,,
SHILOH INDUSTRIES INC,27794,Diversity Center of Santa Cruz (The),1356728,Robert King Jr,34081,Director -  SD (Brd) (SD),,,Director -  SD,,
Chrysalis Holdings LLC,1888098,Pennsylvania Environmental Defense Foundation Inc (PEDF),1356732,Baron  Retzlaff,104167,Director -  SD (Brd) (SD),,,Trustee Emeritus,,
Chrysalis Holdings LLC,1888098,Pennsylvania Environmental Defense Foundation Inc (PEDF),1356732,Baron  Retzlaff,104167,Director -  SD (Brd) (SD),,,Trustee,,
GRAND CANYON EDUCATION INC,1261531,Pardes Jewish Day School,1356736,Dan Bachus,830835,CFO (Non-Brd),2008-11-20,,Trustee,,
APOLLO EDUCATION GROUP INC (Apollo Group Inc prior to 11/2013) (De-listed 02/2017),2337,Pardes Jewish Day School,1356736,Dan Bachus,830835,Chief Accounting Officer/Controller (Non-Brd),2000-08-01,2006-11-05,Treasurer,,
EAST ASIA MINERALS CORP (Walloper Gold Resources Ltd prior to 04/2005),1280948,COKAL LIMITED (Altera Resources Ltd prior to 02/2011),1356743,Garry Kielenstyn,1304701,Independent Director (Brd) (SD),2017-06-13,,COO (Brd) (ED),2016-06-24,2017-01-27
Ohio Public Employees Retirement System (OPERS),733802,Cleveland-Cuyahoga Port Authority,1356747,Bob Smith,1368290,Trustee (Brd) (SD),2012-01-01,2017-01-01,Director -  SD,,
Ohio Public Employees Retirement System (OPERS),733802,Cleveland-Cuyahoga Port Authority,1356747,Bob Smith,1368290,Trustee (Brd) (SD),2012-01-01,2017-01-01,Chairman,,
ELECTRO RENT CORP (De-listed 08/2016),10350,Missoula Downtown Association (MDA),1356751,Jim Pignatelli,201081,Independent Director (Brd) (SD),2002-10-10,2016-08-10,National VP,,
ODYSSEY MARINE EXPLORATION INC,22951,Missoula Downtown Association (MDA),1356751,Jim Pignatelli,201081,Independent Director (Brd) (SD),2015-06-09,,National VP,,
Black Heritage Network Inc (BHN TV),1941540,Missoula Downtown Association (MDA),1356751,Dick Reingold,1662394,Chairman (Non-Executive) (Brd) (SD),,,Committee Member,,
Blackfoot Telecommunications Group Inc,2152240,Missoula Downtown Association (MDA),1356751,Dave Martin,1598179,Chief Technology Officer (Non-Brd),2015-03-01,,Committee Member,,
Day Pitney LLP,76634,Association of Jewish Family & Children's Agencies (AJFCA),1356753,Barry Klickstein,1628733,Of Counsel (Non-Brd),2016-01-01,,Chairman,,
Day Pitney LLP,76634,Association of Jewish Family & Children's Agencies (AJFCA),1356753,Barry Klickstein,1628733,Partner (Non-Brd),2009-12-10,2016-01-01,Chairman,,
Adolfson & Peterson Construction Inc,1295233,United Communications Corp (UCC),1356763,William Bradford,1325321,Director -  SD (Brd) (SD),,,President/CEO (Non-Brd),2011-08-01,2016-01-01
