from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
NANOSPHERE INC (De-listed 06/2016),787850,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 17/03/2011),1807086,Roy Davis,1206428,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),2012-03-01,
HURON CONSULTING GROUP INC,460902,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Roy Davis,1206428,Senior Advisor (Non-Brd),2017-10-01,,Advisory Board Member (Non-Brd),2012-03-01,
PRIMO WATER CORP,1671123,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Richard Brenner,1109304,Independent Director (Brd) (SD),2010-11-05,,Director -  SD,,
ACell Inc,660584,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Doctor Anthony Atala,1127496,Advisory Chairman (Non-Brd),,,Director -  SD (Brd) (SD),,
Cryo-Cell International Inc,1104742,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Doctor Anthony Atala,1127496,Independent Director (Brd) (SD),2011-08-25,2013-07-18,Director -  SD (Brd) (SD),,
Cryo-Cell International Inc,1104742,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Doctor Julie Allickson,740745,Vice President - Research & Development (Non-Brd),2007-04-01,2012-04-27,Director - Research (Non-Brd),2012-04-01,
ALR Technologies Inc,1604,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Ron Small,656165,Advisor (Non-Brd),,2013-01-01,Vice President - Quality (Non-Brd),1975-11-01,2011-08-01
CAPITAL BANK FINANCIAL CORP (De-listed 11/2017),1889958,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 17/03/2011),1807086,Doctor William Ward Sr,988555,Independent Director (Brd) (SD),2012-10-01,2017-11-30,Professor Emeritus (Non-Brd),2012-12-31,
SOUTHERN COMMUNITY FINANCIAL CORP (De-listed 10/2012),28664,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Doctor William Ward Sr,988555,Independent Chairman (Brd) (SD),2011-12-02,2012-10-01,Professor (Non-Brd),,2012-12-31
SOUTHERN COMMUNITY FINANCIAL CORP (De-listed 10/2012),28664,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Doctor William Ward Sr,988555,Independent Director (Brd) (SD),2002-01-02,2011-12-02,Professor (Non-Brd),,2012-12-31
CAPITAL BANK FINANCIAL CORP (De-listed 11/2017),1889958,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 17/03/2011),1807086,Doctor William Ward Sr,988555,Independent Director (Brd) (SD),2012-10-01,2017-11-30,Professor (Non-Brd),,2012-12-31
SOUTHERN COMMUNITY FINANCIAL CORP (De-listed 10/2012),28664,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Stephen Robertson,988546,Independent Director (Brd) (SD),2008-09-17,2012-10-01,Vice Chairman,,
SOUTHERN COMMUNITY FINANCIAL CORP (De-listed 10/2012),28664,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Stephen Robertson,988546,Independent Director (Brd) (SD),2008-09-17,2012-10-01,Director -  SD,,
SOUTHERN COMMUNITY FINANCIAL CORP (De-listed 10/2012),28664,Wake Forest Baptist Medical Center (Wake Forest University Baptist Medical Center prior to 03/2011),1807086,Merle Andrews,1046979,Executive VP/Senior Operations Officer (Non-Brd),2004-12-16,2012-10-01,Advisor (Non-Brd),,
NAVIGATORS GROUP INC (De-listed 05/2019),21679,Board of Commissioners of Pilots of the State of New York,1807087,Russ Johnson,320495,Executive Officer (Non-Brd),,2015-01-01,Commissioner (Brd) (ED),2003-05-03,
NAVIGATORS GROUP INC (De-listed 05/2019),21679,Board of Commissioners of Pilots of the State of New York,1807087,Russ Johnson,320495,Executive Officer (Non-Brd),1998-01-01,2001-01-01,Commissioner (Brd) (ED),2003-05-03,
BTI Systems Inc,1070340,Streamline Strategic Finance Inc,1807089,Blair Geddes,320522,CFO (Non-Brd),2015-05-01,2015-10-30,CEO (Non-Brd),2009-09-01,2015-01-01
KADMON HOLDINGS INC,2497162,PhysioSonics Inc (Formerly known as Allez PhysiOnix Ltd),1807091,Arthur Kirsch,320948,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
IMMUNOMEDICS INC,15684,PhysioSonics Inc (Formerly known as Allez PhysiOnix Ltd),1807091,Arthur Kirsch,320948,Independent Director (Brd) (SD),2015-08-18,2016-10-13,Director -  SD (Brd) (SD),,
ARALEZ PHARMACEUTICALS INC (POZEN Inc prior to 02/2016) (De-listed 09/2018),24879,PhysioSonics Inc (Formerly known as Allez PhysiOnix Ltd),1807091,Arthur Kirsch,320948,Independent Director (Brd) (SD),2004-05-20,2015-06-01,Director -  SD (Brd) (SD),,
