from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
METAL MANAGEMENT INC (De-listed 03/2008),20399,AMERICAN NATIONAL CAN GROUP,53045,The Hon. Jim Thompson Jr,4028,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
FMC CORP,12164,AMERICAN NATIONAL CAN GROUP,53045,The Hon. Jim Thompson Jr,4028,Independent Director (Brd) (SD),1991-01-01,2007-04-24,Director -  SD (Brd) (SD),,
GEO GROUP INC (Wackenhut Corrections prior to 11/2003),33006,AMERICAN NATIONAL CAN GROUP,53045,The Hon. Jim Thompson Jr,4028,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
MAXIMUS INC,19869,AMERICAN NATIONAL CAN GROUP,53045,The Hon. Jim Thompson Jr,4028,Independent Director (Brd) (SD),2001-03-06,2017-01-01,Director -  SD (Brd) (SD),,
SUN-TIMES MEDIA GROUP INC (Hollinger International Inc prior to 07/2006) (De-listed 05/2008),14953,AMERICAN NATIONAL CAN GROUP,53045,The Hon. Jim Thompson Jr,4028,Independent Director (Brd) (SD),1994-06-01,2006-01-24,Director -  SD (Brd) (SD),,
FMC TECHNOLOGIES INC (De-listed 01/2017),12165,AMERICAN NATIONAL CAN GROUP,53045,Governor Jim Thompson Jr,4028,Independent Director (Brd) (SD),2001-06-01,2009-05-15,Director -  SD (Brd) (SD),,
MAXIM INTEGRATED PRODUCTS INC,19863,World Semiconductor Trade Statistics,53048,Doctor Kathy Ta,1468071,MD - Investor Relations (Non-Brd),2013-11-01,2017-08-01,Director -  SD,,
MAXIM INTEGRATED PRODUCTS INC,19863,World Semiconductor Trade Statistics,53048,Doctor Kathy Ta,1468071,Vice President - Investor Relations (Non-Brd),,,Director -  SD,,
NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010),12407,Electric Industry Association,53049,Lakshman Charanjiva,1378378,Division VP/Chief Information Officer (Non-Brd),2009-01-01,2017-02-01,Committee Co-Chairman,,
QUALCOMM INC,25529,Fox Sports Net Inc,53050,David Yourgrau,1936026,Regional Marketing Manager (Non-Brd),2010-08-01,2011-06-01,Researcher (Non-Brd),2010-09-01,2011-01-01
FOX CORP,3010375,Fox Sports Net Inc,53050,Claudia Teran,2186543,Executive VP/Corporate General Counsel (Non-Brd),2019-06-27,,General Counsel (Non-Brd),2014-10-01,
TWENTY-FIRST CENTURY FOX INC (News Corp prior to 07/2013) (De-listed 03/2019),22082,Fox Sports Net Inc,53050,Greg McCastle,1194962,Executive VP - Sales (Non-Brd),1997-02-01,2002-02-01,Executive VP - Sales (Non-Brd),1997-02-01,2002-02-01
Welch Allyn Inc,98327,Hygenic Corp,53052,Earl DeCarli,830310,Group VP (Non-Brd),2000-05-01,2005-01-01,President/COO (Non-Brd),2005-03-01,2007-08-01
HILL-ROM HLDGS INC (Hillenbrand Industries Inc prior to 04/2008),14805,Hygenic Corp,53052,Earl DeCarli,830310,Group VP (Non-Brd),2008-03-10,2011-03-31,President/CEO (Non-Brd),2007-08-01,2008-03-01
RC2 CORP (Racing Champions Ertl prior to 05/2003) (De-listed 04/2011),25648,Hygenic Corp,53052,Bob Dods,332787,Independent Chairman (Brd) (SD),2003-01-01,2011-04-29,Chairman (Brd) (SD),,
Beecken Petty O'Keefe & Company (BPOC) (Formerly known as Beecken Petty & Co),882852,Hygenic Corp,53052,Greg Moerschel,1487507,MD (Brd) (ED),1997-07-01,2015-01-01,Director -  SD (Brd) (SD),,
Beecken Petty O'Keefe & Company (BPOC) (Formerly known as Beecken Petty & Co),882852,Hygenic Corp,53052,Greg Moerschel,1487507,Managing Partner (Brd) (ED),2018-01-01,,Director -  SD (Brd) (SD),,
Beecken Petty O'Keefe & Company (BPOC) (Formerly known as Beecken Petty & Co),882852,Hygenic Corp,53052,Greg Moerschel,1487507,President/MD (Brd) (ED),2015-01-01,2018-01-01,Director -  SD (Brd) (SD),,
Mayo Clinic,1483379,Markle Foundation,53078,Jim Barksdale,1723,Trustee (Brd) (SD),2010-02-01,2012-01-01,Co-Chairman,,
TWENTY-FIRST CENTURY FOX INC (News Corp prior to 07/2013) (De-listed 03/2019),22082,Independent Newspapers Ltd,53062,Ken Cowley,16508,Independent Director (Brd) (SD),2004-11-12,2011-10-21,Chairman (Brd) (ED),2001-03-01,2005-01-01
