from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Amway Corp,142327,Cosmetic Executive Women (CEW) Inc,78826,Candace Matthews,882472,Chief Marketing Officer (Non-Brd),2007-12-01,2014-11-01,Governor,,
Alticor Inc,261062,Cosmetic Executive Women (CEW) Inc,78826,Candace Matthews,882472,Regional President (Non-Brd),2014-11-01,,Governor,,
Amway Corp,142327,Cosmetic Executive Women (CEW) Inc,78826,Candace Matthews,882472,Regional President (Non-Brd),2014-11-01,,Governor,,
Alticor Inc,261062,Cosmetic Executive Women (CEW) Inc,78826,Candace Matthews,882472,Chief Marketing Officer (Non-Brd),2007-12-01,2014-11-01,Governor,,
ULTA BEAUTY INC (Ulta Salon Cosmetics & Fragrance Inc prior to 01/2017),465379,Cosmetic Executive Women (CEW) Inc,78826,Lyn Kirby,623967,President/CEO (Brd) (ED),2007-10-25,2010-05-10,Member,,
ULTA BEAUTY INC (Ulta Salon Cosmetics & Fragrance Inc prior to 01/2017),465379,Cosmetic Executive Women (CEW) Inc,78826,Lyn Kirby,623967,CEO (Brd) (ED),2010-05-10,2010-09-01,Member,,
ULTA BEAUTY INC (Ulta Salon Cosmetics & Fragrance Inc prior to 01/2017),465379,Cosmetic Executive Women (CEW) Inc,78826,Lyn Kirby,623967,Director -  SD (Brd) (SD),,,Member,,
Peter J Solomon Company LP (PJSC),126337,Cosmetic Executive Women (CEW) Inc,78826,Cathy Leonhardt,741755,Partner/MD (Brd) (ED),2007-02-01,,Member,,
Lead Edge Capital Management LLC (Formerly known as Lead Edge Capital LLC),2032299,Cosmetic Executive Women (CEW) Inc,78826,Cathy Leonhardt,741755,Limited Partner (Non-Brd),,,Member,,
Public Relations Society of America Inc (PRSA),79221,Cosmetic Executive Women (CEW) Inc,78826,Diane Felenstein,650256,Member,,,Member,,
HSN INC (De-listed 12/2017),592339,Cosmetic Executive Women (CEW) Inc,78826,Mindy Grossman,36223,CEO (Brd) (ED),2008-08-20,2017-05-24,Member,,
Compound (Metamorphic Ventures prior to 10/2016),1450834,Cosmetic Executive Women (CEW) Inc,78826,Mindy Grossman,36223,Advisor (Non-Brd),,,Member,,
WEIGHT WATCHERS INTERNATIONAL INC,33238,Cosmetic Executive Women (CEW) Inc,78826,Mindy Grossman,36223,President/CEO (Brd) (ED),2017-07-05,,Member,,
BLOOMIN' BRANDS INC,1878334,Cosmetic Executive Women (CEW) Inc,78826,Mindy Grossman,36223,Independent Director (Brd) (SD),2012-09-06,2019-03-18,Member,,
PROCTER & GAMBLE CO,25150,Cosmetic Executive Women (CEW) Inc,78826,Bob McDonald,32693,Chairman/President/CEO (Brd) (ED),2010-01-01,2013-05-23,Member,,
QUOTIENT TECHNOLOGY INC (Coupons.com Inc prior to 10/2015),2052559,Cosmetic Executive Women (CEW) Inc,78826,Bob McDonald,32693,Independent Director (Brd) (SD),2018-11-19,,Member,,
XEROX HOLDINGS CORP (Xerox Corp prior to 08/2019),33850,Cosmetic Executive Women (CEW) Inc,78826,Bob McDonald,32693,Independent Director (Brd) (SD),2005-05-19,2014-07-29,Member,,
UNITED STATES STEEL CORP,77289,Cosmetic Executive Women (CEW) Inc,78826,Bob McDonald,32693,Independent Director (Brd) (SD),2014-01-01,2014-07-20,Member,,
RallyPoint Networks Inc,1988010,Cosmetic Executive Women (CEW) Inc,78826,Bob McDonald,32693,Director -  SD (Brd) (SD),,,Member,,
RallyPoint Networks Inc,1988010,Cosmetic Executive Women (CEW) Inc,78826,Bob McDonald,32693,Chairman (Brd) (SD),2017-11-01,,Member,,
PROCTER & GAMBLE CO,25150,Cosmetic Executive Women (CEW) Inc,78826,Bob McDonald,32693,Advisor (Non-Brd),2013-05-23,2013-06-30,Member,,
Daniel J Edelman Holdings Inc,2714421,Cosmetic Executive Women (CEW) Inc,78826,Stephanie Smirnov,1996181,MD (Non-Brd),2013-07-29,2018-02-01,Governor,,
REVLON INC,26166,Cosmetic Executive Women (CEW) Inc,78826,Ava Huang,2030446,General Manager (Non-Brd),2018-01-01,,Governor,,
