from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Morgan Joseph TriArtisan Group Inc,1884556,Screampoint Inc,1937628,Grant McCullagh,1001470,Operating Executive (Non-Brd),,2016-01-01,Advisor (Brd) (SD),,
LIVE NATION ENTERTAINMENT INC (Live Nation Inc prior to 01/2010),814633,SpinLab Communications,1937629,John Vlautin,1016252,Vice President - Communications (Non-Brd),2006-03-01,2008-01-01,Founder (Non-Brd),1999-01-01,2006-01-01
NextIO Inc,468843,Samsung Austin R&D Center (SARC),1937634,Jim Everett,1297989,Vice President - HR (Non-Brd),2003-01-01,2013-10-01,Various Positions (Non-Brd),2010-02-01,2012-06-01
Liquidia Technologies Inc (Listed 07/2018),1055359,Morningside Technology Advisory LLC,1937636,Doctor Isaac Cheng,1298721,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
InCarda Therapeutics Inc (InCarda) (Formerly known as Pleiades Cardio-Therapeutics Inc),1689769,Morningside Technology Advisory LLC,1937636,Doctor Isaac Cheng,1298721,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Advanced Cell Diagnostics Inc (ACD),1722336,Morningside Technology Advisory LLC,1937636,Doctor Isaac Cheng,1298721,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
DNAtrix Inc,1898667,Morningside Technology Advisory LLC,1937636,Doctor Isaac Cheng,1298721,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Apellis Pharmaceuticals Inc (Listed 11/2017),2028975,Morningside Technology Advisory LLC,1937636,Stephanie O'Brien,1296620,Independent Director (Brd) (SD),2013-07-01,2017-11-09,Partner (Non-Brd),1997-01-01,
ADURO BIOTECH INC,2236292,Morningside Technology Advisory LLC,1937636,Stephanie O'Brien,1296620,Lead Independent Director (Brd) (SD),2015-04-15,,Partner (Non-Brd),1997-01-01,
CollegeVine (Admissions Hero LLC prior to 08/2016),2581887,Morningside Technology Advisory LLC,1937636,Stephanie O'Brien,1296620,Director -  SD (Brd) (SD),,,Partner (Non-Brd),1997-01-01,
APELLIS PHARMACEUTICALS INC,2725802,Morningside Technology Advisory LLC,1937636,Stephanie O'Brien,1296620,Independent Director (Brd) (SD),2017-11-09,,Partner (Non-Brd),1997-01-01,
Stealth BioTherapeutics Corp (Stealth Peptides Inc prior to 04/2015) (Listed 02/2019),1607553,Morningside Technology Advisory LLC,1937636,Irene McCarthy,1363596,CEO (Brd) (ED),2018-10-01,2019-02-15,Director -  SD (Brd) (SD),,
DNAtrix Inc,1898667,Morningside Technology Advisory LLC,1937636,Irene McCarthy,1363596,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Stealth BioTherapeutics Corp (Stealth Peptides Inc prior to 04/2015) (Listed 02/2019),1607553,Morningside Technology Advisory LLC,1937636,Irene McCarthy,1363596,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
InCarda Therapeutics Inc (InCarda) (Formerly known as Pleiades Cardio-Therapeutics Inc),1689769,Morningside Technology Advisory LLC,1937636,Irene McCarthy,1363596,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
STEALTH BIOTHERAPEUTICS CORP,2995500,Morningside Technology Advisory LLC,1937636,Irene McCarthy,1363596,CEO (Brd) (ED),2019-02-15,,Director -  SD (Brd) (SD),,
Kezar Life Sciences Inc (Listed 06/2018),2410335,Morningside Technology Advisory LLC,1937636,Jason Dinges,1869550,Independent Director (Brd) (SD),2018-04-01,2018-06-21,Counsel (Non-Brd),2011-02-01,
KEZAR LIFE SCIENCES INC,2829870,Morningside Technology Advisory LLC,1937636,Jason Dinges,1869550,Independent Director (Brd) (SD),2018-06-21,,Counsel (Non-Brd),2011-02-01,
OMNICELL INC,23112,Saybrook University,1937646,Jorge Taborga,1306126,,,,,,
"Ogletree, Deakins, Nash, Smoak & Stewart PC",916765,Youth Speaks,1937647,Sarah Nichols,1821690,Shareholder (Non-Brd),2010-06-01,,Director -  SD,,
Altius Education Inc,1610513,Youth Speaks,1937647,Chip Conley,1298042,Director -  SD (Brd) (SD),,,Director -  SD,,
Snell & Wilmer LLP,421823,Fourth Street Clinic,1938129,Liz McOmber,2105746,Partner (Non-Brd),2018-01-02,,Council Member,,
Airbnb Inc (Formerly known as AirBed & Breakfast Inc),1749466,Youth Speaks,1937647,Chip Conley,1298042,Head of Strategy (Non-Brd),2013-04-01,2017-01-01,Director -  SD,,
Altius Education Inc,1610513,Burning Man Project,1937648,Chip Conley,1298042,Director -  SD (Brd) (SD),,,Director -  SD,,
Airbnb Inc (Formerly known as AirBed & Breakfast Inc),1749466,Burning Man Project,1937648,Chip Conley,1298042,Head of Strategy (Non-Brd),2013-04-01,2017-01-01,Director -  SD,,
QURATE RETAIL INC (Liberty Interactive Corp prior to 04/2018),18817,Burning Man Project,1937648,Matt Goldberg,1340564,Division Senior VP (Non-Brd),2013-10-01,2016-11-01,Director -  SD (Brd) (SD),,
TeamSnap Inc,2041299,Burning Man Project,1937648,Matt Goldberg,1340564,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
NEWS CORP,1962516,Burning Man Project,1937648,Matt Goldberg,1340564,Global Head (Non-Brd),2016-12-01,,Director -  SD (Brd) (SD),,
