from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Razorgator Inc,1057171,Aspect Software Parent Inc,2348734,Fred Harman,201616,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Keep Holdings,1450912,Aspect Software Parent Inc,2348734,Fred Harman,201616,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
LEAF GROUP LTD (Demand Media Inc prior to 11/2016),1684312,Aspect Software Parent Inc,2348734,Fred Harman,201616,Independent Director (Brd) (SD),2011-01-26,2018-01-11,Director -  SD (Brd) (SD),,
Milyoni Inc,1727243,Aspect Software Parent Inc,2348734,Fred Harman,201616,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Deem Inc (Rearden Commerce Inc prior to 2013),2039570,Aspect Software Parent Inc,2348734,Fred Harman,201616,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Sovrn Holdings Inc (Lijit Networks Inc prior to 01/2014),2067852,Aspect Software Parent Inc,2348734,Fred Harman,201616,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Infor Inc (GGC Software Holdings Inc prior to 04/2012),1042291,Aspect Software Parent Inc,2348734,Stewart Bloom,1341809,Director -  SD (Brd) (SD),,,Chairman/CEO (Brd) (ED),2012-08-01,2017-07-21
BENCHMARK ELECTRONICS INC,4002,Aspect Software Parent Inc,2348734,Steve Beaver,1343137,VP/General Counsel/Corporate Secretary (Non-Brd),2018-08-06,,Senior VP/General Counsel (Non-Brd),2013-02-07,2018-08-01
TPI Composites Inc (Formerly known as Tillotson Pearson Inc) (Listed 07/2016),1066217,Aspect Software Parent Inc,2348734,Steve Beaver,1343137,General Counsel/Corporate Secretary (Non-Brd),2008-09-01,2013-04-01,Senior VP/General Counsel (Non-Brd),2013-02-07,2018-08-01
iHeartMedia Inc (CC Media Holdings Inc prior to 09/2014) (Listed 07/2019),1097845,Aspect Software Parent Inc,2348734,Chuck Cremens,1129975,Independent Director (Brd) (SD),2016-05-12,2019-05-01,Director -  SD (Brd) (SD),,
EPAM SYSTEMS INC,1796199,Aspect Software Parent Inc,2348734,Bob Segert,1199326,Independent Director (Brd) (SD),2012-02-08,,Chairman (Executive)/Interim CEO (Brd) (ED),,
Golden Gate Capital Inc,373927,Aspect Software Parent Inc,2348734,Rajeev Amara,1189379,MD (Brd) (ED),2000-07-01,2018-09-01,Director -  SD (Brd) (SD),,
ANGUS Chemical Co,831398,Aspect Software Parent Inc,2348734,Rajeev Amara,1189379,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Petrochoice Holdings Inc (Tri-County Petroleum Inc prior to 12/2009),1948582,Aspect Software Parent Inc,2348734,Rajeev Amara,1189379,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
US SILICA HOLDINGS INC,1795035,Aspect Software Parent Inc,2348734,Rajeev Amara,1189379,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
iNovia Capital Inc (MSBI Capital Inc prior to 10/2007),1622391,Mojio Inc,2348745,Rick Nathan,1672639,Advisory Board Member (Non-Brd),,2001-01-01,Observer (Non-Brd),,
D-Wave Systems Inc,823897,Mojio Inc,2348745,Rick Nathan,1672639,Observer (Non-Brd),,,Observer (Non-Brd),,
Blue Ant Media Inc,1804635,Mojio Inc,2348745,Rick Nathan,1672639,Director -  SD (Brd) (SD),,,Observer (Non-Brd),,
Relay Ventures (ATP Capital prior to 03/2012),1823812,Mojio Inc,2348745,Rick Nathan,1672639,Advisory Board Member (Non-Brd),,,Observer (Non-Brd),,
Novacap Management Inc,2422501,Mojio Inc,2348745,Rick Nathan,1672639,Advisory Board Member (Non-Brd),,,Observer (Non-Brd),,
MICROSOFT CORP,20601,Mojio Inc,2348745,Doctor Alan Messer,2115162,Advisor (Non-Brd),2017-08-01,,Chief Technology Officer (Non-Brd),2018-06-06,
FACEBOOK INC,1820060,Mojio Inc,2348745,Professor Doctor Bill Weihl,1941350,Director - Sustainability (Non-Brd),2012-05-18,,Strategic Advisor (Non-Brd),2012-11-01,
WeSpire Inc (Practically Green Inc prior to 04/2014),2396944,Mojio Inc,2348745,Professor Doctor Bill Weihl,1941350,Director -  SD (Brd) (SD),,,Strategic Advisor (Non-Brd),2012-11-01,
StreetLight Data Inc,2287503,Mojio Inc,2348745,Thomas Vogel,1935144,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
myThings Inc,2728904,Mojio Inc,2348745,Thomas Vogel,1935144,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Appcelerator Inc (Hakano Inc prior to 10/2007),1020463,Mojio Inc,2348745,John Occhipinti,1206181,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
PubNub Inc,1823789,Mojio Inc,2348745,John Occhipinti,1206181,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Relay Ventures (ATP Capital prior to 03/2012),1823812,Mojio Inc,2348745,John Occhipinti,1206181,Partner (Brd) (ED),2012-01-01,2017-01-01,Director -  SD (Brd) (SD),,
Relay Ventures (ATP Capital prior to 03/2012),1823812,Mojio Inc,2348745,John Occhipinti,1206181,Venture Partner (Non-Brd),2017-01-01,,Director -  SD (Brd) (SD),,
NearVerse Inc,1666584,Mojio Inc,2348745,Raj Singh,1363527,Director -  SD (Brd) (SD),,,Product Manager (Non-Brd),2016-03-01,2017-03-01
BSQUARE CORP,5246,Mojio Inc,2348745,Andrew Harries,511745,Independent Chairman (Brd) (SD),2019-03-11,,Advisor (Brd) (SD),2014-11-01,2016-03-01
BSQUARE CORP,5246,Mojio Inc,2348745,Andrew Harries,511745,Independent Chairman (Brd) (SD),2013-07-01,2018-05-09,Advisor (Brd) (SD),2014-11-01,2016-03-01
General Fusion Inc,1589231,Mojio Inc,2348745,Andrew Harries,511745,Strategic Advisor (Non-Brd),2012-12-01,2016-12-01,Advisor (Brd) (SD),2014-11-01,2016-03-01
BECTON DICKINSON & CO,3903,Blackbird Academy Trust,2348746,Chris Jones,450072,Independent Director (Brd) (SD),2010-07-26,,Chairman,,
Morgan Joseph TriArtisan Group Inc,1884556,A3ON Pty Ltd,2348750,Nigel Sandiford,1619338,Operating Executive (Non-Brd),,2016-01-01,Chairman (Brd) (SD),2006-01-01,
Morgan Joseph TriArtisan Group Inc,1884556,Forman Realty Management LLC,2348751,Peter Forman,1619330,Operating Executive (Non-Brd),,2016-01-01,Managing Member (Non-Brd),,
ObjectVideo Inc (Formerly known as DiamondBack Vision Inc),493188,Snap+Style Inc,2348753,Gary Myers,1795107,Senior VP - Research & Development (Non-Brd),2013-06-01,,Chief Technology Officer (Non-Brd),2013-11-01,
Massachusetts Biotechnology Council Inc (MassBio),421269,International Mentoring Foundation for the Advancement of Higher Education (IMFAHE),2348756,Doctor Joanne Kamens,881149,Advisory Board Member,,,Advisory Board Member,,
Ballard Spahr LLP (Ballard Spahr Andrews & Ingersoll LLP prior to 2009),631619,Chamber Orchestra of Philadelphia (The),2348770,Ken Jarin,1628898,Partner (Non-Brd),2002-01-01,,Chairman,,
InnoPharma Inc,1817983,Catechin Biosciences Inc,2348771,Ray Kapur,1362083,Director -  SD (Brd) (SD),,,President - Commercial (Brd) (ED),,
