from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
EQUITEX INC (De-listed 05/2006),10914,Equitex 2000 Inc,10913,Tom Olson,374890,Secretary (Non-Brd),2000-02-01,2006-05-23,Secretary (Non-Brd),2001-01-01,
EQUITEX INC (De-listed 05/2006),10914,Equitex 2000 Inc,10913,Tom Olson,374890,Secretary (Non-Brd),1990-02-01,2000-02-01,Secretary (Non-Brd),2001-01-01,
EQUITEX INC (De-listed 05/2006),10914,Equitex 2000 Inc,10913,Aaron Grunfeld,374795,Independent Director (Brd) (SD),1991-11-01,2006-05-23,Director -  SD (Brd) (SD),,
FastFunds Financial Corp (Seven Ventures Inc prior to 07/2004),27686,Equitex 2000 Inc,10913,Aaron Grunfeld,374795,Independent Director (Brd) (SD),2004-06-07,2008-11-08,Director -  SD (Brd) (SD),,
El Capitan Precious Metals Inc,731997,EQUITEX INC (De-listed 05/2006),10914,Tom Olson,374890,Secretary (Non-Brd),2002-08-01,2004-07-01,Secretary (Non-Brd),1988-01-01,1990-02-01
AlumiFuel Power Corp (Inhibiton Therapeutics Inc prior to 09/2009),746257,EQUITEX INC (De-listed 05/2006),10914,Tom Olson,374890,Secretary/Treasurer (Non-Brd),2005-05-01,2013-01-01,Secretary (Non-Brd),1990-02-01,2000-02-01
FastFunds Financial Corp (Seven Ventures Inc prior to 07/2004),27686,EQUITEX INC (De-listed 05/2006),10914,Michael Casazza,374850,Acting CEO/Acting CFO (Non-Brd),2006-02-22,2006-12-15,Director -  SD (Brd) (SD),,
FastFunds Financial Corp (Seven Ventures Inc prior to 07/2004),27686,EQUITEX INC (De-listed 05/2006),10914,Tom Olson,374890,Secretary (Non-Brd),2004-06-07,2011-09-30,Secretary (Non-Brd),1988-01-01,1990-02-01
AlumiFuel Power Corp (Inhibiton Therapeutics Inc prior to 09/2009),746257,EQUITEX INC (De-listed 05/2006),10914,Tom Olson,374890,Secretary/Treasurer (Non-Brd),2005-05-01,2013-01-01,Secretary (Non-Brd),1988-01-01,1990-02-01
AlumiFuel Power Corp (Inhibiton Therapeutics Inc prior to 09/2009),746257,EQUITEX INC (De-listed 05/2006),10914,Tom Olson,374890,Secretary/Treasurer (Non-Brd),2005-05-01,2013-01-01,Secretary (Non-Brd),2000-02-01,2006-05-23
