from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Davis Wright Tremaine LLP,668006,Mt Zion Cemetery,465224,Burt Braverman,1630396,Partner (Non-Brd),2007-01-01,,Advisor,,
STEPAN CO,29193,Air Liquide America Corp,465228,Robert Cadieux,343937,Independent Director (Brd) (SD),1992-01-01,2009-04-21,President/CEO (Non-Brd),1993-01-01,1995-01-01
PARKWAY PROPERTIES INC (De-listed 10/2016),23843,Delta Industries Inc,465230,Leland Speed,274707,Chairman (Executive) (Brd) (ED),,,Chairman (Brd) (SD),1979-04-01,
EASTGROUP PROPERTIES INC,9938,Delta Industries Inc,465230,Leland Speed,274707,Chairman (Brd) (ED),1997-09-01,2015-12-31,Chairman (Brd) (SD),1979-04-01,
EASTGROUP PROPERTIES INC,9938,Delta Industries Inc,465230,Leland Speed,274707,Chairman Emeritus (Brd) (SD),2016-01-01,,Chairman (Brd) (SD),1979-04-01,
EASTGROUP PROPERTIES INC,9938,Delta Industries Inc,465230,Leland Speed,274707,Chairman/President/CEO (Brd) (ED),1983-01-01,1997-09-01,Chairman (Brd) (SD),1979-04-01,
EASTGROUP PROPERTIES INC,9938,Delta Industries Inc,465230,Leland Speed,274707,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),1979-04-01,
PARKWAY PROPERTIES INC (De-listed 10/2016),23843,Delta Industries Inc,465230,Leland Speed,274707,Chairman Emeritus (Brd) (SD),2011-06-01,2012-06-05,Chairman (Brd) (SD),1979-04-01,
PARKWAY PROPERTIES INC (De-listed 10/2016),23843,Delta Industries Inc,465230,Leland Speed,274707,Chairman/CEO (Brd) (ED),1980-01-01,1997-09-01,Chairman (Brd) (SD),1979-04-01,
PARKWAY PROPERTIES INC (De-listed 10/2016),23843,Delta Industries Inc,465230,Leland Speed,274707,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),1979-04-01,
CNX RESOURCES CORP (CONSOL Energy Inc prior to 11/2017),7734,Rotary Club of Thomasville,465243,Bernie Lanigan Jr,140245,Independent Director (Brd) (SD),2016-05-11,,Member,,
RAYONIER INC,25811,Rotary Club of Thomasville,465243,Bernie Lanigan Jr,140245,Independent Director (Brd) (SD),2015-05-14,,Member,,
RUBY TUESDAY INC (De-listed 12/2017),26700,Rotary Club of Thomasville,465243,Bernie Lanigan Jr,140245,Independent Director (Brd) (SD),2008-01-01,2017-12-21,Member,,
RUBY TUESDAY INC (De-listed 12/2017),26700,Rotary Club of Thomasville,465243,Bernie Lanigan Jr,140245,Independent Director (Brd) (SD),2001-05-08,2006-01-01,Member,,
STONEMOR PARTNERS LP,606285,Preventive Medicine Research Institute,465244,Pete Talbott,513051,Independent Director (Brd) (SD),2009-01-01,2019-06-27,Board Member -  SD,,
GLEACHER & COMPANY INC (Broadpoint Gleacher Securities Group Inc prior to 05/2010) (De-listed 07/2014),12,Preventive Medicine Research Institute,465244,Bruce Rohde,36354,Lead Independent Director (Brd) (SD),2011-05-09,2013-05-23,Director -  SD,,
H & R BLOCK INC,4621,Preventive Medicine Research Institute,465244,Bruce Rohde,36354,Independent Director (Brd) (SD),2010-07-27,,Director -  SD,,
Total Motion Inc,2292406,Southwest Health Technology Foundation,465245,Doctor Malcolm Skolnick,744643,Director -  SD (Brd) (SD),,,Director -  SD,,
PFIZER INC,24296,Society for Women's Health Research,465246,Doctor Freda Lewis-Hall,886226,Executive VP/Chief Medical Officer (Non-Brd),2010-12-01,2019-01-01,Director -  SD,,
ALERE INC (Inverness Medical Innovations Inc prior to 07/2010) (De-listed 10/2017),97572,Society for Women's Health Research,465246,Doctor Eli Adashi,880676,Independent Director (Brd) (SD),2009-04-01,2013-08-07,Member,,
APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,Society for Women's Health Research,465246,Doctor Saralyn Mark,1329424,Advisory Council Member (Non-Brd),2013-02-01,2014-01-01,Advisory Board Member,,
Aethlon Medical Inc (Bishop Equities Inc prior to 03/2000) (Listed 07/2015),987,Society for Women's Health Research,465246,Doctor Douglas Taylor,1335746,Division Chief Scientific Officer (Non-Brd),2013-09-12,2015-07-13,Member,,
AETHLON MEDICAL INC,2305713,Society for Women's Health Research,465246,Doctor Douglas Taylor,1335746,Division Chief Scientific Officer (Non-Brd),2015-07-13,2015-01-01,Member,,
MEDTRONIC PLC (Medtronic Inc prior to 01/2015),20186,Society for Women's Health Research,465246,Doctor Susan Alpert,496368,Senior VP/Chief Regulatory Officer (Non-Brd),2008-05-01,2011-04-29,Director -  SD,,
Commission on Security and Cooperation in Europe (CSCE) (US Helsinki Commission),853669,Society for Women's Health Research,465246,Senator Ben Cardin,490963,Commissioner (Brd) (SD),2015-01-01,,Member,,
