from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
UNIVERSAL AMERICAN CORP (De-listed 04/2017),31849,Coral Springs Museum of Art Inc,600757,Gary Jacobs,272161,Senior VP - Corporate Development (Non-Brd),2002-01-01,2012-06-29,Director -  SD,,
ASTERIAS BIOTHERAPEUTICS INC (De-listed 03/2019),2155317,PRESTIGE CONSUMER HEALTHCARE INC (Prestige Brands Holdings (PBH) Inc prior to 08/2018),600759,Nat Ricciardi,141585,Independent Director (Brd) (SD),2014-10-08,2019-03-08,Independent Director (Brd) (SD),2016-05-26,
DYNAVAX TECHNOLOGIES CORP,9831,PRESTIGE CONSUMER HEALTHCARE INC (Prestige Brands Holdings (PBH) Inc prior to 08/2018),600759,Nat Ricciardi,141585,Independent Director (Brd) (SD),2013-06-03,,Independent Director (Brd) (SD),2016-05-26,
Rapid Micro Biosystems Inc (Formerly known as Genomic Profiling Systems Inc),1654988,PRESTIGE CONSUMER HEALTHCARE INC (Prestige Brands Holdings (PBH) Inc prior to 08/2018),600759,Nat Ricciardi,141585,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2016-05-26,
Education Management Corp,2167231,PRESTIGE CONSUMER HEALTHCARE INC (Prestige Brands Holdings (PBH) Inc prior to 08/2018),600759,Samuel Cowley,334721,Independent Director (Brd) (SD),2014-11-13,2015-04-01,VP/General Counsel/Secretary (Non-Brd),2012-02-29,2016-06-01
Nexsteppe Inc,1812707,Chabot Space and Science Center Foundation,602280,Jerry Fiddler,202436,Director -  SD (Brd) (SD),,,Chairman,,
EDUCATION MANAGEMENT CORP (De-listed 11/2014),1584110,PRESTIGE CONSUMER HEALTHCARE INC (Prestige Brands Holdings (PBH) Inc prior to 08/2018),600759,Samuel Cowley,334721,Independent Director (Brd) (SD),2009-10-02,2014-11-13,VP/General Counsel/Secretary (Non-Brd),2012-02-29,2016-06-01
INSIGHT ENTERPRISES INC,16141,PRESTIGE CONSUMER HEALTHCARE INC (Prestige Brands Holdings (PBH) Inc prior to 08/2018),600759,Samuel Cowley,334721,Senior VP/General Counsel/Secretary (Non-Brd),2016-06-07,,VP/General Counsel/Secretary (Non-Brd),2012-02-29,2016-06-01
CATALINA MARKETING CORP (De-listed 10/2007),6037,PRESTIGE CONSUMER HEALTHCARE INC (Prestige Brands Holdings (PBH) Inc prior to 08/2018),600759,L Buell,275274,CEO (Brd) (ED),2004-03-17,2007-10-01,Independent Director (Brd) (SD),2004-11-01,2010-03-08
LEXICON PHARMACEUTICALS INC (Lexicon Genetics prior to 04/2007),18767,PRESTIGE CONSUMER HEALTHCARE INC (Prestige Brands Holdings (PBH) Inc prior to 08/2018),600759,Frank Palantoni,310313,Independent Director (Brd) (SD),2004-11-02,,President/COO (Brd) (ED),2005-08-04,2006-01-31
