from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Institute for Corporate Productivity Inc (i4cp),1057482,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Lorrie Lykins,1905561,Managing Editor (Non-Brd),2007-04-01,2017-09-01,Correspondent (Non-Brd),2004-10-01,
Institute for Corporate Productivity Inc (i4cp),1057482,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Lorrie Lykins,1905561,Vice President - Research (Non-Brd),2017-09-01,,Correspondent (Non-Brd),2004-10-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Cheryl Collin,1897135,Controller (Non-Brd),,,Controller (Non-Brd),,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Neil Brown,1774210,Vice President (Brd) (ED),2001-01-01,,Vice President (Brd) (ED),2001-01-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Tim Nickens,1774290,Editor (Non-Brd),2008-01-01,,Editor (Non-Brd),2008-01-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Rob Hooker,1775387,Editor (Non-Brd),1971-01-01,2001-01-01,Editor (Non-Brd),1971-01-01,2001-01-01
Clayton Dubilier & Rice LLC,43369,Clayton Dubilier & Rice Ltd,957093,Gregory La,551176,Associate (Non-Brd),2007-01-01,2009-01-01,Executive Officer (Non-Brd),2007-01-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Rob Hooker,1775387,Deputy Managing Editor (Non-Brd),2001-01-01,2011-01-01,Deputy Managing Editor (Non-Brd),2001-01-01,2011-01-01
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Jennifer Orsi,1774423,Managing Editor (Non-Brd),2014-06-04,2018-10-01,Managing Editor (Non-Brd),2014-06-04,2018-10-01
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Ron Brackett,1774420,Deputy Managing Editor (Non-Brd),2014-06-01,,Deputy Managing Editor (Non-Brd),2014-06-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Jeanne Grinstead,1774419,Deputy Managing Editor (Non-Brd),2009-01-01,2016-12-01,Deputy Managing Editor (Non-Brd),2009-01-01,2016-12-01
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Amy Hollyfield,1774415,Deputy Managing Editor (Non-Brd),2014-06-01,,Deputy Managing Editor (Non-Brd),2014-06-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Sebastian Dortch,1774414,HR Director (Non-Brd),2014-01-01,,HR Director (Non-Brd),2004-01-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Ben Hayes,1774412,Operations Director (Non-Brd),2005-05-01,,Director - Ops (Non-Brd),2005-05-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Joe DeLuca,1774270,Vice President - Ops (Non-Brd),2005-01-01,,Vice President - Publishing (Brd) (ED),2005-01-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Jana Jones,1774265,VP/CFO (Brd) (ED),2007-01-01,,Director -  SD (Brd) (SD),,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Chris Davis,1775200,Editor (Non-Brd),1997-01-01,2014-01-01,Editor (Non-Brd),1997-01-01,2014-01-01
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Chris Davis,1775200,Deputy Managing Editor (Non-Brd),2014-01-01,2016-07-01,Deputy Managing Editor (Non-Brd),2014-01-01,2016-07-01
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Ed Nicholson,1774341,Chief Information Officer (Non-Brd),2013-01-01,,Chief Information Officer (Non-Brd),2013-01-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Sherri Day,1774327,Director - Comms (Non-Brd),2016-05-01,,Director - Comms (Non-Brd),2016-05-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Kerry O'Reilly,1774322,Marketing Director (Non-Brd),2010-12-01,,Marketing Director (Non-Brd),2010-12-01,
Times Holding Co,2131243,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Bruce Faulmann,1478921,Vice President - Mktg/Advertising (Non-Brd),2008-11-01,,Vice President - Mktg/Advertising (Brd) (ED),2008-11-01,
Bensussen Deutsch & Associates LLC,1342940,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Tod Leiweke,1539617,Advisory Council Member (Non-Brd),,,CEO (Non-Brd),2010-07-26,2015-08-01
Public Relations Society of America Inc (PRSA),79221,Tampa Bay Times (Formerly known as St Petersburg Times),957075,Joe Hice Jr,1617975,,,,Editor (Non-Brd),1977-01-01,1992-01-01
CONVERA CORP (De-listed 02/2010),7812,Vermilion Partners Ltd,957077,John Botts,5286,Independent Director (Brd) (SD),2006-06-29,2010-01-29,Advisor (Non-Brd),,
Corsair Capital LLC,742048,Vermilion Partners Ltd,957077,John Botts,5286,Operating Partner (Non-Brd),2015-01-01,,Advisor (Non-Brd),,
Corsair Capital LLC,742048,Vermilion Partners Ltd,957077,John Botts,5286,Senior Advisor (Non-Brd),,2015-01-01,Advisor (Non-Brd),,
University Venture Fund (UVF),1587816,Kreos Capital Ltd (Formerly known as European Venture Partners Ltd),957079,Geoff Woolley,591509,Chairman (Brd) (SD),2001-01-01,2017-01-01,Chairman (Executive) (Brd) (ED),,
SVB FINANCIAL GROUP (Silicon Valley Bancshares prior to 05/2005),27981,Kreos Capital Ltd (Formerly known as European Venture Partners Ltd),957079,Marc Verissimo,345321,Chief Strategy & Risk Officer (Non-Brd),2006-01-01,2013-01-01,Advisory Council Member (Non-Brd),,
SVB FINANCIAL GROUP (Silicon Valley Bancshares prior to 05/2005),27981,Kreos Capital Ltd (Formerly known as European Venture Partners Ltd),957079,Marc Verissimo,345321,Chief Strategy & Risk Officer (Non-Brd),2014-01-01,2016-05-01,Advisory Council Member (Non-Brd),,
Radius Inc (High Street Partners Inc prior to 04/2014),1245944,Kreos Capital Ltd (Formerly known as European Venture Partners Ltd),957079,Marc Verissimo,345321,Observer (Non-Brd),2010-01-01,2014-01-01,Advisory Council Member (Non-Brd),,
REGENCY ENERGY PARTNERS LP (De-listed 04/2015),896434,CDM Resource Management Ltd,957082,Randy Craft,744047,Division Executive VP (Non-Brd),2008-01-15,2009-01-01,Executive VP/COO (Non-Brd),2008-01-15,2009-01-01
REGENCY ENERGY PARTNERS LP (De-listed 04/2015),896434,CDM Resource Management Ltd,957082,John Bosholm,1048654,Vice President - Health/Safety (Non-Brd),2008-01-01,2010-01-01,Vice President - Technical (Non-Brd),2006-07-01,2008-11-01
KPS Capital Partners LP,1232655,MC Financial Services Ltd,957083,Masanobu Fujita,768031,Associate (Non-Brd),2007-10-01,2009-09-01,VP/CFO (Non-Brd),2006-05-01,2010-01-01
Norvax Inc,1063018,Insight Bank (Ceased Trading 08/2014),957085,Randy Wilcox,1325519,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ROCKY BRANDS INC (Rocky Shoes & Boots prior to 05/2006),26481,Insight Bank (Ceased Trading 08/2014),957085,Harley Rouda Jr,443551,Independent Director (Brd) (SD),2003-08-01,2018-12-31,Director -  SD (Brd) (SD),,
Insignia Bank,2025572,Insight Bank (Ceased Trading 08/2014),957085,Harvey Glick,1448882,Director -  SD (Brd) (SD),,,President/CEO (Brd) (ED),2008-12-01,2014-08-07
DIAMOND HILL INVESTMENT GROUP INC,9168,Insight Bank (Ceased Trading 08/2014),957085,Captain Don Shackelford,34205,Independent Chairman (Brd) (SD),2011-04-26,2015-04-29,Director -  SD (Brd) (SD),,
DIAMOND HILL INVESTMENT GROUP INC,9168,Insight Bank (Ceased Trading 08/2014),957085,Captain Don Shackelford,34205,Independent Director (Brd) (SD),2005-05-12,2011-04-26,Director -  SD (Brd) (SD),,
Insignia Bank,2025572,Insight Bank (Ceased Trading 08/2014),957085,Captain Don Shackelford,34205,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Clayton Dubilier & Rice LLC,43369,Clayton Dubilier & Rice Ltd,957093,George Tamke,34883,Partner (Brd) (ED),2003-01-01,2012-01-01,Executive Officer (Non-Brd),,2012-01-01
TARGET CORP (Dayton Hudson prior to 01/2000),29978,Clayton Dubilier & Rice Ltd,957093,George Tamke,34883,Independent Director (Brd) (SD),1999-06-09,2010-03-09,Executive Officer (Non-Brd),,2012-01-01
Clayton Dubilier & Rice LLC,43369,Clayton Dubilier & Rice Ltd,957093,George Tamke,34883,Partner (Brd) (ED),2000-03-01,2003-01-01,Executive Officer (Non-Brd),,2012-01-01
HERC HOLDINGS INC (Hertz Global Holdings Inc prior to 07/2016),853864,Clayton Dubilier & Rice Ltd,957093,George Tamke,34883,Lead Independent Director (Brd) (SD),2006-07-19,2014-08-19,Executive Officer (Non-Brd),,2012-01-01
ServiceMaster Co LLC (ServiceMaster Co prior to 01/2014),947898,Clayton Dubilier & Rice Ltd,957093,George Tamke,34883,Executive Officer (Non-Brd),2007-07-25,2010-01-01,Executive Officer (Non-Brd),,2012-01-01
CORNERSTONE BUILDING BRANDS INC (NCI Building Systems Inc prior to 05/2019),21705,Clayton Dubilier & Rice Ltd,957093,Jim Berges,35222,Independent Director (Brd) (SD),2017-01-01,2018-11-16,Executive Officer (Non-Brd),,
CORNERSTONE BUILDING BRANDS INC (NCI Building Systems Inc prior to 05/2019),21705,Clayton Dubilier & Rice Ltd,957093,Jim Berges,35222,Lead Independent Director (Brd) (SD),2009-10-20,2017-01-01,Executive Officer (Non-Brd),,
PPG INDUSTRIES INC,24887,Clayton Dubilier & Rice Ltd,957093,Jim Berges,35222,Independent Director (Brd) (SD),2000-10-01,,Executive Officer (Non-Brd),,
Clayton Dubilier & Rice LLC,43369,Clayton Dubilier & Rice Ltd,957093,Jim Berges,35222,Partner (Brd) (ED),2006-01-01,,Executive Officer (Non-Brd),,
SALLY BEAUTY HOLDINGS INC,893667,Clayton Dubilier & Rice Ltd,957093,Jim Berges,35222,Chairman (Brd) (SD),2006-12-05,2012-08-27,Executive Officer (Non-Brd),,
HD Supply Inc,1005313,Clayton Dubilier & Rice Ltd,957093,Jim Berges,35222,Chairman (Brd) (SD),2007-08-01,2015-03-12,Executive Officer (Non-Brd),,
