from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
MONSTER WORLDWIDE INC (TMP Worldwide prior to 05/2003) (De-listed 11/2016),30816,Sapphire Industrials Corp (Listed 01/2008),1573485,Ron Kramer,70997,Lead Independent Director (Brd) (SD),2007-05-30,2009-12-27,Independent Director (Brd) (SD),2007-10-01,2008-01-18
WYNN RESORTS LTD,136226,Sapphire Industrials Corp (Listed 01/2008),1573485,Ron Kramer,70997,President (Brd) (ED),2008-03-17,2008-03-31,Independent Director (Brd) (SD),2007-10-01,2008-01-18
WYNN RESORTS LTD,136226,Sapphire Industrials Corp (Listed 01/2008),1573485,Ron Kramer,70997,President (Brd) (ED),2002-10-01,2008-03-17,Independent Director (Brd) (SD),2007-10-01,2008-01-18
ALPHATEC HOLDINGS INC,850181,Sapphire Industrials Corp (Listed 01/2008),1573485,Robert Molson,599287,Independent Director (Brd) (SD),2006-06-02,2018-05-17,Independent Director (Brd) (SD),2007-10-01,2008-01-18
ECOLOGY & ENVIRONMENT INC,10039,Ecology and Environment of Saudi Arabia Co Ltd,1573487,Kevin Donovan,1046922,Senior VP/Division MD (Non-Brd),2010-01-01,,Office Manager (Non-Brd),,
ECOLOGY & ENVIRONMENT INC,10039,Ecology and Environment of Saudi Arabia Co Ltd,1573487,Kevin Donovan,1046922,Vice President (Non-Brd),,2010-01-01,Office Manager (Non-Brd),,
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Sarah Matel,1047439,Division Senior VP (Non-Brd),2010-01-01,2011-11-29,Senior VP/Senior Credit Officer (Non-Brd),2010-01-01,2011-11-29
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Professor Doctor Randy Nelson,1046999,Independent Director (Brd) (SD),2004-03-01,2008-12-31,Director -  SD (Brd) (SD),,
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Michael Martin,1046998,Division Senior VP (Non-Brd),2001-01-01,,Senior VP - Admin (Non-Brd),2001-01-01,2010-01-01
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Michael Martin,1046998,Division Senior VP (Non-Brd),2001-01-01,,Senior VP (Non-Brd),2010-01-01,
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Rick Elder,1046997,Division VP - Services (Non-Brd),2002-01-01,2005-01-01,Vice President - Retail (Non-Brd),2001-01-01,2005-01-01
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Rick Elder,1046997,Division Senior VP (Non-Brd),2005-01-01,2016-01-01,Senior VP - Services (Non-Brd),2005-01-01,2016-01-01
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Rick Elder,1046997,Division Executive VP/CFO (Non-Brd),2018-01-02,2018-03-30,Executive VP/CFO (Non-Brd),2018-01-02,
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Rick Elder,1046997,Executive VP/CFO/Treasurer (Non-Brd),2018-03-30,,Executive VP/CFO (Non-Brd),2018-01-02,
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Rick Elder,1046997,Division Executive VP (Non-Brd),2016-01-01,2017-01-01,Executive VP (Non-Brd),2016-01-01,2017-01-01
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Sue Norton,1046994,Division VP - HR (Non-Brd),2002-01-01,2005-01-01,Vice President - HR (Non-Brd),2002-01-01,2005-01-01
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Sue Norton,1046994,Division Senior VP (Non-Brd),2005-01-01,2009-01-01,Senior VP - HR (Non-Brd),2005-01-01,2009-01-01
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Sue Norton,1046994,Division Executive VP/Chief Administrative Officer (Non-Brd),2017-01-01,,Executive VP/Chief Administrative Officer (Non-Brd),2017-01-01,
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Sue Norton,1046994,Division Executive VP - HR (Non-Brd),2009-01-01,2017-01-01,Executive VP - HR (Non-Brd),2009-01-01,2017-01-01
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Charlie Wootton,1046993,Clerk (Non-Brd),2002-01-01,2005-01-01,Senior Loan Officer (Non-Brd),2001-01-01,2005-01-01
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Charlie Wootton,1046993,Various Positions (Non-Brd),2000-01-01,2002-01-01,Senior Loan Officer (Non-Brd),2001-01-01,2005-01-01
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Charlie Wootton,1046993,Executive VP (Non-Brd),2005-01-01,,Executive VP (Non-Brd),2005-01-01,
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Charlie Wootton,1046993,Various Positions (Non-Brd),2000-01-01,2002-01-01,Employee (Non-Brd),2000-01-01,2001-01-01
CEI Ventures Inc (CVI),2216515,First National Bank (First NA prior to 01/2016),1573494,Steve Ward,1046992,Chairman (Brd) (SD),2016-01-01,2018-01-01,Executive VP/CFO (Non-Brd),2005-01-01,2018-01-02
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Steve Ward,1046992,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
CEI Ventures Inc (CVI),2216515,First National Bank (First NA prior to 01/2016),1573494,Steve Ward,1046992,Chairman (Brd) (SD),2016-01-01,2018-01-01,Director -  SD (Brd) (SD),,
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Steve Ward,1046992,Senior VP/CFO/Treasurer (Non-Brd),1999-07-01,2005-01-01,CFO (Non-Brd),1993-01-01,2005-01-01
FIRST BANCORP INC ME (First National Lincoln Corp prior to 05/2008),186,First National Bank (First NA prior to 01/2016),1573494,Tony McKim,1046991,President/CEO (Brd) (ED),2015-01-02,,President/CEO (Brd) (ED),2015-01-02,
