from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
FLOW INTERNATIONAL CORP (De-listed 01/2014),12147,VoxCom Inc,133561,Doctor Ron Barbaro,66562,Independent Director (Brd) (SD),1995-01-01,2006-09-11,Director -  SD (Brd) (SD),,
THOMSON REUTERS CORP (Thomson Corp prior to 04/2008),30658,VoxCom Inc,133561,Doctor Ron Barbaro,66562,Independent Corporate Director (Brd) (SD),1993-05-01,2008-04-17,Director -  SD (Brd) (SD),,
CLAIRVEST GROUP INC,133511,VoxCom Inc,133561,Doctor Ron Barbaro,66562,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
CHOICEPOINT INC (De-listed 09/2008),6742,VoxCom Inc,133561,Doctor Ron Barbaro,66562,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ZILLOW GROUP INC (Zillow Inc prior to 02/2015),1713327,Center for Wooden Boats (CWB),133566,Chad Cohen,1135023,CFO/Treasurer (Non-Brd),2011-07-20,2015-08-07,Trustee,,
ENGELHARD CORP (De-listed 06/2006),10696,KD Equities & Co,133571,Marion Antonini,65672,Independent Director (Brd) (SD),1985-01-01,2006-06-12,Chairman/MD (Brd) (ED),1986-01-01,1990-09-01
SCIENTIFIC ATLANTA INC (De-listed 02/2006),27310,KD Equities & Co,133571,Marion Antonini,65672,Independent Director (Brd) (SD),2003-02-01,2006-02-27,Chairman/MD (Brd) (ED),1986-01-01,1990-09-01
VULCAN MATERIALS CO,32979,KD Equities & Co,133571,Marion Antonini,65672,Director -  SD (Brd) (SD),,,Chairman/MD (Brd) (ED),1986-01-01,1990-09-01
SCIENTIFIC ATLANTA INC (De-listed 02/2006),27310,KD Equities & Co,133571,Marion Antonini,65672,Independent Director (Brd) (SD),1990-01-01,2002-11-01,Chairman/MD (Brd) (ED),1986-01-01,1990-09-01
AEROQUEST INTERNATIONAL LTD (PICorp Capital Ltd prior to 10/2004) (De-listed 05/2012),867953,Lawrence & Co Inc,133576,Monty Gordon,450342,Director -  SD (Brd) (SD),,,Investment Advisor (Non-Brd),2002-03-01,2005-01-01
CARTIER IRON CORP (Northfield Metals Inc prior to 01/2013),1054270,Lawrence & Co Inc,133576,Miles Nagamatsu,1286843,CFO (Brd) (ED),1997-04-15,1998-06-25,CFO (Non-Brd),2004-01-01,2007-01-01
CARTIER IRON CORP (Northfield Metals Inc prior to 01/2013),1054270,Lawrence & Co Inc,133576,Miles Nagamatsu,1286843,CFO (Brd) (ED),1998-06-25,2014-10-23,CFO (Non-Brd),2004-01-01,2007-01-01
CARTIER IRON CORP (Northfield Metals Inc prior to 01/2013),1054270,Lawrence & Co Inc,133576,Miles Nagamatsu,1286843,CFO (Brd) (ED),2014-10-23,,CFO (Non-Brd),2004-01-01,2007-01-01
Gunderson Dettmer Stough Villeneuve Franklin & Hachigian LLP,625814,Gilbert and Sullivan Society,133581,Jessica Verran-Lingard,1782030,Associate (Non-Brd),2017-10-01,,Member,,
