from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Blue Earth Inc (Genesis Fluid Solutions Holdings Inc prior to 10/2010) (Listed 08/2014),1201979,APCO Worldwide Inc,82422,The Hon. Bill Richardson III,60246,Independent Director (Brd) (SD),2014-01-01,2014-08-29,Advisory Council Member (Non-Brd),2011-01-01,2014-01-01
DAYSTAR TECHNOLOGIES INC (De-listed 04/2013),646336,APCO Worldwide Inc,82422,The Hon. Bill Richardson III,60246,Director -  SD (Brd) (SD),,,Advisory Council Member (Non-Brd),2011-01-01,2014-01-01
MILLER ENERGY RESOURCES INC (Miller Petroleum Inc prior to 04/2011) (De-listed 07/2015),1648826,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,The Hon. Bill Richardson III,60246,Independent Director (Brd) (SD),2014-04-16,2015-07-31,Advisory Council Member (Non-Brd),2011-01-01,2014-01-01
ANTHEM INC (WellPoint Inc prior to 12/2014),2273,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,The Hon. Don Riegle Jr,35835,Independent Director (Brd) (SD),2001-11-01,2011-05-17,Advisory Council Member (Non-Brd),2001-05-01,
STILLWATER MINING CO (De-listed 05/2017),29267,APCO Worldwide Inc,82422,The Hon. Don Riegle Jr,35835,Director -  SD (Brd) (SD),,,Advisory Council Member (Non-Brd),2001-05-01,
STILLWATER MINING CO (De-listed 05/2017),29267,APCO Worldwide Inc,82422,The Hon. Don Riegle Jr,35835,Independent Director (Brd) (SD),2009-01-01,2009-08-03,Advisory Council Member (Non-Brd),2001-05-01,
FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014),12493,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,Ambassador Stape Roy,34330,Advisory Board Member (Non-Brd),2010-06-09,,Advisory Council Member (Non-Brd),2015-07-01,2017-01-01
CORNING INC,7915,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,The Hon. Carlos Gutierrez,34576,Independent Director (Brd) (SD),2009-06-03,2010-12-31,Division Chairman (Non-Brd),2009-12-02,2010-12-01
OCCIDENTAL PETROLEUM CORP,22899,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,The Hon. Carlos Gutierrez,34576,Independent Director (Brd) (SD),2009-07-16,,Division Chairman (Non-Brd),2009-12-02,2010-12-01
UNITED TECHNOLOGIES CORP (UTC),32161,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,The Hon. Carlos Gutierrez,34576,Independent Director (Brd) (SD),2009-03-11,2010-12-10,Division Chairman (Non-Brd),2009-12-02,2010-12-01
CITIGROUP INC,6930,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,The Hon. Carlos Gutierrez,34576,Division Vice Chairman (Non-Brd),2011-01-01,2013-02-01,Council Member,,
METLIFE INC,20426,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,The Hon. Carlos Gutierrez,34576,Independent Director (Brd) (SD),2013-03-08,,Council Member,,
OCCIDENTAL PETROLEUM CORP,22899,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,The Hon. Carlos Gutierrez,34576,Independent Director (Brd) (SD),2009-07-16,,Council Member,,
COLGATE-PALMOLIVE CO,7293,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,Ambassador Delano Lewis Sr,34575,Independent Director (Brd) (SD),2011-01-01,2016-05-06,Advisory Council Member (Non-Brd),2012-04-01,
COLGATE-PALMOLIVE CO,7293,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,Ambassador Delano Lewis Sr,34575,Independent Director (Brd) (SD),2001-07-01,2010-01-01,Advisory Council Member (Non-Brd),2012-04-01,
COLGATE-PALMOLIVE CO,7293,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,Ambassador Delano Lewis Sr,34575,Independent Director (Brd) (SD),1991-01-01,1999-12-01,Advisory Council Member (Non-Brd),2012-04-01,
Eastman Kodak Co (Listed 11/2013),1797114,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,Ambassador Delano Lewis Sr,34575,Independent Director (Brd) (SD),2012-01-19,2013-09-03,Advisory Council Member (Non-Brd),2012-04-01,
LRN Corporation,832279,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,David Greenberg,33023,Executive VP (Non-Brd),2008-11-01,2017-01-01,Independent Director (Brd) (SD),2010-01-01,2015-01-01
LRN Corporation,832279,APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,David Greenberg,33023,Executive VP (Non-Brd),2008-11-01,2017-01-01,Director -  SD (Brd) (SD),,
