from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Rhythm Pharmaceuticals Inc (Listed 10/2017),1645295,Excellentia Global Partners,1630890,Doctor Keith Gottesdiener,1331589,Chairman/CEO (Brd) (ED),2014-01-01,2017-04-11,Executive (Non-Brd),,
Rhythm Pharmaceuticals Inc (Listed 10/2017),1645295,Excellentia Global Partners,1630890,Doctor Keith Gottesdiener,1331589,President/CEO (Brd) (ED),2017-08-01,2017-10-05,Executive (Non-Brd),,
INTERCEPT PHARMACEUTICALS INC,1895298,Excellentia Global Partners,1630890,Doctor Keith Gottesdiener,1331589,Independent Director (Brd) (SD),2016-07-19,,Executive (Non-Brd),,
RHYTHM PHARMACEUTICALS INC,2709871,Excellentia Global Partners,1630890,Doctor Keith Gottesdiener,1331589,President/CEO (Brd) (ED),2017-10-05,,Executive (Non-Brd),,
Cardurion Pharmaceuticals LLC,2899260,Excellentia Global Partners,1630890,Doctor Keith Gottesdiener,1331589,Advisor (Non-Brd),2018-01-01,,Executive (Non-Brd),,
INOVIO PHARMACEUTICALS INC (Inovio Biomedical Corp prior to 05/2010),634683,Excellentia Global Partners,1630890,Doctor Tony Ford-Hutchinson,1252977,Scientific Advisor (Non-Brd),2012-01-01,,Partner (Non-Brd),,
Visterra Inc (Parasol Therapeutics Inc prior to 04/2010),1693868,Excellentia Global Partners,1630890,Doctor Tony Ford-Hutchinson,1252977,Scientific Advisor (Non-Brd),2013-01-01,2015-01-01,Partner (Non-Brd),,
Novira Therapeutics Inc (Formerly known as Molecmo Nanobiotechnologies Inc),1882360,Excellentia Global Partners,1630890,Doctor Tony Ford-Hutchinson,1252977,Director -  SD (Brd) (SD),,,Partner (Non-Brd),,
SutroVax Inc,2121790,Excellentia Global Partners,1630890,Doctor Tony Ford-Hutchinson,1252977,Scientific Advisor (Non-Brd),2014-01-01,,Partner (Non-Brd),,
Bay City Capital LLC,141852,Excellentia Global Partners,1630890,Doctor Richard Pasternak,1598592,Advisor (Non-Brd),2014-01-01,2018-06-01,Member (Non-Brd),,
Essentialis Inc,627163,Excellentia Global Partners,1630890,Doctor Richard Pasternak,1598592,Director -  SD (Brd) (SD),,,Member (Non-Brd),,
Bridge Medicines LLC,2566668,Excellentia Global Partners,1630890,Doctor Richard Pasternak,1598592,Advisor (Non-Brd),2016-10-31,2018-01-01,Member (Non-Brd),,
JOHN WILEY & SONS INC,33491,Peter Honig Regulatory and Medical Advisors LLC,1630891,Doctor Peter Honig,1074385,Associate Editor (Non-Brd),2009-01-01,,MD (Brd) (ED),2010-01-01,2010-05-01
OREXIGEN THERAPEUTICS INC (De-listed 04/2018),625142,Peter Honig Regulatory and Medical Advisors LLC,1630891,Doctor Peter Honig,1074385,Independent Director (Brd) (SD),2010-02-26,2018-04-04,MD (Brd) (ED),2010-01-01,2010-05-01
JANUS HENDERSON GROUP PLC (Henderson Group PLC prior to 05/2017),469272,London Life Linked Assurances Ltd,1630898,Nicholas Hiscock,206919,CFO (Brd) (ED),2003-08-11,2009-09-01,NED (Brd) (SD),2003-07-23,2005-01-12
JANUS HENDERSON GROUP PLC (Henderson Group PLC prior to 05/2017),469272,London Life Linked Assurances Ltd,1630898,Nicholas Hiscock,206919,CFO (Non-Brd),2003-08-11,2009-09-01,NED (Brd) (SD),2003-07-23,2005-01-12
JANUS HENDERSON GROUP PLC (Henderson Group PLC prior to 05/2017),469272,London Life Linked Assurances Ltd,1630898,Nicholas Hiscock,206919,CFO (Brd) (ED),2003-05-01,2003-08-11,NED (Brd) (SD),2003-07-23,2005-01-12
JANUS HENDERSON GROUP PLC (Henderson Group PLC prior to 05/2017),469272,London Life Linked Assurances Ltd,1630898,Nicholas Hiscock,206919,CFO (Non-Brd),2003-05-01,2003-08-11,NED (Brd) (SD),2003-07-23,2005-01-12
CONVERTED ORGANICS INC (De-listed 07/2011),948894,United Bullion Exchange Inc (Causeway Entertainment Co prior to 05/2011),1630900,Marshall Sterman,655275,Consultant (Non-Brd),2009-11-01,2010-07-16,Director -  SD (Brd) (SD),,
CONVERTED ORGANICS INC (De-listed 07/2011),948894,United Bullion Exchange Inc (Causeway Entertainment Co prior to 05/2011),1630900,Marshall Sterman,655275,Independent Director (Brd) (SD),2010-07-16,2011-07-07,Director -  SD (Brd) (SD),,
Amogear Inc (Kitcher Resources Inc prior to 03/2012),1212746,United Bullion Exchange Inc (Causeway Entertainment Co prior to 05/2011),1630900,Rick Brutti,1252670,President/CEO/CFO/Secretary/Treasurer (Brd) (ED),2012-03-27,,CEO (Non-Brd),2011-01-01,2013-01-01
HOME PROPERTIES INC (Home Properties of New York prior to 09/2003) (De-listed 10/2015),14994,Bell Co LLC (The),1630913,Robert Luken,490359,Senior VP/Chief Accounting Officer/Treasurer (Non-Brd),2012-01-01,2015-10-07,Director -  SD (Brd) (SD),,
HOME PROPERTIES INC (Home Properties of New York prior to 09/2003) (De-listed 10/2015),14994,Bell Co LLC (The),1630913,Robert Luken,490359,Senior VP/Chief Accounting Officer/Treasurer (Non-Brd),2005-01-01,2012-01-01,Director -  SD (Brd) (SD),,
Armanta Corp,1100191,Trade Winds Aviation Inc,1630914,T Thomas,490577,President (Brd) (ED),2007-12-15,2012-01-01,President/CEO (Brd) (ED),2007-12-01,2010-01-01
DURECT CORP,9764,TeachAIDS,1630916,Professor Doctor Terry Blaschke,511347,Independent Director (Brd) (SD),2006-12-14,,Advisor,,
Numerate Inc,1231946,TeachAIDS,1630916,Professor Doctor Terry Blaschke,511347,Advisor (Non-Brd),,,Advisor,,
Shape Security Inc,1949141,TeachAIDS,1630916,Shuman Ghosemajumder,1325970,Chief Technology Officer (Non-Brd),2016-01-01,,Chairman (Brd) (SD),2009-01-01,
Shape Security Inc,1949141,TeachAIDS,1630916,Shuman Ghosemajumder,1325970,Vice President - Strategy (Non-Brd),2012-01-01,2016-01-01,Chairman (Brd) (SD),2009-01-01,
ALPHABET INC (Google Inc prior to 10/2015),116351,TeachAIDS,1630916,Shuman Ghosemajumder,1325970,Product Manager (Non-Brd),2004-08-19,2010-01-01,Chairman (Brd) (SD),2009-01-01,
Techstars Central LLC (Formerly known as TechStars LLC),1104580,TeachAIDS,1630916,Rachel Sklar,1261353,Mentor (Non-Brd),,,Advisor,,
JANUS HENDERSON GROUP PLC (Henderson Group PLC prior to 05/2017),469272,Pearl Assurance Unit Funds Ltd (PAUF),1630917,Nicholas Hiscock,206919,CFO (Non-Brd),2003-08-11,2009-09-01,NED (Brd) (SD),2003-07-23,2005-01-12
JANUS HENDERSON GROUP PLC (Henderson Group PLC prior to 05/2017),469272,Pearl Assurance Unit Funds Ltd (PAUF),1630917,Nicholas Hiscock,206919,CFO (Brd) (ED),2003-08-11,2009-09-01,NED (Brd) (SD),2003-07-23,2005-01-12
JANUS HENDERSON GROUP PLC (Henderson Group PLC prior to 05/2017),469272,Pearl Assurance Unit Funds Ltd (PAUF),1630917,Nicholas Hiscock,206919,CFO (Brd) (ED),2003-05-01,2003-08-11,NED (Brd) (SD),2003-07-23,2005-01-12
JANUS HENDERSON GROUP PLC (Henderson Group PLC prior to 05/2017),469272,Pearl Assurance Unit Funds Ltd (PAUF),1630917,Nicholas Hiscock,206919,CFO (Non-Brd),2003-05-01,2003-08-11,NED (Brd) (SD),2003-07-23,2005-01-12
