from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
PAR PHARMACEUTICAL COS INC (Pharmaceutical Resources Inc prior to 05/2004) (De-listed 09/2012),24317,BARRINGER TECHNOLOGIES INC (De-listed 05/2001),3620,John Abernathy,104632,Independent Director (Brd) (SD),2001-03-28,2004-01-01,Director -  SD (Brd) (SD),,
STERLING CONSTRUCTION CO INC,29212,BARRINGER TECHNOLOGIES INC (De-listed 05/2001),3620,John Abernathy,104632,Independent Director (Brd) (SD),2011-01-01,2014-01-21,Director -  SD (Brd) (SD),,
PAR PHARMACEUTICAL COS INC (Pharmaceutical Resources Inc prior to 05/2004) (De-listed 09/2012),24317,BARRINGER TECHNOLOGIES INC (De-listed 05/2001),3620,John Abernathy,104632,Independent Director (Brd) (SD),2007-08-09,2010-05-18,Director -  SD (Brd) (SD),,
Natural Gas Partners LLC (NGP Energy Capital Management LLC),597315,BARRINGTON PETROLEUM,3621,David Albin,481644,Managing Partner (Brd) (ED),1988-01-01,2013-01-01,Director -  SD (Brd) (SD),,
MERCHANTS GROUP INC (De-listed 03/2007),20284,BARRISTER GLOBAL SERVICES NETWORKS,3622,Henry Semmelhack,445767,Independent Director (Brd) (SD),1987-01-01,2007-03-30,Chairman (Brd) (SD),2002-03-01,2003-10-01
MERCHANTS GROUP INC (De-listed 03/2007),20284,BARRISTER GLOBAL SERVICES NETWORKS,3622,Henry Semmelhack,445767,Independent Director (Brd) (SD),1987-01-01,2007-03-30,Chairman/President/CEO (Brd) (ED),1982-01-01,2002-03-01
UNITED RETAIL GROUP INC (De-listed 11/2007),32146,BARRISTER GLOBAL SERVICES NETWORKS,3622,Doctor Joe Alutto,63492,Independent Director (Brd) (SD),1992-12-01,2007-11-05,Director -  SD (Brd) (SD),,
NATIONWIDE FINANCIAL SERVICES INC (De-listed 01/2009),21571,BARRISTER GLOBAL SERVICES NETWORKS,3622,Doctor Joe Alutto,63492,Independent Director (Brd) (SD),2002-05-08,2009-01-01,Director -  SD (Brd) (SD),,
Aethlon Medical Inc (Bishop Equities Inc prior to 03/2000) (Listed 07/2015),987,BARRISTER GLOBAL SERVICES NETWORKS,3622,Franklyn Barry Jr,655377,President/CEO (Brd) (ED),1999-03-10,2001-05-31,Director -  SD (Brd) (SD),,
MERCHANTS GROUP INC (De-listed 03/2007),20284,BARRISTER GLOBAL SERVICES NETWORKS,3622,Franklyn Barry Jr,655377,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Aethlon Medical Inc (Bishop Equities Inc prior to 03/2000) (Listed 07/2015),987,BARRISTER GLOBAL SERVICES NETWORKS,3622,Franklyn Barry Jr,655377,Independent Director (Brd) (SD),2001-05-31,2015-07-13,Director -  SD (Brd) (SD),,
PEPSICO INC,24151,BARRY CALLEBAUT AG,3623,Tim Minges,1076803,Senior VP - Strategy (Non-Brd),2013-01-01,2014-01-01,Director -  SD (Brd) (SD),,
PEPSICO INC,24151,BARRY CALLEBAUT AG,3623,Tim Minges,1076803,Regional Chairman (Non-Brd),2010-01-01,2013-01-01,Director -  SD (Brd) (SD),,
PEPSICO INC,24151,BARRY CALLEBAUT AG,3623,Tim Minges,1076803,Division Senior VP (Non-Brd),2014-01-01,2016-01-01,Director -  SD (Brd) (SD),,
Albertsons Companies Inc,2593056,BARRY CALLEBAUT AG,3623,Jim Donald,203140,President/CEO (Non-Brd),2018-09-11,2019-04-25,Director -  SD (Brd) (SD),,
ESH HOSPITALITY INC (ESH Hospitality LLC prior to 11/2013),2009179,BARRY CALLEBAUT AG,3623,Jim Donald,203140,CEO (Non-Brd),2013-11-13,2014-08-18,Director -  SD (Brd) (SD),,
AMERICAN ITALIAN PASTA CO (De-listed 07/2010),1862,BARRY CALLEBAUT AG,3623,Terry O'Brien,203672,Independent Director (Brd) (SD),2003-04-01,2009-02-19,Regional CEO (Non-Brd),2003-01-01,2005-01-01
ESH HOSPITALITY INC (ESH Hospitality LLC prior to 11/2013),2009179,BARRY CALLEBAUT AG,3623,Jim Donald,203140,CEO (Non-Brd),2014-08-18,2015-08-24,Director -  SD (Brd) (SD),,
AB Acquisition LLC,2176040,BARRY CALLEBAUT AG,3623,Jim Donald,203140,President/COO (Non-Brd),2018-03-01,2018-09-11,Director -  SD (Brd) (SD),,
AB Acquisition LLC,2176040,BARRY CALLEBAUT AG,3623,Jim Donald,203140,President/CEO (Non-Brd),2018-09-11,,Director -  SD (Brd) (SD),,
EXTENDED STAY AMERICA INC,2009180,BARRY CALLEBAUT AG,3623,Jim Donald,203140,CEO (Brd) (ED),2013-11-13,2015-08-24,Director -  SD (Brd) (SD),,
