from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
CATERPILLAR INC,6052,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Doctor Jim Owens,41441,Chairman Emeritus (Non-Brd),2011-01-01,,Independent Director (Brd) (SD),2016-09-29,2016-11-01
INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Doctor Jim Owens,41441,Independent Director (Brd) (SD),2006-03-01,2019-04-30,Independent Director (Brd) (SD),2016-09-29,2016-11-01
MORGAN STANLEY (Morgan Stanley Dean Witter & Co prior to 07/2002),21105,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Doctor Jim Owens,41441,Independent Director (Brd) (SD),2011-01-01,2018-05-24,Independent Director (Brd) (SD),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Kathryn Fuller,36996,Independent Director (Brd) (SD),2002-01-01,2016-11-01,Independent Director (Brd) (SD),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Ron Barin,881866,VP/Chief Investment Officer (Non-Brd),2012-05-16,2016-11-01,VP/Chief Investment Officer (Non-Brd),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Bob Collins,1074694,VP/Principal Accounting Officer/Controller (Non-Brd),2013-10-21,2016-11-01,Executive VP/Controller (Non-Brd),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Garret Dixon,643028,Regional Division President (Non-Brd),2015-01-01,2016-11-01,VP/Division President (Non-Brd),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Tmas Sigurdsson,1140888,Division COO (Non-Brd),2014-06-01,2016-11-01,Executive VP/COO (Non-Brd),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Roy Harvey,1090963,Executive VP/Division President (Non-Brd),2015-10-06,2016-11-01,President (Brd) (ED),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,John Kenna Jr,1107795,Vice President - Tax (Non-Brd),2011-01-21,2016-11-01,Vice President - Tax (Non-Brd),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Bill Oplinger,1134618,Executive VP/CFO (Non-Brd),2013-04-01,2016-11-01,Executive VP/CFO (Non-Brd),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Monica Orbe,1288923,Director - Corporate Affairs (Non-Brd),2013-01-01,2016-11-01,Senior VP/Chief Communications Officer (Non-Brd),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Leigh Fisher,1322143,Division CFO (Non-Brd),2013-07-18,2016-11-01,Executive VP/Chief Administrative Officer (Non-Brd),2016-09-29,2016-11-01
HARTFORD FINANCIAL SERVICES GROUP INC,14372,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Mike Morris,87257,Independent Director (Brd) (SD),2012-01-01,,Independent Chairman (Brd) (SD),2016-09-29,2016-11-01
HARTFORD FINANCIAL SERVICES GROUP INC,14372,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Mike Morris,87257,Independent Director (Brd) (SD),2004-12-16,2009-05-27,Independent Chairman (Brd) (SD),2016-09-29,2016-11-01
L BRANDS INC (Limited Brands Inc prior to 03/2013),18892,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Mike Morris,87257,Independent Director (Brd) (SD),2012-09-20,,Independent Chairman (Brd) (SD),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Mike Morris,87257,Independent Director (Brd) (SD),2008-01-18,2016-11-01,Independent Chairman (Brd) (SD),2016-09-29,2016-11-01
Battelle Memorial Institute Inc (BMI),78916,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Mike Morris,87257,Director -  SD (Brd) (SD),,,Independent Chairman (Brd) (SD),2016-09-29,2016-11-01
SPECTRA ENERGY CORP (Formerly known as Gas SpinCo Inc) (De-listed 02/2017),911662,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Mike Morris,87257,Independent Director (Brd) (SD),2013-04-30,2017-02-27,Independent Chairman (Brd) (SD),2016-09-29,2016-11-01
TPI COMPOSITES INC,2500705,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Jim Hughes,332806,Independent Director (Brd) (SD),2016-07-22,,Independent Director (Brd) (SD),2016-09-29,2016-11-01
DOLLAR TREE INC (Dollar Tree Stores Inc prior to 03/2008),9474,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Mary Citrino,344460,Independent Director (Brd) (SD),2005-08-02,2018-12-31,Independent Director (Brd) (SD),2016-09-29,2016-11-01
HP INC (Hewlett-Packard Co prior to 11/2015),14722,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Mary Citrino,344460,Independent Director (Brd) (SD),2015-11-02,,Independent Director (Brd) (SD),2016-09-29,2016-11-01
BLACKSTONE GROUP INC (Blackstone Group LP prior to 07/2019),55498,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Mary Citrino,344460,Senior Advisor (Non-Brd),2015-01-01,,Independent Director (Brd) (SD),2016-09-29,2016-11-01
SUNCOR ENERGY INC (Formerly known as SUNCOR INC),29542,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Steve Williams,335816,President/CEO (Brd) (ED),2012-05-01,2018-11-14,Independent Director (Brd) (SD),2016-09-29,2016-11-01
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Carol Roberts,535580,Independent Director (Brd) (SD),2014-01-17,2016-11-01,Independent Director (Brd) (SD),2016-09-29,2016-11-01
INTERNATIONAL PAPER CO,16569,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Carol Roberts,535580,Senior VP/CFO (Non-Brd),2011-11-01,2017-02-22,Independent Director (Brd) (SD),2016-09-29,2016-11-01
SPIRE INC (Laclede Group Inc prior to 04/2016),18343,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Suzanne Sitherwood,540609,President/CEO (Brd) (ED),2012-02-01,,Independent Director (Brd) (SD),2016-09-29,2016-11-01
American Gas Association (AGA),54810,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Suzanne Sitherwood,540609,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2016-09-29,2016-11-01
Spire Alabama Inc (Formerly known as Alabama Gas Corp (Alagasco)),117217,Alcoa Corp (Alcoa Upstream Corp prior to 11/2016) (Listed 11/2016),2553725,Suzanne Sitherwood,540609,Chairman (Brd) (SD),2014-09-01,,Independent Director (Brd) (SD),2016-09-29,2016-11-01
