from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Permeon Biologics Inc (Newco LS15 Inc prior to 01/2011),1800286,Adesto Technologies Corp (Listed 10/2015),946528,Keith Crandell,348461,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2007-02-01,2015-10-27
Nanosys Inc,463812,Adesto Technologies Corp (Listed 10/2015),946528,Keith Crandell,348461,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2007-02-01,2015-10-27
TECHWELL INC (De-listed 04/2010),640733,Adesto Technologies Corp (Listed 10/2015),946528,Doctor CJ Koomen,274491,Independent Director (Brd) (SD),2004-08-01,2010-04-27,Director -  SD (Brd) (SD),,
SYNAPTICS INC,462108,Adesto Technologies Corp (Listed 10/2015),946528,Francis Lee,332599,Independent Chairman (Brd) (SD),2009-07-28,2019-03-01,Independent Director (Brd) (SD),2015-07-01,2015-10-27
AFFYMETRIX INC (De-listed 03/2016),1011,Adesto Technologies Corp (Listed 10/2015),946528,Nelson Chan,205398,Independent Director (Brd) (SD),2010-03-08,2016-03-31,Lead Independent Director (Brd) (SD),2010-10-12,2015-10-27
OUTERWALL INC (Coinstar Inc prior to 06/2013) (De-listed 09/2016),7274,Adesto Technologies Corp (Listed 10/2015),946528,Nelson Chan,205398,Independent Chairman (Brd) (SD),2013-06-27,2016-09-27,Lead Independent Director (Brd) (SD),2010-10-12,2015-10-27
OUTERWALL INC (Coinstar Inc prior to 06/2013) (De-listed 09/2016),7274,Adesto Technologies Corp (Listed 10/2015),946528,Nelson Chan,205398,Independent Director (Brd) (SD),2011-07-05,2013-06-27,Lead Independent Director (Brd) (SD),2010-10-12,2015-10-27
DECKERS OUTDOOR CORP,8867,Adesto Technologies Corp (Listed 10/2015),946528,Nelson Chan,205398,Independent Director (Brd) (SD),2014-12-16,,Lead Independent Director (Brd) (SD),2010-10-12,2015-10-27
SYNAPTICS INC,462108,Adesto Technologies Corp (Listed 10/2015),946528,Nelson Chan,205398,Independent Director (Brd) (SD),2017-01-01,2018-10-01,Lead Independent Director (Brd) (SD),2010-10-12,2015-10-27
SYNAPTICS INC,462108,Adesto Technologies Corp (Listed 10/2015),946528,Nelson Chan,205398,Independent Director (Brd) (SD),2007-02-20,2013-01-01,Lead Independent Director (Brd) (SD),2010-10-12,2015-10-27
SYNAPTICS INC,462108,Adesto Technologies Corp (Listed 10/2015),946528,Nelson Chan,205398,Lead Independent Director (Brd) (SD),2013-01-01,2017-01-01,Lead Independent Director (Brd) (SD),2010-10-12,2015-10-27
Nanosys Inc,463812,Adesto Technologies Corp (Listed 10/2015),946528,Nelson Chan,205398,Director -  SD (Brd) (SD),,,Lead Independent Director (Brd) (SD),2010-10-12,2015-10-27
PIXELWORKS INC,24549,Adesto Technologies Corp (Listed 10/2015),946528,Barry Cox,201371,Independent Director (Brd) (SD),2012-03-16,2016-05-11,Director -  SD (Brd) (SD),,
