from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
WEB COM GROUP INC (Website Pros Inc prior to 10/2008) (De-listed 10/2018),790787,Marwen Foundation,1004557,Deborah Quazzo,530122,Independent Director (Brd) (SD),2011-01-06,2018-10-11,Director -  SD,,
Fingerprint Digital Inc (FDI),1872365,Marwen Foundation,1004557,Deborah Quazzo,530122,Advisor (Non-Brd),,2016-01-01,Director -  SD,,
CreativeLive Inc,1964018,Marwen Foundation,1004557,Deborah Quazzo,530122,Observer (Non-Brd),,,Director -  SD,,
WEB COM GROUP INC (Website Pros Inc prior to 10/2008) (De-listed 10/2018),790787,Marwen Foundation,1004557,Deborah Quazzo,530122,Independent Director (Brd) (SD),2011-01-06,2018-10-11,Chairwoman,,
Claires Stores Inc,941453,Marwen Foundation,1004557,Sally Pofcher,1078242,Director -  SD (Brd) (SD),,,Director -  SD,,
L Catterton Partners (Catterton Partners Corp prior to 2016),856370,Marwen Foundation,1004557,Sally Pofcher,1078242,Operating Partner (Non-Brd),2017-01-01,,Director -  SD,,
HASBRO INC,14399,Marwen Foundation,1004557,Rich Stoddart,1202069,Independent Director (Brd) (SD),2014-03-27,,Director -  SD,,
INNERWORKINGS INC,816868,Marwen Foundation,1004557,Rich Stoddart,1202069,President/CEO (Brd) (ED),2018-04-05,,Director -  SD,,
Kirkland & Ellis LLP (KE),461609,Marwen Foundation,1004557,Bill Singer,1749371,Of Counsel (Non-Brd),2006-01-01,,Director -  SD,,
SMS Assist LLC,1985566,Marwen Foundation,1004557,Scott Lang,1767569,Advisory Board Member (Non-Brd),,,Director -  SD,,
DLA Piper LLP (US),931739,Marwen Foundation,1004557,Caryn Englander,1683111,Partner (Non-Brd),2005-01-01,,Director -  SD,,
Kirkland & Ellis LLP (KE),461609,Marwen Foundation,1004557,Chiara Wrocinski,2195488,Senior Director - Development (Non-Brd),2017-06-01,,Director -  SD,,
ABS Capital Partners,100356,Broadmargin Inc,1004563,Deric Emry,981951,General Partner (Brd) (ED),1999-07-01,2014-09-01,Director -  SD (Brd) (SD),,
INTELGENX TECHNOLOGIES CORP (Big Flash Corp prior to 08/2006),1211872,Synovics Pharmaceuticals Inc (Bionutrics Inc prior to 04/2006),1004565,Doctor David Coffin-Beach,754063,Director -  SD (Brd) (SD),,,Consultant (Non-Brd),2008-02-11,
INTELGENX TECHNOLOGIES CORP (Big Flash Corp prior to 08/2006),1211872,Synovics Pharmaceuticals Inc (Bionutrics Inc prior to 04/2006),1004565,Doctor David Coffin-Beach,754063,Director -  SD (Brd) (SD),,,President/COO (Non-Brd),2007-04-18,2008-02-11
BLYTH INC (De-listed 10/2015),4686,Synovics Pharmaceuticals Inc (Bionutrics Inc prior to 04/2006),1004565,Robert Goergen Sr,141982,Chairman/President/CEO (Brd) (ED),1994-03-01,2004-03-01,Director -  SD (Brd) (SD),,
CONAGRA BRANDS INC (Conagra Foods Inc prior to 11/2016),7619,Synovics Pharmaceuticals Inc (Bionutrics Inc prior to 04/2006),1004565,Doctor Yair Henig,603867,Senior VP - Technology (Non-Brd),1990-07-01,1998-12-01,Director -  SD (Brd) (SD),,
BANK ONE CORP (De-listed 07/2004),3503,Synovics Pharmaceuticals Inc (Bionutrics Inc prior to 04/2006),1004565,Don Winkler,25848,Executive VP/Division Head (Non-Brd),1993-01-01,1999-10-01,Director -  SD (Brd) (SD),,
FORD MOTOR CO,12262,Synovics Pharmaceuticals Inc (Bionutrics Inc prior to 04/2006),1004565,Don Winkler,25848,Vice President (Non-Brd),1999-10-25,2001-07-01,Director -  SD (Brd) (SD),,
SOUTHWEST AIRLINES CO,28696,Manheim Inc,1004566,John Jacobi,1857598,Various Positions (Non-Brd),2011-01-01,2012-08-01,Vice President - Development (Non-Brd),2008-01-01,2011-01-01
ADESA INC (De-listed 04/2007),492845,Manheim Inc,1004566,Cheryl Munce,450207,Executive VP (Non-Brd),2004-05-01,2007-04-23,Vice President - Strategy (Non-Brd),2006-10-12,2013-06-01
Cox Enterprises Inc,8076,Manheim Inc,1004566,Dean Eisner,140161,Division President (Non-Brd),,2011-03-01,President/CEO (Brd) (ED),,2011-03-01
Cox Enterprises Inc,8076,Manheim Inc,1004566,Sandy Schwartz,804919,Division President (Non-Brd),2011-03-01,,President (Non-Brd),2011-03-01,
WARNACO GROUP INC (De-listed 02/2013),33073,LoftusGroup LLC,1004568,Carl Deddens,220120,VP/Treasurer (Non-Brd),1996-03-01,2002-03-28,Partner (Non-Brd),2002-01-01,2009-11-01
JARDEN CORP (Alltrista prior to 05/2002) (De-listed 04/2016),1539,New York State Council on Food Policy,1004575,Irwin Simon,202998,Independent Director (Brd) (SD),2011-06-13,2016-04-15,Council Member,,
JARDEN CORP (Alltrista prior to 05/2002) (De-listed 04/2016),1539,New York State Council on Food Policy,1004575,Irwin Simon,202998,Independent Director (Brd) (SD),2002-05-30,2004-01-01,Council Member,,
JARDEN CORP (Alltrista prior to 05/2002) (De-listed 04/2016),1539,New York State Council on Food Policy,1004575,Irwin Simon,202998,Lead Independent Director (Brd) (SD),2004-01-01,2011-06-13,Council Member,,
BARNES & NOBLE INC (De-listed 08/2019),3593,New York State Council on Food Policy,1004575,Irwin Simon,202998,Independent Director (Brd) (SD),2018-10-17,2019-08-07,Council Member,,
HAIN CELESTIAL GROUP INC,14195,New York State Council on Food Policy,1004575,Irwin Simon,202998,Chairman (Non-Executive) (Brd) (SD),,,Council Member,,
HAIN CELESTIAL GROUP INC,14195,New York State Council on Food Policy,1004575,Irwin Simon,202998,Chairman/President/CEO (Brd) (ED),2000-04-01,2018-11-05,Council Member,,
HAIN CELESTIAL GROUP INC,14195,New York State Council on Food Policy,1004575,Irwin Simon,202998,Consultant (Non-Brd),2018-12-05,2019-02-01,Council Member,,
MDC PARTNERS INC (MDC Corporation prior to 02/2004),19995,New York State Council on Food Policy,1004575,Irwin Simon,202998,Independent Director (Brd) (SD),2013-04-25,2015-07-20,Council Member,,
MDC PARTNERS INC (MDC Corporation prior to 02/2004),19995,New York State Council on Food Policy,1004575,Irwin Simon,202998,Presiding Independent Director (Brd) (SD),2015-07-20,,Council Member,,
MARATHON ACQUISITION CORP (De-listed 08/2008),861834,New York State Council on Food Policy,1004575,Irwin Simon,202998,Independent Director (Brd) (SD),2006-06-01,2008-08-14,Council Member,,
