from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
EXX INC (De-listed 12/2008),11429,Fishman Organization Inc,754363,Jerry Fishman,447186,Independent Director (Brd) (SD),1994-10-21,2008-12-26,President (Brd) (ED),1998-01-01,
MIDSOUTH BANCORP INC,20648,Atlanta Publishing LLC,754366,Steve May,447482,Independent Director (Brd) (SD),2002-05-21,2008-02-20,Owner (Non-Brd),2000-01-01,2004-01-01
LIFE QUOTES INC (Insure.Com prior to 10/2009) (De-listed 08/2010),25627,Maine Hospital Association,754367,Bruce Rueben,447475,Independent Director (Brd) (SD),1998-01-01,2010-08-13,President (Brd) (ED),1994-01-01,1998-11-01
DUNDEE CORP (Dundee Bancorp Inc prior to 12/2004),835396,Dundee Insurance Agency Ltd,754371,Don Charter,444056,Executive VP (Non-Brd),1996-01-01,2005-11-29,Chairman (Brd) (SD),1996-01-01,2005-11-01
DUNDEEWEALTH INC (Dundee Wealth Management Inc prior to 06/2007) (De-listed 03/2011),748670,Dundee Insurance Agency Ltd,754371,Don Charter,444056,Executive VP (Non-Brd),2000-02-17,2005-11-29,Chairman (Brd) (SD),1996-01-01,2005-11-01
CENTRAL SUN MINING INC (Glencairn Gold Corp prior to 11/2007) (De-listed 03/2009),1096249,Dundee Insurance Agency Ltd,754371,Don Charter,444056,Independent Director (Brd) (SD),2003-10-17,2007-01-01,Chairman (Brd) (SD),1996-01-01,2005-11-01
DREAM OFFICE REAL ESTATE INVESTMENT TRUST (Dundee Real Estate Investment Trust prior to 05/2014),857911,Dundee Insurance Agency Ltd,754371,Don Charter,444056,Trustee (Brd) (SD),2003-07-02,2009-01-01,Chairman (Brd) (SD),1996-01-01,2005-11-01
IAMGOLD CORP,15361,Dundee Insurance Agency Ltd,754371,Don Charter,444056,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),1996-01-01,2005-11-01
BREAKWATER RESOURCES LTD (De-listed 09/2011),731211,Dundee Insurance Agency Ltd,754371,Don Charter,444056,Independent Director (Brd) (SD),1999-06-14,2007-03-29,Chairman (Brd) (SD),1996-01-01,2005-11-01
DUNDEEWEALTH INC (Dundee Wealth Management Inc prior to 06/2007) (De-listed 03/2011),748670,Dundee Insurance Agency Ltd,754371,G Anthony,335100,Deputy Chairman (Brd) (ED),2005-11-28,2007-12-31,CEO (Brd) (ED),2005-11-01,2007-01-01
PROMETIC LIFE SCIENCES INC,923429,Dundee Insurance Agency Ltd,754371,G Anthony,335100,Independent Director (Brd) (SD),2005-05-05,2011-03-07,CEO (Brd) (ED),2005-11-01,2007-01-01
COM DEV INTERNATIONAL LTD (De-listed 02/2016),605201,Dundee Insurance Agency Ltd,754371,G Anthony,335100,Independent Director (Brd) (SD),2001-04-25,2013-04-24,CEO (Brd) (ED),2005-11-01,2007-01-01
DUNDEE CORP (Dundee Bancorp Inc prior to 12/2004),835396,Dundee Insurance Agency Ltd,754371,G Anthony,335100,Executive Officer (Non-Brd),2005-11-28,2007-12-31,CEO (Brd) (ED),2005-11-01,2007-01-01
DUNDEE CORP (Dundee Bancorp Inc prior to 12/2004),835396,Dundee Insurance Agency Ltd,754371,Daniella Dimitrov,957777,VP/General Counsel (Non-Brd),,2006-04-18,Executive VP/COO (Non-Brd),,2006-04-18
ICO INC (De-listed 04/2010),15439,JR Courtenay (NZ) Limited,754375,Dario Masutti,447488,Division President (Non-Brd),1998-03-01,2008-12-31,President (Non-Brd),2005-01-01,
GRAHAM CORP,13720,Industrial Truck Association,754381,Jim Malvaso,447061,Independent Director (Brd) (SD),2003-01-01,2015-01-29,Director -  SD,,
GRAHAM CORP,13720,Industrial Truck Association,754381,Jim Malvaso,447061,Independent Chairman (Brd) (SD),2015-04-01,,Director -  SD,,
GRAHAM CORP,13720,Industrial Truck Association,754381,Jim Malvaso,447061,Independent Vice Chairman (Brd) (SD),2015-01-29,2015-04-01,Director -  SD,,
