from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Spindletop Capital LLC,1919309,Stanford University Medical Center,77926,Doctor Rod Altman,1016298,Council Member (Non-Brd),2011-01-01,2015-01-01,Assistant Professor (Non-Brd),,
MetaStat Inc (Photovoltaic Solar Cells Inc prior to 04/2012),1224769,Stanford University Medical Center,77926,Doctor George Sledge Jr,854551,Scientific Advisor (Non-Brd),,2015-01-01,Professor (Non-Brd),2013-01-14,
SYNDAX PHARMACEUTICALS INC,2419952,Stanford University Medical Center,77926,Doctor George Sledge Jr,854551,Independent Director (Brd) (SD),2016-03-03,2017-05-17,Professor (Non-Brd),2013-01-14,
RADIUS HEALTH INC,2073903,Stanford University Medical Center,77926,Doctor George Sledge Jr,854551,Advisory Board Member (Non-Brd),2015-07-20,,Professor (Non-Brd),2013-01-14,
Syndax Pharmaceuticals Inc (Listed 03/2016),891053,Stanford University Medical Center,77926,Doctor George Sledge Jr,854551,Independent Director (Brd) (SD),2014-01-01,2016-03-03,Professor (Non-Brd),2013-01-14,
SYNDAX PHARMACEUTICALS INC,2419952,Stanford University Medical Center,77926,Doctor George Sledge Jr,854551,Advisory Chairman (Non-Brd),2017-05-17,,Professor (Non-Brd),2013-01-14,
HemaCare Corp,14626,Stanford University Medical Center,77926,Gaytha McPherson,753436,National Director (Non-Brd),2005-05-01,2009-01-01,Quality Manager (Non-Brd),2003-01-01,2005-01-01
Doximity Inc (Formerly known as 3MD Communications Inc),1675910,Stanford University Medical Center,77926,Doctor Chris Longhurst,1728387,Advisory Board Member (Non-Brd),2011-01-01,,Director -  Non-Brd (Non-Brd),,
Grand Rounds Inc (ConsultingMD Inc prior to 07/2013),2041548,Stanford University Medical Center,77926,Doctor Rusty Hofmann,1723816,Director -  SD (Brd) (SD),,,Professor (Non-Brd),2011-01-31,
TOMA Biosciences Inc,1946561,Stanford University Medical Center,77926,Doctor James Ford,1475085,Advisor (Non-Brd),2011-04-29,,Division Director (Non-Brd),2013-01-01,
NeuWave Medical Inc (NeuWave Therapy Inc prior to 03/2008),1695719,Stanford University Medical Center,77926,Doctor Paul Laeseke,1476843,Director - Clinical Affairs (Non-Brd),2008-01-01,,Physician (Non-Brd),2010-01-01,
