from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Kohlberg Kravis Roberts & Co LP (KKR),69867,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Senior Advisor (Non-Brd),2003-01-01,2015-03-18,Chairman,,
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Presiding Independent Director (Brd) (SD),2003-03-01,2009-06-02,Chairman,,
COMCAST CORP (AT&T Comcast Corp prior to 11/2002),7387,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Independent Director (Brd) (SD),2002-11-18,2003-01-31,Chairman,,
EASTMAN KODAK CO (De-listed 01/2012),9941,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Chairman (Brd) (SD),2000-01-01,2000-12-07,Chairman,,
ELI LILLY & CO,18888,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Independent Director (Brd) (SD),2000-09-01,2008-04-21,Member,,
ELI LILLY & CO,18888,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Independent Director (Brd) (SD),2000-09-01,2008-04-21,Chairman,,
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Presiding Independent Director (Brd) (SD),2003-03-01,2009-06-02,Member,,
PANAMSAT CORP (De-listed 08/2004),23711,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Director -  SD (Brd) (SD),,,Member,,
Kohlberg Kravis Roberts & Co LP (KKR),69867,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Senior Advisor (Non-Brd),2003-01-01,2015-03-18,Member,,
AT&T CORP (De-listed 11/2005),2883,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Director -  SD (Brd) (SD),,,Chairman,,
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,National Academy of Engineering (NAE) (USA),40345,Doctor George Fisher,24854,Independent Director (Brd) (SD),1996-12-01,2003-03-01,Chairman,,
BROADCOM INC (Broadcom Ltd prior to 04/2018),817439,National Academy of Engineering (NAE) (USA),40345,Doctor Henry Samueli,61712,Chairman (Brd) (SD),2018-12-05,,Member,,
BROADCOM INC (Broadcom Ltd prior to 04/2018),817439,National Academy of Engineering (NAE) (USA),40345,Doctor Henry Samueli,61712,Chief Technical Officer (Brd) (ED),2016-02-01,2018-12-05,Member,,
GENERAL DYNAMICS CORP,12984,National Academy of Engineering (NAE) (USA),40345,Preston Henne,56461,Vice President (Non-Brd),2001-10-01,2013-01-01,Fellow,,
BROADCOM CORP (De-listed 02/2016),5168,National Academy of Engineering (NAE) (USA),40345,Doctor Henry Samueli,61712,Senior VP/Chief Technical Officer (Brd) (ED),2011-05-05,2012-05-17,Member,,
BROADCOM CORP (De-listed 02/2016),5168,National Academy of Engineering (NAE) (USA),40345,Doctor Henry Samueli,61712,Chairman/Chief Technical Officer (Brd) (ED),2003-05-01,2008-05-14,Member,,
HI-CRUSH INC (Hi-Crush Partners LP prior to 06/2019),1880454,National Academy of Engineering (NAE) (USA),40345,John Huff,54637,Director -  SD (Brd) (SD),,,Member,,
ALPHABET INC (Google Inc prior to 10/2015),116351,National Academy of Engineering (NAE) (USA),40345,Doctor Eric Schmidt,61662,CEO (Brd) (ED),2004-08-19,2007-04-01,Member,,
Lightwave Logic Inc (Third-order Nanotechnologies Inc prior to 03/2008),1056980,National Academy of Engineering (NAE) (USA),40345,Doctor Fred Leonberger,58176,Senior Advisor (Non-Brd),2015-01-01,2017-04-01,Member,,
BROADCOM CORP (De-listed 02/2016),5168,National Academy of Engineering (NAE) (USA),40345,Doctor Henry Samueli,61712,Chairman/Chief Technical Officer (Brd) (ED),2012-05-17,2016-02-01,Member,,
APPLE INC (Apple Computer Inc prior to 01/2007),2355,National Academy of Engineering (NAE) (USA),40345,Doctor Eric Schmidt,61662,Independent Director (Brd) (SD),2006-08-01,2009-07-31,Member,,
LEVEL 3 COMMUNICATIONS INC (De-listed 11/2017),18745,National Academy of Engineering (NAE) (USA),40345,Doctor Arun Netravali,53227,Independent Director (Brd) (SD),2003-04-16,2011-10-04,Member,,
HARSCO CORP,14365,Franklin Institute,40350,Pete Minan,1144350,Senior VP/CFO (Non-Brd),2015-04-28,,Council Member,,
LSI CORP (LSI Logic Corp prior to 04/2007) (De-listed 05/2014),19233,National Academy of Engineering (NAE) (USA),40345,Doctor Arun Netravali,53227,Independent Director (Brd) (SD),2007-04-02,2014-05-06,Member,,
VIXS SYSTEMS INC (De-listed 08/2017),535876,National Academy of Engineering (NAE) (USA),40345,Doctor Arun Netravali,53227,Independent Director (Brd) (SD),2016-06-09,2017-07-27,Member,,
Lightwave Logic Inc (Third-order Nanotechnologies Inc prior to 03/2008),1056980,National Academy of Engineering (NAE) (USA),40345,Doctor Fred Leonberger,58176,Director -  SD (Brd) (SD),,,Member,,
BROADCOM CORP (De-listed 02/2016),5168,National Academy of Engineering (NAE) (USA),40345,Doctor Henry Samueli,61712,Senior VP/Chief Technical Officer (Non-Brd),2011-05-05,2012-05-17,Member,,
