from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Trident Capital Inc,537127,VIANT CORP,32599,Venetia Kontogouris,141365,Various Positions (Non-Brd),1995-01-01,1999-03-01,Director -  SD (Brd) (SD),,
FEDERAL NATIONAL MORTGAGE ASSOCIATION (FANNIE MAE) (De-listed 07/2010),11648,VIANT CORP,32599,Bill Kelvie,33449,Senior VP/Chief Information Officer (Non-Brd),1990-11-01,2000-07-01,Director -  SD (Brd) (SD),,
FEDERAL NATIONAL MORTGAGE ASSOCIATION (FANNIE MAE) (De-listed 07/2010),11648,VIANT CORP,32599,Bill Kelvie,33449,Advisor (Non-Brd),2000-07-01,2003-01-01,Director -  SD (Brd) (SD),,
MOVE INC (Homestore Inc prior to 06/2006) (De-listed 11/2014),15018,VIANT CORP,32599,Bill Kelvie,33449,Independent Director (Brd) (SD),1998-08-01,2009-12-31,Director -  SD (Brd) (SD),,
FEDERAL NATIONAL MORTGAGE ASSOCIATION (FANNIE MAE) (De-listed 07/2010),11648,VIANT CORP,32599,Bill Kelvie,33449,Executive VP/Chief Information Officer (Non-Brd),2000-01-01,2000-07-01,Director -  SD (Brd) (SD),,
CROWN HOLDINGS INC (Crown Cork & Seal Co Inc prior to 02/2003),461561,VIANT CORP,32599,Doctor Jenne Britell,57247,Independent Director (Brd) (SD),2000-07-01,2017-07-28,Director -  SD (Brd) (SD),,
Teachers Insurance and Annuity Association of America (TIAA),81820,VIANT CORP,32599,Doctor Jenne Britell,57247,Trustee (Brd) (SD),1994-01-01,2005-01-01,Director -  SD (Brd) (SD),,
LINCOLN NATIONAL CORP,18908,VIANT CORP,32599,Doctor Jenne Britell,57247,Independent Director (Brd) (SD),2001-05-10,2006-04-03,Director -  SD (Brd) (SD),,
XEROX HOLDINGS CORP (Xerox Corp prior to 08/2019),33850,VIANT CORP,32599,Doctor JSB Brown,50261,Chief Scientist (Non-Brd),1992-01-01,2002-04-01,Advisor (Non-Brd),1999-01-01,2000-01-01
In-Q-Tel Inc (Formerly known as In-Q-It Inc),81625,VIANT CORP,32599,Doctor JSB Brown,50261,Trustee,,,Advisor (Non-Brd),1999-01-01,2000-01-01
CORNING INC,7915,VIANT CORP,32599,Doctor JSB Brown,50261,Independent Director (Brd) (SD),1996-01-01,2014-04-29,Advisor (Non-Brd),1999-01-01,2000-01-01
POLYCOM INC (De-listed 09/2016),24733,VIANT CORP,32599,Doctor JSB Brown,50261,Independent Director (Brd) (SD),1999-08-01,2007-09-01,Advisor (Non-Brd),1999-01-01,2000-01-01
VARIAN MEDICAL SYSTEMS INC,32375,VIANT CORP,32599,Doctor JSB Brown,50261,Independent Director (Brd) (SD),1998-01-01,2013-02-14,Advisor (Non-Brd),1999-01-01,2000-01-01
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,VIANT CORP,32599,Doctor JSB Brown,50261,Advisor (Non-Brd),1999-01-01,1999-01-01,Advisor (Non-Brd),1999-01-01,2000-01-01
AT&T INC (SBC Communications prior to 11/2005),27163,VIANT CORP,32599,Doctor JSB Brown,50261,Advisory Board Member (Non-Brd),1999-01-01,2000-01-01,Advisor (Non-Brd),1999-01-01,2000-01-01
