from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
TravelClick Inc,121992,Hotel Electronic Distribution Network Association (HEDNA),877816,John Owens,1612642,Various Positions (Non-Brd),2003-07-01,2004-09-01,Member,,
Infogain Corp,780262,Hotel Electronic Distribution Network Association (HEDNA),877816,John Owens,1612642,VP/Division Head (Non-Brd),2016-02-01,2016-12-01,Member,,
HILTON HOTELS CORP (De-listed 10/2007),14812,Hotel Electronic Distribution Network Association (HEDNA),877816,John Owens,1612642,Director - Sales/Mktg (Non-Brd),1996-01-01,1999-01-01,Member,,
INTERSTATE HOTELS & RESORTS INC (Meristar Hotels & Resorts Inc prior to 07/2002) (De-listed 03/2010),20326,Hotel Electronic Distribution Network Association (HEDNA),877816,John Owens,1612642,Director - Sales/Mktg (Non-Brd),1996-01-01,1999-01-01,Member,,
American Bankers Association (ABA),79015,Green Street Advisors LLC,877818,Katie Clemons,2151000,Member,,,Vice President - Communications/Mktg (Non-Brd),2019-02-01,
American Bankers Association (ABA),79015,Green Street Advisors LLC,877818,Katie Clemons,2151000,Member,,,Various Positions (Non-Brd),2015-08-01,2019-02-01
EQUITY COMMONWEALTH (CommonWealth REIT prior to 07/2014),15148,Green Street Advisors LLC,877818,Adam Markman,1403819,Executive VP/CFO/Treasurer (Non-Brd),2014-07-08,,Division MD (Non-Brd),2008-01-01,2014-01-01
EQUITY COMMONWEALTH (CommonWealth REIT prior to 07/2014),15148,Green Street Advisors LLC,877818,Adam Markman,1403819,Executive VP/CFO/Treasurer (Non-Brd),2014-07-08,,Director -  SD (Brd) (SD),,
MERRILL LYNCH & CO INC (De-listed 01/2009),20349,Green Street Advisors LLC,877818,Seth Laughlin,1686804,Executive (Non-Brd),2003-01-01,2009-01-01,Executive (Non-Brd),2009-05-01,2010-09-01
WELLTOWER INC (Health Care REIT Inc prior to 09/2015),14484,Green Street Advisors LLC,877818,Kevin Tyler,1815269,Vice President - Investments (Non-Brd),2016-11-14,,Analyst (Non-Brd),2013-01-01,2016-11-01
REALTY INCOME CORP,25864,Green Street Advisors LLC,877818,Scott Kohnen,1078154,Research Director (Non-Brd),2010-04-26,2011-01-01,Analyst (Non-Brd),2005-01-01,2010-01-01
DIGITAL REALTY TRUST INC,641924,Green Street Advisors LLC,877818,John Stewart,1330327,Senior VP - Investor Relations (Non-Brd),2013-09-09,,Senior Analyst (Non-Brd),2008-06-01,2013-09-01
REGENCY CENTERS CORP,25951,Green Street Advisors LLC,877818,Laura Clark,1304438,Vice President - Capital Markets (Non-Brd),2012-01-01,2019-03-01,Senior Associate (Non-Brd),2012-05-01,2012-09-01
EQUITY ONE INC (De-listed 03/2017),10925,Green Street Advisors LLC,877818,Greg Andrews,503747,Executive VP (Non-Brd),2006-11-15,2007-01-02,Principal (Non-Brd),1997-03-01,2006-11-01
BANK OF AMERICA CORP,4504,Green Street Advisors LLC,877818,Greg Andrews,503747,Division VP (Non-Brd),1993-01-01,1997-01-01,Principal (Non-Brd),1997-03-01,2006-11-01
Golden Gate Capital Inc,373927,Green Street Advisors LLC,877818,Bernhard Nann,595825,Operating Executive (Non-Brd),2016-01-11,,Director -  SD (Brd) (SD),,
20-20 Technologies Inc,1889843,Green Street Advisors LLC,877818,Bernhard Nann,595825,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
GENESIS HEALTHCARE INC (Skilled Healthcare Group Inc prior to 02/2015),624746,Green Street Advisors LLC,877818,Dev Ghose,271935,Various Positions (Non-Brd),2007-01-17,2008-03-03,International MD (Non-Brd),2006-12-01,2007-12-01
Thompson Hine LLP (Thompson Hine & Flory LLP prior to 2001),567794,Vistage International Inc (TEC International prior to 04/2006),877823,Kathie Brandt,181923,Partner (Non-Brd),1997-01-01,,Member,,
