from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
BLACKROCK INC,4584,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Mathis Cabiallavetta,12957,Independent Director (Brd) (SD),2007-09-25,,Independent Vice Chairman (Brd) (SD),2009-03-13,2011-12-08
CHIRON CORP (De-listed 04/2006),6728,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Raymund Breu,13123,Independent Director (Brd) (SD),1999-05-01,2006-04-20,Independent Director (Brd) (SD),2003-05-12,2011-12-08
PHILIP MORRIS INTERNATIONAL INC,1060044,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Mathis Cabiallavetta,12957,Independent Director (Brd) (SD),2008-03-28,2014-05-07,Independent Vice Chairman (Brd) (SD),2009-03-13,2011-12-08
MARSH & MCLENNAN COMPANIES INC,19713,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Mathis Cabiallavetta,12957,Advisory Chairman (Non-Brd),2008-09-01,,Independent Vice Chairman (Brd) (SD),2009-03-13,2011-12-08
PHILIP MORRIS INTERNATIONAL INC,1060044,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Mathis Cabiallavetta,12957,Independent Director (Brd) (SD),2008-03-28,2014-05-07,Independent Director (Brd) (SD),2008-09-01,2009-03-13
MARSH & MCLENNAN COMPANIES INC,19713,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Mathis Cabiallavetta,12957,Advisory Chairman (Non-Brd),2008-09-01,,Independent Director (Brd) (SD),2008-09-01,2009-03-13
Oanda Corp,889861,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Renato Fassbind,15382,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2011-04-14,2011-12-08
3G Capital Inc,1715834,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Jorge Lemann,24212,Founding Partner (Brd) (ED),2004-01-01,,Independent Director (Brd) (SD),1999-06-01,2005-05-09
Corsair Capital LLC,742048,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Walter Kielholz,15868,Advisory Board Member (Non-Brd),,,Independent Chairman (Brd) (SD),2009-05-01,2011-12-08
BOMBARDIER INC,4773,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Carlos Represas de Almedia,16731,Independent Corporate Director (Brd) (SD),2004-06-01,2019-05-02,Independent Director (Brd) (SD),2010-04-07,2011-12-08
MERCK & CO INC (Schering-Plough Corp prior to 11/2009),27219,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Carlos Represas de Almedia,16731,Independent Director (Brd) (SD),2009-11-03,2018-05-22,Independent Director (Brd) (SD),2010-04-07,2011-12-08
GILLETTE CO (De-listed 10/2005),13275,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Jorge Lemann,24212,Independent Director (Brd) (SD),1998-04-01,2005-03-10,Independent Director (Brd) (SD),1999-06-01,2005-05-09
PROCTER & GAMBLE CO,25150,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Jack Smith Jr,24857,Independent Director (Brd) (SD),1995-01-01,2008-04-21,Independent Director (Brd) (SD),2003-05-12,2008-04-18
AlixPartners LLP (AlixPartners LLC prior to 10/2006),1267284,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Jack Smith Jr,24857,Advisory Chairman (Non-Brd),2003-05-01,,Independent Director (Brd) (SD),2003-05-12,2008-04-18
DELTA AIR LINES INC,8946,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Jack Smith Jr,24857,Independent Chairman (Brd) (SD),2004-04-23,2007-04-30,Independent Director (Brd) (SD),2003-05-12,2008-04-18
INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Hans Maerki,25676,Regional Chairman (Non-Brd),2001-08-01,2003-07-01,Independent Director (Brd) (SD),2007-04-20,2011-12-08
INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Hans Maerki,25676,Regional Chairman (Non-Brd),2005-05-01,2008-03-01,Independent Director (Brd) (SD),2007-04-20,2011-12-08
METTLER TOLEDO INTERNATIONAL INC,20478,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Hans Maerki,25676,Independent Director (Brd) (SD),2002-09-01,2019-05-09,Independent Director (Brd) (SD),2007-04-20,2011-12-08
DELTA AIR LINES INC,8946,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Jack Smith Jr,24857,Presiding Independent Director (Brd) (SD),2003-11-01,2004-04-23,Independent Director (Brd) (SD),2003-05-12,2008-04-18
DELTA AIR LINES INC,8946,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Jack Smith Jr,24857,Independent Director (Brd) (SD),2000-10-25,2003-11-01,Independent Director (Brd) (SD),2003-05-12,2008-04-18
Gibson Dunn & Crutcher LLP,465769,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Markus Diethelm,510962,Various Positions (Non-Brd),1992-01-01,1998-04-01,Chief Legal Officer (Non-Brd),1998-04-01,2007-01-01
Gibson Dunn & Crutcher LLP,465769,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Markus Diethelm,510962,Various Positions (Non-Brd),1992-01-01,1998-04-01,Chief Legal Officer (Non-Brd),2007-01-01,2008-09-01
EURONET WORLDWIDE INC,11239,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Karyn Zaborny,509840,Senior VP - HR (Non-Brd),2006-12-07,2007-01-01,Leader (Non-Brd),2006-06-01,2006-12-01
College Retirement Equities Fund (CREF),492411,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Roger Ferguson Jr,106633,President/CEO (Non-Brd),2008-04-14,,Head of Financial Services (Non-Brd),2006-10-03,2008-04-30
Teachers Insurance and Annuity Association of America (TIAA),81820,SWISS REINSURANCE CO LTD (De-listed 12/2011),29736,Doctor Roger Ferguson Jr,106633,President/CEO (Brd) (ED),2008-04-14,,Head of Financial Services (Non-Brd),2006-10-03,2008-04-30
OEP Capital Advisors LP (One Equity Partners) (Formerly known as One Equity Partners LLC),1064228,SCHMOLZ + BICKENBACH AG (Swiss Steel AG prior to 09/2006),29738,Doctor Helmut Burmester,514373,MD (Brd) (ED),2005-01-01,2013-01-01,Director -  SD (Brd) (SD),,
AlixPartners LLP (AlixPartners LLC prior to 10/2006),1267284,SCHMOLZ + BICKENBACH AG (Swiss Steel AG prior to 09/2006),29738,Hans Ziegler,621682,Senior Advisor (Non-Brd),2016-01-01,,Independent Director (Brd) (SD),2013-09-26,2016-11-29
CIFC LLC (CIFC Corp prior to 12/2015) (De-listed 11/2016),626111,SCHMOLZ + BICKENBACH AG (Swiss Steel AG prior to 09/2006),29738,Marco Musetti,957818,Director -  SD (Brd) (SD),,,Representative Director (Brd) (SD),2016-05-03,2019-04-30
CIFC LLC (CIFC Corp prior to 12/2015) (De-listed 11/2016),626111,SCHMOLZ + BICKENBACH AG (Swiss Steel AG prior to 09/2006),29738,Marco Musetti,957818,Director -  SD (Brd) (SD),,,Vice Chairman (Brd) (SD),2015-04-15,2016-05-03
CIFC LLC (CIFC Corp prior to 12/2015) (De-listed 11/2016),626111,SCHMOLZ + BICKENBACH AG (Swiss Steel AG prior to 09/2006),29738,Marco Musetti,957818,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
EQUINIX INC,10899,SWISSCOM AG,29741,Roger Semprini,1706751,Regional MD (Non-Brd),2016-01-01,,Senior VP - Strategy (Non-Brd),2014-01-01,2016-02-01
Quantenna Communications Inc (mySource Communications Inc prior to 01/2007) (Listed 10/2016),955593,SWISSCOM AG,29741,Dominique Mgret,1276342,Observer (Non-Brd),,2016-10-28,Head of Division (Non-Brd),2007-01-01,
