from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Kaiser Foundation Health Plan Inc (Kaiser Permanente),102017,US Oncology Inc (Ceased Trading 12/2010),627465,Karyn Gonzales,1520209,Senior Director (Non-Brd),2008-06-01,2013-05-01,Interim Division Director (Non-Brd),2007-01-01,2008-01-01
US Oncology Holdings Inc (Ceased Trading 12/2010),737647,US Oncology Inc (Ceased Trading 12/2010),627465,Fran Dramis Jr,33658,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Damballa Inc,1246962,US Oncology Inc (Ceased Trading 12/2010),627465,Fran Dramis Jr,33658,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Urjanet Inc,1686940,US Oncology Inc (Ceased Trading 12/2010),627465,Fran Dramis Jr,33658,Vice Chairman (Brd) (SD),2010-04-01,2012-08-01,Director -  SD (Brd) (SD),,
NETEZZA CORP (De-listed 11/2010),490818,US Oncology Inc (Ceased Trading 12/2010),627465,Fran Dramis Jr,33658,Independent Director (Brd) (SD),2008-05-28,2010-11-10,Director -  SD (Brd) (SD),,
UNIVERSAL HEALTH REALTY INCOME TRUST,31866,US Oncology Inc (Ceased Trading 12/2010),627465,James Dalton Jr,50651,Independent Trustee (Brd) (SD),1997-12-01,2018-06-13,Director -  SD (Brd) (SD),,
Select Medical Holdings Corp (Listed 09/2009),830437,US Oncology Inc (Ceased Trading 12/2010),627465,James Dalton Jr,50651,Independent Director (Brd) (SD),2005-08-10,2009-09-25,Director -  SD (Brd) (SD),,
SELECT MEDICAL HOLDINGS CORP,1584095,US Oncology Inc (Ceased Trading 12/2010),627465,James Dalton Jr,50651,Independent Director (Brd) (SD),2009-09-25,2017-12-31,Director -  SD (Brd) (SD),,
US Oncology Holdings Inc (Ceased Trading 12/2010),737647,US Oncology Inc (Ceased Trading 12/2010),627465,James Dalton Jr,50651,Independent Director (Brd) (SD),2005-07-01,2010-12-30,Director -  SD (Brd) (SD),,
MOTUS GI HOLDINGS INC,2777886,Dutch Cancer Society,627466,Professor Peter Siersema,1999992,Advisory Board Member (Non-Brd),2018-02-14,,Advisory Board Member,,
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Dutch Cancer Society,627466,Professor Doctor Bob Pinedo,340678,Independent Director (Brd) (SD),2006-01-01,2010-06-03,Committee Member,,
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Dutch Cancer Society,627466,Professor Doctor Bob Pinedo,340678,Director -  SD (Brd) (SD),,,Committee Member,,
OSI PHARMACEUTICALS INC (De-listed 06/2010),23440,Dutch Cancer Society,627466,Professor Doctor Bob Pinedo,340678,Director -  SD (Brd) (SD),,,Committee Chairman,,
DAKTRONICS INC,8634,South Dakota Board of Regents,627469,Doctor Al Kurtenbach,340963,Chairman/President/CEO (Brd) (ED),1993-01-01,1999-01-01,Board Member -  SD,,
DAKTRONICS INC,8634,South Dakota Board of Regents,627469,Doctor Al Kurtenbach,340963,Chairman/President/CEO (Brd) (ED),1968-01-01,1993-01-01,Board Member -  SD,,
D&K HEALTHCARE RESOURCES INC (De-listed 08/2005),8565,South Dakota Board of Regents,627469,Harvey Jewett IV,220006,Director -  SD (Brd) (SD),,,President,,
OTTER TAIL CORPORATION (Otter Tail Power Co prior to 02/2001),23477,South Dakota Board of Regents,627469,Kathryn Johnson,1298339,Independent Director (Brd) (SD),2013-04-08,,President (Brd) (ED),2011-01-01,2013-01-01
OTTER TAIL CORPORATION (Otter Tail Power Co prior to 02/2001),23477,South Dakota Board of Regents,627469,Kathryn Johnson,1298339,Independent Director (Brd) (SD),2013-04-08,,Director -  SD (Brd) (SD),,
Indigo Agriculture Inc (Symbiota LLC prior to 02/2016),2528046,South Dakota Board of Regents,627469,Doctor Kevin Kephart,1934073,Head of Industrial Relations (Non-Brd),2017-08-01,2018-01-01,Council Member,,
Indigo Agriculture Inc (Symbiota LLC prior to 02/2016),2528046,South Dakota Board of Regents,627469,Doctor Kevin Kephart,1934073,Head of Communications (Non-Brd),2018-01-01,2019-08-01,Council Member,,
