from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
WEC ENERGY GROUP INC (Wisconsin Energy Corp prior to 06/2015),33607,Wisconsin Electric Power Co,82043,Bert Garvin,1112928,Senior VP  External Affairs (Non-Brd),2011-04-15,2015-06-01,Senior VP (Non-Brd),2011-04-15,2015-06-01
WEC ENERGY GROUP INC (Wisconsin Energy Corp prior to 06/2015),33607,Wisconsin Electric Power Co,82043,Pat Keyes,1107828,Executive VP/CFO (Non-Brd),2013-01-01,2016-04-01,Executive VP/CFO (Brd) (ED),2013-02-01,2015-06-29
Wisconsin Public Service Corp,243422,Wisconsin Electric Power Co,82043,Pat Keyes,1107828,Executive VP/CFO (Brd) (ED),2015-06-29,2016-04-01,Executive VP/CFO (Brd) (ED),2013-02-01,2015-06-29
WEC ENERGY GROUP INC (Wisconsin Energy Corp prior to 06/2015),33607,Wisconsin Electric Power Co,82043,Pat Keyes,1107828,Executive VP/CFO (Non-Brd),2013-01-01,2016-04-01,Executive VP/CFO (Non-Brd),2015-06-29,2016-04-01
Wisconsin Public Service Corp,243422,Wisconsin Electric Power Co,82043,Pat Keyes,1107828,Executive VP/CFO (Brd) (ED),2015-06-29,2016-04-01,Executive VP/CFO (Brd) (ED),2015-06-29,2016-04-01
WEC ENERGY GROUP INC (Wisconsin Energy Corp prior to 06/2015),33607,Wisconsin Electric Power Co,82043,Pat Keyes,1107828,Executive VP/CFO (Non-Brd),2013-01-01,2016-04-01,Executive VP/CFO (Brd) (ED),2015-06-29,2016-04-01
WEC ENERGY GROUP INC (Wisconsin Energy Corp prior to 06/2015),33607,Wisconsin Electric Power Co,82043,Pat Keyes,1107828,Executive VP/CFO/Treasurer (Non-Brd),2012-09-01,2013-01-01,Executive VP/CFO/Treasurer (Non-Brd),2012-09-01,2013-01-01
Wisconsin Public Service Corp,243422,Wisconsin Electric Power Co,82043,Bill Guc,1090804,VP/Controller (Non-Brd),2015-10-15,,VP/Controller (Non-Brd),2015-10-15,
WEC ENERGY GROUP INC (Wisconsin Energy Corp prior to 06/2015),33607,Wisconsin Electric Power Co,82043,Pat Keyes,1107828,Executive VP/CFO (Non-Brd),2013-01-01,2016-04-01,Executive VP/CFO (Non-Brd),2013-02-01,2015-06-29
WEC ENERGY GROUP INC (Wisconsin Energy Corp prior to 06/2015),33607,Wisconsin Electric Power Co,82043,Bill Guc,1090804,VP/Controller (Non-Brd),2015-10-15,,VP/Controller (Non-Brd),2015-10-15,
