from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
COMMERCIAL VEHICLE GROUP INC,502089,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Doctor Jack Feng,1899362,Vice President - Operating Excellence (Non-Brd),2014-10-01,,Council Member,,
Stack Exchange Inc (Stack Overflow Internet Services Inc prior to 05/2011),1896517,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Doctor Mihir Pathak,1925989,Executive VP - Strategy (Non-Brd),2019-01-01,,Member,,
Trafficware Group Inc,2356574,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Jeff Contreras,1924349,Director - Ops (Non-Brd),2012-01-01,2015-12-01,Regional VP,,
Strategic Decisions Group International LLC (SDG),636480,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Doctor James Bickel,2014778,Director -  SD (Brd) (SD),,,Member,,
Jack Cooper Holdings Corp (Jack Cooper Holdings LLC prior to 11/2010),2206999,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Brian Varano,1626739,Chief Administrative Officer (Non-Brd),2014-09-01,2017-02-01,Senior Member,,
Mayer Brown LLP (Mayer Brown Rowe & Maw LLP prior to 09/2007),483619,Lighthouse Club,56284,Geoffrey Chan,1927598,Partner (Non-Brd),,,Member,,
AMEND Consulting LLC,1622908,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Bobby Smyth,1600760,Director - Ops (Non-Brd),2012-02-01,2016-01-01,Regional VP (Non-Brd),2014-04-01,2017-04-01
AMEND Consulting LLC,1622908,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Bobby Smyth,1600760,President/Partner (Brd) (ED),2016-01-01,,Regional VP (Non-Brd),2014-04-01,2017-04-01
AMEND Consulting LLC,1622908,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Bobby Smyth,1600760,Director - Ops (Non-Brd),2012-02-01,2016-01-01,Editor (Non-Brd),2012-06-01,2014-01-01
FIRSTSERVICE CORP,2291998,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Erin Wallace,1515039,Independent Director (Brd) (SD),2015-10-08,,Member,,
AMERICAN INTERNATIONAL GROUP (AIG) INC,1856,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Cliff Hope,1541123,Head of Property (Non-Brd),2018-11-01,,Member,,
L3HARRIS TECHNOLOGIES INC (Harris Corp prior to 07/2019),14355,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Bill Gattle,1587155,Division President (Non-Brd),2015-07-04,2019-06-29,Advisory Board Member,,
Quantum Materials Corp (Hague Corp prior to 04/2010),756823,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Ray Martin III,1406919,Independent Director (Brd) (SD),2013-12-03,2016-12-22,Member,,
SYNTEL INC (De-listed 10/2018),29823,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Doctor Vin Sahney,1405284,Independent Director (Brd) (SD),2014-07-13,2018-10-09,Fellow,,
VigiComm Inc,1001514,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Doctor Vittal Prabhu,1450726,Chief Scientific Officer (Non-Brd),2006-01-01,,Member,,
Intellectual Property Owners Association (IPO),535034,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Kevin Kercher,1666265,Member,,,Member,,
Thompson Coburn LLP,596127,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Kevin Kercher,1666265,Partner (Non-Brd),2005-06-01,,Member,,
Womble Bond Dickinson (US) LLP (Womble Carlyle Sandridge & Rice LLP prior to 11/2017),1979451,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,David Sudderth,1694985,Partner (Non-Brd),,,Member,,
UNITED PARCEL SERVICE (UPS) INC,32137,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Juan Perez,1694893,Senior VP/Chief Information Officer/Chief Engineering Officer (Non-Brd),2017-04-24,,Senior Member,,
UNITED PARCEL SERVICE (UPS) INC,32137,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Juan Perez,1694893,Senior VP/Chief Information Officer (Non-Brd),2016-04-01,2017-04-24,Senior Member,,
HERSHEY CO (THE),14714,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Juan Perez,1694893,Independent Director (Brd) (SD),2019-05-21,,Senior Member,,
STV Group Inc,2044920,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Chuck Belser,1677486,Vice President - Transportation (Non-Brd),2015-11-01,,Member,,
PERKINELMER INC (EG&G prior to 07/1999),24183,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Jim Reilly,496684,Director - Ops (Non-Brd),2011-04-01,2013-10-01,Member,,
PEGASYSTEMS INC,24040,Institute of Industrial and Systems Engineers (IISE) (Institute of Industrial Engineers (IIE) (USA) prior to 2016),56256,Jim Reilly,496684,Vice President - Finance (Non-Brd),2002-01-01,2006-06-01,Member,,
