from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Morgan Lewis & Bockius LLP,250597,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Thomas D'Ambrosio,1645212,Partner (Non-Brd),2007-02-01,,Committee Member,,
Dykema Gossett PLLC (Formerly known as Rooks Pitts and Poust LLC),92347,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Tim McCarthy,1662415,Senior Counsel (Non-Brd),2019-06-17,,Committee Co-Chairman,,
Greenberg Traurig LLP,113127,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Jeff Sklaroff,1659713,Shareholder (Non-Brd),1994-06-01,2019-03-01,Member,,
Morgan Lewis & Bockius LLP,250597,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Satoru Murase,1645245,Partner (Non-Brd),2014-11-01,2018-05-01,Member,,
Morgan Lewis & Bockius LLP,250597,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,John Dellaportas,1647174,Partner (Non-Brd),2013-05-01,2016-01-01,Committee Chairman,,
Securities Industry and Financial Markets Association (SIFMA),921328,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,John Dellaportas,1647174,Member,,,Committee Member,,
K&L Gates LLP,1227160,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Douglas Broder,1658174,Partner (Non-Brd),2005-06-01,2019-01-01,Committee Member,,
Baker Botts LLP (Baker & Botts LLP prior to 2000),82219,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Thomas D'Ambrosio,1645212,Partner (Non-Brd),1993-06-01,2007-01-01,Member,,
Simpson Thacher & Bartlett LLP,82286,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,David Williams,1644027,Partner (Non-Brd),1991-01-01,,Member,,
McDermott Will & Emery LLP,639301,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Bradford Howes,1660851,Partner (Non-Brd),1996-06-01,2015-04-20,Member,,
Economic Club of New York (The) (ECNY),36418,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Rich Edlin,1660218,Member,,,Member,,
Paul Hastings LLP (Paul Hastings Janofsky & Walker LLP prior to 07/2011),50924,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Tom Kruger,1657097,Partner (Non-Brd),2000-06-01,,Member,,
Stroock & Stroock & Lavan LLP,731769,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Jim Burns,1665057,Managing Attorney (Non-Brd),1991-01-01,,Member,,
Perkins Coie LLP,95502,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,R Steinert Jr,1657894,Partner (Non-Brd),2018-08-14,,Member,,
Stroock & Stroock & Lavan LLP,731769,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Curtis Mechling,1665807,Partner (Non-Brd),1984-01-01,2016-01-01,Guest Lecturer (Non-Brd),,
Dentons US LLP,1686476,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Deepak Reddy,1662716,Partner (Non-Brd),2014-08-11,2017-02-01,Member,,
Morgan Lewis & Bockius LLP,250597,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Michele Coffey,1647433,Partner/General Counsel (Non-Brd),,,Member,,
Simpson Thacher & Bartlett LLP,82286,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Andy Amer,1643456,Of Counsel (Non-Brd),1986-01-01,2016-01-01,Member,,
Proskauer Rose LLP (Formerly known as Proskauer Rose Goetz & Mendelsohn LLP),89727,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Bob Kafin,1645387,Partner (Non-Brd),1987-04-01,1992-01-01,Member,,
Paul Weiss Rifkind Wharton & Garrison LLP,54197,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Dale Sarro,1659569,Partner (Non-Brd),,2019-01-01,Committee Member,,
Securities Industry and Financial Markets Association (SIFMA),921328,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Donald Cohen,1657958,Member,,,Member,,
Stroock & Stroock & Lavan LLP,731769,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Christopher Doyle,1665089,Partner (Non-Brd),2017-11-13,,Member,,
Simpson Thacher & Bartlett LLP,82286,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Stephen Crider,1643865,Partner (Non-Brd),2000-01-01,,Member,,
Ropes & Gray LLP,89706,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Jerome Katz,1652589,Senior Counsel (Non-Brd),2007-06-01,,Member,,
Mayer Brown LLP (Mayer Brown Rowe & Maw LLP prior to 09/2007),483619,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,Bradford Howes,1660851,Partner (Non-Brd),2015-04-20,,Member,,
Weil Gotshal & Manges LLP,262182,New York City Bar Association (ABCNY) (Formerly known as Association of the Bar of the City of New York),77984,John Mastando III,1661331,Partner (Non-Brd),1995-05-01,,Committee Member,,
