from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
STV Group Inc,2044920,Royal Institution of Chartered Surveyors Americas Inc (RICS),2822857,Christopher Bailey,1684626,Vice President (Non-Brd),2013-05-01,2016-02-25,Fellow,,
STV Group Inc,2044920,Royal Institution of Chartered Surveyors Americas Inc (RICS),2822857,Christopher Bailey,1684626,Vice President (Non-Brd),2013-05-01,2016-02-25,Council Chairman,,
Duff & Phelps Corp,1948034,Royal Institution of Chartered Surveyors Americas Inc (RICS),2822857,Bruce Greenberg,1760842,MD (Non-Brd),2015-04-01,,Fellow,,
EQUITY COMMONWEALTH (CommonWealth REIT prior to 07/2014),15148,Royal Institution of Chartered Surveyors Americas Inc (RICS),2822857,Ed Glickman,341101,Independent Trustee (Brd) (SD),2014-05-23,,Fellow,,
NEW YORK TIMES COMPANY (THE),22034,Iperlane Inc,2822876,Joi Ito,801260,Independent Director (Brd) (SD),2012-06-21,2019-09-07,Director -  SD (Brd) (SD),,
TUCOWS INC,31471,Iperlane Inc,2822876,Joi Ito,801260,Independent Director (Brd) (SD),2008-12-15,2016-03-01,Director -  SD (Brd) (SD),,
Helium Systems Inc,2228448,Iperlane Inc,2822876,Joi Ito,801260,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
PURETECH HEALTH PLC,2298387,Iperlane Inc,2822876,Joi Ito,801260,Chairman (Non-Executive) (Brd) (SD),,,Director -  SD (Brd) (SD),,
Windsor Circle Inc,2145989,71 Pounds Inc (71lbs Inc),2822880,Lister Delgado,1612886,Observer (Non-Brd),2016-01-01,,Director -  SD (Brd) (SD),,
Windsor Circle Inc,2145989,Canopy Lawn Care,2822882,Lister Delgado,1612886,Observer (Non-Brd),2016-01-01,,Director -  SD (Brd) (SD),,
Eastward Capital Partners LLC,2137242,Kernwood Country Club,2822889,Michael Dale,1766750,CFO/Partner (Brd) (ED),2004-01-01,,Committee Chairman,,
FORRESTER RESEARCH INC,12299,TribeCX Ltd,2822891,Lisa Bratkovich,2021047,Council Member (Non-Brd),2014-01-01,,Advisory Board Member (Brd) (SD),2018-01-01,
CHROMADEX CORP,2447316,TribeCX Ltd,2822891,Lisa Bratkovich,2021047,Chief Marketing Officer (Non-Brd),2018-06-04,,Advisory Board Member (Brd) (SD),2018-01-01,
GENERAL MOTORS CO,1673114,Great Lakes Leadership Academy,2822896,Doctor Candace Wheeler,1269830,Technical Fellow (Non-Brd),2010-11-18,,Director -  SD,,
VIASAT INC,32601,Nurx Inc,2822906,Varsha Rao,1636461,Independent Director (Brd) (SD),2017-07-12,,CEO (Brd) (ED),2019-04-17,
VIASAT INC,32601,Nurx Inc,2822906,Varsha Rao,1636461,Independent Director (Brd) (SD),2017-07-12,,Advisor (Non-Brd),2019-01-01,2019-04-17
Kaiser Foundation Health Plan Inc (Kaiser Permanente),102017,Nurx Inc,2822906,Doctor Regina Benjamin,1357667,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
COMPUTER PROGRAMS & SYSTEMS INC,606121,Nurx Inc,2822906,Doctor Regina Benjamin,1357667,Independent Director (Brd) (SD),2017-11-09,,Director -  SD (Brd) (SD),,
Proteus Digital Health Inc (Proteus Biomedical Inc prior to 07/2012),819980,Nurx Inc,2822906,Doctor Regina Benjamin,1357667,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
DIPLOMAT PHARMACY INC,2155272,Nurx Inc,2822906,Doctor Regina Benjamin,1357667,Independent Director (Brd) (SD),2017-04-04,,Director -  SD (Brd) (SD),,
Talix Inc (Healthline Information Technology Inc prior to 11/2015),2542837,Evisionary Ventures LLC,2822907,Richard Harroch,752738,Director -  SD (Brd) (SD),,,MD (Non-Brd),2015-09-01,
Kayne Anderson Capital Advisors LP,530203,Odyssey Online Inc,2822940,Jeff Fraser,2019641,Associate (Non-Brd),2011-01-01,2012-01-01,Strategic Advisor (Non-Brd),2010-01-01,
GridPoint Inc,755434,Odyssey Online Inc,2822940,Jeff Fraser,2019641,Strategic Advisor (Non-Brd),2016-01-01,,Strategic Advisor (Non-Brd),2010-01-01,
MediaOcean LLC,1974896,Odyssey Online Inc,2822940,Jeff Fraser,2019641,Vice President - Corporate Development (Non-Brd),2018-04-01,,Strategic Advisor (Non-Brd),2010-01-01,
CONSTELLATION SOFTWARE INC,580497,Aquila Software Inc,2822944,Mike Byrne,1053464,Division CEO (Non-Brd),2006-05-18,,CEO (Non-Brd),2017-01-01,
COHEN & COMPANY INC (Institutional Financial Markets Inc prior to 09/2017),660191,PLAAY Sports Inc,2822951,Chris Ricciardi,555660,Director -  SD (Brd) (SD),,,Founder (Non-Brd),2015-05-01,
Singular Inc,2164615,KDWC Ventures LLC,2822958,Chris Capps,655311,Director -  SD (Brd) (SD),,,Partner (Non-Brd),,
AlixPartners LLP (AlixPartners LLC prior to 10/2006),1267284,New Day Management Group Inc,2822960,Russ Aebig,2020110,Director -  Non-Brd (Non-Brd),,,Managing Partner (Non-Brd),2015-02-01,
ST JUDE MEDICAL INC (De-listed 01/2017),28985,NewBreath Management Consulting,2822961,Michel Vanbrabant,1406046,Division Director (Non-Brd),2007-08-01,2011-03-01,Owner (Non-Brd),2011-01-01,
REVA MEDICAL INC (De-listed 08/2019),1678058,NewBreath Management Consulting,2822961,Michel Vanbrabant,1406046,International MD (Non-Brd),2013-05-13,2014-07-01,Owner (Non-Brd),2011-01-01,
HARTFORD FINANCIAL SERVICES GROUP INC,14372,Seaport Roasting Co,2822981,Tom Connolly,1043645,Division VP (Non-Brd),2004-09-01,2007-07-01,CEO (Non-Brd),2002-01-01,2007-08-01
LEHMAN BROTHERS HOLDINGS INC (De-listed 09/2008),18672,Seaport Roasting Co,2822981,Tom Connolly,1043645,Senior VP - Ops (Non-Brd),2007-07-01,2008-01-01,CEO (Non-Brd),2002-01-01,2007-08-01
Social Finance Inc (SoFi),1803967,COMSCORE INC,2822985,Joanne Bradford,653215,Advisor (Non-Brd),2019-06-01,,Independent Director (Brd) (SD),2019-04-01,
Social Finance Inc (SoFi),1803967,COMSCORE INC,2822985,Joanne Bradford,653215,Chief Marketing Officer (Non-Brd),2017-05-01,2019-06-01,Independent Director (Brd) (SD),2019-04-01,
OneLogin Inc,1967288,COMSCORE INC,2822985,Joanne Bradford,653215,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2019-04-01,
RICEBRAN TECHNOLOGIES,2023473,COMSCORE INC,2822985,Brent Rosenthal,640314,Independent Chairman (Brd) (SD),2016-07-05,,Independent Chairman (Brd) (SD),2018-06-01,
SITO MOBILE LTD,2318615,COMSCORE INC,2822985,Brent Rosenthal,640314,Independent Chairman (Brd) (SD),2017-06-08,2018-07-14,Independent Chairman (Brd) (SD),2018-06-01,
CAMPBELL SOUP CO,5620,COMSCORE INC,2822985,Sarah Hofstetter,1372475,Independent Director (Brd) (SD),2018-11-29,,President (Non-Brd),2018-10-04,2019-03-31
WildTangent Inc,591064,COMSCORE INC,2822985,Rob Norman,1321963,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2018-06-01,2019-05-22
RINGCENTRAL INC,1988598,COMSCORE INC,2822985,Michelle McKenna-Doyle,1117360,Independent Director (Brd) (SD),2015-03-05,,Independent Director (Brd) (SD),2018-06-01,2019-03-07
