from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
WASTE MANAGEMENT INC,33114,Central County United Way (CCUW),1550080,Steve Glynn,1040526,Division Manager (Non-Brd),2005-01-01,,Chairman Elect,,
WASTE MANAGEMENT INC,33114,Central County United Way (CCUW),1550080,Steve Glynn,1040526,Division Manager (Non-Brd),2005-01-01,,Chairman,,
Southern California Gas Co (SoCalGas),29248,Central County United Way (CCUW),1550080,Sue Kristjansson,1969704,Manager (Non-Brd),2014-12-01,2017-09-01,Director -  SD,,
Southern California Gas Co (SoCalGas),29248,Central County United Way (CCUW),1550080,Sue Kristjansson,1969704,Brand Manager (Non-Brd),2010-09-01,2013-12-01,Director -  SD,,
Southern California Gas Co (SoCalGas),29248,Central County United Way (CCUW),1550080,Sue Kristjansson,1969704,Manager - Strategy (Non-Brd),2013-12-01,2014-12-01,Director -  SD,,
BioLargo Inc (NuWay Medical Inc prior to 03/2007),1045081,Research Triangle Energy Consortium (RTEC),1550083,Doctor Vik Rao,535732,Senior Advisor (Non-Brd),,2018-01-01,Director -  ED (Brd) (ED),,
SOTHEBY'S (Sotheby's Hldgs prior to 07/2006),28619,Union Square Hospitality Group LLC (USHG),1550086,Danny Meyer,1041046,Independent Director (Brd) (SD),2011-05-05,2015-05-07,Chairman/CEO (Brd) (ED),1996-01-01,
CONTAINER STORE GROUP INC,2004763,Union Square Hospitality Group LLC (USHG),1550086,Danny Meyer,1041046,Lead Independent Director (Brd) (SD),2013-11-01,2017-09-12,Chairman/CEO (Brd) (ED),1996-01-01,
SHAKE SHACK INC,2212348,Union Square Hospitality Group LLC (USHG),1550086,Danny Meyer,1041046,Chairman (Brd) (SD),2015-01-30,,Chairman/CEO (Brd) (ED),1996-01-01,
OPENTABLE INC (De-listed 07/2014),561035,Union Square Hospitality Group LLC (USHG),1550086,Danny Meyer,1041046,Independent Director (Brd) (SD),2009-05-21,2014-07-24,CEO (Non-Brd),,
Leonard Green & Partners LP,34843,Union Square Hospitality Group LLC (USHG),1550086,Kris Galashan,747709,Partner (Brd) (ED),2015-01-01,,Director -  SD (Brd) (SD),,
CONTAINER STORE GROUP INC,2004763,Union Square Hospitality Group LLC (USHG),1550086,Kris Galashan,747709,Independent Director (Brd) (SD),2013-11-01,,Director -  SD (Brd) (SD),,
BJ'S WHOLESALE CLUB HOLDINGS INC,2833928,Union Square Hospitality Group LLC (USHG),1550086,Kris Galashan,747709,Independent Director (Brd) (SD),2018-06-28,,Director -  SD (Brd) (SD),,
PENNANTPARK INVESTMENT CORP,1051739,Union Square Hospitality Group LLC (USHG),1550086,Jeff Flug,602790,Independent Director (Brd) (SD),2007-02-01,,Various Positions (Non-Brd),2009-08-01,2009-12-01
PENNANTPARK INVESTMENT CORP,1051739,Union Square Hospitality Group LLC (USHG),1550086,Jeff Flug,602790,Independent Director (Brd) (SD),2007-02-01,,President (Non-Brd),2011-01-01,2015-06-10
SEARS HOMETOWN & OUTLET STORES INC,1902587,Union Square Hospitality Group LLC (USHG),1550086,Jeff Flug,602790,Independent Director (Brd) (SD),2012-10-12,2015-09-30,President (Non-Brd),2011-01-01,2015-06-10
SHAKE SHACK INC,2212348,Union Square Hospitality Group LLC (USHG),1550086,Jeff Flug,602790,Independent Director (Brd) (SD),2015-01-30,2019-06-11,President (Non-Brd),2011-01-01,2015-06-10
PENNANTPARK INVESTMENT CORP,1051739,Union Square Hospitality Group LLC (USHG),1550086,Jeff Flug,602790,Independent Director (Brd) (SD),2007-02-01,,COO/CFO (Non-Brd),2009-12-01,2011-01-01
SHAKE SHACK INC,2212348,Union Square Hospitality Group LLC (USHG),1550086,Jon Sokoloff,140609,Independent Director (Brd) (SD),2015-01-30,,Director -  SD (Brd) (SD),,
WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Union Square Hospitality Group LLC (USHG),1550086,Jon Sokoloff,140609,Independent Director (Brd) (SD),2008-12-05,2017-05-10,Director -  SD (Brd) (SD),,
