from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
STEWART ENTERPRISES INC (De-listed 12/2013),29231,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Doctor John Elstrott Jr,61867,Independent Director (Brd) (SD),2011-04-07,2012-01-01,Independent Chairman (Brd) (SD),2009-12-24,2017-05-10
STEWART ENTERPRISES INC (De-listed 12/2013),29231,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Doctor John Elstrott Jr,61867,Lead Independent Director (Brd) (SD),2012-01-01,2013-12-23,Independent Chairman (Brd) (SD),2009-12-24,2017-05-10
Agiliti Health Inc (Universal Hospital Services Inc prior to 12/2018),31867,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,David Dupree,61857,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),1996-08-01,2008-03-10
MicroBiome Therapeutics LLC (MBT),1891253,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Doctor John Elstrott Jr,61867,Chairman (Brd) (ED),2009-01-01,,Lead Independent Director (Brd) (SD),1995-02-01,2009-12-24
GAIA INC (Gaiam Inc prior to 07/2016),12736,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,John Mackey,61837,Director -  SD (Brd) (SD),,,Chairman/President/CEO (Brd) (ED),2001-06-01,2004-10-01
EXPEDIA GROUP INC (Expedia Inc prior to 03/2018),770141,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Soumit Roy,1957797,In-House Counsel (Non-Brd),2005-08-09,2008-01-01,Assistant General Counsel (Non-Brd),2008-05-01,2013-06-01
OFFICE DEPOT INC,22965,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Heather Stern,1887071,VP/Associate General Counsel (Non-Brd),2013-01-01,2017-04-01,VP/General Counsel (Non-Brd),2017-04-11,2017-08-28
mNectar Inc,2208768,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Jonathan Cappolino,1599210,Designer (Non-Brd),2013-12-01,2015-07-01,Editor (Non-Brd),2013-03-01,2015-01-01
WALMART INC (Wal-Mart Stores Inc prior to 02/2018),33046,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Sonya Oblisk,1775662,Division VP - Marketing (Non-Brd),2014-01-01,2016-09-01,Global Vice President - Marketing (Non-Brd),2016-09-06,2017-08-28
NAVISITE INC (De-listed 04/2011),21683,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Mark Law,1785178,Various Positions (Non-Brd),1999-01-01,2001-01-01,Coordinator (Non-Brd),2005-03-01,2007-07-01
NAVISITE INC (De-listed 04/2011),21683,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Mark Law,1785178,Various Positions (Non-Brd),1999-01-01,2001-01-01,Coordinator (Non-Brd),2001-04-01,2002-02-01
ALPHABET INC (Google Inc prior to 10/2015),116351,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Mary Coe,1809375,Vice President - Sales (Non-Brd),2012-11-01,2017-02-01,Independent Director (Brd) (SD),2016-11-02,2017-08-28
ALPHABET INC (Google Inc prior to 10/2015),116351,WHOLE FOODS MARKET INC (De-listed 08/2017),33459,Mary Coe,1809375,Division President (Non-Brd),2017-02-01,,Independent Director (Brd) (SD),2016-11-02,2017-08-28
