from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
EL PASO ELECTRIC CO,10267,LANDIS+GYR GROUP AG,2685952,Mary Kipp,1056815,President/CEO (Brd) (ED),2017-05-25,2019-08-01,Independent Director (Brd) (SD),2018-06-28,2019-06-25
Federal Reserve Bank of Dallas,77790,LANDIS+GYR GROUP AG,2685952,Mary Kipp,1056815,Deputy Chairwoman (Brd) (SD),2019-01-01,2019-08-01,Independent Director (Brd) (SD),2018-06-28,2019-06-25
Federal Reserve Bank of Dallas,77790,LANDIS+GYR GROUP AG,2685952,Mary Kipp,1056815,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2018-06-28,2019-06-25
"WestStar Bank (Bank of the West, El Paso prior to 01/2012)",662976,LANDIS+GYR GROUP AG,2685952,Mary Kipp,1056815,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Aventri Inc (etouches Inc prior to 07/2018),1960655,Imagine Australia Ltd,2685954,Alan Ivory,1918849,Regional VP/General Manager (Non-Brd),2013-02-01,2015-01-01,Owner (Non-Brd),1998-01-01,2013-01-01
CITADEL BROADCASTING CORP (De-listed 03/2009),6912,"Town of Red River, Kewaunee County, Wisconsin",2685955,Rebecca Latham,1919144,Various Positions (Non-Brd),2004-01-01,2006-06-01,Director - Tourism (Non-Brd),2006-05-01,2014-03-01
Maven Research Inc (Formerly known as Optiscient Inc),2059253,HighRidge Global LLC,2685957,Patrick McKenna,1919104,Director -  SD (Brd) (SD),,,Managing Partner (Non-Brd),2009-01-01,
Dairy Farmers of America Inc (DFA),462254,Young Men's Institute Inc,2685964,Leroy Ornellas,1919322,Director -  SD (Brd) (SD),,,Member,,
International Silver Inc (ARX Engineering Inc prior to 06/2006),1212600,American Pacific Borate & Lithium Ltd (Listed 07/2017),2685969,John McKinney,754062,Executive VP/CFO (Non-Brd),2006-06-16,,NED (Brd) (SD),2017-05-02,2017-07-28
International Silver Inc (ARX Engineering Inc prior to 06/2006),1212600,American Pacific Borate & Lithium Ltd (Listed 07/2017),2685969,Roy Shipes,754048,Chairman/President/CEO (Brd) (ED),1999-04-13,,Chairman (Non-Executive) (Brd) (SD),,
