name,name_id,dob,dod,age,gender,nationality
Jim Gurke,489457,1956,n.a.,63,M,
Richard Ellis,489458,1961,n.a.,58,M,
Michael Teaster,489459,1967,n.a.,52,M,
Tony Takeuchi,489460,1941,n.a.,78,M,
Carol DiBattiste,489462,1952,n.a.,67,F,
David Davis,489463,1953,n.a.,66,M,
John Mongelli,489464,1964,n.a.,55,M,
Jeffrey Glazer,489466,1949,n.a.,70,M,
Tim Adams,489469,1959,n.a.,60,M,
Jeff Stoecklein,489470,n.a.,n.a.,,M,
Norman George,489471,1955,n.a.,64,M,
Hank Flint,489472,1954,n.a.,65,M,American
Joanne Hawkins,489473,1961,n.a.,58,F,
The Hon. Mike Leavitt,489474,11 Feb 1951,n.a.,68,M,American
Greg Morrow,489475,n.a.,n.a.,,M,
David Bengston,489476,1949,n.a.,70,M,
John Boschelli,489477,1968,n.a.,51,M,
Charles Sherren Jr,489478,1953,n.a.,66,M,
M Millspaugh,489479,1958,n.a.,61,M,
David Beathard,489480,1959,n.a.,60,M,
Michael Killelea,489481,21 Aug 1962,n.a.,56,M,
Thomas Hart,489482,1944,n.a.,75,M,
Gerry Morton,489483,1960,n.a.,59,M,
Bruce Archinal,489484,1953,n.a.,66,M,
J McGregor,489487,1945,n.a.,74,M,
Jack Lowry III,489491,1948,n.a.,71,M,
Doug Kilgour,489492,1952,n.a.,67,M,
Jonathan Adams,489496,1963,n.a.,56,M,
Herman Yu,489499,1970,n.a.,49,M,
Bob Henry,489500,n.a.,n.a.,,M,
Paolo Ferrari,489502,1970,n.a.,49,M,
Steve Klinger,489509,05 Mar 1959,n.a.,60,M,American
Bhaskar Rao,489527,1965,n.a.,54,M,American
Joseph Hickey Jr,489532,1958,n.a.,61,M,
Matt Shaw,489533,1969,n.a.,50,M,American
David Guy,489536,1963,n.a.,56,M,
Doctor Hans Ryckborst,489537,1942,n.a.,77,M,
Bill Higgins,489550,1958,n.a.,61,M,
Bronwen Kelly,489551,1952,n.a.,67,F,
Robert Burns,489552,1958,n.a.,61,M,
Kip Gibson,489553,1956,n.a.,63,M,
Charles Grom,489554,1948,n.a.,71,M,
The Hon. Alphonso Jackson,489555,09 Sep 1945,n.a.,73,M,American
Jim Lowman,489556,1947,n.a.,72,M,
Senator Mike Johanns,489557,18 Jun 1950,n.a.,69,M,American
Larson Veltkamp,489558,1957,n.a.,62,F,
Bryan Davis,489559,1974,n.a.,45,M,
William Ingram,489560,1968,n.a.,51,M,
Dan Starck,489561,1967,n.a.,52,M,
Judith Reinsdorf,489562,1963,n.a.,56,F,
Alan Glass,489563,1963,n.a.,56,M,
Judy Endejan,489564,18 Sep 1953,n.a.,65,F,
Christopher Ganser,489565,1953,n.a.,66,M,
Joe Freedman,489566,n.a.,n.a.,,M,
Jeffrey Miller,489567,1959,n.a.,60,M,
John Ridding,489568,25 May 1965,n.a.,54,M,British
James Natale,489569,1947,n.a.,72,M,
Jack Kober III,489570,1969,n.a.,50,M,
Robin Freestone,489571,05 Dec 1958,n.a.,60,M,British
Shari Burgess,489572,1958,n.a.,61,F,
Jodi Colligan,489573,1968,n.a.,51,F,
Paul Nungester Jr,489574,1975,n.a.,44,M,
Drew Fromkin,489575,1966,n.a.,53,M,
Kelly Alford,489576,1958,n.a.,61,M,
Doctor A Greenburg,489577,n.a.,n.a.,,M,American
Susan McCuaig,489578,1958,n.a.,61,F,
Joe Lovejoy,489579,1969,n.a.,50,M,
Les Rechan,489580,1961,n.a.,58,M,
The Hon. Andy Card Jr,489581,10 May 1947,n.a.,72,M,American
Derek Carlson,489582,n.a.,n.a.,,M,
Mike Davis,489583,n.a.,n.a.,,M,
Evelyn Crane-Oliver,489584,n.a.,n.a.,,F,
Douglas Dow,489585,1958,n.a.,61,M,American
Roger Jackson,489586,1947,n.a.,72,M,
Michael Holmes,489587,1959,n.a.,60,M,
Neil Marchuk,489590,1958,n.a.,61,M,
Jim Murawski,489591,1952,n.a.,67,M,
Joe Drouin,489592,n.a.,n.a.,,M,
Michael Kingston,489593,1967,n.a.,52,M,
Neal Yanos,489594,1961,n.a.,58,M,
Dan Ninivaggi,489595,1964,n.a.,55,M,
Tammy Mitchell,489596,n.a.,n.a.,,F,
David Harding,489597,1966,n.a.,53,M,
The Hon. John Walters,489598,1951,n.a.,68,M,American
James Lovett,489599,1965,n.a.,54,M,
Michael Baughman,489600,1964,n.a.,55,M,
Bob Elliston,489601,Mar 1950,n.a.,69,M,American
David Scharf,489602,1967,n.a.,52,M,
Basil Elliott,489603,1951,n.a.,68,M,
Tim Jackson,489604,1956,n.a.,63,M,
The Hon. Alberto Gonzales,489605,04 Aug 1955,n.a.,63,M,American
The Hon. Josh Bolten,489606,16 Aug 1955,n.a.,63,M,American
Don Kraft,489607,1960,n.a.,59,M,
Ray Scott,489608,1965,n.a.,54,M,
Craig Frank,489609,1960,n.a.,59,M,
Paul Schultz,489610,1951,n.a.,68,M,
Lawrence Worrall,489611,1943,n.a.,76,M,
James Perkins Jr,489612,1958,n.a.,61,M,
Greg Lang,489613,1954,n.a.,65,M,
Graham Allan,489614,25 Apr 1955,n.a.,64,M,
Igor Gonzales Galindo,489615,1954,n.a.,65,M,
David Danziger,489616,1965,n.a.,54,M,
Ted Knopf,489617,1952,n.a.,67,M,
Roy Centrella,489618,1958,n.a.,61,M,
Kenneth Kenny,489619,1963,n.a.,56,M,
Ed Janov,489621,1955,n.a.,64,M,
Chris Palacios,489622,1946,n.a.,73,F,
Robert Kreidler,489623,1964,n.a.,55,M,
Rene Marion,489624,1962,n.a.,57,M,
Brian Jeffries,489625,1958,n.a.,61,M,
Sybil Veenman,489626,1964,n.a.,55,F,
J Jones,489627,1960,n.a.,59,M,
Rob Kindler,489631,1954,n.a.,65,M,
Stephen Cohen,489633,23 Jun 1937,n.a.,82,M,
Kevin Green,489645,1958,n.a.,61,M,
Frank Wheeler,489650,1948,n.a.,71,M,
Toni England,489651,n.a.,n.a.,,F,
Patrick Ottensmeyer,489655,1957,n.a.,62,M,
Edward Frankel,489656,1938,n.a.,81,M,
Mike Mooney,489658,1951,n.a.,68,M,
Stefan Lindvall,489659,1964,n.a.,55,M,
Ingrida Bluma,489661,1961,n.a.,58,F,
Michael Goldman,489662,1961,n.a.,58,M,
Ann Tallman,489664,1964,n.a.,55,F,
Bob Holcombe,489666,09 Jul 1942,n.a.,77,M,
Matt Simoncini,489667,1961,n.a.,58,M,
John Cope,489668,1950,n.a.,69,M,
Bruce Dickson,489669,1953,n.a.,66,M,
Doctor Charles Cairns,489671,n.a.,n.a.,,M,
The Hon. Michael Chertoff,489672,28 Nov 1953,n.a.,65,M,American
Doctor Greg LaRosa,489673,n.a.,n.a.,,M,
John Colburn,489674,n.a.,n.a.,,M,
Moises Bucci,489675,1960,n.a.,59,M,
Wayne Robbins,489676,1951,n.a.,68,M,
Robbie Tucker,489677,n.a.,n.a.,,F,
Joe Faranda,489678,1954,n.a.,65,M,
Scott Sellick,489679,1963,n.a.,56,M,
Tom Hassfurther,489680,1955,n.a.,64,M,
Doctor Roger Rush,489681,n.a.,n.a.,,M,
Lisa Getson,489682,1962,n.a.,57,F,
Marcos De Almeida,489683,n.a.,n.a.,,M,
Alf Peneycad,489684,1945,n.a.,74,M,
Paul Zimmer,489685,1959,n.a.,60,M,
Jim Craig,489687,1957,n.a.,62,M,
Frank Bianchi,489688,1945,n.a.,74,M,
Amy Bramlitt,489689,n.a.,n.a.,,F,
Robert Coleman,489691,1954,n.a.,65,M,
Razvan Theodoru,489692,1955,n.a.,64,M,
Coretha Rushing,489693,1956,n.a.,63,F,American
Marc Neeb,489694,n.a.,n.a.,,M,
Hugh Hooker,489696,1951,n.a.,68,M,
Richard Dinkins,489697,1944,n.a.,75,M,
The Hon. Tom Allen,489698,16 Apr 1945,n.a.,74,M,American
Ray Jackson,489699,1972,n.a.,47,M,
Gary Abbott,489700,1972,n.a.,47,M,
The Hon. Alan Allard,489701,02 Dec 1943,n.a.,75,M,American
Mary Rohrer,489702,1947,n.a.,72,F,
Mike Danyluk,489703,n.a.,n.a.,,M,
Dale Thatcher,489704,1962,n.a.,57,M,
