name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Gary Cushing,872156,Camarillo Health Care District,1471533,No,No,Advisor,,
John Grimm,872600,The Limbaugh Firm,1471535,No,No,Attorney,1994-11-01,2000-01-01
John Grimm,872600,The Limbaugh Firm,1471535,No,No,Attorney,1989-01-01,1993-01-01
John Grimm,872600,The Limbaugh Firm,1471535,No,No,Attorney,2003-03-01,
Eric Bohl,2105156,The Limbaugh Firm,1471535,No,No,Attorney,2006-08-01,2010-12-01
Joe Buenavista,981281,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2009-01-01,2010-01-01
Dan Dellegrotti,273618,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,,2010-01-01
Dick Grafmyre,877349,Danville Area Chamber of Commerce,1471536,Yes,Yes,Chairman,,
Jonathan Watts,981279,Danville Area Chamber of Commerce,1471536,Yes,Yes,Chairman,2012-01-01,2013-01-01
Jonathan Watts,981279,Danville Area Chamber of Commerce,1471536,Yes,Yes,Vice Chairman,2008-01-01,2010-01-01
Kim Lindeberg,981278,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2011-12-01,2014-01-01
Kim Lindeberg,981278,Danville Area Chamber of Commerce,1471536,Yes,Yes,Chairman,2011-01-01,2011-12-01
Kim Lindeberg,981278,Danville Area Chamber of Commerce,1471536,Yes,No,Vice Chairman,,2011-01-01
Doctor Jess Pontious,981276,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2008-01-01,2010-01-01
Guy Greco,981275,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2006-01-01,2012-01-01
Guy Greco,981275,Danville Area Chamber of Commerce,1471536,Yes,Yes,Chairman,2002-01-01,2006-01-01
Darren Nicholson,981268,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,,
Susie Wingate,981265,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,,
Joe Combs,981252,Danville Area Chamber of Commerce,1471536,Yes,Yes,Chairman,2010-01-01,2011-01-01
Joe Combs,981252,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2011-01-01,2012-01-01
Joe Combs,981252,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2004-01-01,2009-01-01
Lori Sato,981219,Danville Area Chamber of Commerce,1471536,Yes,No,Vice Chairman,2007-01-01,2011-01-01
Ria Sim,981209,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,,
Chris Edlund,981194,Danville Area Chamber of Commerce,1471536,Yes,No,Chairman,2009-02-01,2010-01-01
Chris Edlund,981194,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2010-01-01,2011-01-01
Andrea Landsberg-Reeder,981184,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2009-01-01,2011-12-01
Melony Newman,981158,Danville Area Chamber of Commerce,1471536,Yes,No,President/CEO,,2011-01-01
Jonathan Watts,981279,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2007-01-01,2008-01-01
Doctor Tracey Shafer,1003771,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,,
Tim White,1315373,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2015-12-01,2016-01-01
Tim White,1315373,Danville Area Chamber of Commerce,1471536,Yes,Yes,Chairman Elect,2013-01-01,2014-01-01
Tim White,1315373,Danville Area Chamber of Commerce,1471536,Yes,Yes,Chairman,2014-01-01,2015-12-01
Tim White,1315373,Danville Area Chamber of Commerce,1471536,Yes,Yes,Director - SD,2011-01-01,2013-01-01
Maria Busto,542283,Dartmouth-Hitchcock Clinic (DHC),1471540,No,No,Various Positions,,
Doctor Jim Weinstein,2093726,Dartmouth-Hitchcock Clinic (DHC),1471540,Yes,No,President,2007-01-01,2011-01-01
Doctor Tim Scherer,2001649,Dartmouth-Hitchcock Clinic (DHC),1471540,No,No,Resident,1996-01-01,1999-01-01
Doctor Paul Krakovitz,1948358,Dartmouth-Hitchcock Clinic (DHC),1471540,No,No,Resident,2000-01-01,2001-01-01
Doctor John Birkmeyer,1857009,Dartmouth-Hitchcock Clinic (DHC),1471540,No,No,Executive VP,2014-07-22,2016-10-01
Doctor John Birkmeyer,1857009,Dartmouth-Hitchcock Clinic (DHC),1471540,No,No,Faculty Member,1996-01-01,2004-01-01
Doctor John Birkmeyer,1857009,Dartmouth-Hitchcock Clinic (DHC),1471540,No,No,Resident,1989-01-01,1996-01-01
Steve LeBlanc,1751297,Dartmouth-Hitchcock Clinic (DHC),1471540,No,No,COO,2002-01-01,2007-01-01
Nancy Formella,1350506,Dartmouth-Hitchcock Clinic (DHC),1471540,No,No,Nurse,1999-01-01,2006-05-01
Nancy Formella,1350506,Dartmouth-Hitchcock Clinic (DHC),1471540,Yes,No,Executive Advisor,2011-11-01,2012-12-01
Doctor Mihail Obrocea,1461542,Dartmouth-Hitchcock Clinic (DHC),1471540,No,No,Instructor,1999-06-01,2001-06-01
Doctor Mary McGowan,1542985,Dartmouth-Hitchcock Clinic (DHC),1471540,No,No,Co-Director,2013-12-01,
John Collins,871699,Dartmouth-Hitchcock Clinic (DHC),1471540,Yes,No,CEO/Secretary/Treasurer,1977-01-01,2007-01-01
Bob Apgar,338128,DeLand Area Chamber of Commerce,1471543,No,No,Member,,
Beverly Lamer,981474,DeLand Area Chamber of Commerce,1471543,No,No,Assistant,,2013-01-01
Beverly Lamer,981474,DeLand Area Chamber of Commerce,1471543,No,No,Assistant,,2010-01-01
Norma Reilly,981469,DeLand Area Chamber of Commerce,1471543,No,No,Administrative Assistant,,
Sally Updike,981468,DeLand Area Chamber of Commerce,1471543,No,No,Administrator,2018-01-01,
Sally Updike,981468,DeLand Area Chamber of Commerce,1471543,No,No,CEO,2017-01-01,2018-01-01
Sally Updike,981468,DeLand Area Chamber of Commerce,1471543,No,No,Manager - Ops,2012-12-01,2017-01-01
Sally Updike,981468,DeLand Area Chamber of Commerce,1471543,No,No,Marketing Director,2005-01-01,2012-12-01
Jenny Stumbras,981462,DeLand Area Chamber of Commerce,1471543,Yes,No,Director - ED,1999-03-01,2011-01-01
Kay Mustard,981461,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,,
Kenton Shephard,981457,DeLand Area Chamber of Commerce,1471543,Yes,No,Treasurer,2011-01-01,2014-01-01
Kenton Shephard,981457,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,,2011-01-01
Robin Kazmarek,981456,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,2007-01-01,2010-12-01
Bill Hall,981452,DeLand Area Chamber of Commerce,1471543,Yes,No,Regional VP,2010-01-01,2012-06-01
Bill Hall,981452,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,,2010-01-01
Danny Gainin Jr,981441,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,,
Valeria Gabaree,981437,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,,2011-01-01
Yvette Ferrell,981410,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,,
Donna Baubinas,981405,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,,
Mark Watts,981401,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,2009-01-01,2010-01-01
Mark Watts,981401,DeLand Area Chamber of Commerce,1471543,Yes,No,President,,
Donna Williams,981396,DeLand Area Chamber of Commerce,1471543,No,No,Representative,2011-01-01,2014-01-01
Donna Williams,981396,DeLand Area Chamber of Commerce,1471543,Yes,No,Vice President,2009-01-01,2011-01-01
Mark Zimmerman,981394,DeLand Area Chamber of Commerce,1471543,Yes,No,Vice President,2009-01-01,2009-01-01
Mark Zimmerman,981394,DeLand Area Chamber of Commerce,1471543,Yes,No,President,2010-01-01,2012-01-01
Mark Zimmerman,981394,DeLand Area Chamber of Commerce,1471543,Yes,No,President Elect,2009-01-01,2010-01-01
Mark Zimmerman,981394,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,2008-01-01,2009-01-01
Marcia Jackson,981390,DeLand Area Chamber of Commerce,1471543,Yes,No,Vice President,2009-01-01,2009-01-01
Marcia Jackson,981390,DeLand Area Chamber of Commerce,1471543,Yes,No,Treasurer,,2009-01-01
Robert Delgado,981385,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,2009-01-01,2012-04-01
Robert Delgado,981385,DeLand Area Chamber of Commerce,1471543,Yes,No,Treasurer,2009-01-01,2009-01-01
Robert Delgado,981385,DeLand Area Chamber of Commerce,1471543,Yes,No,Vice President,,2009-01-01
Daryl Tol,981382,DeLand Area Chamber of Commerce,1471543,No,No,President,,
Daryl Tol,981382,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,,2012-01-01
Andy Grose,981301,DeLand Area Chamber of Commerce,1471543,Yes,Yes,Director - SD,,2012-01-01
Andy Grose,981301,DeLand Area Chamber of Commerce,1471543,Yes,No,President,,2009-01-01
Doctor Craig Larson,841406,Coalition of Essential Schools (CES),1471544,No,No,Faculty Member,1986-01-01,1994-01-01
Doctor Judy Codding,1621111,Coalition of Essential Schools (CES),1471544,No,No,Principal,,
Liz Moulton,2167974,Coalition of Essential Schools (CES),1471544,No,No,Fellow,2003-01-01,2006-01-01
Doctor Jake Foster,2152343,Coalition of Essential Schools (CES),1471544,No,No,Teacher,,
Liz Boardman,1771895,Coalition of Essential Schools (CES),1471544,No,No,Teacher,2003-01-01,2006-01-01
Dan Condon,1785926,Coalition of Essential Schools (CES),1471544,No,No,Coordinator,2004-01-01,
Shilpa Shah,1970435,Coalition of Essential Schools (CES),1471544,No,No,Director - Design,2004-10-01,2006-04-01
Bob Ausfeld,495312,Rust Communications Inc,1471546,No,No,Various Positions,,1982-01-01
Adam Burnham,747881,Rust Communications Inc,1471546,No,No,Division Director,2006-03-01,2007-12-01
Mary Root,872326,Satilla Business Services Inc,1471547,No,No,President,,
Peter Laybourn,1655119,Supreme Court of Denmark,1471548,No,No,Clerk,,
Carsten Lnfeldt,32224,Supreme Court of Denmark,1471548,No,No,Member,2010-01-01,
Adrienne Keeley,979374,Dixon Area Chamber of Commerce and Industry,1471549,No,No,Secretary,,
Kaye King,979370,Dixon Area Chamber of Commerce and Industry,1471549,No,No,Executive Secretary,2002-12-01,2015-04-01
Vicki Carlson,979367,Dixon Area Chamber of Commerce and Industry,1471549,No,No,Vice President,,
John Thompson,979363,Dixon Area Chamber of Commerce and Industry,1471549,No,No,President/CEO,1988-05-01,2017-01-01
Jeff Johnson,979361,Dixon Area Chamber of Commerce and Industry,1471549,No,No,Treasurer,,2010-01-01
Matt Hermes,979357,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Chairman,2011-01-01,2012-01-01
Matt Hermes,979357,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Vice Chairman,2009-01-01,2010-01-01
Todd Neisewander,979355,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Chairman,2009-01-01,2011-01-01
Todd Neisewander,979355,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Vice Chairman,2007-01-01,2009-01-01
Todd Neisewander,979355,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,2011-01-01,2014-01-01
Jim Burke,979351,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,
Jim Seeberg,979348,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,2012-01-01
Josh Albrecht,979346,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,
Melissa Mehrens,979345,Dixon Area Chamber of Commerce and Industry,1471549,No,No,Vice President,2008-01-01,2009-01-01
Melissa Mehrens,979345,Dixon Area Chamber of Commerce and Industry,1471549,No,No,Secretary/Treasurer,,2008-01-01
Melissa Mehrens,979345,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,2009-01-01,2010-01-01
Will Yount,979342,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,2012-01-01
Emily Vivian,979340,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,2012-01-01
Darryl Vandervort,979336,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,2012-01-01
Joann Sheridan,979329,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Second Vice Chairman,2011-01-01,2014-01-01
Joann Sheridan,979329,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,2007-01-01,2011-01-01
Matt Scheffler,979318,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,2011-01-01
Shawn Ortgiesen,979316,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,2012-01-01
George Mobarak,979310,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,2012-01-01
Barb Majeski,979307,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,
Doug Lee,979304,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,
Tad Kerr,979299,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,2013-01-01
Rick Curia,979294,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,
Ed Bushman,979291,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,
Tim Broos,979287,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Chairman,2012-01-01,2014-01-01
Tim Broos,979287,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,First Vice Chairman,,2012-01-01
Eric Brantley,979284,Dixon Area Chamber of Commerce and Industry,1471549,Yes,Yes,Director - SD,,2012-01-01
Alyson Mims,872485,Servicemaster by Mimsco (Formerly known as Steamway Total Home Care),1471550,No,No,Office Manager,2003-08-01,
Doctor Rahul Mehra,872380,First Citrus Bank,1471551,No,No,Advisory Board Member,,
Scott Shimberg,841117,First Citrus Bank,1471551,Yes,Yes,Director - SD,,2015-01-01
Brad Abbey,1476231,First Citrus Bank,1471551,No,No,Vice President,2010-06-01,2014-10-01
Bruce Carr,1472952,First Citrus Bank,1471551,No,No,Senior VP,2007-01-01,2014-09-01
Jack Barrett,1671059,First Citrus Bank,1471551,Yes,No,President/CEO,1998-01-01,
JoEllen Henderson,1941210,First Citrus Bank,1471551,No,No,Senior VP/Chief Credit Officer,2017-08-22,
Neil McCormick,988880,California Special Districts Association,1471553,No,No,CEO,2015-01-01,
Neil McCormick,988880,California Special Districts Association,1471553,No,No,ED - Non-Brd,2007-01-01,2015-01-01
Neil McCormick,988880,California Special Districts Association,1471553,No,No,Deputy Director,2002-01-01,2007-01-01
Derek Brown,872336,Anniston Rotary Club,1471555,No,No,President,2010-01-01,2011-01-01
Esteban Tejera Montalvo,623476,Mapfre Familiar SA,1471556,Yes,Yes,Director - SD,,
Domingo Sugranyes Bickel,30121,Mapfre Familiar SA,1471556,Yes,Yes,Director - SD,,
Andrs Jimnez Herradn,545050,Mapfre Familiar SA,1471556,Yes,Yes,Board Member - SD,,2012-02-22
Doctor Rahul Mehra,872380,MehraVista Health LLC,1471557,No,No,CEO/Chief Medical Officer,2007-02-01,
Doctor John Bedard,340775,Pharmaceutical Regulatory Services Inc,1471558,No,No,Scientific Advisor,,2013-01-01
Doctor Bert Pitt,104651,Pharmaceutical Regulatory Services Inc,1471558,No,No,Scientific Advisor,,
Kidada Hawkins,872362,Stringfellow Memorial Hospital,1471559,No,No,Marketing Director,2008-01-01,2010-01-01
Rick Phillips,801610,Community Matters,1471561,Yes,No,Director - ED,1996-01-01,
Rick Phillips,801610,Community Matters,1471561,No,No,Developer,,
Leana Cianfoni,762881,University of Miami Alumni Association (UMAA),1471562,No,No,Regional Director,2015-10-01,2016-03-01
Leana Cianfoni,762881,University of Miami Alumni Association (UMAA),1471562,No,No,Assistant Director,2012-03-01,2015-10-01
Robert Dugan,763608,California State Legislature,1471563,No,No,District Director,1989-01-01,1999-01-01
Tom Stallard,763606,California State Legislature,1471563,No,No,Consultant,1973-01-01,1974-01-01
The Hon. C Jameson,754099,California State Legislature,1471563,No,No,Counsel,1966-01-01,1967-01-01
Harold Brown,751181,California State Legislature,1471563,No,No,Consultant,,
The Hon. Lou Correa,840412,California State Legislature,1471563,No,No,Member,,
Mike Sweeney,1206816,California State Legislature,1471563,No,No,Member,1994-01-01,1998-01-01
Jim Bourgart,988898,California State Legislature,1471563,No,No,Employee,,
Steve Heminger,988871,California State Legislature,1471563,No,No,Staff Assistant,,
Art Agnos,1070381,California State Legislature,1471563,No,No,Member,,
Art Agnos,1070381,California State Legislature,1471563,No,No,Chairman,,
Scott Crider,1303957,California State Legislature,1471563,No,No,Officer,1999-01-01,2001-01-01
Alex Padilla,1292760,California State Legislature,1471563,No,No,Committee Chairman,2008-12-01,2014-11-30
Alex Padilla,1292760,California State Legislature,1471563,No,No,Senator,2006-12-04,2008-12-01
Alex Capron,1272346,California State Legislature,1471563,No,No,Committee Chairman,1989-01-01,1990-01-01
Professor Dan Mazmanian,1261026,California State Legislature,1471563,No,No,Principal Consultant,1980-01-01,1982-01-01
Julia Lopez,1464938,California State Legislature,1471563,No,No,Officer,,
Delette Olberg,1452501,California State Legislature,1471563,No,No,Senior Advisor,2009-01-01,2010-01-01
Delette Olberg,1452501,California State Legislature,1471563,No,No,Advisor,2006-01-01,2008-01-01
Dan Durham,1518116,California State Legislature,1471563,No,No,Analyst,1985-01-01,1987-01-01
Betty Yee,1518917,California State Legislature,1471563,No,No,Senior Staff,,
The Hon. Mel Levine,1486984,California State Legislature,1471563,No,No,Member,1977-01-01,1982-01-01
Natalia Orfanos,1623012,California State Legislature,1471563,No,No,Consultant,,
Senator Kevin Murray,1635153,California State Legislature,1471563,No,No,Officer,,1998-11-01
Dean Morehous Jr,1606601,California State Legislature,1471563,No,No,Committee Member,,
Jennifer Walsh,1616732,California State Legislature,1471563,No,No,Chief of Staff,1998-12-01,2002-12-01
Erika Alba,1616229,California State Legislature,1471563,No,No,Chief of Staff,,
Bill Abalona,1843844,California State Legislature,1471563,No,No,Consultant,1974-01-01,1980-01-01
Amber Maltbie,1830543,California State Legislature,1471563,No,No,Director - Comms,2007-01-01,2007-12-01
Don Wagner,1841821,California State Legislature,1471563,No,No,Member,,
Jack Pierce,1777882,California State Legislature,1471563,No,No,Committee Member,,
Mavis Yee,1679804,California State Legislature,1471563,No,No,Investigator,1990-09-01,1994-08-01
Tom Umberg,1740237,California State Legislature,1471563,No,No,Officer,2003-01-01,2006-01-01
Kenneth Finney,1717462,California State Legislature,1471563,No,No,Consultant,,
Karen Yamamoto,1887708,California State Legislature,1471563,No,No,Assistant,1978-01-01,1991-01-01
Jeff Rudolph,1878616,California State Legislature,1471563,No,No,Analyst,,1982-01-01
Mike Eng,1961292,California State Legislature,1471563,No,No,Member,2006-12-04,2012-11-30
Rosanna Carvacho,2041581,California State Legislature,1471563,No,No,Legislative Director,2006-01-01,2013-04-01
Doctor Philip Romero,220586,California State Legislature,1471563,No,No,Director - Non-Brd,,
Doctor Marcus Conant,328239,California State Legislature,1471563,No,No,Consultant,1985-01-01,1996-01-01
Professor Doctor Fernando Torres-Gil,66992,California State Legislature,1471563,No,No,Committee Member,1988-01-01,1988-01-01
Professor Doctor Fernando Torres-Gil,66992,California State Legislature,1471563,No,No,Committee Member,1984-01-01,1985-01-01
Max Rayner,502651,California State Legislature,1471563,No,No,Principal Consultant,1994-01-01,1997-01-01
Chuck Bader,481070,California State Legislature,1471563,No,No,Officer,,
Gary Hunt,376303,California State Legislature,1471563,No,No,Consultant,,
Andrew Hoag,2172132,California State Legislature,1471563,No,No,Legislative Director,,
Danielle Bisterfeldt,2172491,California State Legislature,1471563,No,No,Various Positions,1999-01-01,2001-01-01
Michael Ford-Deegan,2209105,California State Legislature,1471563,No,No,Chief of Staff,1975-01-01,1978-01-01
Steve Olsen,2112448,California State Legislature,1471563,No,No,Analyst,1979-08-01,1984-12-01
Doctor Jean Fuller,2131491,California State Legislature,1471563,No,No,Senator,2010-12-06,2018-11-30
Rich Leib,1653509,California State Legislature,1471563,No,No,Various Positions,,
Colonel Bruce Bender,2147574,McGhee Tyson Air National Guard Base,1471566,No,No,Producer,2000-08-01,2002-01-01
Major General Fred Forster,870300,McGhee Tyson Air National Guard Base,1471566,No,No,Commander,1991-05-01,1993-08-01
Major General Fred Forster,870300,McGhee Tyson Air National Guard Base,1471566,No,No,Commander,1988-03-01,1990-12-01
Major General Fred Forster,870300,McGhee Tyson Air National Guard Base,1471566,No,No,Deputy Manager,1987-12-01,1988-03-01
Major General Fred Forster,870300,McGhee Tyson Air National Guard Base,1471566,No,No,Deputy Commander,1980-11-01,1987-03-01
Major General Fred Forster,870300,McGhee Tyson Air National Guard Base,1471566,No,No,Pilot,1978-10-01,1980-11-01
Major General Fred Forster,870300,McGhee Tyson Air National Guard Base,1471566,No,No,Officer,1977-03-01,1978-01-01
Major General Fred Forster,870300,McGhee Tyson Air National Guard Base,1471566,No,No,Commander,1976-10-01,1977-03-01
Colonel Tommy Cauthen,870197,McGhee Tyson Air National Guard Base,1471566,No,No,Vice Commander,2006-08-01,
Colonel Tommy Cauthen,870197,McGhee Tyson Air National Guard Base,1471566,No,No,Commander,2003-10-01,2004-01-01
Colonel Tommy Cauthen,870197,McGhee Tyson Air National Guard Base,1471566,No,No,Commander,2001-06-01,2003-10-01
Colonel Tommy Cauthen,870197,McGhee Tyson Air National Guard Base,1471566,No,No,Commander,1998-11-01,2001-06-01
Colonel Tommy Cauthen,870197,McGhee Tyson Air National Guard Base,1471566,No,No,Instructor,1993-03-01,1998-11-01
Colonel Tommy Cauthen,870197,McGhee Tyson Air National Guard Base,1471566,No,No,Commander,1990-06-01,1993-03-01
Colonel Tommy Cauthen,870197,McGhee Tyson Air National Guard Base,1471566,No,No,Various Positions,1986-09-01,1990-06-01
