name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Jim Woods,35962,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Executive VP,1982-01-01,1985-01-01
Greg Nakanishi,38126,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Vice President - HR,2000-11-01,2007-01-02
Larry O'Donnell III,35737,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Deputy General Counsel,1991-01-01,1992-01-01
Doug Wall,38256,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division President,1997-01-01,2003-08-25
Andy O'Donnell,38156,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Employee,1975-01-01,1988-01-01
Wil Faubel,38231,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Regional Manager,1986-01-01,1994-01-01
Doctor Mrs. Jeanne-Mey Sun,557423,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Vice President,2014-01-01,2017-01-01
Andy Esparza,556693,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Chief Human Resources Officer,2015-01-01,2016-05-27
Doctor Mrs. Jeanne-Mey Sun,557423,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Executive,2017-01-01,
John Russell,598120,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,President,1998-08-01,1998-10-01
John Russell,598120,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,Yes,Yes,Director - SD,1998-10-01,1999-12-01
Jan Kees van Gaalen,597799,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Treasurer,2008-01-14,2013-04-01
James Johnson,544519,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Senior Regional Manager,1991-06-01,2005-08-01
Mike Danford,544980,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1991-01-01,1997-01-01
Jim Katosic,544982,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1995-01-01,2004-01-01
Jan Laishley,2187106,BALLARD POWER SYSTEMS INC,3441,No,No,HR Manager,2010-01-01,2017-02-01
Xavier Suniga,556147,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Manager - Business Development,2003-01-01,2006-05-01
Greg Galloway,510541,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1995-01-01,2000-01-01
Steve Weyel,510500,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1976-01-01,1983-01-01
James Braun,500961,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP,2002-01-01,2006-10-01
James Braun,500961,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP - Finance,1998-01-01,2002-01-01
James Braun,500961,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Controller,,1998-01-01
Gary Rich,532398,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Division President,2006-09-01,2009-05-04
Gary Rich,532398,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1987-01-01,1998-01-01
Sandra Alford,532400,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Corporate Secretary,2001-01-01,2013-01-01
Steve Ellison,535953,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1979-01-01,2007-05-01
Gary Rich,532398,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Regional President,2009-05-04,2011-07-01
Russ Cancilla,533088,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Chief Security Officer,2009-01-22,2013-01-01
Steve Ellison,535953,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Division President,2007-05-01,
Russ Cancilla,533088,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Chief Security Officer,2006-06-01,2009-01-22
Gary Rich,532398,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Vice President - Sales,2011-07-01,2012-01-01
John Maher,540370,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,Yes,Yes,Director - SD,1989-01-01,1999-01-01
Joel Jarding,534353,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1982-01-01,2007-01-01
Sandra Alford,532400,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,2000-01-01,2001-01-01
David Gallagher,535128,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP - Production,2013-01-01,2013-01-01
Don Cobb,518056,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,,
Gerry Gilbert,530267,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,Inside,No,President,1995-07-01,2000-08-01
Vincent Thielen,345023,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,,
John Schaefer Jr,346707,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,Yes,No,Executive VP/Group President,1974-01-01,1988-01-01
Ben Chambers,343614,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1979-01-01,1992-01-01
Lacey Rice,442789,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1998-01-01,2002-01-01
Richard White,443489,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,Inside,No,President,1998-08-01,1999-10-01
Steven Moore,443460,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,,
Eric English,446405,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Chief Litigation Counsel,1995-11-01,1996-11-01
Mike Mayer,447331,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1984-12-01,1994-04-01
J Enloe Jr,440125,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Regional General Manager,1992-06-01,1995-03-01
J Enloe Jr,440125,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Manager - Ops,1989-11-01,1991-06-01
J Enloe Jr,440125,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Service Manager,1991-06-01,1992-06-01
Rick Hendrick,377750,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1981-01-01,1993-01-01
Dwayne Shackelford,376963,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1969-01-01,1986-01-01
Hans Vanden Noort,378106,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1989-01-01,2001-01-01
Kevin Paprzycki,376498,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1995-01-01,1999-01-01
Barry Kulpa,440899,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Vice President - Ops,1983-01-01,1992-01-01
Richard Williams,456601,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Senior Advisor,2016-05-24,2017-07-03
Richard Williams,456601,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Employee,1975-01-01,2001-01-01
Chris Beaver,456602,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Controller,1994-01-01,1999-01-01
Douglas Doty,456607,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Treasurer,1980-01-01,1984-01-01
Charlie Wolley,456606,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP,2004-03-01,2006-01-01
Chris Beaver,456602,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division Director,1999-01-01,2002-01-01
Richard Williams,456601,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP,2005-03-01,2005-05-02
Joe Wilson,482535,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Regional Manager,1997-01-01,1999-01-01
Jay Martin,456604,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Chief Compliance Officer,2004-07-26,2019-01-01
Scott Mason,205578,BALCHEM CORP,3424,No,No,Vice President - Supply Chain,2017-10-01,
Doctor Paul Richardson,494517,BALCHEM CORP,3424,No,No,Division Director,2001-01-01,2004-01-01
Douglas Doty,456607,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Controller,1990-01-01,1993-01-01
Paul Butero,456600,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP - Marketing,2000-01-01,2005-02-28
Chris Beaver,456602,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Division President,2005-02-01,2014-01-01
Richard Williams,456601,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Division President,2005-05-02,2009-05-04
Douglas Doty,456607,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Assistant Treasurer,1984-01-01,1990-01-01
Richard Williams,456601,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Regional President,2009-05-04,2012-11-01
Richard Williams,456601,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP,2001-01-01,2003-01-01
Paul Butero,456600,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Regional Manager,1989-01-01,2000-01-01
Chris Beaver,456602,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP,2002-01-01,2005-02-01
Paul Butero,456600,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Employee,1981-01-01,1989-01-01
Richard Williams,456601,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP,2003-01-01,2004-01-01
Chris Beaver,456602,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1985-01-01,1994-01-01
Joe Wilson,482535,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Accounting Manager,1999-01-01,1999-04-01
Richard Williams,456601,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division President,2012-11-01,2013-10-01
Douglas Doty,456607,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Director - Finance,1993-01-01,1994-01-01
Paul Butero,456600,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Division President,2005-02-28,2006-09-01
Richard Williams,456601,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Regional President,2013-10-01,2016-05-24
Paul Butero,456600,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Division President,2006-09-01,2007-03-30
Douglas Doty,456607,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Treasurer,1994-08-01,2007-07-01
Richard Williams,456601,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP - Ops,2004-01-01,2005-03-01
Charlie Wolley,456606,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Division President,2006-01-01,2007-12-13
Paul Butero,456600,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/Division President,2007-03-30,2009-05-04
Paul Butero,456600,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division President,2009-05-04,2012-01-01
David Gee,452873,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Associate,1978-08-01,1984-07-01
Thomas Smith,456039,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,VP/General Manager,1972-01-01,1993-10-01
Gary Childress,491341,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Manager,1989-01-01,1993-01-01
Kimberly Ross,488191,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Senior VP/CFO,2014-10-22,2017-07-03
Jim Breihan,491276,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Manager,,
Gary Childress,491341,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Senior Director,1993-01-01,2000-01-01
Gary Childress,491341,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,1977-01-01,1989-01-01
Peter Ragauss,485925,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Senior VP/CFO,2006-04-26,2014-10-22
Gavin Sinclair,498915,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Senior Regional Counsel,1998-01-01,2005-01-01
Richard Chilinski,496499,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Employee,,
Mike Koclanes,494672,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,,
Jud Bailey,2195660,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Vice President - Investor Relations,2019-08-01,
Chris Wasson,2206199,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Various Positions,2001-03-01,2012-02-01
Kevin Wetherington,2157196,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Regional President,2017-01-01,2019-01-01
George Murphy,2158326,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Global Head,2016-08-01,2019-02-01
Kevin Wetherington,2157196,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Business Development Director,2010-01-01,2011-01-01
Kevin Wetherington,2157196,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Regional VP,2012-01-01,2017-01-01
Kevin Wetherington,2157196,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Division VP,2011-01-01,2012-01-01
Stu Gilman,2161521,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Executive Manager,2010-11-01,2011-10-01
Kevin Wetherington,2157196,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Chief Health Safety & Environment Officer,2019-01-01,
Stu Gilman,2161521,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Account Manager,2009-03-01,2010-11-01
Marilyn Basso,2170421,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,No,No,Corporate Counsel,2000-01-01,2001-06-01
Matthew Houston,494582,BALCHEM CORP,3424,No,No,General Counsel/Secretary,2005-07-05,2017-09-01
