name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Robert Whaley,1634760,Millbrook Partners LLC,2362066,No,No,Managing Partner,2004-01-01,
Sheryl Schwartz,1634784,Caspian Private Equity LLC (CPE),2362067,No,No,MD - Investment,2013-06-18,
Mark Robertson,1394478,Caspian Private Equity LLC (CPE),2362067,No,No,Advisory Board Member,,
David Zardiashvili,2033223,Caspian Private Equity LLC (CPE),2362067,No,No,Tax Manager,2017-05-01,
Mehul Vadher,2033221,Caspian Private Equity LLC (CPE),2362067,No,No,Manager,2013-07-01,
Kristin Olney,2033203,Caspian Private Equity LLC (CPE),2362067,No,No,Corporate Manager - HR,2008-01-01,
Nader Motamedy,2033192,Caspian Private Equity LLC (CPE),2362067,Yes,No,Vice Chairman,2018-01-01,
Nader Motamedy,2033192,Caspian Private Equity LLC (CPE),2362067,Yes,No,Chairman/CEO/Partner,2008-01-01,2018-01-01
Natalie Massa,2033189,Caspian Private Equity LLC (CPE),2362067,No,No,Investor Relations Manager,2017-03-01,
Natalie Massa,2033189,Caspian Private Equity LLC (CPE),2362067,No,No,Manager - Tax,2009-10-01,2017-03-01
David Marcus,2033184,Caspian Private Equity LLC (CPE),2362067,No,No,Director - Investments,2013-06-01,
David Marcus,2033184,Caspian Private Equity LLC (CPE),2362067,No,No,Vice President,2011-03-01,2013-06-01
Jack Malick,2033182,Caspian Private Equity LLC (CPE),2362067,No,No,Director - Compliance,2008-01-01,
Satyan Malhotra,2033180,Caspian Private Equity LLC (CPE),2362067,Yes,No,President/Partner,2012-01-01,
Benoit Jacquin,2033172,Caspian Private Equity LLC (CPE),2362067,Yes,No,Partner,2012-10-01,
Nitin Gupta,2033170,Caspian Private Equity LLC (CPE),2362067,Yes,No,Partner,2008-01-01,
Anatoli Gavrilov,2033168,Caspian Private Equity LLC (CPE),2362067,No,No,Vice President - Investments,2017-12-01,
Anatoli Gavrilov,2033168,Caspian Private Equity LLC (CPE),2362067,No,No,Associate,2013-03-01,2017-12-01
Virginie Cochard-Robinson,2033164,Caspian Private Equity LLC (CPE),2362067,No,No,Manager - Legal,2008-01-01,
Ruby Chan,2033161,Caspian Private Equity LLC (CPE),2362067,No,No,Associate,2015-03-01,
Ruby Chan,2033161,Caspian Private Equity LLC (CPE),2362067,No,No,Various Positions,2013-03-01,2015-03-01
Mark Aminov,2033155,Caspian Private Equity LLC (CPE),2362067,No,No,Manager,2012-01-01,
Steve O'Byrne,1634790,Shareholder Value Advisors Inc,2362069,No,No,President,1998-01-01,
Brian Whitmer,1646991,INSTRUCTURE INC,2362070,Yes,Yes,Director - SD,2015-11-13,2016-05-25
Zachary Wily,1646968,INSTRUCTURE INC,2362070,No,No,Chief Architect,2015-11-13,
Giorgio Vanzini,1646960,INSTRUCTURE INC,2362070,No,No,Senior VP - Products,2015-11-13,2016-05-01
Amanda Buckley,1592425,INSTRUCTURE INC,2362070,No,No,Senior VP - Ops,2018-01-01,
Felix Schein,1602742,INSTRUCTURE INC,2362070,No,No,Instructor,2015-11-13,
Marc Maloy,1599849,INSTRUCTURE INC,2362070,No,No,Executive VP - Sales,2015-11-13,2017-11-06
Mitch Macfarlane,1599847,INSTRUCTURE INC,2362070,No,No,Senior VP/COO,2017-02-03,2018-06-25
Mitch Macfarlane,1599847,INSTRUCTURE INC,2362070,No,No,Senior VP - Products,2016-02-01,2017-02-03
Mitch Macfarlane,1599847,INSTRUCTURE INC,2362070,No,No,Senior VP,2015-11-13,2016-02-01
Misty Frost,1599835,INSTRUCTURE INC,2362070,No,No,Senior VP - Mktg,2015-11-13,2017-12-01
David Burggraaf,1599834,INSTRUCTURE INC,2362070,No,No,Senior VP - Engineering,2015-11-13,
David Agee,1631361,Neale & Newman LLP,2362145,No,No,Partner,1980-01-01,2002-06-01
Steve Kaminsky,1599833,INSTRUCTURE INC,2362070,No,No,CFO,2015-11-13,
Josh Coates,1599829,INSTRUCTURE INC,2362070,Yes,No,Chairman (Executive),2019-01-01,
Josh Coates,1599829,INSTRUCTURE INC,2362070,Yes,No,Chairman/CEO,2015-11-13,2019-01-01
Bill Conroy,1448798,INSTRUCTURE INC,2362070,Yes,Yes,Independent Director,2015-11-13,
Nick Efstratis,1378712,INSTRUCTURE INC,2362070,Yes,Yes,Independent Director,2015-11-13,2016-05-25
Dan Goldsmith,1348292,INSTRUCTURE INC,2362070,Yes,No,CEO,2019-01-01,
Dan Goldsmith,1348292,INSTRUCTURE INC,2362070,Yes,No,President,2018-10-29,2019-01-01
Dan Goldsmith,1348292,INSTRUCTURE INC,2362070,No,No,President,2018-06-04,2018-10-29
Paul Henry,1320360,INSTRUCTURE INC,2362070,No,No,Vice President - Sales,2015-11-13,2017-05-01
Steve Collins,1200633,INSTRUCTURE INC,2362070,Yes,Yes,Independent Director,2015-11-13,
Byron Deeter,1134857,INSTRUCTURE INC,2362070,Yes,Yes,Independent Director,2015-11-13,2016-11-15
Matt Kaminer,1119560,INSTRUCTURE INC,2362070,No,No,Executive VP/Chief Legal Officer/General Counsel/Secretary,2019-01-01,
Matt Kaminer,1119560,INSTRUCTURE INC,2362070,No,No,Executive VP/General Counsel/Secretary,2018-01-01,2019-01-01
Matt Kaminer,1119560,INSTRUCTURE INC,2362070,No,No,Senior VP/General Counsel/Secretary,2015-11-13,2018-01-01
Jeff Weber,1119413,INSTRUCTURE INC,2362070,No,No,Executive VP - People,2019-03-01,
Jeff Weber,1119413,INSTRUCTURE INC,2362070,No,No,Senior VP - People,2015-11-13,2019-03-01
Doctor Ellen Levy,1074561,INSTRUCTURE INC,2362070,Yes,Yes,Independent Director,2015-11-13,
Buzz Waterhouse,83197,INSTRUCTURE INC,2362070,Yes,Yes,Independent Director,2015-11-13,
Krystal Guerra,1956400,INSTRUCTURE INC,2362070,No,No,Senior Manager,2019-05-01,
Jim Steele,332938,INSTRUCTURE INC,2362070,Yes,Yes,Independent Director,2016-10-26,2018-05-24
Kevin Thompson,270858,INSTRUCTURE INC,2362070,Yes,Yes,Independent Director,2016-11-16,
Melissa Loble,2117077,INSTRUCTURE INC,2362070,No,No,Vice President - Services,2017-04-01,2018-10-01
Melissa Loble,2117077,INSTRUCTURE INC,2362070,No,No,Vice President - Partnerships,2015-11-01,2017-04-01
Melissa Loble,2117077,INSTRUCTURE INC,2362070,No,No,Senior VP - Customer Success,2018-10-01,
Jonathan Cook,2150657,INSTRUCTURE INC,2362070,No,No,Vice President - Accounting,2015-01-01,2017-09-01
Nate Barrett,2149930,INSTRUCTURE INC,2362070,No,No,Director - Product Management,2015-11-13,2017-04-01
Marta DeBellis,2145650,INSTRUCTURE INC,2362070,No,No,Chief Marketing Officer,2019-02-11,
Emily Foote,2152454,INSTRUCTURE INC,2362070,No,No,Vice President - Talent,2019-01-01,
Emily Foote,2152454,INSTRUCTURE INC,2362070,No,No,Vice President - Customer,2017-11-01,2019-01-01
Matt Baker,2152451,INSTRUCTURE INC,2362070,No,No,Senior VP - Strategy,2018-12-01,
David Bedell,2134028,INSTRUCTURE INC,2362070,No,No,Vice President - Finance/IR,2015-11-13,2019-01-01
Cory Edwards,2173932,INSTRUCTURE INC,2362070,No,No,Vice President - Corporate Communications,2019-03-01,
Keaton Godfrey,2173930,INSTRUCTURE INC,2362070,No,No,Director - Investor Relations,2016-03-01,
Kenny Nicholl,2173909,INSTRUCTURE INC,2362070,No,No,Regional General Manager,2018-08-01,
Kenny Nicholl,2173909,INSTRUCTURE INC,2362070,No,No,Regional VP,2015-11-13,2018-08-01
Troy Martin,2173899,INSTRUCTURE INC,2362070,No,No,Regional General Manager,2018-09-01,
Troy Martin,2173899,INSTRUCTURE INC,2362070,No,No,Regional VP - Sales,2016-12-01,2018-09-01
Troy Martin,2173899,INSTRUCTURE INC,2362070,No,No,Regional Director,2015-11-13,2016-12-01
Mark Landwer,2173863,INSTRUCTURE INC,2362070,No,No,Senior VP - Sales,2018-09-01,
Mark Landwer,2173863,INSTRUCTURE INC,2362070,No,No,Vice President - Strategic Account,2018-06-01,2018-09-01
Adam Marcus,1449404,INSTRUCTURE INC,2362070,Yes,Yes,Independent Director,2015-11-13,2016-10-26
Jeff Ross,2035062,INSTRUCTURE INC,2362070,No,No,Senior VP - Sales,2017-08-01,
Jeff Ross,2035062,INSTRUCTURE INC,2362070,No,No,Vice President - Sales,2016-11-01,2017-08-01
Jared Stein,2035060,INSTRUCTURE INC,2362070,No,No,Vice President - Product Strategy,2016-05-01,
Jared Stein,2035060,INSTRUCTURE INC,2362070,No,No,Vice President - Research,2015-11-13,2016-05-01
Hilary Scharton,2035056,INSTRUCTURE INC,2362070,No,No,Vice President - Product Strategy,2016-04-01,
Hilary Scharton,2035056,INSTRUCTURE INC,2362070,No,No,Various Positions,2015-01-01,2016-04-01
Seth Johnson,2035055,INSTRUCTURE INC,2362070,No,No,Senior VP,2017-08-01,2019-02-01
Seth Johnson,2035055,INSTRUCTURE INC,2362070,No,No,Various Positions,2015-11-13,2017-08-01
