name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Wesley Smith,892211,Deutsche Bank AB,1044872,No,No,Investment Banker,2000-05-01,2005-08-01
Arif Ahmed,884257,Deutsche Bank AB,1044872,No,No,Associate,1997-01-01,2000-01-01
Rich Worthington,773398,Deutsche Bank AB,1044872,No,No,Consultant,,
Dmitry Vilbaum,762954,Deutsche Bank AB,1044872,No,No,Division VP - IT,2001-03-01,2005-06-01
Tom Peff,772071,Deutsche Bank AB,1044872,No,No,Analyst,2001-01-01,2003-01-01
Stephen Polakoff,730885,Deutsche Bank AB,1044872,No,No,General Counsel,2004-07-01,2006-11-01
Sang Yun Cha,747196,Deutsche Bank AB,1044872,No,No,Vice President,2001-01-01,2006-01-01
Doctor Joe Coughlin,626778,Deutsche Bank AB,1044872,No,No,Consultant,,
Lauri Rosendahl,603757,Deutsche Bank AB,1044872,No,No,Regional Head,2000-01-01,2003-01-01
Bas Vliegenthart,1519279,Ministry of Finance (Netherlands),1044873,No,No,Head of Division,1981-01-01,1986-03-01
Bas Vliegenthart,1519279,Ministry of Finance (Netherlands),1044873,No,No,Officer,1974-05-01,1981-01-01
Cas Sydorowitz,1375899,Ministry of Finance (Netherlands),1044873,No,No,Advisor,,
Lex Huberts,1252360,Ministry of Finance (Netherlands),1044873,No,No,Civil Servant,,
Pim Fris,1262267,Ministry of Finance (Netherlands),1044873,No,No,Inspector,,
Professor Doctor Fieke van der Lecq,1074560,Ministry of Finance (Netherlands),1044873,No,No,Officer,1998-02-01,1999-01-31
Professor Doctor Fieke van der Lecq,1074560,Ministry of Finance (Netherlands),1044873,No,No,Officer,1997-10-30,1998-02-01
H. Excellency Wopke Hoekstra,2032185,Ministry of Finance (Netherlands),1044873,No,No,Minister of Finance,2017-10-26,
Leen Meijaard,1934271,Ministry of Finance (Netherlands),1044873,No,No,Economist,2002-01-01,2006-01-01
Cees Maas,16095,Ministry of Finance (Netherlands),1044873,No,No,Employee,1976-01-01,1986-01-01
Doctor Pieter Korteweg,335369,Ministry of Finance (Netherlands),1044873,No,No,Treasurer,1981-01-01,1986-01-01
Doctor Steve Dobbs,483821,Ministry of Finance (Netherlands),1044873,No,No,Advisor,,
Rogelio Garza,1768818,Alestra S de RL de CV,1044875,No,No,Director - Technology/Innovation,1996-01-01,2015-01-01
Roy Baker,24845,Alestra S de RL de CV,1044875,Yes,Yes,Director - SD,,
Peter Foyo,340565,Alestra S de RL de CV,1044875,No,No,Corporate Director,,
Alejandro Elizondo Barragn,599504,Alestra S de RL de CV,1044875,Yes,Yes,Board Member - SD,2006-03-01,
Ricardo Saldivar Escajadillo,537879,Alestra S de RL de CV,1044875,Yes,Yes,Director - SD,,
Alfonso Gonzlez Migoya,776285,Alestra S de RL de CV,1044875,Yes,Yes,Director - SD,2004-01-01,
