name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Yousuf Bin Abdul Sattar Al-Maimani,1290926,El Maimani Holding Group,1926657,Yes,Yes,Chairman,,
Bishop Leo Frade Jr,1288098,Episcopal Diocese of Southeast Florida (The),1926658,No,No,Bishop,2000-09-16,
Mike Warren,1297979,Convergent Capital Partners LLC,1926659,Yes,Yes,Director - SD,,
Fred Thompson ll,1297977,Convergent Capital Partners LLC,1926659,Yes,Yes,Director - SD,,
Steve Shey,1297975,Convergent Capital Partners LLC,1926659,Yes,Yes,Director - SD,,
Ken McGurn,1297973,Convergent Capital Partners LLC,1926659,Yes,Yes,Director - SD,,
Melissa Wiebeck,1297972,Convergent Capital Partners LLC,1926659,No,No,Vice President,2011-08-01,2013-12-01
Michelle Dy,1297970,Convergent Capital Partners LLC,1926659,No,No,Principal,2011-01-01,2019-04-01
Nik Sachdev,1297968,Convergent Capital Partners LLC,1926659,No,No,MD,2008-01-01,
Paul Beraquit,1297969,Convergent Capital Partners LLC,1926659,No,No,MD,,
Nathan Collier,1392187,Convergent Capital Partners LLC,1926659,Yes,Yes,Director - SD,2014-01-01,
Santosh Govindaraju,872250,Convergent Capital Partners LLC,1926659,Yes,No,CEO,2008-10-01,
Paul Erdman,2204912,Convergent Capital Partners LLC,1926659,No,No,Vice President - Investments,2012-08-01,
Russ Rogerson,1045622,Statesville Regional Development (SRD),1926661,No,No,ED - Non-Brd,2016-10-01,
Gabe Dalporto,1116347,Atomic Financial Inc,1926664,No,No,CEO,2010-01-01,2011-04-01
Fredrik Korallus,1658336,Generator Hostels Ltd,1926665,No,No,CEO,2015-05-01,2017-07-01
Carl Michel,348119,Generator Hostels Ltd,1926665,Yes,No,Chairman (Executive),2011-08-01,2015-08-01
Tapas Gupta,892226,Intrans Engineering Ltd,1926673,Yes,No,MD,2012-01-01,
Tapas Gupta,892226,Intrans Engineering Ltd,1926673,Yes,Yes,Director - SD,2004-12-09,2012-01-01
Karl Landert,603894,eClinical Solutions LLC,1926674,Yes,No,Chairman,2012-11-01,
Raj Indupuri,1126576,eClinical Solutions LLC,1926674,No,No,CEO,2014-10-01,
Raj Indupuri,1126576,eClinical Solutions LLC,1926674,No,No,Executive VP,2012-11-01,2014-09-01
Raj Indupuri,1126576,eClinical Solutions LLC,1926674,No,No,Division Director,,2012-11-01
Bob Arnesen,1048051,eClinical Solutions LLC,1926674,Yes,No,President,2014-10-01,
Bob Arnesen,1048051,eClinical Solutions LLC,1926674,No,No,Executive VP - Sales/Mktg,2012-11-01,2014-10-01
Bob Arnesen,1048051,eClinical Solutions LLC,1926674,No,No,Sales Director,2009-02-17,2012-11-01
Sheila Rocchio,985782,eClinical Solutions LLC,1926674,No,No,Chief Marketing Officer,2018-01-01,
Susan Bornstein,1000948,eClinical Solutions LLC,1926674,No,No,Executive VP,2006-04-01,2012-11-01
Mukhtar Ahmed,1651368,eClinical Solutions LLC,1926674,No,No,President,2015-04-20,2017-12-01
Philip Green,886978,Advent Capital (No 2) Ltd,1926676,Yes,Yes,NED,2010-01-04,2016-01-19
Philip Green,886978,Advent Capital (No 3) Ltd,1926677,Yes,Yes,NED,2010-01-04,2016-01-19
Philip Green,886978,Advent Group Services Ltd,1926678,Yes,Yes,NED,2010-01-04,2016-01-19
Vince Trupiano,1291756,Industrial Products Group LLC,1926679,No,No,President,2013-01-21,2015-01-01
Ellen Willmott,1291023,Ignal & Vogel PC,1926682,No,No,Associate,1991-01-01,1995-01-01
Marcelo Desio,1290845,Triatto Capital Management LP,1926689,No,No,Portfolio Manager,2004-06-01,2009-04-01
Jaganath Swamy,1715903,Northgate Capital Asia (India) Ltd,1926702,No,No,Principal,2011-04-01,2012-12-01
Sunil Garg,890632,Rel Infrafacilities Ltd,1926703,Yes,Yes,Director - SD,2007-02-07,2015-08-03
Timur Weinstein,1291995,Vzglyad i Drugiye (VID),1926709,No,No,Various Positions,1996-01-01,2000-01-01
Laksh Sehgal,889795,Samvardhana Motherson Reflectec Automotive Systems India Ltd,1926710,Yes,Yes,Director - SD,,
Robert Lipman,858038,Taigan LLC,1926716,Yes,Yes,Director - SD,,
Mark McDonald,1744427,Taigan LLC,1926716,No,No,Co-Founder,2008-01-01,
T Phillips,200133,Taigan LLC,1926716,Yes,Yes,Director - SD,,
Allan Rudnick,861348,FPA International Value Fund Inc,1926719,Yes,Yes,Chairman/Trustee,2010-01-01,
Bob Pisano,182094,FPA International Value Fund Inc,1926719,Yes,Yes,Trustee,2013-01-01,
Professor Doctor Alfred Osborne Jr,82837,FPA International Value Fund Inc,1926719,Yes,Yes,Director - SD,2011-08-01,
Eric Ende,1738558,FPA International Value Fund Inc,1926719,No,No,Vice President,2011-11-01,2015-12-01
Chris Ahn,1943278,Los Angeles Leadership Academy,1926722,No,No,Counsel,,
Patricio Durrels,1367005,Family Offices LLC,1926726,No,No,Advisor,2015-11-01,
Matt Osborne,1663525,Family Offices LLC,1926726,No,No,Manager - Investment Strategy,,
