name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Rob Herb,203971,NComputing Inc,1092911,Yes,Yes,Director - SD,2012-01-01,
Kim Niederman,341788,NComputing Inc,1092911,No,No,Senior VP - Worldwide Sales,2010-02-11,2011-02-01
Henry Montgomery,442767,NComputing Inc,1092911,Yes,Yes,Director - SD,2008-01-16,
Jim Jones III,447705,NComputing Inc,1092911,Yes,Yes,Director - SD,2006-01-01,2010-01-01
Katherine Butler,540421,NComputing Inc,1092911,No,No,Senior VP/General Counsel,2007-08-01,2012-04-01
Paul Gullett,533791,NComputing Inc,1092911,No,No,Regional VP,2010-09-01,2012-06-01
Charlie Williams,2017895,NComputing Inc,1092911,No,No,Various Positions,2007-01-01,2014-01-01
David Valentino,1979040,NComputing Inc,1092911,No,No,Regional VP,2018-01-01,
Doctor V Krothapalli,1986242,NComputing Inc,1092911,No,No,Vice President - Engineering,2013-09-01,2015-01-01
Piotr Nyczyk,1870589,NComputing Inc,1092911,No,No,Senior Engineer,2010-09-01,2014-02-01
Jack Angelo,1867908,NComputing Inc,1092911,No,No,Vice President - Customer Success,2017-01-01,
Tim Marinello,1959764,NComputing Inc,1092911,No,No,Regional Director - Sales,2013-02-01,2015-02-01
Tim Marinello,1959764,NComputing Inc,1092911,No,No,Senior Account Executive,2007-07-01,2010-04-01
Tim Marinello,1959764,NComputing Inc,1092911,No,No,Regional Sales Manager,2010-04-01,2013-02-01
Jeannine Seremi,1955529,NComputing Inc,1092911,No,No,Marketing Manager,2007-11-01,2008-12-01
Andreas Krebs,1917051,NComputing Inc,1092911,No,No,Senior Marketing Manager,2007-01-01,2008-01-01
Daniel Raskin,1685152,NComputing Inc,1092911,No,No,Senior Director - Product Marketing,2010-03-01,2011-09-01
John Barco,1685154,NComputing Inc,1092911,No,No,Senior Director - Product Management,2010-11-01,2012-01-01
Raj Shah,1708710,NComputing Inc,1092911,No,No,Chief Marketing Officer,2007-10-08,2010-02-01
Bart Yeh,1720291,NComputing Inc,1092911,No,No,Senior Manager,2007-09-01,2008-06-01
Jim Curtin,1861890,NComputing Inc,1092911,No,No,Strategic Advisor,2017-08-01,2018-01-01
Jim Curtin,1861890,NComputing Inc,1092911,No,No,VP/General Manager,2017-01-01,2017-08-01
Pamela Fiori,854450,Paper Plus NZ Ltd,1092912,No,No,Author,,
Tim Cook,2146891,Charlies Group Ltd,1092913,Yes,Yes,NED,2006-01-01,2011-01-01
Steve Timms,646605,Air Training Corps (ATC),1092915,No,No,Instructor,1992-01-01,2002-01-01
Derek Massie,1089370,Seadrill Management AS,1092919,No,No,Senior VP - HR,2010-08-02,2013-01-01
Kjetil Bjornson,1253629,Seadrill Management AS,1092919,No,No,Senior VP - HR,2005-09-01,2010-07-01
Kjetil Bjornson,1253629,Seadrill Management AS,1092919,No,No,HR Director,2005-09-01,2005-09-01
Doctor Gerald Curtis,625001,Bowman Research Ltd,1092920,No,No,MD/Chief Scientific Officer,1999-01-01,2008-08-20
Doctor Mike Taylor,625007,Cell & Tissue Systems Inc,1092925,No,No,Vice President - Research & Development,2004-01-01,2014-01-01
David Kravitz,624994,Cell & Tissue Systems Inc,1092925,Yes,Yes,Director - SD,,
Doctor Kelvin Brockbank,641214,Cell & Tissue Systems Inc,1092925,Yes,No,President,2004-11-01,2014-12-01
Pedro Pardo,641213,ORS International Hldgs Ltd,1092929,No,No,Director - Regulatory Affairs,,
Luanne Rodgers,625006,ORS International Hldgs Ltd,1092929,No,No,MD - Sales/Mktg,,
Art Kurz,625003,ORS International Hldgs Ltd,1092929,No,No,MD - Sales/Mktg,2006-01-01,2008-02-01
John Brassil,625000,ORS International Hldgs Ltd,1092929,No,No,Division MD,2000-01-01,2008-12-01
Doctor Steve Mayer,624995,ORS International Hldgs Ltd,1092929,Yes,Yes,Director - SD,2004-01-01,2008-06-01
Steve Morey,872808,Hatch Mott MacDonald Group Inc,1092930,No,No,Senior Project Manager,2007-03-01,
Kin Chow,1333813,Hatch Mott MacDonald Group Inc,1092930,No,No,Vice President,2008-05-01,
Fay Pittman,1298376,Hatch Mott MacDonald Group Inc,1092930,No,No,Associate,2015-03-01,2017-05-01
Jim Kessler,1661183,Hatch Mott MacDonald Group Inc,1092930,No,No,Consultant,2010-05-01,2012-10-01
Randy Essex,1918300,Hatch Mott MacDonald Group Inc,1092930,No,No,Executive VP,2001-02-01,
Bonnie Shepherd,1886083,Hatch Mott MacDonald Group Inc,1092930,No,No,Vice President - Marketing/Business Development,2005-10-01,2015-08-01
Mary Toutounchi,1883675,Hatch Mott MacDonald Group Inc,1092930,No,No,Project Manager,2012-04-01,2014-09-01
Robby Erwin,1685608,Hatch Mott MacDonald Group Inc,1092930,No,No,Project Manager,2012-05-01,2013-08-01
Eugenio Garcia,2185183,Grupo Convermex SA de CV,1092931,No,No,CFO,2010-01-01,2013-05-01
Alberto Delgado,747686,Grupo Convermex SA de CV,1092931,Yes,Yes,Director - SD,,
Steve Barnes,221320,CRC Health Group Inc,1092936,Yes,Yes,Chairman,2011-02-01,2012-11-01
Steve Barnes,221320,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,2006-02-01,2011-02-01
JC Connaughton,92317,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,2006-02-01,2012-07-11
Chris Gordon,626020,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,2006-02-01,
Dryden Faylor,2168988,CRC Health Group Inc,1092936,No,No,Vice President - Business Development,2006-01-01,2009-07-01
Tani Weiner,2116342,CRC Health Group Inc,1092936,No,No,VP/Deputy General Counsel,2007-01-01,2015-02-01
LeAnne Stewart,488385,CRC Health Group Inc,1092936,No,No,CFO,2011-07-08,2015-02-01
Ira Brind,374986,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,,
Jim Hudak,533003,CRC Health Group Inc,1092936,No,No,Chief Administrative Officer,2008-07-16,2010-01-01
General Barry McCaffrey,512855,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,2002-08-01,
Jon Ciampi,556437,CRC Health Group Inc,1092936,No,No,VP/Chief Marketing Officer,2011-02-01,2014-10-01
Jeff Schwartz,1769983,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,2014-04-01,2015-02-01
Mark Perry,270093,CRC Health Group Inc,1092936,No,No,Controller,2011-10-01,2012-12-01
Andy Eckert,202785,CRC Health Group Inc,1092936,Yes,Yes,Chairman,2014-03-14,2015-02-01
Andy Eckert,202785,CRC Health Group Inc,1092936,Yes,No,Chairman/CEO,2012-11-01,2014-03-14
Andy Eckert,202785,CRC Health Group Inc,1092936,Yes,No,CEO,2011-01-03,2012-11-01
Judy Sylvia,1670756,CRC Health Group Inc,1092936,No,No,Director - Non-Brd,2003-08-01,2010-02-01
Jennifer Hinshaw,1702261,CRC Health Group Inc,1092936,No,No,Various Positions,2008-10-01,2011-09-01
Valerie Mogavero,1810175,CRC Health Group Inc,1092936,No,No,Vice President - HR,2011-06-01,2015-01-01
Valerie Mogavero,1810175,CRC Health Group Inc,1092936,No,No,Senior Partner,2005-07-01,2011-06-01
Joe Pritchard,1790967,CRC Health Group Inc,1092936,No,No,Division VP - Ops,2003-01-01,2011-10-31
Todd Hauschildt,1834089,CRC Health Group Inc,1092936,No,No,Chief Information Officer,2012-01-01,2015-01-01
Joe Procopio,1993583,CRC Health Group Inc,1092936,No,No,Division President,2001-04-01,2005-10-24
Rebecca Gaskin,1986359,CRC Health Group Inc,1092936,No,No,Regional Director,2005-01-01,2010-01-01
Rebecca Gaskin,1986359,CRC Health Group Inc,1092936,No,No,ED - Non-Brd,2010-01-01,2012-01-01
Doug Lehrman,1974671,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,2002-01-01,2006-01-01
Edward Johnson,604607,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,,
Doctor Mukund Srinivasan,604020,CRC Health Group Inc,1092936,No,No,Principal Accounting Officer,2012-01-01,2012-11-16
Bill Bregar,648069,CRC Health Group Inc,1092936,No,No,Executive VP - Quality,2011-01-01,2015-01-01
Scott Wells,646499,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,2012-07-12,2015-02-01
Casey Lynch,796629,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,,
Robert Weiss,1521434,CRC Health Group Inc,1092936,No,No,Director - Development,2007-01-01,2008-01-01
Paul Reed,1473233,CRC Health Group Inc,1092936,No,No,Regional Director,,
David Duerst,1287831,CRC Health Group Inc,1092936,No,No,Senior VP - Sales,2011-07-18,2015-02-01
Pam Burke,1287818,CRC Health Group Inc,1092936,No,No,Senior VP/General Counsel/Secretary,2010-01-01,2015-02-01
Pam Burke,1287818,CRC Health Group Inc,1092936,No,No,General Counsel/Secretary,2005-02-01,2010-01-01
Doctor Philip Herschman,1287816,CRC Health Group Inc,1092936,No,No,Chief Clinical Officer,2011-05-13,2015-04-01
Jerry Rhodes,1287813,CRC Health Group Inc,1092936,Yes,No,CEO,2014-03-14,2015-05-01
Jerry Rhodes,1287813,CRC Health Group Inc,1092936,No,No,COO,2011-05-13,2014-03-14
Jerry Rhodes,1287813,CRC Health Group Inc,1092936,No,No,Division President,2007-09-01,2011-05-13
Jerry Rhodes,1287813,CRC Health Group Inc,1092936,No,No,Division President,2004-01-01,2007-09-01
Jerry Rhodes,1287813,CRC Health Group Inc,1092936,No,No,Division President,2003-08-01,2004-01-01
Doctor Deni Carise,1254525,CRC Health Group Inc,1092936,No,No,Deputy Chief Clinical Officer,2012-02-11,2014-11-01
Doctor Barry Karlin,1263981,CRC Health Group Inc,1092936,Yes,Yes,Director - SD,2011-02-01,2013-04-17
Doctor Barry Karlin,1263981,CRC Health Group Inc,1092936,Yes,No,Chairman/CEO,1995-01-01,2010-12-01
Vera Appleyard,1328583,CRC Health Group Inc,1092936,No,No,Senior Director,2008-08-01,2009-03-01
Kristen Hayes,1342613,CRC Health Group Inc,1092936,No,No,Director - Corporate Communication,2007-01-01,2014-01-01
Tony Hughes,1342298,CRC Health Group Inc,1092936,No,No,VP/Corporate Controller,2013-01-31,2015-05-01
Gerald Shulman,1342292,CRC Health Group Inc,1092936,No,No,Advisory Board Member,2011-08-11,
Doctor Ian Shaffer,1342291,CRC Health Group Inc,1092936,No,No,Advisor,,
Professor Doctor Tom McLellan,1342284,CRC Health Group Inc,1092936,No,No,Advisor,2013-03-11,2015-01-01
Alnoor Jiwani,1303333,Industrial Alliance Pacific General Insurance Corp,1092940,No,No,Vice President - Information Services,2002-01-01,2008-09-01
Alnoor Jiwani,1303333,Industrial Alliance Pacific General Insurance Corp,1092940,No,No,Senior VP,2008-09-01,
Gerry Bouwers,654562,Industrial Alliance Pacific General Insurance Corp,1092940,Yes,Yes,Director - SD,,
Douglas Carrothers,624500,Industrial Alliance Pacific General Insurance Corp,1092940,Yes,Yes,Director - SD,,
Gerald McGavin,730799,Industrial Alliance Pacific General Insurance Corp,1092940,Yes,Yes,Director - SD,1999-01-01,2009-01-01
Marie-France Poulin,1074990,Industrial Alliance Pacific General Insurance Corp,1092940,Yes,Yes,Director - SD,,
Chris Ricciardi,555660,Muni Funding Co of America,1092941,No,No,Various Positions,,
Daniel Cohen,449876,Muni Funding Co of America,1092941,Outside,Yes,Director - SD,2000-01-01,
Yvon Martineau,624784,Groupe Accueil International Inc,1092942,Yes,Yes,Director - SD,,
Maxine McBride,802749,Clockwork Marketing Services Inc,1092943,No,No,President,1994-01-01,
Dennis Carter,447849,Clockwork Marketing Services Inc,1092943,No,No,CFO,2007-10-01,
Rob Rosen,454293,RLR Focus Fund LP,1092945,No,No,Managing Partner,2005-08-01,2008-01-01
Whitney Espich,1934080,Thomas Jefferson Foundation Inc,1092946,No,No,Communication Officer,1997-09-01,2000-08-01
Leigh Middleditch Jr,875963,Thomas Jefferson Foundation Inc,1092946,Yes,Yes,Trustee,1994-01-01,2002-01-01
Doctor Dan Jordan,851474,Thomas Jefferson Foundation Inc,1092946,No,No,President,1985-01-01,2008-11-01
Leslie Bowman,851283,Thomas Jefferson Foundation Inc,1092946,No,No,President/CEO,2008-11-01,
Harry Davis,451153,Analog Devices Ltd,1092947,No,No,Various Positions,,
Bill Martin,35438,Analog Devices Ltd,1092947,Yes,Yes,NED,1999-01-02,2008-09-10
Doctor Gary Cheek,875623,Analog Devices Ltd,1092947,No,No,Various Positions,1984-09-01,1999-12-01
Bill Martin,35438,Analog Devices ApS,1092948,Yes,Yes,Board Member - SD,,
Bill Martin,35438,Analog Devices (India) Pvt Ltd,1092950,Yes,Yes,Director - SD,1996-03-31,2015-06-12
Bill Martin,35438,Analog Devices (Hong Kong) Ltd,1092951,Yes,Yes,Director - SD,,
Bill Martin,35438,Analog Devices (Korea) Ltd,1092952,Yes,Yes,Director - SD,,
Suresh Manglani,2109083,MAHANAGAR GAS LTD,1092953,No,No,Various Positions,1995-01-01,2005-01-01
Bill Martin,35438,Analog Devices (Taiwan) Ltd,1092954,Yes,Yes,Director - SD,,
Bill Martin,35438,Analog Devices (Shanghai) Co Ltd,1092955,Yes,Yes,Director - SD,,
Yvon Martineau,624784,Plaisirs Gastronomiques Inc,1092956,Yes,Yes,Director - SD,,
Luis Villarejo,751227,Santander Overseas Bank Inc,1092957,No,No,President,,
Maria Calero,455172,Santander Overseas Bank Inc,1092957,Yes,Yes,Director - SD,,
Carlos Garcia,455159,Santander Overseas Bank Inc,1092957,Yes,Yes,Director - SD,2006-01-01,2008-12-31
Jose Gonzalez,454994,Santander Overseas Bank Inc,1092957,Yes,Yes,Chairman,2008-08-28,2010-07-29
Antonio Rosado,1721205,Santander Overseas Bank Inc,1092957,No,No,President,,
Maria Calero,455172,Crefisa Inc,1092958,Yes,Yes,Director - SD,,
Carlos Garcia,455159,Crefisa Inc,1092958,Yes,Yes,Director - SD,2006-01-01,2008-12-31
Jose Gonzalez,454994,Crefisa Inc,1092958,Yes,Yes,Chairman,,
Bill Martin,35438,Analog Devices (China) Co Ltd,1092959,Yes,Yes,Director - SD,,
Andy Lai,1907756,Analog Devices (China) Co Ltd,1092959,No,No,Regional Sales Director,2005-09-01,2011-03-01
Rich Dennis,1720902,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,Associate,,
Dan Levin,1771098,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,MD/Chief Product Officer,2011-07-01,2012-04-12
Jay Wintrob,32666,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,Yes,Independent Director,2011-09-01,2012-04-12
Bob Martin,270107,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,Various Positions,,
Caleb Kramer,220972,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,MD,2007-04-01,2012-04-12
Bruce Karsh,142156,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,No,President,2007-04-13,2012-04-12
Steve Kaplan,141385,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,Principal,2007-05-01,2012-04-12
Howard Marks,92397,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,No,Chairman,2007-05-01,2012-04-12
Howard Marks,92397,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,Co-Founder,2007-04-13,2007-05-01
Doctor Dom Geraghty,349147,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,Consultant,2010-01-01,2011-01-01
Jim Ford,593433,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,MD/Portfolio Manager,2007-04-13,2012-04-12
Bob Denham,53921,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,Yes,Director - SD,2007-12-01,2012-04-12
Tom Jaggers,1370905,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,Various Positions,2010-01-01,2012-04-12
Kevin Clayton,853003,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,No,Principal,2007-05-01,2012-04-12
Todd Molz,1045072,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,MD/General Counsel/Secretary,2007-01-01,2012-04-12
Stu Spangler,1044203,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,MD,2007-01-01,2012-04-12
Wayne Pierson,1043896,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,Yes,Director - SD,2007-11-01,2012-04-12
Sheldon Stone,1043884,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,No,Principal,2007-05-01,2012-04-12
Sheldon Stone,1043884,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,Principal,2007-04-13,2007-05-01
David Masson,1043882,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,Yes,Director - SD,2007-05-01,2012-04-12
David Kirchheimer,1043879,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,No,CFO/Chief Administrative Officer,2007-05-01,2012-04-12
David Kirchheimer,1043879,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,CFO/Chief Administrative Officer,2007-04-13,2007-05-01
Larry Keele,1043878,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,Principal,2007-04-13,2007-05-01
Larry Keele,1043878,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,No,Principal,2007-05-01,2012-04-12
John Frank,1043873,Oaktree Capital Group LLC (Listed 04/2012),1092960,Yes,No,Managing Principal,2007-04-13,2012-04-12
Andrea Williams,1072483,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,MD/Head of Division,2012-03-01,2012-04-12
Sebastian Eiseler,1190768,Oaktree Capital Group LLC (Listed 04/2012),1092960,No,No,Various Positions,,
Mike Kane,1872111,KPR Capital Management LLC,1092961,No,No,Various Positions,1995-07-01,1997-06-01
David Raffa,732739,Contigo Systems Inc,1092963,Yes,Yes,Director - SD,,
Greg Peet,454621,Contigo Systems Inc,1092963,Yes,Yes,Chairman,2002-01-01,
John Tedesco,1919619,Contigo Systems Inc,1092963,No,No,President/CEO,2002-01-01,2012-01-01
Lindsay Ryerson,1900560,Contigo Systems Inc,1092963,Yes,No,President/CEO,2013-01-01,2016-03-01
Neil Parker,1759058,Contigo Systems Inc,1092963,No,No,VP/General Manager,2012-04-01,2012-12-01
Neil Parker,1759058,Contigo Systems Inc,1092963,No,No,Director - Product Management,2008-10-01,2012-04-01
Rob Goehring,1759056,Contigo Systems Inc,1092963,Yes,Yes,Director - SD,2012-04-01,
Charles Abel,1759057,Contigo Systems Inc,1092963,No,No,Vice President - Finance,2008-10-01,2015-07-01
Devin Redlich,1759061,Contigo Systems Inc,1092963,No,No,Director - Ops,2005-03-01,2010-08-01
Rob Goehring,1759056,Contigo Systems Inc,1092963,No,No,Vice President - Product Management/Marketing,2002-01-01,2012-04-01
Alison Minter,1689129,Contigo Systems Inc,1092963,Yes,Yes,Director - SD,,
Tanner Philp,1002664,Conasys Consumer Assurance Systems Inc,1092966,Yes,Yes,Chairman,2007-12-01,2010-03-01
Greg Peet,454621,Conasys Consumer Assurance Systems Inc,1092966,Yes,Yes,Director - SD,,
Issa Nakhleh,1882012,Conasys Consumer Assurance Systems Inc,1092966,No,No,Executive VP - Finance,2009-03-01,2009-11-01
David Scandiffio,1087736,Industrial Alliance Fund Management Inc,1092968,No,No,President,2005-01-01,2006-01-01
Marie-France Poulin,1074990,Industrial Alliance Fund Management Inc,1092968,Yes,Yes,Director - SD,,
Richard Dufresne,624748,Industrial Alliance Investment Management Inc,1092970,No,No,Advisor,,
Yvon Ct,624535,Industrial Alliance Investment Management Inc,1092970,No,No,CEO,,2008-03-17
Bruno Michaud,624647,FundEX Investments Inc,1092971,Yes,Yes,Director - SD,,
Paul Grimes,624644,FundEX Investments Inc,1092971,Yes,Yes,Director - SD,,
Yvon Ct,624535,FundEX Investments Inc,1092971,Yes,Yes,Director - SD,,2008-03-17
Gerry Bouwers,654562,FundEX Investments Inc,1092971,Yes,Yes,Director - SD,,
Michael Greer,1087739,FundEX Investments Inc,1092971,No,No,President,2006-03-01,2011-01-01
Doctor Paul Lin,1405368,FundEX Investments Inc,1092971,No,No,Consultant,2000-04-01,
David Chapman,1303344,FundEX Investments Inc,1092971,No,No,President,2011-02-01,
Robinson Smith,2176806,FundEX Investments Inc,1092971,No,No,Dealer,,
David Haugen,2179306,Canderel Ltd,1092972,No,No,Director - Leasing,2016-09-01,2019-06-01
Daniel Fournier,540966,Canderel Ltd,1092972,No,No,Various Positions,,
Ian Rae,2092344,Canderel Ltd,1092972,No,No,Chief Information Officer,1997-05-01,2000-06-01
Brett Miller,1707335,Canderel Ltd,1092972,No,No,Manager,1986-01-01,1992-01-01
Peter Ballon,1277715,Canderel Ltd,1092972,No,No,Various Positions,,
Lauchie MacLeod,1380510,Canderel Ltd,1092972,No,No,Various Positions,,
Leslie Quinton,1199639,Canderel Ltd,1092972,No,No,Director - Comms,1996-01-01,2002-01-01
R Latimer,1123262,Canderel Ltd,1092972,No,No,Various Positions,,
Eric La Flche,624734,Canderel Ltd,1092972,No,No,Project Development Officer,1988-01-01,1990-01-01
Alexey Vladimirovich,1300339,JSC WGC-3,1092976,Yes,Yes,Board Member - SD,2009-01-01,
Leonard Coleman Jr,35450,Princeton Diversity Partners LLC,1092980,No,No,Advisor,,
Brian Hays,1130509,Princeton Diversity Partners LLC,1092980,No,No,Advisor,,
Susan Brazer,1085762,Princeton Diversity Partners LLC,1092980,No,No,Principal,,
Wahab Al-Nakib,1265449,National Gas Co,1092985,Yes,Yes,Board Member - SD,,
Alain Picard,624755,RANAZ CORP (De-listed 07/2014),1092986,No,No,Vice President,,
Valier Boivin,1312782,RANAZ CORP (De-listed 07/2014),1092986,Yes,Yes,Director - SD,2006-04-26,2011-01-01
Pietro Perrino,1520685,RANAZ CORP (De-listed 07/2014),1092986,Yes,Yes,Director - SD,2006-10-24,2014-07-15
Alain Lvesque,1646180,RANAZ CORP (De-listed 07/2014),1092986,No,No,VP/CFO,2010-07-01,2012-08-01
Andr Brosseau,1705875,RANAZ CORP (De-listed 07/2014),1092986,Yes,Yes,Chairman,2012-09-24,2014-07-15
Serge Ferland,624718,Alimentation Serro Inc,1092987,Yes,No,President,,
Claude Dussault,624717,Nordic Insurance Co of Canada (The),1092988,Yes,Yes,Director - SD,,
