name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Barbara Santoro,489073,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Associate,1988-01-01,1991-01-01
Rich Stern,501128,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Associate,1989-01-01,1991-01-01
Roger Noall,105822,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Partner,1965-01-01,1967-01-01
Roger Noall,105822,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Lawyer,1959-01-01,1965-01-01
BIll Sondericker,2156740,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Attorney,,1991-01-01
Valerie Price,2148101,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Attorney,,
Glenn Pogust,1689967,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Partner,1989-01-01,1991-01-01
Gregory Owens,1678629,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Associate,1982-01-01,1984-01-01
Barbara Kelly,1702526,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Tax Partner,,
James O'Brien Jr,1817612,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Associate,1989-09-01,1991-11-01
Robert Trautmann,773274,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Various Positions,,
Jeanette Pinard,1322294,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Associate,1987-01-01,1991-01-01
Bruce Schwartz,1473033,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Member,1984-01-01,1986-01-01
Ronald Jewell,1607894,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Partner,1977-09-01,1991-11-01
Tim Fitzgibbon,1636676,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Associate,1985-01-01,1991-01-01
Lori van Auken,1640447,Olwine Connelly Chase O'Donnell & Weyher,664990,No,No,Associate,1987-08-01,1991-11-01
Melissa Havens,1594100,Western Institutional Review Board Inc,664993,No,No,General Counsel/Company Secretary,2006-07-01,
