name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Kathryn Witter,2015032,SIERRA MADRE DEVELOPMENTS INC,1740342,Yes,Yes,Director - SD,2018-11-09,
Ezra Jimenez,897477,SIERRA MADRE DEVELOPMENTS INC,1740342,No,No,CFO/Corporate Secretary,2010-12-01,2018-03-30
Robert Anderson,1400515,SIERRA MADRE DEVELOPMENTS INC,1740342,Yes,Yes,Director - SD,2018-11-09,
John MacPhail,2178831,PACIFIC ARC RESOURCES LTD,1740345,Yes,No,President/CEO,2018-10-17,
Jerry Minni,646829,PACIFIC ARC RESOURCES LTD,1740345,Yes,No,CFO/Secretary,2010-11-30,2012-03-12
Doctor Gerry Carlson,530312,PACIFIC ARC RESOURCES LTD,1740345,Yes,Yes,Director - SD,2010-11-30,2011-12-23
Ed Duda,1845096,PACIFIC ARC RESOURCES LTD,1740345,No,No,CFO/Corporate Secretary,2018-12-24,
Normand Champigny,1191898,PACIFIC ARC RESOURCES LTD,1740345,Yes,Yes,Director - SD,2012-05-01,2013-12-16
Harry Chew,764598,PACIFIC ARC RESOURCES LTD,1740345,Yes,No,President/CEO,2010-11-30,2018-10-17
Doctor Terry Owen,764603,PACIFIC ARC RESOURCES LTD,1740345,Yes,Yes,Independent Director,2011-12-23,2018-01-05
Sonny Chew,764601,PACIFIC ARC RESOURCES LTD,1740345,Yes,No,CFO/Secretary,2012-03-14,2018-10-17
Sonny Chew,764601,PACIFIC ARC RESOURCES LTD,1740345,Yes,Yes,Director - SD,2010-11-30,2012-03-14
Mark Klein,731861,PACIFIC ARC RESOURCES LTD,1740345,Yes,Yes,Independent Director,2019-07-11,
Raphael Danon,732594,PACIFIC ARC RESOURCES LTD,1740345,Yes,Yes,Director - SD,2018-10-17,
Trent Hunter,1450463,PACIFIC ARC RESOURCES LTD,1740345,Yes,Yes,Independent Director,2015-09-16,2018-01-05
John Maclachlan,1539757,Lions Bay Capital Inc (Listed 11/2010),1740347,Yes,Yes,Independent Director,2010-04-19,2010-11-23
Rick Wilson,657932,Lions Bay Capital Inc (Listed 11/2010),1740347,Yes,No,CEO/CFO/Secretary,2010-04-19,2010-11-23
Rick Wilson,657932,LIONS BAY CAPITAL INC,1740348,Yes,No,CFO/Secretary,2017-01-01,
Rick Wilson,657932,LIONS BAY CAPITAL INC,1740348,Yes,No,CEO/CFO/Secretary,2010-11-23,2017-01-01
Giuseppe Pozzo,628105,LIONS BAY CAPITAL INC,1740348,Yes,Yes,Chairman,2013-12-01,
John Maclachlan,1539757,LIONS BAY CAPITAL INC,1740348,Yes,Yes,Independent Director,2010-11-23,
John Byrne,340197,LIONS BAY CAPITAL INC,1740348,Yes,No,Chairman/President/CEO,2017-01-01,
Ryan Craig,982126,New University Holdings Corp (Listed 11/2010),1740352,No,No,President,2010-01-01,2010-11-22
