name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Jim Lucas,1284299,Krumm & Associates LLC,1914716,No,No,Division Director,2000-01-01,2002-01-01
Gareth Powell,1784204,Baker & Taylor (UK) Ltd,1914717,No,No,MD,2007-01-01,
Ryan Weldon,1282009,Medicis Pharmaceutical Corp,1914725,Yes,No,Director - ED,2012-12-11,2014-07-01
Doctor Gary Monheit,1273359,Medicis Pharmaceutical Corp,1914725,No,No,Consultant,,
Mark Davis,1395521,Medicis Pharmaceutical Corp,1914725,No,No,ED - Clinical Research,2012-12-11,2013-04-01
Vincent Giampapa,1329612,Medicis Pharmaceutical Corp,1914725,No,No,Consultant,2012-12-11,
Doctor Julius Few Jr,1400474,Medicis Pharmaceutical Corp,1914725,No,No,Consultant,,
Claude Maraoui,1475012,Medicis Pharmaceutical Corp,1914725,No,No,Vice President - Sales,2012-12-11,2013-04-01
Ross Portaro,1590481,Medicis Pharmaceutical Corp,1914725,No,No,Regional Manager,2012-12-11,2013-02-01
Robert Chai-Onn,1089665,Medicis Pharmaceutical Corp,1914725,Yes,No,Executive VP/General Counsel/Secretary,2012-12-11,2016-08-08
Doctor Kenneth Beer,1332328,Medicis Pharmaceutical Corp,1914725,No,No,Consultant,,
Doctor Ruth Tedaldi,2042357,Medicis Pharmaceutical Corp,1914725,No,No,Trainer,,
Matt Bodenstein,1803064,Medicis Pharmaceutical Corp,1914725,No,No,Counsel,2012-12-11,2013-03-01
Abby Kaplan,1684992,Medicis Pharmaceutical Corp,1914725,No,No,Senior Corporate Counsel,2012-12-01,2013-09-01
Meenakshi Batra,850507,European Business Group India (EBGI),1914726,No,No,Committee Member,2018-09-01,
Quek Ng,626871,Halcyon Capital Pte Ltd,1914739,No,No,MD,2013-02-01,
Quek Ng,626871,Halcyon Capital Pte Ltd,1914739,No,No,Founder,2003-05-01,2006-06-01
Doctor Ji-Ren Lee,1283546,GO-IN Engineering Co Ltd,1914741,Yes,Yes,Director - SD,2006-01-01,2009-01-01
Shri Ajay Mehta,2011166,Mahindra Retail Pvt Ltd,1914745,Yes,Yes,Director - SD,2017-02-08,
Steve Shulman,221091,Shulman Ventures,1914748,Yes,No,Managing Partner,2008-01-01,
Herky Williams,761961,REZN8 Inc,1914751,Yes,No,President,2013-04-09,
Charlie Weber,757625,REZN8 Inc,1914751,Yes,Yes,Chairman,2012-11-01,2016-01-01
Mike Viola,1046900,Telefonos de Mexico SAB de CV,1914752,Yes,Yes,Independent Director,2012-12-10,2014-05-19
Luis Aranguren-Trellez,180468,Telefonos de Mexico SAB de CV,1914752,No,No,Member,2012-12-10,
Jim Adams,34727,Telefonos de Mexico SAB de CV,1914752,Yes,Yes,Director - SD,,
Jeff McElfresh,1204058,Telefonos de Mexico SAB de CV,1914752,Yes,Yes,Director - SD,2012-12-10,2014-05-19
Roberto Ramirez,32447,Telefonos de Mexico SAB de CV,1914752,Yes,Yes,Director - SD,,
Duh-Kung Tsai,1283003,Kingston Technology Far East Corp,1914767,Yes,No,Chairman/General Manager,,
Mike Chen,1379212,Kingston Technology Far East Corp,1914767,Yes,Yes,Director - SD,,
Dephne Wu,1622392,Kingston Technology Far East Corp,1914767,No,No,Director - Finance,,
Mike Chen,1379212,Macrotech Technology Inc,1914768,No,No,Supervisor,,
Duh-Kung Tsai,1283003,Macrotech Technology Inc,1914768,Yes,Yes,Chairman,,
Duh-Kung Tsai,1283003,GREATEK ELECTRONICS INC,1914769,Yes,Yes,Chairman,,
Ian Rubin,1751750,Middlesex Bancorp MHC,1914770,Yes,Yes,Trustee,2007-04-01,
John Heerwagen,1482945,Middlesex Bancorp MHC,1914770,No,No,President,2006-01-01,2007-01-01
