name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Joel Citron,201746,Proflowers.Com,50197,Yes,Yes,Director - SD,2000-09-28,
Professor Doctor Arthur Laffer,24722,Direct Stock Market Inc,50199,Outside,Yes,Director - SD,1999-06-01,
Gregory Rotelli,1111624,Direct Stock Market Inc,50199,No,No,COO,1990-01-01,1991-01-01
Professor Doctor Arthur Laffer,24722,ClickTheButton.Com Inc,50201,Outside,Yes,Director - SD,1999-04-01,
Professor Doctor Arthur Laffer,24722,Coinmach Laundry Corp,50202,Outside,Yes,Director - SD,1996-09-01,
Jim Chapman,324235,Coinmach Laundry Corp,50202,Outside,Yes,Director - SD,1995-04-01,2000-01-01
Governor Bruce Rauner,348823,Coinmach Laundry Corp,50202,Yes,Yes,Director - SD,1995-07-01,
Vince Hemmer,447839,Coinmach Laundry Corp,50202,Yes,Yes,Director - SD,2000-07-01,2003-01-01
Dave Donnini,442054,Coinmach Laundry Corp,50202,Outside,Yes,Director - SD,1995-07-01,
Mitchell Blatt,730183,Coinmach Laundry Corp,50202,Yes,No,President/COO,1996-04-01,2008-04-01
Mitchell Blatt,730183,Coinmach Laundry Corp,50202,Yes,Yes,Director - SD,1995-11-01,1996-04-01
Bob Doyle,1665882,Coinmach Laundry Corp,50202,No,No,Senior VP/CFO/Treasurer/Secretary,1996-04-01,2010-01-01
Betsy Bernard,24652,Avirnex Communications Group,50203,Inside,No,President/CEO,1997-07-01,1998-06-01
Larry Helzel,338926,Avirnex Communications Group,50203,Outside,Yes,Director - SD,,
Mark Perry,182039,Avirnex Communications Group,50203,Outside,Yes,Director - SD,,
Doctor Cris Bisgard,201751,Pacific Bell Communications Inc,50204,No,No,Corporate Director,,1994-01-01
Michael Kaufman,104737,Pacific Bell Communications Inc,50204,Inside,No,President/CEO,1997-05-01,1997-08-01
Michael Kaufman,104737,Pacific Bell Communications Inc,50204,No,No,Group President,1997-08-01,1999-01-01
Liz Fetter,140768,Pacific Bell Communications Inc,50204,No,No,Group President,1997-07-01,1998-01-01
Liz Fetter,140768,Pacific Bell Communications Inc,50204,No,No,Various Positions,1991-03-01,1997-07-01
Bill Keever,140157,Pacific Bell Communications Inc,50204,No,No,Various Positions,1972-01-01,1997-01-01
Edward Snowden,337431,Pacific Bell Communications Inc,50204,No,No,Vice President,1990-06-01,1994-02-01
John Lockton,329850,Pacific Bell Communications Inc,50204,No,No,Executive VP,1983-01-01,1987-01-01
Afshin Mohebbi,51637,Pacific Bell Communications Inc,50204,No,No,Vice President - Business,1983-01-01,1997-04-01
Bob Lee,448153,Pacific Bell Communications Inc,50204,No,No,President,1995-05-01,1998-05-01
Bob Lee,448153,Pacific Bell Communications Inc,50204,No,No,Various Positions,1972-01-01,1987-01-01
Bob Lee,448153,Pacific Bell Communications Inc,50204,No,No,Executive VP - Mktg,1987-01-01,1993-04-01
Dave Whalen,445815,Pacific Bell Communications Inc,50204,No,No,Sales Manager,1989-01-01,1990-01-01
Al Boschulte,343859,Pacific Bell Communications Inc,50204,No,No,Vice President - Development,,
Mike Martini,497729,Pacific Bell Communications Inc,50204,No,No,Various Positions,1985-01-01,1997-01-01
Phil Quigley,32926,Pacific Bell Communications Inc,50204,Inside,No,President/CEO,1987-01-01,1994-01-01
Betsy Bernard,24652,Pacific Bell Communications Inc,50204,Inside,No,President/CEO,1995-01-01,1997-07-01
Ed Mueller,3162,Pacific Bell Communications Inc,50204,No,No,President/CEO,1997-01-01,1999-09-01
Ray Wilkins Jr,33069,Pacific Bell Communications Inc,50204,Yes,No,President/CEO,2000-09-01,2002-04-01
Arie van den Akker,1325753,Pacific Bell Communications Inc,50204,No,No,Division VP,1971-01-01,1992-01-01
Elise Brchner,536503,De Berlingske Dagblade A/S,50205,No,No,Various Positions,1995-01-01,2002-01-01
Elise Brchner,536503,De Berlingske Dagblade A/S,50205,No,No,HR Director,2006-01-01,2007-01-01
Elise Brchner,536503,De Berlingske Dagblade A/S,50205,No,No,HR Director,2002-01-01,2005-01-01
Professor Doctor Arthur Laffer,24722,Laffer Associates,50206,Inside,No,Chairman/CEO,1979-01-01,
Bill Shiebler,201740,Laffer Associates,50206,Yes,Yes,Director - SD,,
Doug MacLellan,371054,Laffer Associates,50206,No,No,Vice President,1987-03-01,1989-03-01
Torrie Inouye,1702420,Laffer Associates,50206,No,No,Assistant,2004-01-01,2004-07-01
Howard Appel,1328033,Laffer Associates,50206,No,No,CFO,,
Michael Christiansen,1333537,Laffer Associates,50206,No,No,Various Positions,1986-01-01,1992-01-01
Lance Vitanza,1483677,Laffer Associates,50206,No,No,Various Positions,1992-07-01,1997-12-01
Jordan Spiegel,1484945,Laffer Associates,50206,No,No,Executive VP,1987-01-01,1997-01-01
Brian Thompson,1255921,Astracon Inc,50207,No,No,President/CFO,2000-01-01,2003-01-01
Ken Jenkinson,832908,Astracon Inc,50207,No,No,Development Director,2001-06-01,2002-11-01
Betsy Bernard,24652,Astracon Inc,50207,Outside,Yes,Director - SD,2000-06-01,
Mahmud Noormohamed,32277,Astracon Inc,50207,No,No,Division VP,2001-01-01,2002-06-01
Professor Doctor Arthur Laffer,24722,Calport Asset Management Inc,50210,Inside,No,CEO,1992-01-01,
Kent Holmstoel,1089078,BRFkredit A/S,50211,No,No,Advisor,,
Torben Pedersen,1403484,Arbejdernes Landsbank A/S,50212,Yes,No,Board Member - ED,2013-01-01,
Professor Doctor Arthur Laffer,24722,Laffer Advisors Inc,50214,Inside,No,Chairman/CEO,1981-01-01,
Christian Jepsen,552973,APV Pasilac A/S,50229,No,No,Group Treasurer,1987-01-01,1990-01-01
Christian Jepsen,552973,APV Pasilac A/S,50229,No,No,Assistant Treasurer,1985-01-01,1986-01-01
Henning Petersen,1190191,A/S Storebltsforbindelsen,50235,Yes,Yes,Chairman,,2016-04-26
Andy Seidel,24719,Illinois Water Treatment Co,50236,Outside,Yes,Director - SD,,
Andy Seidel,24719,US Filter Recovery Services,50239,Outside,Yes,Director - SD,,
Andy Seidel,24719,US Filter/Ionpure,50242,Outside,Yes,Director - SD,,
Doctor Dieter Haag Molkenteller,32492,Real SB-Warenhaus GmbH,50244,Yes,No,Board Member - ED,,2000-12-01
