name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Phil Bodem,1883656,Morrison Homes Inc,490880,No,No,Division President,2002-01-01,2007-04-01
Lona Shipp,980562,Morrison Homes Inc,490880,No,No,Marketing Manager,2004-01-01,2006-01-01
Mike Whitman,836714,Morrison Homes Inc,490880,Yes,Yes,Director - SD,,
Kathi James,640090,Morrison Homes Inc,490880,No,No,Vice President - Sales/Mktg,2003-08-01,2006-05-01
Charles Foster,640270,Morrison Homes Inc,490880,No,No,Division VP - Ops,1997-01-01,2006-06-01
Diane Morrison,1196114,Morrison Homes Inc,490880,No,No,Vice President - Sales/Mktg,1995-12-01,2000-03-01
Craig Campbell,1197934,Morrison Homes Inc,490880,No,No,President,2004-01-01,2007-04-01
Diane Morrison,1196114,Morrison Homes Inc,490880,No,No,Marketing Manager,1989-01-01,1995-12-01
Diane Morrison,1196114,Morrison Homes Inc,490880,No,No,Manager,1987-09-01,1989-01-01
Tawn Kelley,1311763,Morrison Homes Inc,490880,No,No,Division VP,2009-04-01,2012-11-15
Marek Bakun,1339740,Morrison Homes Inc,490880,No,No,Auditor,1999-03-01,2006-08-01
Marek Bakun,1339740,Morrison Homes Inc,490880,No,No,VP/CFO,2006-08-01,2007-01-01
Sean Randall,1400344,Morrison Homes Inc,490880,No,No,Division President,,
Chris Cross,31667,University of Srinakarinwirot,490883,No,No,Visiting Professor,,
Joan Gimbert,530804,Gallina Blanca SA,490884,No,No,Sales Manager,1982-01-01,1999-01-01
Joan Gimbert,530804,Gallina Blanca SA,490884,No,No,Various Positions,1972-01-01,1982-01-01
Eduardo Rabassa Artigas,650794,Agrolimen SA,490885,No,No,Senior VP - Business Development,1996-01-01,2004-01-01
Jorgen Morgan,493936,Agrolimen SA,490885,Yes,Yes,NED,,
Heidi Petersen,485635,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Research Assistant,,
Christian Thommessen,25264,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,Yes,Yes,Board Member - SD,,
Larry Busch,66272,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Faculty Member,,
Doctor Bjrn Olstad,454268,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Adjunct Professor,1993-01-01,1995-01-01
Stig Bakken,1752082,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Trainee,1993-01-01,1995-01-01
Doctor Brian Cantor,1826427,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Editor,1999-01-01,2002-01-01
Petter Ulset,1893243,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Representative,2007-08-01,2008-08-01
Jesse Ehrenfeld,1977476,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Visiting Researcher,2011-01-01,
Doctor Elazar Edelman,764512,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Visiting Professor,2005-01-01,
Geir Drangsholt,755089,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Lecturer,,
Professor Doctor Gran Hansson,883612,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Scientific Advisor,2014-01-01,
Doctor John Campbell,1139338,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Visiting Professor,2000-01-01,2000-01-01
Jane Poynter,1485726,City of Tucson,490938,No,No,Committee Member,,
Ola Snve,1079747,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Researcher,,
Doctor Alexis Bernard,1313064,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Visiting Scholar,1996-02-01,1997-01-01
Professor Doctor Jens Nielsen,1346392,Norges Teknisk-Naturvitenskapelige Universitet (NTNU) (Norwegian University of Science & Technology),490886,No,No,Adjunct Professor,2005-01-01,2011-01-01
Charlotte Insinger,806652,Vesteda Groep BV,490887,Yes,Yes,Board Member - SD,2009-12-01,2014-01-01
Jan Doets,328193,Vesteda Groep BV,490887,Yes,Yes,Board Member - SD,,
H. Excellency Hamad Al-Mohannadi,1693325,Qatar Vinyl Co (QVC),490888,Yes,Yes,Vice Chairman,1997-01-01,2015-01-01
Tina Sharkey,1284904,Qatar Vinyl Co (QVC),490888,No,No,Vice President - Programming,1993-01-01,1995-01-01
Rainer Berthan,1094690,TESSAG Edeleanu GmbH,490890,No,No,Division CEO/MD,,
Bob Carpenter,49086,Universitat Pompeu Fabra,490893,No,No,Faculty Member,,
Doctor Amlan Roy,1977114,Universitat Pompeu Fabra,490893,No,No,Guest Lecturer,,
Doctor Carolyn Berry,2014347,Universitat Pompeu Fabra,490893,No,No,Assistant Professor,1992-09-01,1993-12-01
Ignacio Corbera Dale,1730610,Universitat Pompeu Fabra,490893,No,No,Lecturer,,
Doctor Ricardo Baeza-Yates,1745088,Universitat Pompeu Fabra,490893,No,No,Professor,2005-01-01,
Luis Roy,1089894,Universitat Pompeu Fabra,490893,No,No,Lecturer,,
Professor Doctor Shyam Sunder,1126363,Universitat Pompeu Fabra,490893,No,No,Visiting Faculty Member,1993-01-01,
Professor Giorgio Di Giorgio,1069527,Universitat Pompeu Fabra,490893,No,No,Visiting Professor,1998-01-01,1999-01-01
John Garcia,533711,EQT II,490895,Yes,Yes,Board Member - SD,,
Ton Buechner,25943,Sulzer International Ltd,490900,No,No,General Manager,1996-01-01,1998-01-01
Ann Fudge,32333,Catalyst Advisors BV,490902,No,No,Advisory Board Member,,
Fred Kindle,4611,Sulzer Chemtech AG,490904,No,No,Head of Product,1996-01-01,1999-01-01
Fred Kindle,4611,Sulzer Chemtech AG,490904,No,No,Head of Department,1992-01-01,1996-01-01
Steffen Freid,1457458,Aker Kvrner ASA,490905,No,No,Vice President - Business Development,2002-01-01,2004-01-01
Trevor Moss,647338,Aker Kvrner ASA,490905,No,No,Senior Director,,
Jon Reinhardsen,328317,Aker Kvrner ASA,490905,No,No,Various Positions,1983-01-01,2005-01-01
Bente Loe,514474,Aker Kvrner ASA,490905,No,No,Various Positions,1993-01-01,1998-01-01
Jim Lamon,514240,Aker Kvrner ASA,490905,No,No,Various Positions,1995-07-01,2004-08-01
Ton Buechner,25943,Aker Kvrner ASA,490905,No,No,Consultant,1992-01-01,1994-01-01
Helge Lund,310124,Aker Kvrner ASA,490905,Yes,No,President/CEO,2002-01-01,2004-01-29
Ton Buechner,25943,RJ Brown and Associates Inc,490906,No,No,Consultant,1992-01-01,1994-01-01
Ton Buechner,25943,RJ Brown and Associates Inc,490906,No,No,Engineer,1990-01-01,1992-01-01
Richard Reese,599308,RJ Brown and Associates Inc,490906,No,No,Engineer,1984-01-01,1988-01-01
Eric van Baars,1087104,Allseas Engineering BV,490907,No,No,Various Positions,1988-01-01,2004-01-01
Roy Sijthoff,622854,Allseas Engineering BV,490907,Yes,No,President/MD,1995-01-01,2005-09-01
Ton Buechner,25943,Allseas Engineering BV,490907,No,No,Engineer,1987-01-01,1990-01-01
Graham Norton-Standen,762422,Arch Hill Capital NV,490911,Yes,Yes,Chairman,2013-01-01,
Amir Elbaz,1070876,Arch Hill Capital NV,490911,No,No,Senior Associate,2005-10-01,2008-12-01
Peter Meier,491977,Sulzer Chemtech USA Inc,490912,No,No,Vice President - Finance,1999-01-01,2001-02-01
Frank Hoenemeyer,32655,Carey Fiduciary Advisors Inc,490913,Yes,Yes,Director - SD,,
Mario Fontana,25951,IBM Switzerland Ltd,490914,No,No,Account Manager,1970-01-01,1977-01-01
Daren Hanson,1808255,IBM Switzerland Ltd,490914,No,No,Regional Director,2009-01-01,2011-01-01
Marcel Nickler,1692944,IBM Switzerland Ltd,490914,No,No,Various Positions,1984-01-01,1990-01-01
Guido Bartels,1070273,IBM Switzerland Ltd,490914,No,No,MD,2016-06-01,2017-06-01
Isabelle Welton,1130405,IBM Switzerland Ltd,490914,Yes,No,Chairman/CEO,2010-01-01,2012-04-18
Isabelle Welton,1130405,IBM Switzerland Ltd,490914,Yes,No,Board Member - ED,2005-01-01,2007-01-01
Isabelle Welton,1130405,IBM Switzerland Ltd,490914,No,No,Manager - Comms,2003-01-01,2005-01-01
Karl Landert,603894,IBM Switzerland Ltd,490914,No,No,Executive,1985-01-01,1998-03-01
Peter Sany,830540,IBM Switzerland Ltd,490914,No,No,Account Executive,1984-01-01,1997-01-01
