name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Tony Johnson,1845158,Novant Health Inc,486125,No,No,Corporate Senior VP,2003-10-01,2012-07-01
Tracey Aaron,1825738,Novant Health Inc,486125,No,No,HR Director,2012-01-01,2015-04-01
Will Bryant,1830830,Novant Health Inc,486125,No,No,Finance Manager,2006-08-01,2010-12-01
David Duvall,1328802,Novant Health Inc,486125,No,No,Senior VP/Chief Marketing & Communications Officer,2013-08-20,2019-01-01
Doctor William Cromwell,1334472,Novant Health Inc,486125,No,No,Division Chief,2008-12-01,2010-11-01
James Swindle,1332148,Novant Health Inc,486125,No,No,Senior VP - Finance,1998-01-01,2009-01-01
Doctor William Cromwell,1334472,Novant Health Inc,486125,No,No,Medical Director,2005-01-01,2008-11-01
Doctor William Cromwell,1334472,Novant Health Inc,486125,No,No,Medical Director,1990-01-01,1994-01-01
Jeff Wasserman,1348231,Novant Health Inc,486125,No,No,Division Senior VP,1996-01-01,1999-01-01
Rob Capozziello,1263423,Novant Health Inc,486125,No,No,Various Positions,,
Angela Yochem,1316304,Novant Health Inc,486125,No,No,Executive VP/Chief Digital Officer,2018-01-01,
Donald Easterling,1304188,Novant Health Inc,486125,No,No,Various Positions,,2002-09-01
Donald Easterling,1304188,Novant Health Inc,486125,No,No,Executive VP/COO,2014-01-01,2017-01-01
Carl Armato,1399876,Novant Health Inc,486125,No,No,COO,2011-03-01,2012-01-01
Doctor John Phipps,1399877,Novant Health Inc,486125,No,No,Executive VP/President,2010-01-01,2018-10-01
Doctor John Phipps,1399877,Novant Health Inc,486125,No,No,Executive VP,2007-01-01,2010-01-01
Doctor John Phipps,1399877,Novant Health Inc,486125,No,No,Executive VP,1998-01-01,2007-01-01
Pete Brunstetter,1399875,Novant Health Inc,486125,No,No,Executive VP/General Counsel/Chief Legal Officer,2018-01-01,2019-02-01
Pete Brunstetter,1399875,Novant Health Inc,486125,No,No,Chief Legal Officer/General Counsel,2015-01-01,2018-01-01
Jesse Cureton Jr,1399874,Novant Health Inc,486125,No,No,Executive VP/Chief Consumer Officer,2013-01-01,
Jacque Daniels,1399873,Novant Health Inc,486125,No,No,Executive VP/Chief Administrative Officer,2004-01-01,2017-01-01
Sallye Liner,1399872,Novant Health Inc,486125,No,No,Executive VP/Chief Clinical Officer,2010-01-01,2014-12-01
Doctor Tom Zweng,1399870,Novant Health Inc,486125,No,No,Executive VP/Chief Medical Officer,2014-04-01,
Pete Brunstetter,1399875,Novant Health Inc,486125,No,No,Executive VP/General Counsel/Chief Legal Officer,2013-12-15,2015-01-01
Carl Armato,1399876,Novant Health Inc,486125,No,No,Division VP - Finance,1998-01-01,2003-01-01
Doctor Tom Zweng,1399870,Novant Health Inc,486125,No,No,Senior VP - Medical Affairs,2006-12-01,2014-04-01
Carl Armato,1399876,Novant Health Inc,486125,No,No,President,2008-01-01,2011-01-01
Carl Armato,1399876,Novant Health Inc,486125,Yes,No,President/CEO,2012-01-01,
Jacque Daniels,1399873,Novant Health Inc,486125,No,No,Various Positions,1982-01-01,2004-01-01
Tenisha Waldo,1470016,Novant Health Inc,486125,No,No,Manager - Comms,2017-07-01,
Ann Caulkins,771480,Novant Health Inc,486125,No,No,Senior VP,2019-03-11,
Ed Case,656632,Novant Health Inc,486125,Yes,No,President/CEO,,
Caryn Klebba,891560,Novant Health Inc,486125,No,No,Director - Corporate Relations,2012-10-01,2017-12-01
Caryn Klebba,891560,Novant Health Inc,486125,No,No,Senior Director - Public Relations,2017-12-01,
Tim Greenhouse,832464,Novant Health Inc,486125,No,No,Division VP,2016-11-01,
Jon Griffin,1124683,Novant Health Inc,486125,No,No,Senior VP - Financial Planning,2012-09-01,
Fred Hargett,1081714,Novant Health Inc,486125,No,No,Executive VP/CFO,2009-01-01,2016-01-01
Fred Hargett,1081714,Novant Health Inc,486125,No,No,Executive VP - Finance,2008-10-01,2009-01-01
Paul Wiles,1081634,Novant Health Inc,486125,Yes,No,President/CEO,1997-07-01,2011-12-31
Fred Hargett,1081714,Novant Health Inc,486125,No,No,CFO,2016-01-01,2019-02-01
Fred Hargett,1081714,Novant Health Inc,486125,No,No,Various Positions,2003-05-01,2008-10-01
Fred Hargett,1081714,Novant Health Inc,486125,No,No,Executive VP/CFO,2019-02-01,
Paul Wiles,1081634,Novant Health Inc,486125,No,No,Administrator,1970-01-01,1985-01-01
Richard Howerton III,992169,Novant Health Inc,486125,No,No,President,1997-04-01,1998-08-01
Chip Hazard Jr,1250419,Westfield Capital Management Co LLC,486126,No,No,Advisory Board Member,2010-01-01,2016-01-01
Mike Hazard,202267,Westfield Capital Management Co LLC,486126,Inside,No,Director - ED,2000-12-01,2003-06-01
Mike Hazard,202267,Westfield Capital Management Co LLC,486126,No,No,Advisory Board Member,2003-06-01,
Mike Hazard,202267,Westfield Capital Management Co LLC,486126,Inside,No,Chairman/CEO/Chief Investment Officer,1989-01-01,2000-12-01
Doctor Arthur Bauernfeind,202264,Westfield Capital Management Co LLC,486126,No,No,Chairman Emeritus,2008-04-01,
Doctor Arthur Bauernfeind,202264,Westfield Capital Management Co LLC,486126,Yes,No,President/COO,1990-01-01,2001-11-01
Tim Vaill,202263,Westfield Capital Management Co LLC,486126,Yes,Yes,Director - SD,1997-01-01,
Doctor Arthur Bauernfeind,202264,Westfield Capital Management Co LLC,486126,Yes,No,Chairman/CEO,2001-11-01,2008-04-01
Doctor Matt Strobeck,552844,Westfield Capital Management Co LLC,486126,No,No,Analyst,2004-01-01,2007-01-01
Doctor Matt Strobeck,552844,Westfield Capital Management Co LLC,486126,No,No,Senior Analyst,2003-05-01,2004-01-01
Tom Revels,202145,McLeod Regional Medical Center,486127,No,No,Executive VP/COO,1989-10-01,1994-05-01
Jho Outlaw,1846809,McLeod Regional Medical Center,486127,No,No,Various Positions,,
Mike Biediger,1913065,McLeod Regional Medical Center,486127,No,No,Executive VP/COO,,1989-01-01
Miriam Swiler,997286,McLeod Regional Medical Center,486127,No,No,Various Positions,,
Doctor Charles Gould,997219,McLeod Regional Medical Center,486127,No,No,Advisory Board Member,,
Doctor Clifford Lusk,750185,McLeod Regional Medical Center,486127,No,No,Chief of Staff,2012-01-01,2013-01-01
Bob Chapman III,657546,Lynchburg Regional Chamber of Commerce,486129,Yes,Yes,Director - SD,,2014-01-01
Bill Bryant III,657578,Lynchburg Regional Chamber of Commerce,486129,Yes,Yes,Director - SD,2015-01-01,2016-01-01
S Dudley Jr,892939,Lynchburg Regional Chamber of Commerce,486129,Yes,Yes,Director - SD,,
