name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
John Woloski,1081895,West Point LLC,639812,No,No,Various Positions,,
Colonel Jim Adamson,1046767,West Point LLC,639812,No,No,Faculty Member,,
Bruce Miller,345919,Limbic Systems Inc,639818,Outside,Yes,Director - SD,,
Patrick Love,888690,Limbic Systems Inc,639818,No,No,Founder,1997-01-01,
Bruce Miller,345919,AMB Institutional Alliance REIT I Inc,639820,Outside,Yes,Director - SD,,
Tim Swinton,345927,Western Provinces Resources Ltd,639821,Inside,No,President,1997-01-01,
Richard Colless,344919,LANTERN HOTEL GROUP LTD (IEF Real Estate Entertainment Group prior to 11/2012),639822,Yes,Yes,Chairman (Independent NED),2004-11-01,2010-09-22
Richard Colless,344919,LANTERN HOTEL GROUP LTD (IEF Real Estate Entertainment Group prior to 11/2012),639822,Yes,Yes,Chairman (Non-Executive),2002-05-30,2004-11-01
Scott MacDonald,343116,LANTERN HOTEL GROUP LTD (IEF Real Estate Entertainment Group prior to 11/2012),639822,Yes,Yes,NED,2011-04-04,2011-07-14
Hugh Thomson,345275,LANTERN HOTEL GROUP LTD (IEF Real Estate Entertainment Group prior to 11/2012),639822,No,No,Alternate Director/Secretary,2009-08-19,2009-10-23
Hugh Thomson,345275,LANTERN HOTEL GROUP LTD (IEF Real Estate Entertainment Group prior to 11/2012),639822,No,No,Alternate Director/Joint Company Secretary,,2009-08-19
Geoff Brunsdon,344908,LANTERN HOTEL GROUP LTD (IEF Real Estate Entertainment Group prior to 11/2012),639822,Yes,Yes,NED,2000-03-30,2005-07-12
Bryan Mogridge,1373685,LANTERN HOTEL GROUP LTD (IEF Real Estate Entertainment Group prior to 11/2012),639822,Yes,Yes,Chairman (Non-Executive),2012-03-05,2015-06-17
Margaret Pauley,1476264,Wish TV,639823,No,No,Journalist,1972-01-01,1975-01-01
Mike Hayes,1458538,Wish TV,639823,No,No,Producer,1986-05-01,1988-08-01
Jim Steele,872332,Wish TV,639823,No,No,Director - Ops,,1971-01-01
Bob McConnell,766912,Wish TV,639823,No,No,General Manager,1954-01-01,1980-01-01
Steve Powell,767819,Wish TV,639823,No,No,Manager,1971-01-01,1973-01-01
Julie Zoumbaris,1973548,Wish TV,639823,No,No,Sales Director,2009-01-01,2014-09-01
Kathryn Loheide,1922660,Wish TV,639823,No,No,Producer,2006-05-01,2007-09-01
Scott Blumenthal,370105,Wish TV,639823,No,No,Sales Manager,1983-01-01,1994-05-01
Paul Karpowicz,345863,Wish TV,639823,No,No,General Manager,1989-07-01,1995-07-01
Tim Swinton,345927,IPEC Ltd,639824,Inside,No,Chairman (Executive),1999-07-01,2001-12-01
J Goertzen,371631,IPEC Ltd,639824,Inside,No,President,1999-09-01,2002-10-01
John Reynolds,506818,IPEC Ltd,639824,Yes,Yes,Director - SD,,
V Pottow,501458,IPEC Ltd,639824,Yes,Yes,Director - SD,,2001-01-01
J Ward,2127647,IPEC Ltd,639824,Yes,Yes,Director - SD,,
Paul Boechler,655846,IPEC Ltd,639824,No,No,Vice President - Finance,1998-03-01,2003-03-01
Pat Tang,761851,IPEC Ltd,639824,No,No,Various Positions,1990-01-01,1994-01-01
Doug Cutts,1476038,IPEC Ltd,639824,Yes,No,President/COO,1997-07-01,1999-04-01
Jim Sieck,1451292,IPEC Ltd,639824,No,No,Advisory Board Member,,
Doctor Joe Misiewicz,324255,Indiana Broadcasters Association (IBA),639825,No,No,President/CEO,2012-07-01,2016-01-01
Dan Byron,1895129,Indiana Broadcasters Association (IBA),639825,No,No,Legal Counsel,2002-01-01,
Dan Byron,1895129,Indiana Broadcasters Association (IBA),639825,No,No,General Counsel,1997-01-01,2002-01-01
Mani Sadeghi,345812,Equifin Capital Management LLC,639827,Yes,No,CEO,1998-06-01,2004-11-01
Renny Paige,1588607,Equifin Capital Management LLC,639827,No,No,MD - Investor Relations,2006-03-01,2007-11-01
Trevor Swete,10928,Guiness Peat PLC,639828,Yes,Yes,NED,1998-12-01,2002-12-13
Simon Leung,345928,Fotenos & Suttle P C,639829,No,No,Attorney,1995-05-01,1999-12-01
Buck Burnaman II,348054,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD,2004-06-01,2007-12-01
Mani Sadeghi,345812,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,Yes,Director - SD,2006-09-01,2006-12-13
Mani Sadeghi,345812,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,Yes,Chairman,2004-07-21,2006-09-01
Mark Denomme,513179,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Division MD,2012-06-19,2014-04-01
Tim Conway,552877,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Employee,2004-01-01,2004-06-01
Thomas Brooker Jr,552875,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,Yes,Independent Director,2004-06-01,2012-05-09
Tim Conway,552877,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,No,Chairman/President/CEO,2006-09-01,2017-12-22
Peter Schmidt-Fellner,552879,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,No,Chief Investment Officer,2006-12-13,2016-07-14
Peter Schmidt-Fellner,552879,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Chief Investment Officer,2004-06-01,2006-12-13
Peter Schmidt-Fellner,552879,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Advisor,2016-07-14,2016-01-01
Tim Conway,552877,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,No,President/CEO,2004-06-01,2006-09-01
R Poirier,553025,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Group MD/Division Head,2004-06-01,2016-11-01
R Poirier,553025,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Employee,2004-01-01,2004-06-01
William Mallon,553023,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Division MD,2004-06-01,2013-01-01
William Mallon,553023,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Employee,2004-01-01,2004-06-01
John Frishkopf,553022,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD/Treasurer,2004-06-01,2016-09-30
Bob Clemmens,553019,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Employee,2013-03-25,2013-05-01
Bob Clemmens,553019,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD/Chief Credit Officer,2004-06-01,2013-03-25
Robert Brown,553017,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD/Secretary,2006-01-01,2017-12-22
Dan Adkinson,553007,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD/Head of Division,2004-06-01,2016-01-01
Tim Shoyer,552998,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Division MD,2004-06-01,2008-04-10
David Dobies,552989,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD/Co-Head,2004-06-01,2013-01-01
John Bray,552534,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,CFO,2005-01-01,2017-12-22
Matt Colucci,594735,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Group MD,2013-05-01,2017-12-22
Mark Gormley,321920,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,Yes,Independent Director,2004-11-01,2008-11-21
Brad Cooper,272153,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,Yes,Independent Director,2006-12-13,2017-12-22
Frank Noonan,181381,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,Yes,Independent Director,2006-12-13,2017-12-22
Joe Saunders,84612,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,Yes,Independent Director,2006-12-13,2007-10-10
Douglas Lancey,1536603,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Analyst,2007-01-01,2008-01-01
Professor Maureen O'Hara,183440,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,Yes,Independent Director,2006-12-13,2017-12-22
Dick Thornburgh,17017,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,Yes,Lead Independent Director,2009-01-01,2017-12-22
Dick Thornburgh,17017,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,Yes,Yes,Independent Director,2006-12-13,2009-01-01
Joe Dentici,2135822,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Associate,2010-01-01,2013-01-01
Nicole Ginsberg,2143423,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Financial Analyst,2006-06-01,2008-06-01
Geoff Rhizor,2166512,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Analyst,2007-01-01,2008-01-01
Christian Chandler,1896475,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Vice President - Finance & Accounting,2015-02-01,2017-12-22
Christian Chandler,1896475,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Senior Accountant,2008-04-01,2011-02-01
David Kilpatrick,1898058,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Director - Non-Brd,2008-09-01,2013-03-01
Tom Gillis,1898056,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Director - Finance,2007-03-01,2012-09-01
Marty Loew,1896482,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Vice President,2016-01-01,2017-12-22
Gina McClary,1896486,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Associate,2014-02-01,2015-02-01
Marty Loew,1896482,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Various Positions,2011-01-01,2016-01-01
Scott D'Orsi,1896479,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD/Head of Division,2015-10-01,2017-12-22
Christian Chandler,1896475,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Assistant VP,2012-02-01,2015-02-01
Gina McClary,1896486,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Analyst,2012-06-01,2014-02-01
Gina McClary,1896486,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Vice President,2016-02-01,2017-12-22
Eric Barton,1877206,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Director - Non-Brd,2012-10-03,2016-04-01
Justin Nadile,1866416,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Analyst,2006-06-01,2008-03-01
Frank Benevento,1916574,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD,2017-03-01,2017-12-22
Jake Hixon,1975903,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Analyst,2012-06-01,2014-02-01
Brian Ferguson,1975892,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Associate,2012-06-01,2015-01-01
Jason Andreotes,1995416,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Senior Associate,2005-06-01,2011-10-01
Eric Herr,2004339,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD,2013-01-01,2017-07-22
Steven Gallagher,2004342,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Director - Non-Brd,2011-09-01,2017-12-22
Frank Striplin,2017162,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Vice President - New Business Development,2012-03-01,2015-05-01
Rob Hornstein,2102810,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD/Portfolio Manager,2005-02-01,2017-12-22
Jim Synborski,1765019,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Various Positions,2005-06-01,2010-05-01
Mike Eisenstein,1763093,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD - Asset Management,2011-01-01,2016-09-30
Mike Eisenstein,1763093,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Vice President - Asset Management,2005-02-01,2011-01-01
Mike Eisenstein,1763093,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,MD/Treasurer,2016-09-30,2017-12-22
Christian Brennan,1696350,NEWSTAR FINANCIAL INC (De-listed 12/2017),639830,No,No,Various Positions,,2004-01-01
