name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Gordon Spring,1929765,Dentons US LLP,1686476,No,No,Partner,2017-05-03,2018-05-01
Gordon Spring,1929765,Dentons US LLP,1686476,No,No,Counsel,2010-01-01,2017-05-03
Kristen Rodriguez,1929728,Dentons US LLP (SNR Denton US LLP prior to 03/2013),1686476,No,No,Partner,2017-04-01,
Kristen Rodriguez,1929728,Dentons US LLP (SNR Denton US LLP prior to 03/2013),1686476,No,No,Associate,2010-01-01,2017-04-01
Christopher Oliver,1929660,Dentons US LLP,1686476,No,No,Partner,2012-03-01,
Drew Marrocco,1929438,Dentons US LLP,1686476,No,No,Partner,1995-09-01,
Justine Margolis,1929437,Dentons US LLP,1686476,No,No,Partner,2017-04-01,
Justine Margolis,1929437,Dentons US LLP,1686476,No,No,Attorney,2006-09-01,2017-04-01
Claire Maddox,1929425,Dentons US LLP (SNR Denton US LLP prior to 03/2013),1686476,No,No,Partner,2017-04-01,
Howard Barrie,1924050,Dentons US LLP,1686476,No,No,Partner,2018-05-01,
Brian Lee,1929390,Dentons US LLP,1686476,No,No,Senior Associate,2012-01-01,2017-05-01
Steve Kudenholdt,1929374,Dentons US LLP,1686476,No,No,Partner,2010-09-01,
Ilan Katz,1929321,Dentons US LLP,1686476,No,No,Counsel,2015-10-01,2016-01-01
Alessandro Engst,1924117,Dentons US LLP,1686476,No,No,Partner,2018-01-01,
Steven Velkei,1929801,Dentons US LLP,1686476,No,No,Partner,2010-01-01,2018-01-01
Robert Olin,1929655,Dentons US LLP (SNR Denton US LLP prior to 03/2013),1686476,No,No,Partner,2013-03-01,
Ilan Katz,1929321,Dentons US LLP,1686476,No,No,Partner,2016-01-01,
Lisa Krigsten,1928947,Dentons US LLP,1686476,No,No,Managing Partner,2019-05-31,
Lisa Krigsten,1928947,Dentons US LLP,1686476,No,No,Partner,2013-04-01,2019-05-31
Dan Gibb,1928930,Dentons US LLP,1686476,No,No,Partner,2017-05-03,
Dan Gibb,1928930,Dentons US LLP,1686476,No,No,Attorney,2010-11-01,2017-05-03
Brian Cousin,1928852,Dentons US LLP,1686476,No,No,Partner,2011-04-01,
Mary Wilson,1929823,Dentons US LLP,1686476,Yes,No,Managing Partner,2019-04-15,
Adam Gluck,1933082,Dentons US LLP (SNR Denton US LLP prior to 03/2013),1686476,No,No,Senior MD,2003-07-01,2007-10-01
Sarah Carlson,1928556,Dentons US LLP,1686476,No,No,Partner,2017-05-01,
Sarah Carlson,1928556,Dentons US LLP,1686476,No,No,Managing Associate,2007-01-01,2017-05-01
Frdrique de La Chapelle,1924627,Dentons US LLP,1686476,No,No,Partner,2019-02-25,
Andrew Azarmi,1928476,Dentons US LLP,1686476,No,No,Partner,2015-07-01,
Jessica Abrahams,1928444,Dentons US LLP,1686476,No,No,Partner,2015-07-01,2018-03-01
Jon Ballan,1928442,Dentons US LLP,1686476,No,No,Partner,2015-07-01,2018-04-01
Katie Ashton,1928440,Dentons US LLP,1686476,No,No,Partner,2010-01-01,
Chris Lewis,1931900,Dentons US LLP (SNR Denton US LLP prior to 03/2013),1686476,No,No,Global Manager,2006-03-01,2011-06-01
Brian Lee,1929390,Dentons US LLP,1686476,No,No,Partner,2017-05-01,
Claire Maddox,1929425,Dentons US LLP (SNR Denton US LLP prior to 03/2013),1686476,No,No,Senior Associate,2015-07-01,2017-04-01
Ibrahim Elsadig,1930270,Dentons US LLP,1686476,No,No,Senior Associate,1996-03-01,2005-08-01
Rich Dodge Jr,1959454,Dentons US LLP,1686476,No,No,Partner,2017-11-28,
Jessica Kenworthy,1953554,Dentons US LLP (SNR Denton US LLP prior to 03/2013),1686476,No,No,Attorney,2008-03-01,2008-12-01
Jessica Kenworthy,1953554,Dentons US LLP (SNR Denton US LLP prior to 03/2013),1686476,No,No,Associate,2008-12-01,2013-07-01
Marc Heller,1958706,Dentons US LLP (SNR Denton US LLP prior to 03/2013),1686476,No,No,Partner,1994-06-01,2005-03-01
