name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Dave Duckett,270128,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,Yes,Yes,Director - SD,2001-05-01,
Rich Tuers,2168520,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,No,No,Director - Product Development,2006-01-01,2011-10-01
David Sefton,1649702,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,Yes,Yes,Director - SD,2010-12-16,2013-09-18
Ben Mayberry,1995682,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,Yes,Yes,Director - SD,2008-07-17,2011-01-01
Mike Weiss,1851234,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,No,No,Chief Technology Officer,2010-01-01,2011-07-01
Rick Slack,1851227,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,No,No,President/CEO,2008-12-30,2011-04-01
Mike Weiss,1851234,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,No,No,Senior VP - Products/Technology,2007-09-01,2010-01-01
Rick Slack,1851227,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,No,No,COO,2008-05-21,2008-12-30
Randy Findlay,790117,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,Yes,Yes,Director - SD,2008-07-22,2011-01-31
Don Wilson,651612,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,Yes,Yes,Director - SD,2008-07-01,2010-01-01
Wanda Dorosz,731172,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,Yes,Yes,Director - SD,2005-08-29,2010-12-16
Michael Goffin,764710,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,Yes,Yes,Director - SD,2010-12-16,2013-09-18
Charles Selby,767474,WELLPOINT SYSTEMS INC (Blackwell Capital Inc prior to 07/2001) (De-listed 09/2013),873759,Yes,Yes,Independent Chairman,2008-07-22,2013-09-18
