name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Rob McCabe Jr,341849,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Director - SD,2013-07-24,2016-08-03
Rob McCabe Jr,341849,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Vice Chairman,2011-07-28,2012-07-27
Rob McCabe Jr,341849,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Director - SD,2009-01-01,2011-07-28
Rob McCabe Jr,341849,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Vice Chairman,2016-08-03,2017-08-01
Rob McCabe Jr,341849,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Chairman,2017-08-01,
Rob McCabe Jr,341849,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Chairman,2012-07-27,2013-07-24
Bill Blaufuss Jr,323835,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Director - SD,2003-08-05,2005-07-01
Sam Howard,323365,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Chairman,2013-07-24,2014-07-31
Bill Blaufuss Jr,323835,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Chairman,2006-01-01,2007-01-01
Sam Howard,323365,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Director - SD,2014-07-31,2017-08-01
Sam Howard,323365,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Vice Chairman,2012-07-27,2013-07-24
Sam Howard,323365,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Director - SD,2009-07-28,2012-07-27
Bill Blaufuss Jr,323835,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Vice Chairman,2005-07-01,2006-01-01
Sam Howard,323365,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,Yes,Yes,Vice Chairman,2017-08-01,2018-01-01
M Spoden,1627149,Electric Power Board of the Metropolitan Government of Nashville & Davidson County (Nashville Electric Service (NES)),420702,No,No,Judge,,
