name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
John Randazzo,896312,BenefitPoint Inc,116116,Yes,No,President/CEO,2001-10-17,2006-09-01
Sam Colella,201504,BenefitPoint Inc,116116,Yes,Yes,Director - SD,,
Peter Grua,180609,BenefitPoint Inc,116116,Yes,Yes,Director - SD,,
John Moragne,746213,BenefitPoint Inc,116116,Yes,Yes,Director - SD,,
Dave Mount,1808608,BenefitPoint Inc,116116,No,No,Architect,2000-07-01,2004-06-01
Kevin Blank,1771185,BenefitPoint Inc,116116,No,No,President/COO,2002-05-01,2005-05-01
Jim Alexander,1737774,BenefitPoint Inc,116116,No,No,Vice President - Development,1999-06-01,2002-10-01
Ken Williams,200955,San Diego Museum of Arts (SDMA),116126,No,No,Docent,,
Reed Vickerman Jr,541655,San Diego Museum of Arts (SDMA),116126,No,No,COO/CFO,2011-01-01,2013-01-01
Terrell Falk,596728,San Diego Museum of Arts (SDMA),116126,No,No,Various Positions,,
Kevin Kinsella,655580,San Diego Museum of Arts (SDMA),116126,No,No,Vice President,,
Emily Jennewein,844713,San Diego Museum of Arts (SDMA),116126,No,No,Editor,2010-05-01,
Sheila Potiker,844474,San Diego Museum of Arts (SDMA),116126,No,No,Vice President,,2011-06-13
Julianne Markow,1476127,San Diego Museum of Arts (SDMA),116126,No,No,Chief Administration Officer,2006-10-01,2011-04-01
Dieter Fenkart-Froeschl,1343641,San Diego Museum of Arts (SDMA),116126,No,No,COO,2013-10-10,2018-07-01
Matt Card,1332631,Council for Environmental Quality (CEQ),116131,No,No,Various Positions,,
Doctor Mario Loyola,1337949,Council for Environmental Quality (CEQ),116131,No,No,Assistant Director,2017-02-01,
George Frampton Jr,1364342,Council for Environmental Quality (CEQ),116131,Yes,Yes,Chairman,1998-01-01,2001-01-01
George Frampton Jr,1364342,Council for Environmental Quality (CEQ),116131,No,No,Assistant Secretary,1993-01-01,1997-01-01
Nate Hurst,1614532,Council for Environmental Quality (CEQ),116131,No,No,Special Assistant,1999-07-01,2001-01-01
Nate Hurst,1614532,Council for Environmental Quality (CEQ),116131,No,No,Member,1996-08-01,1999-07-01
Jim Rubin,1625207,Council for Environmental Quality (CEQ),116131,No,No,Representative,1998-02-01,1998-12-01
David Cook,1636703,Council for Environmental Quality (CEQ),116131,No,No,Attorney,1972-01-01,1975-01-01
Marty Hall,880815,Council for Environmental Quality (CEQ),116131,No,No,Chief of Staff,2006-01-01,2009-04-01
Susan Doban,871191,Council for Environmental Quality (CEQ),116131,No,No,Assistant,1980-01-01,
David Baram,870173,Council for Environmental Quality (CEQ),116131,No,No,Member,1992-01-01,1995-01-01
Sue Merrow,855932,Council for Environmental Quality (CEQ),116131,Yes,Yes,Chairman,,
Gus Speth,853136,Council for Environmental Quality (CEQ),116131,No,No,Council Chairman,1977-01-01,1981-01-01
David Sandalow,1012851,Council for Environmental Quality (CEQ),116131,No,No,Associate Director,,
Professor Doctor Marshall Goldman,370834,Council for Environmental Quality (CEQ),116131,No,No,Consultant,,
John Fox,347747,Council for Environmental Quality (CEQ),116131,No,No,Head of Division,1992-06-01,1992-12-01
Bill Lake,181485,Council for Environmental Quality (CEQ),116131,No,No,Counsel,1970-01-01,1973-01-01
John Georges,106037,Council for Environmental Quality (CEQ),116131,No,No,Council Member,1992-01-01,
Anne Carpenter,2166207,Council for Environmental Quality (CEQ),116131,No,No,Intern,2007-05-01,2007-08-01
Khary Cauthen,2179698,Council for Environmental Quality (CEQ),116131,No,No,Special Assistant,2004-01-01,2006-01-01
Dominique Gmez,1728983,Council for Environmental Quality (CEQ),116131,No,No,Executive Officer,2011-05-01,2011-09-01
David Spielfogel,1806693,Council for Environmental Quality (CEQ),116131,No,No,Special Assistant,1999-07-01,2001-01-01
Doctor Chuck Herrick,1830427,Council for Environmental Quality (CEQ),116131,No,No,Associate Director,1991-01-01,1993-01-01
Megan Bloomgren,1850454,Council for Environmental Quality (CEQ),116131,No,No,Deputy Director,2005-07-01,2006-03-01
Doctor Bryan Hannegan,1871958,Council for Environmental Quality (CEQ),116131,No,No,Special Assistant,2003-04-01,2005-01-01
Doctor Bryan Hannegan,1871958,Council for Environmental Quality (CEQ),116131,No,No,Chief of Staff,2005-01-01,2006-04-01
Scott Warner,1885171,Council for Environmental Quality (CEQ),116131,No,No,Analyst,1981-01-01,1981-01-01
David Donadio,2020541,Council for Environmental Quality (CEQ),116131,No,No,Clerk,,
John Shea III,2041383,Council for Environmental Quality (CEQ),116131,No,No,Counsel,1979-01-01,1981-01-01
Josh Cornfeld,1974808,Council for Environmental Quality (CEQ),116131,No,No,Intern,,
Doctor Judy Merritt,36148,Jefferson State Community College,116141,No,No,President,1979-12-03,2014-06-01
